chrom	start	end	log2_gpseq_score
chr19	2600000	3600000	1
chr19	2700000	3700000	1
chr19	2800000	3800000	1
chr19	2900000	3900000	1
chr19	3e+06	4e+06	1
chr19	3100000	4100000	1
chr19	3200000	4200000	1
chr19	3300000	4300000	1
chr19	3400000	4400000	1
chr19	3500000	4500000	1
chr19	3600000	4600000	1
chr19	3700000	4700000	1
chr19	3800000	4800000	1
chr19	3900000	4900000	1
chr19	4e+06	5e+06	1
chr19	4100000	5100000	1
chr19	4200000	5200000	1
chr19	4300000	5300000	1
chr19	4400000	5400000	1
chr19	4500000	5500000	1
chr19	4600000	5600000	1
chr19	4700000	5700000	1
chr19	4800000	5800000	1
chr19	4900000	5900000	1
chr19	5e+06	6e+06	1
chr19	5100000	6100000	1
chr19	5200000	6200000	1
chr19	5300000	6300000	1
chr19	5400000	6400000	1
chr19	5500000	6500000	1
chr19	5600000	6600000	1
chr19	5700000	6700000	1
chr19	5800000	6800000	1
chr19	5900000	6900000	1
chr19	6e+06	7e+06	1
chr19	6100000	7100000	1
chr19	6200000	7200000	1
chr19	6300000	7300000	1
chr19	6400000	7400000	1
chr19	6500000	7500000	1
chr19	6600000	7600000	1
chr19	6700000	7700000	1
chr19	6800000	7800000	1
chr19	6900000	7900000	1
chr19	7e+06	8e+06	1
chr19	7100000	8100000	1
chr19	7200000	8200000	1
chr19	7300000	8300000	1
chr19	7400000	8400000	1
chr19	7500000	8500000	1
chr19	7600000	8600000	1
chr19	7700000	8700000	1
chr19	7800000	8800000	1
chr19	7900000	8900000	1
chr19	8e+06	9e+06	1
chr19	8100000	9100000	1
chr19	8200000	9200000	1
chr19	8300000	9300000	1
chr19	8400000	9400000	1
chr19	8500000	9500000	0.997910574411261
chr19	8600000	9600000	1
chr19	8700000	9700000	1
chr19	8800000	9800000	0.967263495503782
chr19	8900000	9900000	0.969915166709272
chr19	9e+06	1e+07	0.950679303145919
chr19	9100000	10100000	0.989396892001928
chr19	9200000	10200000	1
chr19	9300000	10300000	1
chr19	9400000	10400000	1
chr19	9500000	10500000	1
chr19	9600000	10600000	1
chr19	9700000	10700000	1
chr19	9800000	10800000	1
chr19	9900000	10900000	1
chr19	1e+07	1.1e+07	1
chr19	10100000	11100000	1
chr19	10200000	11200000	1
chr19	10300000	11300000	1
chr19	10400000	11400000	1
chr19	10500000	11500000	1
chr19	10600000	11600000	1
chr19	10700000	11700000	1
chr19	10800000	11800000	1
chr19	10900000	11900000	1
chr19	1.1e+07	1.2e+07	1
chr19	11100000	12100000	0.994657102444835
chr19	11200000	12200000	0.948122246314066
chr19	11300000	12300000	0.928998636867257
chr19	11400000	12400000	0.91034627814026
chr19	11500000	12500000	0.887480259312726
chr19	11600000	12600000	0.922167358503498
chr19	11700000	12700000	0.943062753352834
chr19	11800000	12800000	0.92993970083535
chr19	11900000	12900000	0.947997906894561
chr19	1.2e+07	1.3e+07	0.987603545487072
chr19	12100000	13100000	1
chr19	12200000	13200000	1
chr19	12300000	13300000	1
chr19	12400000	13400000	1
chr19	12500000	13500000	1
chr19	12600000	13600000	1
chr19	12700000	13700000	1
chr19	12800000	13800000	1
chr19	12900000	13900000	1
chr19	1.3e+07	1.4e+07	1
chr19	13100000	14100000	1
chr19	13200000	14200000	1
chr19	13300000	14300000	1
chr19	13400000	14400000	1
chr19	13500000	14500000	1
chr19	13600000	14600000	1
chr19	13700000	14700000	1
chr19	13800000	14800000	1
chr19	13900000	14900000	1
chr19	1.4e+07	1.5e+07	0.992742304509102
chr19	14100000	15100000	1
chr19	14200000	15200000	0.99780407197758
chr19	14300000	15300000	1
chr19	14400000	15400000	1
chr19	14500000	15500000	1
chr19	14600000	15600000	0.991263486628574
chr19	14700000	15700000	0.996779532002959
chr19	14800000	15800000	0.990477407451852
chr19	14900000	15900000	0.963372629965805
chr19	1.5e+07	1.6e+07	0.952613290417051
chr19	15100000	16100000	0.955662342378233
chr19	15200000	16200000	0.973237202833527
chr19	15300000	16300000	0.994975479053578
chr19	15400000	16400000	1
chr19	15500000	16500000	1
chr19	15600000	16600000	1
chr19	15700000	16700000	1
chr19	15800000	16800000	1
chr19	15900000	16900000	1
chr19	1.6e+07	1.7e+07	1
chr19	16100000	17100000	1
chr19	16200000	17200000	1
chr19	16300000	17300000	1
chr19	16400000	17400000	1
chr19	16500000	17500000	1
chr19	16600000	17600000	1
chr19	16700000	17700000	1
chr19	16800000	17800000	1
chr19	16900000	17900000	1
chr19	1.7e+07	1.8e+07	1
chr19	17100000	18100000	1
chr19	17200000	18200000	1
chr19	17300000	18300000	1
chr19	17400000	18400000	1
chr19	17500000	18500000	1
chr19	17600000	18600000	1
chr19	17700000	18700000	1
chr19	17800000	18800000	1
chr19	17900000	18900000	1
chr19	1.8e+07	1.9e+07	1
chr19	18100000	19100000	1
chr19	18200000	19200000	1
chr19	18300000	19300000	1
chr19	18400000	19400000	1
chr19	18500000	19500000	1
chr19	18600000	19600000	1
chr19	18700000	19700000	1
chr19	18800000	19800000	1
chr19	18900000	19900000	0.979409001285545
chr19	1.9e+07	2e+07	0.949085948859574
chr19	19100000	20100000	0.933515738782546
chr19	19200000	20200000	0.872493174618816
chr19	19300000	20300000	0.846490115275711
chr19	19400000	20400000	0.812607278556836
chr19	19500000	20500000	0.779588621890937
chr19	19600000	20600000	0.761014948896317
chr19	19700000	20700000	0.714473228270813
chr19	19800000	20800000	0.722494534784704
chr19	19900000	20900000	0.702483506663549
chr19	2e+07	2.1e+07	0.713520615558537
chr19	20100000	21100000	0.739516527100728
chr19	20200000	21200000	0.807210232684551
chr19	20300000	21300000	0.839461604948587
chr19	20400000	21400000	0.850163400698136
chr19	20500000	21500000	0.863999581626714
chr19	20600000	21600000	0.845914130429088
chr19	20700000	21700000	0.90033171502386
chr19	20800000	21800000	0.912147325935006
chr19	20900000	21900000	0.90186375302667
chr19	2.1e+07	2.2e+07	0.911246819062462
chr19	21100000	22100000	0.882396208694299
chr19	21200000	22200000	0.874251872765956
chr19	21300000	22300000	0.846511860913464
chr19	21400000	22400000	0.858087165036828
chr19	21500000	22500000	0.864550180039314
chr19	21600000	22600000	0.847298386516224
chr19	21700000	22700000	0.816229135249953
chr19	21800000	22800000	0.848701604254672
chr19	21900000	22900000	0.862598424997834
chr19	2.2e+07	2.3e+07	0.892941394457171
chr19	22100000	23100000	0.918023322257591
chr19	22200000	23200000	0.897180345238849
chr19	22300000	23300000	0.935119775471535
chr19	22400000	23400000	0.927632641838769
chr19	22500000	23500000	0.886650739290042
chr19	22600000	23600000	0.888153792935958
chr19	29700000	30700000	0.922968693409601
chr19	29800000	30800000	0.912249147093973
chr19	29900000	30900000	0.916483770507402
chr19	3e+07	3.1e+07	0.890653913722526
chr19	30100000	31100000	0.911511915213774
chr19	30200000	31200000	0.871988149989525
chr19	30300000	31300000	0.866475898746635
chr19	30400000	31400000	0.865251269231353
chr19	30500000	31500000	0.862944645163916
chr19	30600000	31600000	0.85126676676337
chr19	30700000	31700000	0.826349407397248
chr19	30800000	31800000	0.852277869677122
chr19	30900000	31900000	0.857265978558824
chr19	3.1e+07	3.2e+07	0.864792177540739
chr19	31100000	32100000	0.847831715303072
chr19	31200000	32200000	0.87437798456065
chr19	31300000	32300000	0.885118952752061
chr19	31400000	32400000	0.893478371886443
chr19	31500000	32500000	0.893503086640264
chr19	31600000	32600000	0.913822671829401
chr19	31700000	32700000	0.936571598644424
chr19	31800000	32800000	0.895731646277897
chr19	31900000	32900000	0.860567836270816
chr19	3.2e+07	3.3e+07	0.865805407776526
chr19	32100000	33100000	0.83693866128698
chr19	32200000	33200000	0.858356001745276
chr19	32300000	33300000	0.865689085894469
chr19	32400000	33400000	0.863682097916201
chr19	32500000	33500000	0.873986428565532
chr19	32600000	33600000	0.878991127669689
chr19	32700000	33700000	0.877428143255424
chr19	32800000	33800000	0.881525816130656
chr19	32900000	33900000	0.891494746684832
chr19	3.3e+07	3.4e+07	0.922657542063924
chr19	33100000	34100000	0.960740549667684
chr19	33200000	34200000	0.973713989263624
chr19	33300000	34300000	0.974249119592096
chr19	33400000	34400000	0.985948295506557
chr19	33500000	34500000	0.990547044824384
chr19	33600000	34600000	0.989866235542813
chr19	33700000	34700000	0.953231438730304
chr19	33800000	34800000	0.962357898455018
chr19	33900000	34900000	0.994988650961783
chr19	3.4e+07	3.5e+07	0.979014499955961
chr19	34100000	35100000	0.949132895919647
chr19	34200000	35200000	0.938400155561336
chr19	34300000	35300000	0.939700710008566
chr19	34400000	35400000	0.971746809513576
chr19	34500000	35500000	0.978988401945091
chr19	34600000	35600000	0.998981415234978
chr19	34700000	35700000	1
chr19	34800000	35800000	1
chr19	34900000	35900000	1
chr19	3.5e+07	3.6e+07	1
chr19	35100000	36100000	1
chr19	35200000	36200000	1
chr19	35300000	36300000	1
chr19	35400000	36400000	1
chr19	35500000	36500000	1
chr19	35600000	36600000	1
chr19	35700000	36700000	1
chr19	35800000	36800000	1
chr19	35900000	36900000	1
chr19	3.6e+07	3.7e+07	1
chr19	36100000	37100000	1
chr19	36200000	37200000	1
chr19	36300000	37300000	1
chr19	36400000	37400000	1
chr19	36500000	37500000	0.999315217450132
chr19	36600000	37600000	0.978671787468831
chr19	36700000	37700000	0.975393114850833
chr19	36800000	37800000	0.9531590435099
chr19	36900000	37900000	0.954690953004054
chr19	3.7e+07	3.8e+07	0.978257646249375
chr19	37100000	38100000	0.970785579098683
chr19	37200000	38200000	0.952673718597926
chr19	37300000	38300000	0.933238433697424
chr19	37400000	38400000	0.960778734244986
chr19	37500000	38500000	0.958346162722196
chr19	37600000	38600000	0.99740738616047
chr19	37700000	38700000	1
chr19	37800000	38800000	1
chr19	37900000	38900000	1
chr19	3.8e+07	3.9e+07	1
chr19	38100000	39100000	1
chr19	38200000	39200000	1
chr19	38300000	39300000	1
chr19	38400000	39400000	1
chr19	38500000	39500000	1
chr19	38600000	39600000	1
chr19	38700000	39700000	1
chr19	38800000	39800000	1
chr19	38900000	39900000	1
chr19	3.9e+07	4e+07	1
chr19	39100000	40100000	1
chr19	39200000	40200000	1
chr19	39300000	40300000	1
chr19	39400000	40400000	1
chr19	39500000	40500000	1
chr19	39600000	40600000	1
chr19	39700000	40700000	1
chr19	39800000	40800000	1
chr19	39900000	40900000	1
chr19	4e+07	4.1e+07	0.981790325697262
chr19	40100000	41100000	0.999548574388841
chr19	40200000	41200000	1
chr19	40300000	41300000	0.978540994718401
chr19	40400000	41400000	0.992529682815048
chr19	40500000	41500000	1
chr19	40600000	41600000	1
chr19	40700000	41700000	1
chr19	40800000	41800000	1
chr19	40900000	41900000	1
chr19	4.1e+07	4.2e+07	1
chr19	41100000	42100000	1
chr19	41200000	42200000	1
chr19	41300000	42300000	1
chr19	41400000	42400000	1
chr19	41500000	42500000	1
chr19	41600000	42600000	1
chr19	41700000	42700000	1
chr19	41800000	42800000	1
chr19	41900000	42900000	0.988033958682507
chr19	4.2e+07	4.3e+07	0.967884983306466
chr19	42100000	43100000	0.941038030573282
chr19	42200000	43200000	0.928477384955555
chr19	42300000	43300000	0.919253398377404
chr19	42400000	43400000	0.933731624256643
chr19	42500000	43500000	0.92878484513675
chr19	42600000	43600000	0.961073699257668
chr19	42700000	43700000	0.952338518998124
chr19	42800000	43800000	0.978306763206844
chr19	42900000	43900000	0.977888665722348
chr19	4.3e+07	4.4e+07	1
chr19	43100000	44100000	1
chr19	43200000	44200000	1
chr19	43300000	44300000	1
chr19	43400000	44400000	0.990475097395844
chr19	43500000	44500000	0.980276140810925
chr19	43600000	44600000	0.951283938863916
chr19	43700000	44700000	0.92560661231073
chr19	43800000	44800000	0.919942068737846
chr19	43900000	44900000	0.892591575535501
chr19	4.4e+07	4.5e+07	0.877066799328018
chr19	44100000	45100000	0.893437925229178
chr19	44200000	45200000	0.921327443475227
chr19	44300000	45300000	0.907903054294246
chr19	44400000	45400000	0.941771646517573
chr19	44500000	45500000	0.953348430028811
chr19	44600000	45600000	0.956427206555415
chr19	44700000	45700000	1
chr19	44800000	45800000	0.991132607933759
chr19	44900000	45900000	1
chr19	4.5e+07	4.6e+07	0.999228904543676
chr19	45100000	46100000	0.970854915140194
chr19	45200000	46200000	0.941212420673227
chr19	45300000	46300000	0.959678321309464
chr19	45400000	46400000	0.981116200025702
chr19	45500000	46500000	0.978171488713173
chr19	45600000	46600000	0.990401583139134
chr19	45700000	46700000	0.968283350155776
chr19	45800000	46800000	1
chr19	45900000	46900000	1
chr19	4.6e+07	4.7e+07	1
chr19	46100000	47100000	1
chr19	46200000	47200000	1
chr19	46300000	47300000	1
chr19	46400000	47400000	1
chr19	46500000	47500000	1
chr19	46600000	47600000	1
chr19	46700000	47700000	1
chr19	46800000	47800000	1
chr19	46900000	47900000	0.994320500788599
chr19	4.7e+07	4.8e+07	0.999474113052266
chr19	47100000	48100000	1
chr19	47200000	48200000	1
chr19	47300000	48300000	1
chr19	47400000	48400000	1
chr19	47500000	48500000	1
chr19	47600000	48600000	1
chr19	47700000	48700000	1
chr19	47800000	48800000	1
chr19	47900000	48900000	1
chr19	4.8e+07	4.9e+07	1
chr19	48100000	49100000	1
chr19	48200000	49200000	1
chr19	48300000	49300000	1
chr19	48400000	49400000	1
chr19	48500000	49500000	1
chr19	48600000	49600000	1
chr19	48700000	49700000	1
chr19	48800000	49800000	1
chr19	48900000	49900000	1
chr19	4.9e+07	5e+07	1
chr19	49100000	50100000	1
chr19	49200000	50200000	1
chr19	49300000	50300000	1
chr19	49400000	50400000	1
chr19	49500000	50500000	1
chr19	49600000	50600000	1
chr19	49700000	50700000	1
chr19	49800000	50800000	1
chr19	49900000	50900000	1
chr19	5e+07	5.1e+07	1
chr19	50100000	51100000	1
chr19	50200000	51200000	1
chr19	50300000	51300000	1
chr19	50400000	51400000	1
chr19	50500000	51500000	1
chr19	50600000	51600000	1
chr19	50700000	51700000	1
chr19	50800000	51800000	1
chr19	50900000	51900000	1
chr19	5.1e+07	5.2e+07	1
chr19	51100000	52100000	1
chr19	51200000	52200000	1
chr19	51300000	52300000	1
chr19	51400000	52400000	1
chr19	51500000	52500000	1
chr19	51600000	52600000	1
chr19	51700000	52700000	0.999617206863391
chr19	51800000	52800000	0.991490365950253
chr19	51900000	52900000	0.981900664350187
chr19	5.2e+07	5.3e+07	0.967282838779849
chr19	52100000	53100000	0.987396533035855
chr19	52200000	53200000	0.946669394191939
chr19	52300000	53300000	0.922527887864471
chr19	52400000	53400000	0.934479659331407
chr19	52500000	53500000	0.897109882929872
chr19	52600000	53600000	0.944014958596483
chr19	52700000	53700000	0.966403775379374
chr19	52800000	53800000	0.972075119235664
chr19	52900000	53900000	0.984573463079635
chr19	5.3e+07	5.4e+07	0.982059470895842
chr19	53100000	54100000	0.952176556672899
chr19	53200000	54200000	0.960594363355998
chr19	53300000	54300000	0.958732936467866
chr19	53400000	54400000	0.968013869251576
chr19	53500000	54500000	0.993437439615291
chr19	53600000	54600000	0.969691169522944
chr19	53700000	54700000	0.940713487584367
chr19	53800000	54800000	0.948458565125369
chr19	53900000	54900000	0.954174750450804
chr19	5.4e+07	5.5e+07	0.97697949328749
chr19	54100000	55100000	0.973732200856608
chr19	54200000	55200000	0.998145052186189
chr19	54300000	55300000	1
chr19	54400000	55400000	1
chr19	54500000	55500000	0.992199552568924
chr19	54600000	55600000	0.989528943399317
chr19	54700000	55700000	0.994309453891363
chr19	54800000	55800000	1
chr19	54900000	55900000	0.98292776825582
chr19	5.5e+07	5.6e+07	0.987438814223971
chr19	55100000	56100000	1
chr19	55200000	56200000	0.982474092025564
chr19	55300000	56300000	0.98299429429743
chr19	55400000	56400000	0.985341637939088
chr19	55500000	56500000	1
chr19	55600000	56600000	0.975315014424197
chr19	55700000	56700000	0.991080970173936
chr19	55800000	56800000	0.974672416306945
chr19	55900000	56900000	0.985318462283083
chr19	5.6e+07	5.7e+07	0.95851242591291
chr19	56100000	57100000	0.932952482077416
chr19	56200000	57200000	0.941312256930578
chr19	56300000	57300000	0.93585572462493
chr19	56400000	57400000	0.928170411199019
chr19	56500000	57500000	0.925655161146128
chr19	56600000	57600000	0.951744494956317
chr19	56700000	57700000	0.918645335226075
chr19	56800000	57800000	0.885469299750919
chr19	56900000	57900000	0.857766778292093
chr19	5.7e+07	5.8e+07	0.8600634456812
chr19	57100000	58100000	0.893601010427554
chr19	57200000	58200000	0.886399111795834
chr19	57300000	58300000	0.905973917319464
chr19	57400000	58400000	0.900950313476826
chr19	57500000	58500000	0.90725646511431
chr19	57600000	58600000	0.904917900167145
chr19	57700000	58700000	0.928370885115175
chr19	57800000	58800000	0.950467559743199
chr19	57900000	58900000	0.998375340517443
chr19	5.8e+07	5.9e+07	1
chr19	58100000	59100000	0.997414628231759
chr9:22	37400000	38400000	0.661591015710216
chr9:22	37500000	38500000	0.661591015710216
chr9:22	37600000	38600000	0.661591015710216
chr9:22	37700000	38700000	0.661591015710216
chr9:22	37800000	38800000	0.661591015710216
chr9:22	37900000	38900000	0.661591015710216
chr9:22	3.8e+07	3.9e+07	0.661591015710216
chr9:22	38100000	39100000	0.661591015710216
chr9:22	38200000	39200000	0.661591015710216
chr9:22	38300000	39300000	0.661591015710216
chr9:22	38400000	39400000	0.661591015710216
chr9:22	38500000	39500000	0.661591015710216
chr9:22	38600000	39600000	0.661591015710216
chr9:22	38700000	39700000	0.661591015710216
chr9:22	38800000	39800000	0.661591015710216
chr9:22	38900000	39900000	0.661591015710216
chr9:22	3.9e+07	4e+07	0.661591015710216
chr9:22	39100000	40100000	0.661591015710216
chr9:22	39200000	40200000	0.661591015710216
chr9:22	39300000	40300000	0.661591015710216
chr9:22	39400000	40400000	0.661591015710216
chr9:22	39500000	40500000	0.661591015710216
chr9:22	39600000	40600000	0.661591015710216
chr9:22	39700000	40700000	0.661591015710216
chr9:22	39800000	40800000	0.661591015710216
chr9:22	39900000	40900000	0.661591015710216
chr9:22	4e+07	4.1e+07	0.661591015710216
chr9:22	40100000	41100000	0.661591015710216
chr9:22	40200000	41200000	0.661591015710216
chr9:22	40300000	41300000	0.661591015710216
chr9:22	40400000	41400000	0.661591015710216
chr9:22	40500000	41500000	0.661591015710216
chr9:22	40600000	41600000	0.661591015710216
chr9:22	40700000	41700000	0.661591015710216
chr9:22	40800000	41800000	0.661591015710216
chr9:22	40900000	41900000	0.661591015710216
chr9:22	4.1e+07	4.2e+07	0.661591015710216
chr9:22	41100000	42100000	0.661591015710216
chr9:22	41200000	42200000	0.661591015710216
chr9:22	41300000	42300000	0.661591015710216
chr9:22	41400000	42400000	0.661591015710216
chr9:22	41500000	42500000	0.661591015710216
chr9:22	41600000	42600000	0.661591015710216
chr9:22	41700000	42700000	0.661591015710216
chr9:22	41800000	42800000	0.661591015710216
chr9:22	41900000	42900000	0.661591015710216
chr9:22	4.2e+07	4.3e+07	0.661591015710216
chr9:22	42100000	43100000	0.661591015710216
chr9:22	42200000	43200000	0.661591015710216
chr9:22	42300000	43300000	0.661591015710216
chr9:22	42400000	43400000	0.661591015710216
chr9:22	42500000	43500000	0.661591015710216
chr9:22	42600000	43600000	0.661591015710216
chr9:22	42700000	43700000	0.661591015710216
chr9:22	42800000	43800000	0.661591015710216
chr9:22	42900000	43900000	0.661591015710216
chr9:22	4.3e+07	4.4e+07	0.661591015710216
chr9:22	43100000	44100000	0.661591015710216
chr9:22	43200000	44200000	0.661591015710216
chr9:22	43300000	44300000	0.661591015710216
chr9:22	43400000	44400000	0.661591015710216
chr9:22	43500000	44500000	0.661591015710216
chr9:22	43600000	44600000	0.661591015710216
chr9:22	43700000	44700000	0.661591015710216
chr9:22	43800000	44800000	0.661591015710216
chr9:22	43900000	44900000	0.661591015710216
chr9:22	4.4e+07	4.5e+07	0.661591015710216
chr9:22	44100000	45100000	0.661591015710216
chr9:22	44200000	45200000	0.661591015710216
chr9:22	44300000	45300000	0.661591015710216
chr9:22	44400000	45400000	0.661591015710216
chr9:22	44500000	45500000	0.661591015710216
chr9:22	44600000	45600000	0.661591015710216
chr9:22	44700000	45700000	0.661591015710216
chr9:22	44800000	45800000	0.661591015710216
chr9:22	44900000	45900000	0.661591015710216
chr9:22	4.5e+07	4.6e+07	0.661591015710216
chr9:22	45100000	46100000	0.661591015710216
chr9:22	45200000	46200000	0.661591015710216
chr9:22	45300000	46300000	0.661591015710216
chr9:22	45400000	46400000	0.661591015710216
chr9:22	45500000	46500000	0.661591015710216
chr9:22	45600000	46600000	0.661591015710216
chr9:22	45700000	46700000	0.661591015710216
chr9:22	45800000	46800000	0.661591015710216
chr9:22	45900000	46900000	0.661591015710216
chr9:22	4.6e+07	4.7e+07	0.661591015710216
chr9:22	46100000	47100000	0.661591015710216
chr9:22	46200000	47200000	0.661591015710216
chr9:22	46300000	47300000	0.661591015710216
chr9:22	46400000	47400000	0.661591015710216
chr9:22	46500000	47500000	0.661591015710216
chr9:22	46600000	47600000	0.661591015710216
chr9:22	46700000	47700000	0.661591015710216
chr9:22	46800000	47800000	0.661591015710216
chr9:22	46900000	47900000	0.661591015710216
chr9:22	4.7e+07	4.8e+07	0.661591015710216
chr9:22	47100000	48100000	0.661591015710216
chr9:22	47200000	48200000	0.661591015710216
chr9:22	47300000	48300000	0.661591015710216
chr9:22	47400000	48400000	0.661591015710216
chr9:22	47500000	48500000	0.661591015710216
chr9:22	47600000	48600000	0.661591015710216
chr9:22	47700000	48700000	0.661591015710216
chr9:22	47800000	48800000	0.661591015710216
chr9:22	47900000	48900000	0.661591015710216
chr9:22	4.8e+07	4.9e+07	0.661591015710216
chr9:22	48100000	49100000	0.661591015710216
chr9:22	48200000	49200000	0.661591015710216
chr9:22	48300000	49300000	0.661591015710216
chr9:22	48400000	49400000	0.661591015710216
chr9:22	48500000	49500000	0.661591015710216
chr9:22	48600000	49600000	0.661591015710216
chr9:22	48700000	49700000	0.661591015710216
chr9:22	48800000	49800000	0.661591015710216
chr9:22	48900000	49900000	0.661591015710216
chr9:22	4.9e+07	5e+07	0.661591015710216
chr9:22	49100000	50100000	0.661591015710216
chr9:22	49200000	50200000	0.661591015710216
chr9:22	49300000	50300000	0.661591015710216
chr9:22	49400000	50400000	0.661591015710216
chr9:22	49500000	50500000	0.661591015710216
chr9:22	49600000	50600000	0.661591015710216
chr9:22	49700000	50700000	0.661591015710216
chr9:22	49800000	50800000	0.661591015710216
chr9:22	49900000	50900000	0.661591015710216
chr9:22	5e+07	5.1e+07	0.661591015710216
chr9:22	50100000	51100000	0.661591015710216
chr9:22	50200000	51200000	0.661591015710216
chr9:22	50300000	51300000	0.661591015710216
chr9:22	50400000	51400000	0.661591015710216
chr9:22	50500000	51500000	0.661591015710216
chr9:22	50600000	51600000	0.661591015710216
chr9:22	50700000	51700000	0.661591015710216
chr9:22	50800000	51800000	0.661591015710216
chr9:22	50900000	51900000	0.661591015710216
chr9:22	5.1e+07	5.2e+07	0.661591015710216
chr9:22	51100000	52100000	0.661591015710216
chr9:22	51200000	52200000	0.661591015710216
chr9:22	51300000	52300000	0.661591015710216
chr9:22	51400000	52400000	0.661591015710216
chr9:22	51500000	52500000	0.661591015710216
chr9:22	51600000	52600000	0.661591015710216
chr9:22	51700000	52700000	0.661591015710216
chr9:22	51800000	52800000	0.661591015710216
chr9:22	51900000	52900000	0.661591015710216
chr9:22	5.2e+07	5.3e+07	0.661591015710216
chr9:22	52100000	53100000	0.661591015710216
chr9:22	52200000	53200000	0.661591015710216
chr9:22	52300000	53300000	0.661591015710216
chr9:22	52400000	53400000	0.661591015710216
chr9:22	52500000	53500000	0.661591015710216
chr9:22	52600000	53600000	0.661591015710216
chr9:22	52700000	53700000	0.661591015710216
chr9:22	52800000	53800000	0.661591015710216
chr9:22	52900000	53900000	0.661591015710216
chr9:22	5.3e+07	5.4e+07	0.661591015710216
chr9:22	53100000	54100000	0.661591015710216
chr9:22	53200000	54200000	0.661591015710216
chr9:22	53300000	54300000	0.661591015710216
chr9:22	53400000	54400000	0.661591015710216
chr9:22	53500000	54500000	0.661591015710216
chr9:22	53600000	54600000	0.661591015710216
chr9:22	53700000	54700000	0.661591015710216
chr9:22	53800000	54800000	0.661591015710216
chr9:22	53900000	54900000	0.661591015710216
chr9:22	5.4e+07	5.5e+07	0.661591015710216
chr9:22	54100000	55100000	0.661591015710216
chr9:22	54200000	55200000	0.661591015710216
chr9:22	54300000	55300000	0.661591015710216
chr9:22	54400000	55400000	0.661591015710216
chr9:22	54500000	55500000	0.661591015710216
chr9:22	54600000	55600000	0.661591015710216
chr9:22	54700000	55700000	0.661591015710216
chr9:22	54800000	55800000	0.661591015710216
chr9:22	54900000	55900000	0.661591015710216
chr9:22	5.5e+07	5.6e+07	0.661591015710216
chr9:22	55100000	56100000	0.661591015710216
chr9:22	55200000	56200000	0.661591015710216
chr9:22	55300000	56300000	0.661591015710216
chr9:22	55400000	56400000	0.661591015710216
chr9:22	55500000	56500000	0.661591015710216
chr9:22	55600000	56600000	0.661591015710216
chr9:22	55700000	56700000	0.661591015710216
chr9:22	55800000	56800000	0.661591015710216
chr9:22	55900000	56900000	0.661591015710216
chr9:22	5.6e+07	5.7e+07	0.661591015710216
chr9:22	56100000	57100000	0.661591015710216
chr9:22	56200000	57200000	0.661591015710216
chr9:22	56300000	57300000	0.661591015710216
chr9:22	56400000	57400000	0.661591015710216
chr9:22	56500000	57500000	0.661591015710216
chr9:22	56600000	57600000	0.661591015710216
chr9:22	56700000	57700000	0.661591015710216
chr9:22	56800000	57800000	0.661591015710216
chr9:22	56900000	57900000	0.661591015710216
chr9:22	5.7e+07	5.8e+07	0.661591015710216
chr9:22	57100000	58100000	0.661591015710216
chr9:22	57200000	58200000	0.661591015710216
chr9:22	57300000	58300000	0.661591015710216
chr9:22	57400000	58400000	0.661591015710216
chr9:22	57500000	58500000	0.661591015710216
chr9:22	57600000	58600000	0.661591015710216
chr9:22	57700000	58700000	0.661591015710216
chr9:22	57800000	58800000	0.661591015710216
chr9:22	57900000	58900000	0.661591015710216
chr9:22	5.8e+07	5.9e+07	0.661591015710216
chr9:22	58100000	59100000	0.661591015710216
chr9:22	58200000	59200000	0.661591015710216
chr9:22	58300000	59300000	0.661591015710216
chr9:22	58400000	59400000	0.661591015710216
chr9:22	58500000	59500000	0.661591015710216
chr9:22	58600000	59600000	0.661591015710216
chr9:22	58700000	59700000	0.661591015710216
chr9:22	58800000	59800000	0.661591015710216
chr9:22	58900000	59900000	0.661591015710216
chr9:22	5.9e+07	6e+07	0.661591015710216
chr9:22	59100000	60100000	0.661591015710216
chr9:22	59200000	60200000	0.661591015710216
chr9:22	59300000	60300000	0.661591015710216
chr9:22	59400000	60400000	0.661591015710216
chr9:22	59500000	60500000	0.661591015710216
chr9:22	59600000	60600000	0.661591015710216
chr9:22	59700000	60700000	0.661591015710216
chr9:22	59800000	60800000	0.661591015710216
chr9:22	59900000	60900000	0.661591015710216
chr9:22	6e+07	6.1e+07	0.661591015710216
chr9:22	60100000	61100000	0.661591015710216
chr9:22	60200000	61200000	0.661591015710216
chr9:22	60300000	61300000	0.661591015710216
chr9:22	60400000	61400000	0.661591015710216
chr9:22	60500000	61500000	0.661591015710216
chr9:22	60600000	61600000	0.661591015710216
chr9:22	60700000	61700000	0.661591015710216
chr9:22	60800000	61800000	0.661591015710216
chr9:22	60900000	61900000	0.661591015710216
chr9:22	6.1e+07	6.2e+07	0.661591015710216
chr9:22	61100000	62100000	0.661591015710216
chr9:22	61200000	62200000	0.661591015710216
chr9:22	61300000	62300000	0.661591015710216
chr9:22	61400000	62400000	0.661591015710216
chr9:22	61500000	62500000	0.661591015710216
chr9:22	61600000	62600000	0.661591015710216
chr9:22	61700000	62700000	0.661591015710216
chr9:22	61800000	62800000	0.661591015710216
chr9:22	61900000	62900000	0.661591015710216
chr9:22	6.2e+07	6.3e+07	0.661591015710216
