chrom	start	end	comp	layer	GPSeq
chr15	47200001	47300000	B2	7	0.608512597958988
chr15	47300001	47400000	B2	8	0.744931181859413
chr15	47400001	47500000	B2	7	0.612007444040075
chr15	47500001	47600000	B2	5	0.46485795690968
chr15	47600001	47700000	B2	6	0.591777754525102
chr15	47700001	47800000	B2	5	0.47536925469065
chr15	47800001	47900000	B2	6	0.530933773931015
chr15	47900001	48000000	B2	5	0.478639895020592
chr15	48000001	48100000	B2	4	0.396736933290793
chr15	48100001	48200000	B2	5	0.478713896872798
chr15	48200001	48300000	B2	5	0.41077250886769
chr15	48300001	48400000	B2	5	0.489439258031653
chr15	48400001	48500000	B1	4	0.339644623153919
chr15	48500001	48600000	B1	5	0.440842597678767
chr15	48600001	48700000	A2	6	0.535396584374587
chr15	48700001	48800000	B1	6	0.558632269452784
chr15	48800001	48900000	A2	7	0.601921533881153
chr15	48900001	49000000	B1	4	0.397146116906705
chr15	49000001	49100000	A2	6	0.548403575399885
chr15	49100001	49200000	A2	6	0.515094863323719
chr15	49200001	49300000	A2	5	0.428474746929694
chr15	49300001	49400000	A2	6	0.524064384398594
chr15	49400001	49500000	A2	6	0.569782963034887
chr15	49500001	49600000	A2	5	0.498253587109447
chr15	49600001	49700000	A2	5	0.495263791868294
chr15	49700001	49800000	A2	5	0.4074739738631
chr15	49800001	49900000	B1	5	0.480001442184482
chr15	49900001	50000000	A2	5	0.491074310191199
chr15	50000001	50100000	A2	6	0.506935493630469
chr15	50100001	50200000	A2	5	0.470136223486346
chr15	50200001	50300000	A2	7	0.636302782822751
chr15	50300001	50400000	A2	5	0.462471681673103
chr15	50400001	50500000	A2	6	0.585435072634081
chr15	50500001	50600000	A2	7	0.635436747048096
chr15	50600001	50700000	A1	5	0.450475549167894
chr15	50700001	50800000	A1	6	0.53306222583946
chr15	50800001	50900000	A1	8	0.743769845700865
chr15	50900001	51000000	A1	7	0.643880957643048
chr15	51000001	51100000	A1	6	0.527380082991048
chr15	51100001	51200000	A1	5	0.499006462513924
chr15	51200001	51300000	A2	7	0.604913455511445
chr15	51300001	51400000	B1	7	0.633010581518011
chr15	51400001	51500000	B1	6	0.578827672475932
chr15	51500001	51600000	B1	8	0.705366839756433
chr15	51600001	51700000	B1	6	0.589091474307005
chr15	51700001	51800000	A2	7	0.620862273679834
chr15	51800001	51900000	A2	7	0.623616775898775
chr15	51900001	52000000	A2	7	0.659908045516317
chr15	52000001	52100000	A2	6	0.590584793337826
chr15	52100001	52200000	A2	6	0.514338516714416
chr15	52200001	52300000	A1	6	0.521490069807615
chr15	52300001	52400000	A1	7	0.602923743974046
chr15	52400001	52500000	A2	7	0.649258056824355
chr15	52500001	52600000	A2	6	0.506474471100149
chr15	52600001	52700000	A2	5	0.444273097056826
chr15	52700001	52800000	A2	6	0.50565495205428
chr15	52800001	52900000	A2	5	0.415959465691759
chr15	52900001	53000000	A2	4	0.396945566068664
chr15	53000001	53100000	A2	5	0.467072107401874
chr15	53100001	53200000	B2	4	0.381749490215018
chr15	53200001	53300000	B2	5	0.437501419955336
chr15	53300001	53400000	B2	6	0.521555400508066
chr15	53400001	53500000	B2	5	0.411849015203897
chr15	53500001	53600000	B2	6	0.551979553535892
chr15	53600001	53700000	B2	6	0.533951372922491
chr15	53700001	53800000	B2	5	0.46997204609988
chr15	53800001	53900000	B2	5	0.435985698748548
chr15	53900001	54000000	B2	5	0.436353811453219
chr15	54000001	54100000	B2	5	0.468933280298841
chr15	54100001	54200000	B2	5	0.419735225665661
chr15	54200001	54300000	B2	6	0.539645504089711
chr15	54300001	54400000	B2	6	0.555126201868854
chr15	54400001	54500000	B2	5	0.410545028111768
chr15	54500001	54600000	B2	4	0.387833506072616
chr15	54600001	54700000	B2	5	0.465250619059422
chr15	54700001	54800000	B2	6	0.536570068223085
chr15	54800001	54900000	B2	5	0.488355016288628
chr15	54900001	55000000	B2	8	0.71681671503777
chr15	55000001	55100000	B2	7	0.622465677236532
chr15	55100001	55200000	B2	6	0.539993222837981
chr15	55200001	55300000	B3	6	0.565203910460244
chr15	55300001	55400000	B2	6	0.500959771606533
chr15	55400001	55500000	B2	5	0.490347486476449
chr15	55500001	55600000	B1	5	0.477622843730271
chr15	55600001	55700000	A2	5	0.490281772073916
chr15	55700001	55800000	A2	5	0.441760282212117
chr15	55800001	55900000	A2	6	0.54550045972601
chr15	55900001	56000000	A2	5	0.460935397854003
chr15	56000001	56100000	A2	5	0.44696157996797
chr15	56100001	56200000	A2	6	0.550338636454791
chr15	56200001	56300000	A2	5	0.490149087670745
chr15	56300001	56400000	A2	6	0.565842011969012
chr15	56400001	56500000	A2	6	0.500610169856831
chr15	56500001	56600000	A2	4	0.387562454811545
chr15	56600001	56700000	A2	4	0.397065863451219
chr15	56700001	56800000	A2	6	0.59487162349319
chr15	56800001	56900000	A2	6	0.531722136629817
chr15	56900001	57000000	A2	6	0.556957167059724
chr15	57000001	57100000	A2	6	0.505660870748863
chr15	57100001	57200000	A2	6	0.543331111479403
chr15	57200001	57300000	A2	6	0.551958800125769
chr15	57300001	57400000	A2	8	0.702753531681943
chr15	57400001	57500000	A2	5	0.452282312782863
chr15	57500001	57600000	A2	6	0.501169788354174
chr15	57600001	57700000	A2	6	0.536648173503471
chr15	57700001	57800000	A2	7	0.682960100914862
chr15	57800001	57900000	A2	7	0.609560141600812
chr15	57900001	58000000	A2	6	0.526573291937236
chr15	58000001	58100000	A2	6	0.555959165297824
chr15	58100001	58200000	A2	6	0.554819787870273
chr15	58200001	58300000	B1	7	0.612147261712948
chr15	58300001	58400000	A2	5	0.442079263763828
chr15	58400001	58500000	A2	7	0.601477375679894
chr15	58500001	58600000	A2	6	0.504822583911793
chr15	58600001	58700000	A2	6	0.539558861914645
chr15	58700001	58800000	A2	7	0.626530420849644
chr15	58800001	58900000	A2	7	0.671545952414349
chr15	58900001	59000000	A2	7	0.616201911835963
chr15	59000001	59100000	A1	5	0.400789044901832
chr15	59100001	59200000	A1	6	0.526419705625512
chr15	59200001	59300000	A1	5	0.478080451163613
chr15	59300001	59400000	A1	6	0.58367542154664
chr15	59400001	59500000	A2	7	0.651784630415366
chr15	59500001	59600000	A2	6	0.594404397375044
chr15	59600001	59700000	A2	7	0.627648063442551
chr15	59700001	59800000	A2	6	0.535450046088533
chr15	59800001	59900000	A2	5	0.490592309072349
chr15	59900001	60000000	A2	6	0.578959582009972
chr15	60000001	60100000	A2	7	0.623305294553891
chr15	60100001	60200000	B1	6	0.552807801253102
chr15	60200001	60300000	B1	5	0.452918702225099
chr15	60300001	60400000	B1	6	0.567430563062171
chr15	60400001	60500000	B1	6	0.548305005458414
chr15	60500001	60600000	B1	5	0.467019497049862
chr15	60600001	60700000	A2	4	0.34460580173683
chr15	60700001	60800000	A2	6	0.568367071302767
chr15	60800001	60900000	A2	5	0.45979068783106
chr15	60900001	61000000	A2	5	0.43277039741737
chr15	61000001	61100000	B1	5	0.495431791072628
chr15	61100001	61200000	B1	7	0.614859291670001
chr15	61200001	61300000	B1	7	0.616898694907548
chr15	61300001	61400000	B2	6	0.527350086683016
chr15	61400001	61500000	B2	6	0.567053255848204
chr15	61500001	61600000	B2	6	0.561044720480464
chr15	61600001	61700000	B2	7	0.612416973066238
chr15	61700001	61800000	B2	6	0.560592403045814
chr15	61800001	61900000	B2	7	0.636676246949171
chr15	61900001	62000000	B2	7	0.623341793708912
chr15	62000001	62100000	B2	6	0.59582055543237
chr15	62100001	62200000	B1	6	0.54541428736202
chr15	62200001	62300000	A2	6	0.54086357505196
chr15	62300001	62400000	B1	5	0.49747039182464
chr15	62400001	62500000	B1	8	0.709323960721084
chr15	62500001	62600000	B1	7	0.696064686321969
chr15	62600001	62700000	A2	7	0.679887446409145
chr15	62700001	62800000	A2	7	0.665822870533607
chr15	62800001	62900000	B1	8	0.78978414191598
chr15	62900001	63000000	B1	8	0.754562032807249
chr15	63000001	63100000	B1	8	0.790734906510544
chr15	63100001	63200000	B1	8	0.742377127508212
chr15	63200001	63300000	B1	8	0.725429992795838
chr15	63300001	63400000	A2	8	0.723567084338451
chr15	63400001	63500000	A1	7	0.64230059256244
chr15	63500001	63600000	A1	7	0.674318747404483
chr15	63600001	63700000	A1	8	0.736251082968189
chr15	63700001	63800000	A1	9	0.853719900324308
chr15	63800001	63900000	A1	7	0.655896246087793
chr15	63900001	64000000	A1	7	0.669771481327004
chr15	64000001	64100000	A1	7	0.652650152893313
chr15	64100001	64200000	A1	8	0.787567462120454
chr15	64200001	64300000	A1	9	0.858021419413629
chr15	64300001	64400000	A1	10	0.972916846749891
chr15	64400001	64500000	A1	10	0.926613560501865
chr15	64500001	64600000	A1	8	0.758575689114648
chr15	64600001	64700000	A1	9	0.833336874724986
chr15	64700001	64800000	A1	8	0.76109220397025
chr15	64800001	64900000	A1	8	0.719877568161129
chr15	64900001	65000000	A1	9	0.856059616178122
chr15	65000001	65100000	A1	10	0.919017552394555
chr15	65100001	65200000	A1	10	0.911798493266835
chr15	65200001	65300000	A1	8	0.728669450919004
chr15	65300001	65400000	A1	9	0.825785062247325
chr15	65400001	65500000	A1	8	0.747110837828841
chr15	65500001	65600000	A1	8	0.77461497807294
chr15	65600001	65700000	A1	10	0.969676387834072
chr15	65700001	65800000	A1	9	0.809075761067302
chr15	65800001	65900000	A1	8	0.769047035960915
chr15	65900001	66000000	A1	8	0.719678271454031
chr15	66000001	66100000	A1	8	0.716106210854356
chr15	66100001	66200000	A1	8	0.79439166869083
chr15	66200001	66300000	A1	9	0.887509576618686
chr15	66300001	66400000	A1	10	0.96256735102883
chr15	66400001	66500000	A1	10	0.970229675270467
chr15	66500001	66600000	A1	9	0.863361179033349
chr15	66600001	66700000	A1	9	0.800928040158467
chr15	66700001	66800000	A1	9	0.879844533084076
chr15	66800001	66900000	A1	9	0.864890437504561
chr15	66900001	67000000	A1	9	0.846423189021405
chr15	67000001	67100000	A1	10	1
chr15	67100001	67200000	A1	9	0.874458929544207
chr15	67200001	67300000	A1	9	0.825119405322876
chr15	67300001	67400000	A1	8	0.760629721850958
chr15	67400001	67500000	A1	9	0.82427147076401
chr15	67500001	67600000	A1	8	0.787967962735875
chr15	67600001	67700000	A1	8	0.742457943192944
chr15	67700001	67800000	A1	8	0.705164702776352
chr15	67800001	67900000	A1	7	0.674569200863168
chr15	67900001	68000000	A1	7	0.662248581594533
chr15	68000001	68100000	A1	7	0.688585579857354
chr15	68100001	68200000	A1	8	0.739640080781518
chr15	68200001	68300000	A1	8	0.763353664381285
chr15	68300001	68400000	A1	7	0.684331384423405
chr15	68400001	68500000	A1	7	0.665666606008139
chr15	68500001	68600000	A1	7	0.698286145724775
chr15	68600001	68700000	B1	9	0.849918804683803
chr15	68700001	68800000	B1	9	0.866807372798058
chr15	68800001	68900000	B1	8	0.771028346077207
chr15	68900001	69000000	B1	9	0.804538571401593
chr15	69000001	69100000	A1	8	0.787234619203553
chr15	69100001	69200000	A1	7	0.646274091195927
chr15	69200001	69300000	B1	8	0.731365763590963
chr15	69300001	69400000	B1	8	0.705056835692601
chr15	69400001	69500000	A1	8	0.733967817008623
chr15	69500001	69600000	A1	7	0.675990310673453
chr15	69600001	69700000	A1	8	0.747200131882897
chr15	69700001	69800000	A1	10	0.914668681592014
chr15	69800001	69900000	B1	9	0.803386976524168
chr15	69900001	70000000	B1	8	0.786727383262754
chr15	70000001	70100000	B1	9	0.829340830439459
chr15	70100001	70200000	B1	9	0.847765566052999
chr15	70200001	70300000	B1	9	0.871540048821248
chr15	70300001	70400000	B1	8	0.765232710333462
chr15	70400001	70500000	B1	9	0.839191402540986
chr15	70500001	70600000	B1	10	0.913393360916629
chr15	70600001	70700000	B1	8	0.766979048785919
chr15	70700001	70800000	B1	9	0.887817905739352
chr15	70800001	70900000	B1	8	0.779381153896924
chr15	70900001	71000000	A1	7	0.65332973999797
chr15	71000001	71100000	A1	8	0.788757814173918
chr15	71100001	71200000	A1	7	0.667672422781407
chr15	71200001	71300000	A2	7	0.672573602110699
chr15	71300001	71400000	B1	6	0.598125152249973
chr15	71400001	71500000	A2	8	0.713516988834239
chr15	71500001	71600000	A2	8	0.794595128223441
chr15	71600001	71700000	A2	6	0.561373193510578
chr15	71700001	71800000	A2	8	0.721622078430419
chr15	71800001	71900000	A2	6	0.597188123737028
chr15	71900001	72000000	A2	7	0.687632642516499
chr15	72000001	72100000	A2	8	0.796310498997127
chr15	72100001	72200000	A1	7	0.664866729858595
chr15	72200001	72300000	A1	7	0.632648695384913
chr15	72300001	72400000	A1	9	0.818415982696573
chr15	72400001	72500000	A1	8	0.70106127635641
chr15	72500001	72600000	A1	9	0.829114054000261
chr15	72600001	72700000	A1	8	0.722829469663854
chr15	72700001	72800000	A1	8	0.747883360913171
chr15	72800001	72900000	A1	8	0.774587190638981
chr15	72900001	73000000	A1	8	0.780567181328344
chr15	73000001	73100000	A1	7	0.629716208310285
chr15	73100001	73200000	B1	8	0.747215266158973
chr15	73200001	73300000	B1	8	0.777745554830548
chr15	73300001	73400000	B1	7	0.601040764891268
chr15	73400001	73500000	A1	8	0.724245756949028
chr15	73500001	73600000	A1	8	0.76378809300101
chr15	73600001	73700000	B1	9	0.81779742324956
chr15	73700001	73800000	B1	7	0.600083980934302
chr15	73800001	73900000	A1	7	0.675579897787302
chr15	73900001	74000000	A1	7	0.649829081922371
chr15	74000001	74100000	A1	10	0.905518677890257
chr15	74100001	74200000	B1	9	0.88657848424951
chr15	74200001	74300000	A1	9	0.897361086957011
chr15	74300001	74400000	A1	9	0.853414478919099
chr15	74400001	74500000	A1	10	0.964655960551349
chr15	74500001	74600000	A1	9	0.893399960767953
chr15	74600001	74700000	A1	9	0.899434676415848
chr15	74700001	74800000	A1	9	0.833382517668457
chr15	74800001	74900000	A1	8	0.789533514227315
chr15	74900001	75000000	A1	9	0.899960509183516
chr15	75000001	75100000	A1	10	1
chr15	75100001	75200000	A1	10	0.964779787057033
chr15	75200001	75300000	A1	9	0.864329838342227
chr15	75300001	75400000	A1	10	0.902358057610116
chr15	75400001	75500000	A1	9	0.861751779911589
chr15	75500001	75600000	A1	10	1
chr15	75600001	75700000	A1	9	0.880832731395503
chr15	75700001	75800000	A1	8	0.751803077205615
chr15	75800001	75900000	A1	8	0.799903731859834
chr15	75900001	76000000	A1	10	0.927875923877772
chr15	76000001	76100000	A1	10	0.92176476445432
chr15	76100001	76200000	A1	7	0.693888555179866
chr15	76200001	76300000	A1	7	0.680524679787262
chr15	76300001	76400000	A1	8	0.789473082590115
chr15	76400001	76500000	A1	10	0.907737633321215
chr15	76500001	76600000	A1	8	0.70825120559103
chr15	76600001	76700000	A1	9	0.813382807346871
chr15	76700001	76800000	A2	7	0.662335552040106
chr15	76800001	76900000	A2	7	0.627542016388899
chr15	76900001	77000000	A2	8	0.759313697974345
chr15	77000001	77100000	A2	7	0.63541018440157
chr15	77100001	77200000	A1	8	0.709205902971617
chr15	77200001	77300000	A1	7	0.677931665356492
chr15	77300001	77400000	A1	8	0.75968280902248
chr15	77400001	77500000	A2	8	0.726097749301106
chr15	77500001	77600000	A2	6	0.567792661745083
chr15	77600001	77700000	A1	7	0.628070666161045
chr15	77700001	77800000	A1	7	0.697749539591397
chr15	77800001	77900000	A1	9	0.888853787803133
chr15	77900001	78000000	A1	9	0.872947456111939
chr15	78000001	78100000	A1	10	0.969319084866263
chr15	78100001	78200000	A1	9	0.892677958786887
chr15	78200001	78300000	A1	9	0.857863254372608
chr15	78300001	78400000	A1	9	0.826515947612463
chr15	78400001	78500000	A1	7	0.697746737305777
chr15	78500001	78600000	A1	9	0.887920466381655
chr15	78600001	78700000	A1	9	0.885793177252182
chr15	78700001	78800000	A1	7	0.654835339566921
chr15	78800001	78900000	A1	7	0.653340584129095
chr15	78900001	79000000	A1	8	0.715310166995029
chr15	79000001	79100000	A1	9	0.819611026326754
chr15	79100001	79200000	A1	6	0.599276779188672
chr15	79200001	79300000	B1	9	0.817274282817169
chr15	79300001	79400000	B1	8	0.738478214530023
chr15	79400001	79500000	B1	8	0.704549353512688
chr15	79500001	79600000	B1	6	0.583090942303558
chr15	79600001	79700000	B1	7	0.675512815120062
chr15	79700001	79800000	B1	6	0.52640853322869
chr15	79800001	79900000	B1	6	0.590914973172739
chr15	79900001	80000000	B1	6	0.594121736313221
chr15	80000001	80100000	B1	7	0.6319825961715
chr15	80100001	80200000	B1	6	0.570376437774346
chr15	80200001	80300000	A2	6	0.567922645349093
chr15	80300001	80400000	A2	6	0.502006110856288
chr15	80400001	80500000	A2	6	0.526071143898158
chr15	80500001	80600000	B1	6	0.589276492901159
chr15	80600001	80700000	B1	6	0.553475199119261
chr15	80700001	80800000	B1	7	0.606382490380194
chr15	80800001	80900000	B1	7	0.67198121399016
chr15	80900001	81000000	B1	6	0.540274721770556
chr15	81000001	81100000	B1	6	0.530138684152153
chr15	81100001	81200000	B1	8	0.727915524147269
chr15	81200001	81300000	B1	6	0.579525260321619
chr15	81300001	81400000	B1	7	0.606785346175403
chr15	81400001	81500000	B1	6	0.540858752765479
chr15	81500001	81600000	B1	5	0.445476073266602
chr15	81600001	81700000	B1	6	0.508875993846853
chr15	81700001	81800000	B1	5	0.474284119472476
chr15	81800001	81900000	B2	5	0.483045327148273
chr15	81900001	82000000	B2	6	0.535910284012638
chr15	82000001	82100000	B2	6	0.532824916983179
chr15	82100001	82200000	B1	6	0.549387243330223
chr15	82200001	82300000	B1	5	0.487834616923124
chr15	82300001	82400000	B1	5	0.489534107798336
chr15	82400001	82500000	A2	6	0.521284176393321
chr15	82500001	82600000	B1	7	0.627086243248936
chr15	82600001	82700000	A2	5	0.430974284965443
chr15	82900001	83000000	A2	10	1
chr15	83000001	83100000	B3	10	1
chr15	83100001	83200000	B3	10	0.921400588786081
chr15	83200001	83300000	A1	7	0.66865851877712
chr15	83300001	83400000	A1	7	0.656539039991553
chr15	83400001	83500000	A1	7	0.684451784638171
chr15	83500001	83600000	A2	7	0.605598311822698
chr15	83600001	83700000	A1	8	0.703716925452112
chr15	83700001	83800000	A1	7	0.618193218254536
chr15	83800001	83900000	A1	6	0.57719155291858
chr15	83900001	84000000	A2	6	0.538338453278871
chr15	84000001	84100000	A2	6	0.501331057238125
chr15	84100001	84200000	A2	5	0.485255160432744
chr15	84200001	84300000	B1	6	0.546774911828712
chr15	84300001	84400000	B1	5	0.475404649121237
chr15	84400001	84500000	B1	6	0.515442744887878
chr15	84500001	84600000	B1	6	0.532624330755528
chr15	84600001	84700000	B1	5	0.473357648357838
chr15	84700001	84800000	B1	6	0.561442245272238
chr15	84800001	84900000	A2	7	0.674408049154997
chr15	84900001	85000000	A1	8	0.728322072189898
chr15	85000001	85100000	A1	7	0.661525731186982
chr15	85100001	85200000	A1	8	0.729175512369864
chr15	85200001	85300000	A1	8	0.721112808926117
chr15	85300001	85400000	A1	9	0.815763417305486
chr15	85400001	85500000	A1	8	0.784936427950207
chr15	85500001	85600000	A1	8	0.750166522549391
chr15	85600001	85700000	A1	7	0.686137828596282
chr15	85700001	85800000	A2	10	1
chr15	85800001	85900000	A2	6	0.545981653374895
chr15	85900001	86000000	A1	6	0.539926422830651
chr15	86000001	86100000	A2	6	0.543615564603413
chr15	86100001	86200000	A2	5	0.440297563515771
chr15	86200001	86300000	A2	7	0.679868874539445
chr15	86300001	86400000	A2	6	0.535019292515821
chr15	86400001	86500000	B2	5	0.431946611770042
chr15	86500001	86600000	B2	6	0.513676934937318
chr15	86600001	86700000	B2	4	0.385051369779458
chr15	86700001	86800000	B2	4	0.367474578766855
chr15	86800001	86900000	B1	4	0.369706631316698
chr15	86900001	87000000	B2	5	0.419539398376737
chr15	87000001	87100000	B2	5	0.459537576940814
chr15	87100001	87200000	B2	4	0.376180497860817
chr15	87200001	87300000	B2	4	0.397258590291218
chr15	87300001	87400000	B2	6	0.504051524687653
chr15	87400001	87500000	B2	5	0.418534010433516
chr15	87500001	87600000	B2	5	0.47495672893992
chr15	87600001	87700000	B2	6	0.56896971086259
chr15	87700001	87800000	B2	6	0.508057592579923
chr15	87800001	87900000	B2	6	0.510891908697691
chr15	87900001	88000000	B2	5	0.474834478760222
chr15	88000001	88100000	B2	6	0.536690748599828
chr15	88100001	88200000	B2	6	0.500283226266335
chr15	88200001	88300000	B2	6	0.537784490375681
chr15	88300001	88400000	B2	5	0.467236762900904
chr15	88400001	88500000	B2	6	0.558330162761109
chr15	88500001	88600000	B2	6	0.526865688639525
chr15	88600001	88700000	B2	6	0.501569202453689
chr15	88700001	88800000	B2	7	0.611663169085955
chr15	88800001	88900000	B2	7	0.618484059402587
chr15	88900001	89000000	B1	6	0.598557285017197
chr15	89000001	89100000	B1	6	0.522615998191639
chr15	89100001	89200000	B1	6	0.589478414250959
chr15	89200001	89300000	B1	6	0.573075705206449
chr15	89300001	89400000	B1	8	0.745717742324955
chr15	89400001	89500000	B1	8	0.73697321972385
chr15	89500001	89600000	B1	7	0.631352084393397
chr15	89600001	89700000	A2	7	0.613931089450875
chr15	89700001	89800000	B1	6	0.559445533877081
chr15	89800001	89900000	A2	7	0.667729510295402
chr15	89900001	90000000	A1	8	0.785978326528273
chr15	90000001	90100000	A1	7	0.696124262643654
chr15	90100001	90200000	A1	7	0.677413641177671
chr15	90200001	90300000	A1	8	0.705677818325901
chr15	90300001	90400000	A1	9	0.808807767103764
chr15	90400001	90500000	A1	6	0.502535185092621
chr15	90500001	90600000	A1	8	0.718351392630404
chr15	90600001	90700000	A1	7	0.648334968740407
chr15	90700001	90800000	A1	7	0.657087771543964
chr15	90800001	90900000	A1	7	0.611619720896988
chr15	90900001	91000000	A1	7	0.619621520348811
chr15	91000001	91100000	A1	6	0.593486305231052
chr15	91100001	91200000	A1	6	0.533043360949341
chr15	91200001	91300000	A1	7	0.612082720277883
chr15	91300001	91400000	A1	5	0.485501240955793
chr15	91400001	91500000	A2	7	0.618556687273354
chr15	91500001	91600000	A2	6	0.543246257274436
chr15	91600001	91700000	B1	5	0.436308892363796
chr15	91700001	91800000	A2	5	0.470805514239632
chr15	91800001	91900000	B3	4	0.339663107641907
chr15	91900001	92000000	B3	4	0.378187672475644
chr15	92000001	92100000	B3	5	0.411713341308624
chr15	92100001	92200000	B3	5	0.4053154838024
chr15	92200001	92300000	B3	4	0.369982743614813
chr15	92300001	92400000	B3	4	0.303755727464036
chr15	92400001	92500000	B3	4	0.352079475777608
chr15	92500001	92600000	B3	5	0.42213244952984
chr15	92600001	92700000	B3	4	0.353733866785725
chr15	92700001	92800000	B3	4	0.359005227385877
chr15	92800001	92900000	B3	5	0.476573096365843
chr15	92900001	93000000	B3	6	0.513953396073443
chr15	93000001	93100000	A2	4	0.362242568602847
chr15	93100001	93200000	A2	5	0.430361834603552
chr15	93200001	93300000	A2	4	0.376051309942929
chr15	93300001	93400000	A2	4	0.352534712517006
chr15	93400001	93500000	A2	5	0.419827593024754
chr15	93500001	93600000	A2	4	0.367431976581612
chr15	93600001	93700000	A2	4	0.318959972559479
chr15	93700001	93800000	A2	3	0.291210790925508
chr15	93800001	93900000	A2	2	0.197059916296663
chr15	93900001	94000000	B3	4	0.327757749460308
chr15	94000001	94100000	B3	4	0.302077370262486
chr15	94100001	94200000	B3	2	0.185278637618976
chr15	94200001	94300000	B3	5	0.413815341361672
chr15	94300001	94400000	B3	4	0.383455071486779
chr15	94400001	94500000	B3	4	0.335918154636409
chr15	94500001	94600000	B3	3	0.252650750030327
chr15	94600001	94700000	A2	3	0.218082341685625
chr15	94700001	94800000	B3	4	0.327122979098819
chr15	94800001	94900000	B3	4	0.341638812926246
chr15	94900001	95000000	B3	4	0.35704973206716
chr15	95000001	95100000	B3	4	0.301013759964619
chr15	95100001	95200000	B3	3	0.290595137807786
chr15	95200001	95300000	B3	3	0.206766817453642
chr15	95300001	95400000	B3	4	0.350704492000033
chr15	95400001	95500000	B3	4	0.343594084442293
chr15	95500001	95600000	B1	4	0.314165209519936
chr15	95600001	95700000	B3	4	0.33978865416767
chr15	95700001	95800000	B3	3	0.286818751680223
chr15	95800001	95900000	B3	2	0.190212913283892
chr15	95900001	96000000	B3	2	0.158346414171303
chr15	96000001	96100000	B3	3	0.235764328064301
chr15	96100001	96200000	B3	4	0.331125622981923
chr15	96200001	96300000	A2	3	0.256280283432327
chr15	96300001	96400000	A2	2	0.183877517387278
chr15	96400001	96500000	B3	4	0.305359812190378
chr15	96500001	96600000	B3	3	0.259834251936964
chr15	96600001	96700000	A2	3	0.264494053490553
chr15	96700001	96800000	A2	3	0.217321285764383
chr15	96800001	96900000	B3	3	0.243724931336091
chr15	96900001	97000000	A2	4	0.370151921678642
chr15	97000001	97100000	B3	3	0.222144493903716
chr15	97100001	97200000	B3	3	0.211414354235508
chr15	97200001	97300000	B3	3	0.254826249399034
chr15	97300001	97400000	B3	3	0.217230417507731
chr15	97400001	97500000	B3	3	0.207496026758563
chr15	97500001	97600000	B3	4	0.354835531892071
chr15	97600001	97700000	B3	3	0.279692106941198
chr15	97700001	97800000	B3	4	0.321492652310139
chr15	97800001	97900000	B3	5	0.407105187289179
chr15	97900001	98000000	B3	2	0.197985733978363
chr15	98000001	98100000	B3	4	0.324183038847524
chr15	98100001	98200000	B3	3	0.247429505913006
chr15	98200001	98300000	B3	3	0.287519344300256
chr15	98300001	98400000	B3	3	0.277937147168903
chr15	98400001	98500000	B3	3	0.278972720503341
chr15	98500001	98600000	B3	3	0.2293851453043
chr15	98600001	98700000	B3	4	0.304274853317573
chr15	98700001	98800000	B3	3	0.282403354063004
chr15	98800001	98900000	B3	5	0.479254303989124
chr15	98900001	99000000	B3	4	0.326650951267344
chr15	99000001	99100000	A2	4	0.391691575685376
chr15	99100001	99200000	A2	4	0.313399283846107
chr15	99200001	99300000	A2	4	0.366250715510721
chr15	99300001	99400000	A2	4	0.385688796988276
chr15	99400001	99500000	A2	5	0.481699553164933
chr15	99500001	99600000	A2	5	0.460728077798291
chr15	99600001	99700000	A2	5	0.464972991104863
chr15	99700001	99800000	A2	5	0.401284712958426
chr15	99800001	99900000	A2	4	0.350210615795196
chr15	99900001	100000000	A2	6	0.530914154454973
chr15	100000001	100100000	A2	4	0.390961738331647
chr15	100100001	100200000	A2	4	0.32211244483559
chr15	100200001	100300000	A2	4	0.380614292074132
chr15	100300001	100400000	A2	4	0.389740818528247
chr15	100400001	100500000	A2	5	0.481516018161926
chr16	100001	200000	A1	10	1
chr16	200001	300000	A1	10	0.906500230115101
chr16	300001	400000	A1	10	1
chr16	400001	500000	A1	10	1
chr16	500001	600000	A1	10	1
chr16	600001	700000	A1	10	1
chr16	700001	800000	A1	10	1
chr16	800001	900000	A1	10	1
chr16	900001	1000000	A1	10	1
chr16	1000001	1100000	A1	10	1
chr16	1100001	1200000	A1	10	1
chr16	1200001	1300000	A1	10	1
chr16	1300001	1400000	A1	10	1
chr16	1400001	1500000	A1	10	1
chr16	1500001	1600000	A1	10	1
chr16	1600001	1700000	A1	10	1
chr16	1700001	1800000	A1	10	1
chr16	1800001	1900000	A1	10	1
chr16	1900001	2000000	A1	10	1
chr16	2000001	2100000	A1	10	1
chr16	2100001	2200000	A1	10	1
chr16	2200001	2300000	A1	10	1
chr16	2300001	2400000	A1	10	1
chr16	2400001	2500000	A1	10	1
chr16	2500001	2600000	A1	10	1
chr16	2600001	2700000	A1	10	1
chr16	2700001	2800000	A1	10	1
chr16	2800001	2900000	A1	10	1
chr16	2900001	3000000	A1	10	1
chr16	3000001	3100000	A1	10	0.980516387349437
chr16	3100001	3200000	A1	10	1
chr16	3200001	3300000	A1	10	0.966020628890422
chr16	3300001	3400000	A1	10	1
chr16	3400001	3500000	A1	10	1
chr16	3500001	3600000	A1	9	0.819309556073809
chr16	3600001	3700000	A1	10	0.957250526599664
chr16	3700001	3800000	A1	10	0.969991684279391
