chrom	start	end	expression	gpseq_score
chr7	54600001	55600000	1078.16666666667	1.33382011585665
chr7	54700001	55700000	1103.83333333333	1.32662434552113
chr7	54800001	55800000	1123.66666666667	1.34142436048158
chr7	54900001	55900000	897.5	1.35617889421047
chr7	55000001	5.6e+07	943.666666666667	1.34330210073943
chr7	55100001	56100000	2713	1.35298588731465
chr7	55200001	56200000	5564.16666666667	1.36248886968803
chr7	55300001	56300000	5562.33333333333	1.36989904741239
chr7	55400001	56400000	5563.66666666667	1.37761649793926
chr7	55500001	56500000	5288.66666666667	1.37807399929015
chr7	55600001	56600000	4726.83333333333	1.37744077931684
chr7	55700001	56700000	4704.5	1.42149084136502
chr7	55800001	56800000	4682.33333333333	1.42029398352724
chr7	55900001	56900000	4679.83333333333	1.42636753675828
chr7	56000001	5.7e+07	4633.5	1.45341176876657
chr7	66100001	67100000	4172.5	1.58486598115945
chr7	66200001	67200000	3172.66666666667	1.58963524068367
chr7	66300001	67300000	2561.5	1.55367144521888
chr7	66400001	67400000	2165	1.52222868985044
chr7	66500001	67500000	711.5	1.52513069165889
chr7	66600001	67600000	622.333333333333	1.53283093554031
chr7	66700001	67700000	564	1.53943007025957
chr7	66800001	67800000	100.166666666667	1.52788523499107
chr7	66900001	67900000	5.33333333333333	1.53784941111734
chr7	67000001	6.8e+07	5	1.54948329780572
chr7	67100001	68100000	5.66666666666667	1.57367672337554
chr7	67200001	68200000	5	1.57027406129944
chr7	67300001	68300000	5.5	1.61549649690474
chr7	67400001	68400000	5	1.62632639645469
chr7	67500001	68500000	5.33333333333333	1.61560539304252
chr7	67600001	68600000	5.16666666666667	1.61810915527965
chr7	67700001	68700000	5.16666666666667	1.61109415415234
chr7	67800001	68800000	6.16666666666667	1.61906188930976
chr7	67900001	68900000	7.5	1.61333640225925
chr7	68000001	6.9e+07	9.16666666666667	1.60486755309618
chr7	68100001	69100000	66	1.51847901948332
chr7	68200001	69200000	88	1.46115393735843
chr7	68300001	69300000	98.8333333333333	1.4427736348649
chr7	68400001	69400000	125.5	1.43332763263549
chr7	68500001	69500000	145	1.42020149434283
chr7	68600001	69600000	175	1.40589050327794
chr7	68700001	69700000	205.166666666667	1.39228237290461
chr7	68800001	69800000	229	1.38797198535936
chr7	68900001	69900000	232	1.37828592964756
chr7	69000001	7e+07	258.666666666667	1.36513121834271
chr7	69100001	70100000	208.5	1.42072099819985
chr7	69200001	70200000	231.166666666667	1.44035686777658
chr7	69300001	70300000	756.666666666667	1.4326145748979
chr7	69400001	70400000	730.166666666667	1.4328223248801
chr7	69500001	70500000	710.166666666667	1.43965860990132
chr7	69600001	70600000	680.166666666667	1.45408517838606
chr7	69700001	70700000	650.5	1.46818401209056
chr7	69800001	70800000	626.166666666667	1.46449691391637
chr7	69900001	70900000	621.666666666667	1.47725025965422
chr7	70000001	7.1e+07	593.5	1.49571416058938
chr7	70100001	71100000	587	1.49143359967082
chr7	70200001	71200000	542	1.55268824577201
chr7	70300001	71300000	4.66666666666667	1.58030744432833
chr7	70400001	71400000	4.83333333333333	1.58803094804898
chr7	70500001	71500000	4.83333333333333	1.61738846800929
chr7	70600001	71600000	5.16666666666667	1.62998270106883
chr7	70700001	71700000	4.66666666666667	1.62993261485161
chr7	70800001	71800000	4.33333333333333	1.65576346731191
chr7	70900001	71900000	5.5	1.66037868146881
chr7	71000001	7.2e+07	5.33333333333333	1.65232144462533
chr7	71100001	72100000	6.16666666666667	1.64405755146988
chr7	71200001	72200000	7.5	1.61975748071635
chr7	71300001	72300000	14.1666666666667	1.61805462667749
chr7	71400001	72400000	96	1.63001760196835
chr7	71500001	72500000	176.5	1.61662014936823
chr7	71600001	72600000	175.833333333333	1.59987221534978
chr7	71700001	72700000	193.833333333333	1.58807670778995
chr7	71800001	72800000	280	1.62042791684744
chr7	71900001	72900000	575	1.6449749641124
chr7	72000001	7.3e+07	780.666666666667	1.68947663872336
chr7	72100001	73100000	791.333333333333	1.74671717377864
chr7	72200001	73200000	1118	1.8090396613857
chr7	72300001	73300000	1111.66666666667	1.87981339588235
chr7	72400001	73400000	1029.16666666667	1.91064888050867
chr7	72500001	73500000	948.333333333333	1.89284859330524
chr7	72600001	73600000	1145.5	1.88382060078748
chr7	72700001	73700000	1385.66666666667	1.87213317057135
chr7	72800001	73800000	1333.16666666667	1.85544105564611
chr7	72900001	73900000	1067.5	1.88903229750462
chr7	73000001	7.4e+07	1053.5	1.93074404104455
chr7	73100001	74100000	1103	1.90911639266006
chr7	73200001	74200000	1157.83333333333	1.86550539948161
chr7	73300001	74300000	1218.5	1.83830542899251
chr7	73400001	74400000	1254.5	1.82859211323217
chr7	73500001	74500000	1335	1.82479520084771
chr7	73600001	74600000	1138.33333333333	1.82206561725284
chr7	73700001	74700000	882.5	1.82720981289274
chr7	73800001	74800000	850	1.8489019259599
chr7	73900001	74900000	819.666666666667	1.83544679153067
chr7	74000001	7.5e+07	649.166666666667	1.64169108315687
chr7	74100001	75100000	737.833333333333	1.56512968921836
chr7	74200001	75200000	743.333333333333	1.76531410828105
chr7	74300001	75300000	754.5	1.88605475101774
chr7	74400001	75400000	719.166666666667	1.76547384125202
chr7	74500001	75500000	638.833333333333	1.78261790349234
chr7	74600001	75600000	696.666666666667	1.80414283470014
chr7	74700001	75700000	1485.66666666667	1.78103441692463
chr7	74800001	75800000	1484	1.78143529344554
chr7	74900001	75900000	1484.5	1.75240785839785
chr7	75000001	7.6e+07	3808.33333333333	1.71423634191665
chr7	75100001	76100000	3730.33333333333	1.7269430341177
chr7	75200001	76200000	3486.33333333333	1.7251055174376
chr7	75300001	76300000	3612.66666666667	1.70916934002389
chr7	75400001	76400000	3620.16666666667	1.73570950802955
chr7	75500001	76500000	3623.5	1.70545417120818
chr7	75600001	76600000	3567.16666666667	1.66153491309693
chr7	75700001	76700000	2837	1.67778862819344
chr7	75800001	76800000	2881.5	1.65903789997628
chr7	75900001	76900000	2906.5	1.59494805602114
chr7	76000001	7.7e+07	583	1.62826361666811
chr7	76100001	77100000	517.5	1.48095387215778
chr7	76200001	77200000	474.5	1.48587388785326
chr7	76300001	77300000	953.5	1.46399606283957
chr7	76400001	77400000	1453	1.4070269113309
chr7	76500001	77500000	2178.83333333333	1.39257164732312
chr7	76600001	77600000	2980.83333333333	1.36091701273412
chr7	76700001	77700000	2998.16666666667	1.32603221198461
chr7	76800001	77800000	2987.5	1.31506712554761
chr7	76900001	77900000	2991.33333333333	1.29038878265028
chr7	77000001	7.8e+07	2985	1.26089731926216
chr7	77100001	78100000	2984.33333333333	1.23816613628063
chr7	77200001	78200000	2897	1.21519072208677
chr7	77300001	78300000	2239	1.19884612474538
chr7	77400001	78400000	1742.83333333333	1.20223566460547
chr7	77500001	78500000	1017.66666666667	1.20053465099364
chr7	77600001	78600000	217.833333333333	1.19799056783417
chr7	77700001	78700000	144	1.19724248004964
chr7	77800001	78800000	113.5	1.20249291254259
chr7	77900001	78900000	87	1.19795185566397
chr7	78000001	7.9e+07	77.5	1.22031292818439
chr7	78100001	79100000	470.833333333333	1.23089658480534
chr7	78200001	79200000	473.333333333333	1.21950133550149
chr7	78300001	79300000	454.333333333333	1.2342764697646
chr7	78400001	79400000	443	1.23798188534331
chr7	78500001	79500000	439.333333333333	1.23368460765243
chr7	78600001	79600000	435.333333333333	1.24525221390364
chr7	78700001	79700000	431	1.21917825458898
chr7	78800001	79800000	467.833333333333	1.18898278704023
chr7	78900001	79900000	900	1.19365485890336
chr7	79000001	8e+07	894.833333333333	1.18543137475084
chr7	79100001	80100000	496.833333333333	1.18674263977826
chr7	79200001	80200000	487.666666666667	1.1825178347949
chr7	79300001	80300000	560.666666666667	1.16969705303929
chr7	79400001	80400000	638.5	1.16270501309685
chr7	79500001	80500000	643.333333333333	1.14466657310382
chr7	79600001	80600000	646.5	1.15103856378976
chr7	79700001	80700000	648.666666666667	1.17108516677807
chr7	79800001	80800000	621.666666666667	1.180138665611
chr7	79900001	80900000	186.333333333333	1.17706073048934
chr7	80000001	8.1e+07	185.833333333333	1.15963613973712
chr7	80100001	81100000	184.166666666667	1.15219763987413
chr7	80200001	81200000	176.5	1.15626763152422
chr7	80300001	81300000	103.666666666667	1.15141968336263
chr7	80400001	81400000	33.3333333333333	1.14376080816101
chr7	80500001	81500000	28	1.1606878797334
chr7	80600001	81600000	267.333333333333	1.13719928358164
chr7	80700001	81700000	378.166666666667	1.1215827645327
chr7	80800001	81800000	401.166666666667	1.12860771533744
chr7	80900001	81900000	413.333333333333	1.13701411331265
chr7	81000001	8.2e+07	483.5	1.14707561961643
chr7	81100001	82100000	520.333333333333	1.1500404385531
chr7	81200001	82200000	521.166666666667	1.14008729791502
chr7	81300001	82300000	521.166666666667	1.15042649261805
chr7	81400001	82400000	517.833333333333	1.15425699513171
chr7	81500001	82500000	589	1.15070368589709
chr7	81600001	82600000	773.833333333333	1.16127927491184
chr7	81700001	82700000	672	1.16479864514024
chr7	81800001	82800000	796.333333333333	1.14772156769195
chr7	81900001	82900000	785.666666666667	1.14115588650748
chr7	82000001	8.3e+07	863.833333333333	1.14492599639318
chr7	82100001	83100000	1970.66666666667	1.14634725002517
chr7	82200001	83200000	2000.5	1.15548907938496
chr7	82300001	83300000	2029.5	1.1539072421381
chr7	82400001	83400000	2032	1.14668009775892
chr7	82500001	83500000	1964.33333333333	1.14145993068351
chr7	82600001	83600000	1616.83333333333	1.13616304650854
chr7	82700001	83700000	1652.83333333333	1.14170439902887
chr7	82800001	83800000	1507.16666666667	1.14485794503878
chr7	82900001	83900000	1519	1.14395041140799
chr7	83000001	8.4e+07	1371	1.13239717534307
chr7	83100001	84100000	227.333333333333	1.12008582564001
chr7	83200001	84200000	197.5	1.1141356688943
chr7	83300001	84300000	168.333333333333	1.11078533064872
chr7	83400001	84400000	161.666666666667	1.10842213633241
chr7	83500001	84500000	158.666666666667	1.12243694205485
chr7	83600001	84600000	110.666666666667	1.12499091972866
chr7	83700001	84700000	165.333333333333	1.11098946617633
chr7	83800001	84800000	170.666666666667	1.11008983381241
chr7	83900001	84900000	167	1.11010826133948
chr7	84000001	8.5e+07	166.666666666667	1.11483321820849
chr7	84100001	85100000	167	1.11410165270309
chr7	84200001	85200000	166.166666666667	1.11728242792935
chr7	84300001	85300000	165.666666666667	1.11264014658398
chr7	84400001	85400000	165.666666666667	1.11672112762484
chr7	84500001	85500000	165.666666666667	1.11122191703595
chr7	84600001	85600000	134.333333333333	1.11896754015152
chr7	84700001	85700000	32	1.12705790314855
chr7	84800001	85800000	11.8333333333333	1.1265561661273
chr7	84900001	85900000	2.16666666666667	1.13508381299451
chr7	85000001	8.6e+07	3.66666666666667	1.13421411093263
chr7	85100001	86100000	6.33333333333333	1.1268724268856
chr7	85200001	86200000	6.5	1.12470000992642
chr7	85300001	86300000	7	1.12691942540709
chr7	85400001	86400000	6.83333333333333	1.13035952422915
chr7	85500001	86500000	7.16666666666667	1.1288384391551
chr7	85600001	86600000	85.6666666666667	1.12298605512813
chr7	85700001	86700000	93.6666666666667	1.1095954206925
chr7	85800001	86800000	353.333333333333	1.11763843935795
chr7	85900001	86900000	1352.16666666667	1.11048629839483
chr7	86000001	8.7e+07	1476.66666666667	1.12024694404725
chr7	86100001	87100000	1589.33333333333	1.1416473450173
chr7	86200001	87200000	1915.5	1.14936406948126
chr7	86300001	87300000	1960	1.14758001974398
chr7	86400001	87400000	2006	1.1537170723297
chr7	86500001	87500000	2507.16666666667	1.14851940683644
chr7	86600001	87600000	3068.16666666667	1.14793690756278
chr7	86700001	87700000	3085.83333333333	1.15332501751441
chr7	86800001	87800000	3000.5	1.14518349197878
chr7	86900001	87900000	3208.33333333333	1.13889292564434
chr7	87000001	8.8e+07	3089.33333333333	1.13978292042782
chr7	87100001	88100000	2976.16666666667	1.12386295035883
chr7	87200001	88200000	2659	1.11516199713257
chr7	87300001	88300000	2625.33333333333	1.11899907985706
chr7	87400001	88400000	2585.66666666667	1.1149716149785
chr7	87500001	88500000	2084.66666666667	1.11171738087574
chr7	87600001	88600000	1444.66666666667	1.10311609136906
chr7	87700001	88700000	1419	1.11526177851727
chr7	87800001	88800000	1244.83333333333	1.12085994481862
chr7	87900001	88900000	38.6666666666667	1.14013491070043
chr7	88000001	8.9e+07	33.1666666666667	1.13935957744654
chr7	88100001	89100000	38.3333333333333	1.13901928924373
chr7	88200001	89200000	30	1.15688417474824
chr7	88300001	89300000	19.1666666666667	1.15453337916317
chr7	88400001	89400000	13.3333333333333	1.16241534779051
chr7	88500001	89500000	19	1.16998958785081
chr7	88600001	89600000	22.1666666666667	1.17544608239606
chr7	88700001	89700000	23	1.15474855029389
chr7	88800001	89800000	247.333333333333	1.148243624133
chr7	88900001	89900000	680.166666666667	1.13375616701767
chr7	89000001	9e+07	883.833333333333	1.12826609726396
chr7	89100001	90100000	1863	1.12501883624674
chr7	89200001	90200000	1865.16666666667	1.1238639978735
chr7	89300001	90300000	1886.16666666667	1.13407003730814
chr7	89400001	90400000	1914.5	1.12812826712604
chr7	89500001	90500000	1949.5	1.12772355117861
chr7	89600001	90600000	1988	1.13421116280783
chr7	89700001	90700000	2003.66666666667	1.15233160341264
chr7	89800001	90800000	1815.83333333333	1.15631957848332
chr7	89900001	90900000	1817	1.1631003356629
chr7	90000001	9.1e+07	1618.66666666667	1.16202408320575
chr7	90100001	91100000	632.166666666667	1.18281568768469
chr7	90200001	91200000	631.833333333333	1.17782197224017
chr7	90300001	91300000	610.5	1.16551185257067
chr7	90400001	91400000	582.166666666667	1.18169277474663
chr7	90500001	91500000	563.833333333333	1.17802351447336
chr7	90600001	91600000	770	1.17169153785272
chr7	90700001	91700000	1183.33333333333	1.18153451401487
chr7	90800001	91800000	2446.83333333333	1.18238571132452
chr7	90900001	91900000	2609.5	1.17084886432941
chr7	91000001	9.2e+07	2893.16666666667	1.17609567183978
chr7	91100001	92100000	3908.16666666667	1.1780649046163
chr7	91200001	92200000	4878.16666666667	1.18146063680579
chr7	91300001	92300000	6104.5	1.19078587255781
chr7	91400001	92400000	6183.33333333333	1.16912373857846
chr7	91500001	92500000	6222.83333333333	1.17727994423062
chr7	91600001	92600000	5976.5	1.19006079876206
chr7	91700001	92700000	5547.33333333333	1.18874917578206
chr7	91800001	92800000	4257.33333333333	1.1990837258977
chr7	91900001	92900000	3729	1.21311032987683
chr7	92000001	9.3e+07	3738.16666666667	1.20396753611153
chr7	92100001	93100000	2728	1.18813648244255
chr7	92200001	93200000	1758.66666666667	1.16781733425125
chr7	92300001	93300000	539.833333333333	1.16293375237267
chr7	92400001	93400000	462.333333333333	1.1678391750407
chr7	92500001	93500000	416.333333333333	1.16706597749301
chr7	92600001	93600000	546.833333333333	1.15391957071427
chr7	92700001	93700000	787.333333333333	1.1376902823176
chr7	92800001	93800000	777.166666666667	1.13678321705138
chr7	92900001	93900000	708.166666666667	1.13247047997496
chr7	93000001	9.4e+07	408.333333333333	1.14110638516071
chr7	93100001	94100000	403.666666666667	1.13169944910883
chr7	93200001	94200000	747.333333333333	1.15453339372337
chr7	93300001	94300000	5789.83333333333	1.15006179184079
chr7	93400001	94400000	5791.33333333333	1.15859550095664
chr7	93500001	94500000	5774.66666666667	1.15331611309665
chr7	93600001	94600000	5773	1.15365031690436
chr7	93700001	94700000	5550.66666666667	1.17763930319241
chr7	93800001	94800000	5588.33333333333	1.16470178525832
chr7	93900001	94900000	5723	1.1636637611139
chr7	94000001	9.5e+07	6147.83333333333	1.15936872066388
chr7	94100001	95100000	6782	1.16762193867202
chr7	94200001	95200000	6436.66666666667	1.16571065882404
chr7	94300001	95300000	1404.5	1.19445629698552
chr7	94400001	95400000	1401.33333333333	1.18863311275809
chr7	94500001	95500000	1413.66666666667	1.20449580653917
chr7	94600001	95600000	1290.66666666667	1.22332769333102
chr7	94700001	95700000	1285	1.20761109126877
chr7	94800001	95800000	1890	1.2089166107342
chr7	94900001	95900000	2076.16666666667	1.2120889032488
chr7	95000001	9.6e+07	1737.83333333333	1.21859971608244
chr7	95100001	96100000	1103.33333333333	1.2326805997781
chr7	95200001	96200000	1103.16666666667	1.22581500556042
chr7	95300001	96300000	1117.5	1.21861064664141
chr7	95400001	96400000	1407	1.22764207712642
chr7	95500001	96500000	1395	1.23153862895079
chr7	95600001	96600000	1507	1.22078042440756
chr7	95700001	96700000	1979.83333333333	1.23383224973743
chr7	95800001	96800000	1382.16666666667	1.2426386445211
chr7	95900001	96900000	1293	1.25753686543586
chr7	96000001	9.7e+07	1208.33333333333	1.26707540930693
chr7	96100001	97100000	1210.33333333333	1.26463380876639
chr7	96200001	97200000	1210	1.28119425933797
chr7	96300001	97300000	1178	1.28197500559305
chr7	96400001	97400000	889.166666666667	1.29188207201741
chr7	96500001	97500000	1784.66666666667	1.28576595649647
chr7	96600001	97600000	1947.33333333333	1.3065165930713
chr7	96700001	97700000	1485.66666666667	1.34705055546434
chr7	96800001	97800000	1540	1.36120575173834
chr7	96900001	97900000	2847.83333333333	1.40138831996839
chr7	97000001	9.8e+07	3951.33333333333	1.41792688070496
chr7	97100001	98100000	3963.16666666667	1.46707508715063
chr7	97200001	98200000	3962.5	1.49456846562716
chr7	97300001	98300000	4067	1.51255295632727
chr7	97400001	98400000	4066.16666666667	1.55204065774576
chr7	97500001	98500000	3264.33333333333	1.60685435607781
chr7	97600001	98600000	4219.5	1.6201094453136
chr7	97700001	98700000	5354.66666666667	1.59933624795162
chr7	97800001	98800000	5281.16666666667	1.64484055845431
chr7	97900001	98900000	3775.5	1.6711635195709
chr7	98000001	9.9e+07	4678.83333333333	1.66128087647713
chr7	98100001	99100000	7666.5	1.6665838648005
chr7	98200001	99200000	9250	1.66073232395894
chr7	98300001	99300000	9662	1.6736323551679
chr7	98400001	99400000	9725.83333333333	1.6757838709016
chr7	98500001	99500000	9994.16666666667	1.65985971849627
chr7	98600001	99600000	8908.83333333333	1.64577572802785
chr7	98700001	99700000	12229.8333333333	1.67700586949419
chr7	98800001	99800000	14164.6666666667	1.67794426742604
chr7	98900001	99900000	14527	1.65855303269134
chr7	99000001	1e+08	13461.8333333333	1.67071401846917
chr7	99100001	100100000	11720.8333333333	1.67945374101606
chr7	99200001	100200000	10593.6666666667	1.70141421535691
chr7	99300001	100300000	12166.6666666667	1.72481068837078
chr7	99400001	100400000	12427	1.7471164629896
chr7	99500001	100500000	15232.8333333333	1.77596409578608
chr7	99600001	100600000	15094.5	1.80674337444062
chr7	99700001	100700000	10708.3333333333	1.82437833523632
chr7	99800001	100800000	9135.16666666667	1.88301604257592
chr7	99900001	100900000	10880.1666666667	1.86503842627175
chr7	100000001	1.01e+08	10285.8333333333	1.88815728108896
chr7	100100001	101100000	9068.33333333333	1.893209433438
chr7	100200001	101200000	8752.83333333333	1.89225405579662
chr7	100300001	101300000	6909.66666666667	1.83488346397134
chr7	100400001	101400000	6590.66666666667	1.77172822355816
chr7	100500001	101500000	3467	1.74788351058203
chr7	100600001	101600000	3497.83333333333	1.72458700483208
chr7	100700001	101700000	3437.5	1.72321302945429
chr7	100800001	101800000	3117.83333333333	1.67869921076872
chr7	100900001	101900000	1095.5	1.67285641473796
chr7	101000001	1.02e+08	809	1.67637095793195
chr7	101100001	102100000	1403.83333333333	1.66803900180429
chr7	101200001	102200000	1857	1.66099505525616
chr7	101300001	102300000	1654.83333333333	1.67936651304056
chr7	101400001	102400000	1697.5	1.6793785474158
chr7	101500001	102500000	1876.16666666667	1.66508919857683
chr7	101600001	102600000	1855.33333333333	1.64776108923154
chr7	101700001	102700000	1847.66666666667	1.5899351037628
chr7	101800001	102800000	2448.83333333333	1.50809927504744
chr7	101900001	102900000	2358.66666666667	1.46581888933772
chr7	102000001	1.03e+08	3854.16666666667	1.41786511442349
chr7	102100001	103100000	3766	1.41763021350142
chr7	102200001	103200000	3398.66666666667	1.41122052249013
chr7	102300001	103300000	3499	1.39243069216412
chr7	102400001	103400000	3489.33333333333	1.3826547934488
chr7	102500001	103500000	3275.5	1.3377186421713
chr7	102600001	103600000	3259.16666666667	1.29949840974474
chr7	102700001	103700000	3244.83333333333	1.28765715488191
chr7	102800001	103800000	2767	1.28977237310748
chr7	102900001	103900000	3100.33333333333	1.28113669370215
chr7	103000001	1.04e+08	1542.16666666667	1.26133718851638
chr7	103100001	104100000	992.5	1.24390302811834
chr7	103200001	104200000	765.5	1.22881485764135
chr7	103300001	104300000	620.833333333333	1.22220762454127
chr7	103400001	104400000	631.333333333333	1.22913862204003
chr7	103500001	104500000	621.833333333333	1.24156334099499
chr7	103600001	104600000	619.333333333333	1.25980914753696
chr7	103700001	104700000	1048.16666666667	1.25579903095443
chr7	103800001	104800000	2582	1.26246740169579
chr7	103900001	104900000	2345.5	1.26471055197247
chr7	104000001	1.05e+08	2380.33333333333	1.2593632435532
chr7	104100001	105100000	2694.33333333333	1.25800766756979
chr7	104200001	105200000	3858.83333333333	1.2631193898914
chr7	104300001	105300000	4252.66666666667	1.29086848693266
chr7	104400001	105400000	4249.66666666667	1.28351852609721
chr7	104500001	105500000	4321.16666666667	1.2904573098843
chr7	104600001	105600000	4601.33333333333	1.29435998557776
chr7	104700001	105700000	4281.16666666667	1.31406005363256
chr7	104800001	105800000	3171.66666666667	1.30063801629323
chr7	104900001	105900000	3385.16666666667	1.29101871572313
chr7	105000001	1.06e+08	3513	1.28526471953821
chr7	105100001	106100000	3199.16666666667	1.27604411131712
chr7	105200001	106200000	2035.66666666667	1.28510954468668
chr7	105300001	106300000	1754.33333333333	1.26613433289298
chr7	105400001	106400000	1772.83333333333	1.25863471672096
chr7	105500001	106500000	1702	1.25804648653733
chr7	105600001	106600000	1417.33333333333	1.24609616493361
chr7	105700001	106700000	1303.66666666667	1.21527802132548
chr7	105800001	106800000	852.666666666667	1.21094746560859
chr7	105900001	106900000	1736.66666666667	1.21633729450288
chr7	106000001	1.07e+08	1712.33333333333	1.21584986091403
chr7	106100001	107100000	1804.5	1.21471390044275
chr7	106200001	107200000	1897	1.19746544466296
chr7	106300001	107300000	2499.5	1.19088879038342
chr7	106400001	107400000	2819.83333333333	1.18114265373168
chr7	106500001	107500000	3070.66666666667	1.17848050780717
chr7	106600001	107600000	4703.33333333333	1.18501475520691
chr7	106700001	107700000	5158.66666666667	1.17964323890095
chr7	106800001	107800000	5015.16666666667	1.19189110663935
chr7	106900001	107900000	3831.5	1.19097227693204
chr7	107000001	1.08e+08	3695.5	1.18430957857672
chr7	107100001	108100000	3606.83333333333	1.17935701552972
chr7	107200001	108200000	4344	1.16540170841464
chr7	107300001	108300000	4209.16666666667	1.1495164413174
chr7	107400001	108400000	3824.83333333333	1.15738804114926
chr7	107500001	108500000	3573.83333333333	1.15621653735965
chr7	107600001	108600000	1941.33333333333	1.13736227809632
chr7	107700001	108700000	1480.16666666667	1.12801868803203
chr7	107800001	108800000	1459.33333333333	1.11206740524281
chr7	107900001	108900000	1420	1.12057974792018
chr7	108000001	1.09e+08	1417.66666666667	1.13141973094222
chr7	108100001	109100000	1413.83333333333	1.13698151382966
chr7	108200001	109200000	583.166666666667	1.14394713271339
chr7	108300001	109300000	3.16666666666667	1.15121334029766
chr7	108400001	109400000	3.16666666666667	1.14753398957672
chr7	108500001	109500000	3.16666666666667	1.14865646649182
chr7	108600001	109600000	4	1.16739653868888
chr7	108700001	109700000	3.16666666666667	1.19189684386625
chr7	108800001	109800000	3.33333333333333	1.19733219821121
chr7	108900001	109900000	3.5	1.17509311868641
chr7	109000001	1.1e+08	4.33333333333333	1.16972085421112
chr7	109100001	110100000	4.83333333333333	1.15550217843749
chr7	109200001	110200000	4.83333333333333	1.14631499119083
chr7	109300001	110300000	7.16666666666667	1.13235296459085
chr7	109400001	110400000	43.8333333333333	1.12908699294625
chr7	109500001	110500000	46.3333333333333	1.11029081171553
chr7	109600001	110600000	59.6666666666667	1.10685559151255
chr7	109700001	110700000	67.6666666666667	1.08813102219065
chr7	109800001	110800000	208.333333333333	1.06910264743285
chr7	109900001	110900000	233.333333333333	1.0602453049343
chr7	110000001	1.11e+08	256.5	1.04451510315087
chr7	110100001	111100000	279.833333333333	1.04652201775501
chr7	110200001	111200000	362.166666666667	1.05566005085952
chr7	110300001	111300000	364.166666666667	1.05184114077411
chr7	110400001	111400000	404.5	1.05644486517519
chr7	110500001	111500000	439.666666666667	1.07303608802177
chr7	110600001	111600000	460	1.0787247460455
chr7	110700001	111700000	471.333333333333	1.08588196973293
chr7	110800001	111800000	336	1.09884602724858
chr7	110900001	111900000	330.5	1.1003145394291
chr7	111000001	1.12e+08	653.833333333333	1.10727582123133
chr7	111100001	112100000	774.333333333333	1.09241311229132
chr7	111200001	112200000	1121.66666666667	1.09299370142608
chr7	111300001	112300000	1118	1.08656707331993
chr7	111400001	112400000	1043.66666666667	1.08878723830649
chr7	111500001	112500000	1571.83333333333	1.0722569289898
chr7	111600001	112600000	1572.5	1.05983962412184
chr7	111700001	112700000	1553	1.06068968625099
chr7	111800001	112800000	1720.5	1.05443853035781
chr7	111900001	112900000	2321.33333333333	1.06515511638789
chr7	112000001	1.13e+08	1979.83333333333	1.06233327703891
chr7	112100001	113100000	1836.5	1.06271739159963
chr7	112200001	113200000	1408.83333333333	1.06442310895576
chr7	112300001	113300000	1408.5	1.0759984619703
chr7	112400001	113400000	1405.66666666667	1.07454393350871
chr7	112500001	113500000	839.5	1.09311429020339
chr7	112600001	113600000	804	1.09681971519377
chr7	112700001	113700000	803.833333333333	1.09581607485855
chr7	112800001	113800000	633.166666666667	1.10517525090628
chr7	112900001	113900000	12.8333333333333	1.11071672158344
chr7	113000001	1.14e+08	7.16666666666667	1.11678837727435
chr7	113100001	114100000	20.8333333333333	1.13466552361581
chr7	113200001	114200000	30	1.09203808168722
chr7	113300001	114300000	58.6666666666667	1.07881771485684
chr7	113400001	114400000	132.166666666667	1.07838584910665
chr7	113500001	114500000	132	1.08100914651779
chr7	113600001	114600000	144.166666666667	1.08600933208797
chr7	113700001	114700000	308	1.08138999312687
chr7	113800001	114800000	305.833333333333	1.07524362369871
chr7	113900001	114900000	306	1.06558015350472
chr7	114000001	1.15e+08	305.833333333333	1.0718011020477
chr7	114100001	115100000	291.166666666667	1.0791113342447
chr7	114200001	115200000	279.833333333333	1.11328075575972
chr7	114300001	115300000	250.666666666667	1.12012163036962
chr7	114400001	115400000	177.166666666667	1.11597285924798
chr7	114500001	115500000	177.166666666667	1.10617194938994
chr7	114600001	115600000	165	1.10378613954472
chr7	114700001	115700000	1.16666666666667	1.09977114700032
chr7	114800001	115800000	0.833333333333333	1.10255058440529
chr7	114900001	115900000	108.333333333333	1.10014038335147
chr7	115000001	1.16e+08	108.833333333333	1.08245289077709
chr7	115100001	116100000	117.333333333333	1.07055071228644
chr7	115200001	116200000	264.5	1.06103611236965
chr7	115300001	116300000	283.333333333333	1.04952127855858
chr7	115400001	116400000	612.666666666667	1.05023029020169
chr7	115500001	116500000	1201.66666666667	1.04707871846733
chr7	115600001	116600000	1889.66666666667	1.0436897557007
chr7	115700001	116700000	1913	1.05841913875263
chr7	115800001	116800000	2064.33333333333	1.05615405640197
chr7	115900001	116900000	2231.66666666667	1.056314117765
chr7	116000001	1.17e+08	2232.33333333333	1.06369469436953
chr7	116100001	117100000	2223.83333333333	1.06390717664484
chr7	116200001	117200000	2077	1.05227448882393
chr7	116300001	117300000	2058	1.06326726347062
chr7	116400001	117400000	2030.16666666667	1.05167770015087
chr7	116500001	117500000	1782.16666666667	1.05886466755206
chr7	116600001	117600000	1113.16666666667	1.0607275636885
chr7	116700001	117700000	1090.33333333333	1.05518632923825
chr7	116800001	117800000	941.333333333333	1.06205793940227
chr7	116900001	117900000	1255.66666666667	1.05494575771693
chr7	117000001	1.18e+08	1254.66666666667	1.05260823623772
chr7	117100001	118100000	1254.5	1.06040331836287
