resolution	chrom	start	end	exp1	exp2
100kb	chr8	73000000	73100000	0.429199945272015	0.325726892856979
100kb	chr8	73100000	73200000	0.426617468488652	0.441039001545751
100kb	chr8	73200000	73300000	0.392138838056473	0.391698812477926
100kb	chr8	73300000	73400000	0.531267636948231	0.494475201475114
100kb	chr8	73400000	73500000	0.415526500316396	0.439465729736672
100kb	chr8	73500000	73600000	0.419673855415505	0.415504295536587
100kb	chr8	73600000	73700000	0.327012536129021	0.356233688198627
100kb	chr8	73700000	73800000	0.422341844675138	0.475907842049015
100kb	chr8	73800000	73900000	0.29527030493749	0.266502153501791
100kb	chr8	73900000	74000000	0.675505806297139	0.550865299494994
100kb	chr8	74000000	74100000	0.47684749704982	0.354568680424004
100kb	chr8	74100000	74200000	0.518941013493869	0.480141456858869
100kb	chr8	74200000	74300000	0.721212224863607	0.613961296596137
100kb	chr8	74300000	74400000	0.346432419490004	0.355866744336451
100kb	chr8	74400000	74500000	0.330929007542201	0.367219070072517
100kb	chr8	74500000	74600000	0.521514939029605	0.563671640284932
100kb	chr8	74600000	74700000	0.548703630859742	0.646353266029713
100kb	chr8	74700000	74800000	0.632262147047254	0.60269153322906
100kb	chr8	74800000	74900000	0.538010295702143	0.496672277849892
100kb	chr8	74900000	75000000	0.399775102187409	0.348546214286042
100kb	chr8	75000000	75100000	0.48119153084435	0.442259089887486
100kb	chr8	75100000	75200000	0.469762788390826	0.415463014352092
100kb	chr8	75200000	75300000	0.417801132185186	0.48362742354954
100kb	chr8	75300000	75400000	0.32832515263977	0.430993913318686
100kb	chr8	75400000	75500000	0.625156060269193	0.487214299802309
100kb	chr8	75500000	75600000	0.339835131945751	0.351449657595509
100kb	chr8	75600000	75700000	0.459732174924322	0.449726397482765
100kb	chr8	75700000	75800000	0.33414000102615	0.394327047890761
100kb	chr8	75800000	75900000	0.513134716355116	0.3685905227574
100kb	chr8	75900000	76000000	0.595538814112979	0.636968676754565
100kb	chr8	76000000	76100000	0.331818337295412	0.350128659691676
100kb	chr8	76100000	76200000	0.416107985155034	0.42412747629772
100kb	chr8	76200000	76300000	0.407578115647073	0.372282895370545
100kb	chr8	76300000	76400000	0.418814455028989	0.469853268323112
100kb	chr8	76400000	76500000	0.380962357407946	0.446841301366407
100kb	chr8	76500000	76600000	0.170871030083289	0.166675075796841
100kb	chr8	76600000	76700000	0.302650031639616	0.284542031126013
100kb	chr8	76700000	76800000	0.312240255853329	0.466674617117014
100kb	chr8	76800000	76900000	0.211155957654222	0.193796814009917
100kb	chr8	76900000	77000000	0.349763130440732	0.35626120898829
100kb	chr8	77000000	77100000	0.295407124899523	0.300384832375457
100kb	chr8	77100000	77200000	0.355453985736519	0.479384635143131
100kb	chr8	77200000	77300000	0.833998905440304	0.216776673378682
100kb	chr8	77300000	77400000	0.207342101212567	0.283670539453345
100kb	chr8	77400000	77500000	0.323767337654564	0.281634001018269
100kb	chr8	77500000	77600000	0.358930067896906	0.256787314750685
100kb	chr8	77600000	77700000	0.46504677532452	0.501364572487466
100kb	chr8	77700000	77800000	0.388568692172188	0.432810285436457
100kb	chr8	77800000	77900000	0.335196080108088	0.264369292302894
100kb	chr8	77900000	78000000	0.246404200372835	0.314200268786379
100kb	chr8	78000000	78100000	0.246181867934532	0.298981272102634
100kb	chr8	78100000	78200000	0.40561560431667	0.427714352550489
100kb	chr8	78200000	78300000	0.45599527971131	0.412972382887573
100kb	chr8	78300000	78400000	0.273652750936362	0.375713820481889
100kb	chr8	78400000	78500000	0.345816729660857	0.495117353233922
100kb	chr8	78500000	78600000	0.262771288330968	0.250448359531596
100kb	chr8	78600000	78700000	0.346009132732466	0.361861689684749
100kb	chr8	78700000	78800000	0.35910536847326	0.518766885151158
100kb	chr8	78800000	78900000	0.253647107112928	0.306599944041061
100kb	chr8	78900000	79000000	0.130825537445913	0.211566070535784
100kb	chr8	79000000	79100000	0.322805322296523	0.341661430071967
100kb	chr8	79100000	79200000	0.315626549913632	0.244315810234982
100kb	chr8	79200000	79300000	0.515003163961622	0.803230940706459
100kb	chr8	79300000	79400000	0.142857142857143	0.282803634578955
100kb	chr8	79400000	79500000	0.440363599049101	0.518161427778568
100kb	chr8	79500000	79600000	0.36436011014007	0.276070214708027
100kb	chr8	79600000	79700000	0.301431478852765	0.293688106890747
100kb	chr8	79700000	79800000	0.16607805578834	0.298605154643904
100kb	chr8	79800000	79900000	0.375305707102666	0.377108207158157
100kb	chr8	79900000	80000000	0.380474936293206	0.435406413261351
100kb	chr8	80000000	80100000	0.220421234458108	0.35177532027319
100kb	chr8	80100000	80200000	0.346252843289836	0.400904516620264
100kb	chr8	80200000	80300000	0.488519950060714	0.575950499272992
100kb	chr8	80300000	80400000	0.222439328898086	0.264594045418477
100kb	chr8	80400000	80500000	0.276128337124387	0.335010572570029
100kb	chr8	80500000	80600000	0.452792837474987	0.365554062297894
100kb	chr8	80600000	80700000	0.254386790032666	0.284840173014031
100kb	chr8	80700000	80800000	0.386790032665766	0.36968676754565
100kb	chr8	80800000	80900000	0.311821244719605	0.466367301632441
100kb	chr8	80900000	81000000	0.49866172974637	0.412752216570267
100kb	chr8	81000000	81100000	0.5140154948607	0.440617016104249
100kb	chr8	81100000	81200000	0.619743120521284	0.553887999559667
100kb	chr8	81200000	81300000	0.328419216363668	0.343991523596784
100kb	chr8	81300000	81400000	0.385503069897898	0.376158739914777
100kb	chr8	81400000	81500000	0.392532195447316	0.343780530876033
100kb	chr8	81500000	81600000	0.570068923055874	0.342583376525684
100kb	chr8	81600000	81700000	0.252167741273452	0.207112289408624
100kb	chr8	81700000	81800000	0.357544765781327	0.29155524569185
100kb	chr8	81800000	81900000	0.31415145969797	0.351995486590495
100kb	chr8	81900000	82000000	0.321903165671871	0.386277216914277
100kb	chr8	82000000	82100000	0.327812077782148	0.352156024530197
100kb	chr8	82100000	82200000	0.284423047322605	0.320640133567566
100kb	chr8	82200000	82300000	0.312945733782559	0.342748501263663
100kb	chr8	82300000	82400000	0.188495151442595	0.295554933789567
100kb	chr8	82400000	82500000	0.35602691932753	0.424054087525285
100kb	chr8	82500000	82600000	0.563689692326111	0.655270001880588
100kb	chr8	82600000	82700000	0.244428862170991	0.233674438231881
100kb	chr8	82700000	82800000	0.371128422636863	0.547608672718182
100kb	chr8	82800000	82900000	0.407385712575465	0.40616557424421
100kb	chr8	82900000	83000000	0.264062526722649	0.26902489255425
100kb	chr8	83000000	83100000	0.337244103914761	0.196168188719228
100kb	chr8	83100000	83200000	0.691000666997315	0.627024498089598
100kb	chr8	83200000	83300000	0.245968086743856	0.376282583468262
100kb	chr8	83300000	83400000	0.450830326144585	0.357880348780141
100kb	chr8	83400000	83500000	0.285607395118948	0.687616103331392
100kb	chr8	83500000	83600000	0.172517145251492	0.158006027052936
100kb	chr8	83600000	83700000	0.378414085615091	0.303797410293693
100kb	chr8	83700000	83800000	0.305937986352209	0.341977919153093
100kb	chr8	83800000	83900000	0.332934275110739	0.367517211960535
100kb	chr8	83900000	84000000	0.329205931145354	0.364090873647468
100kb	chr8	84000000	84100000	0.471237878606489	0.597705683501745
100kb	chr8	84100000	84200000	0.444429717295753	0.582592183178376
100kb	chr8	84200000	84300000	0.341421388380565	0.281455115885458
100kb	chr8	84300000	84400000	0.349844367293188	0.351412963209291
100kb	chr8	84400000	84500000	0.438956918814455	0.386309324502218
100kb	chr8	84500000	84600000	0.153033127533307	0.267983689345326
100kb	chr8	84600000	84700000	0.489020198046895	0.45896879601132
100kb	chr8	84700000	84800000	0.499456995775684	0.119403532752033
100kb	chr8	84800000	84900000	0.300123137965829	0.402986923038112
100kb	chr8	84900000	85000000	0.412879889175831	0.471123811445896
100kb	chr8	85000000	85100000	0.201240786030682	0.24832925872753
100kb	chr8	85100000	85200000	0.479173436404371	0.338615796015907
100kb	chr8	85200000	85300000	0.424334285372236	0.487897732745612
100kb	chr8	85300000	85400000	0.21811239759881	0.152763316622098
100kb	chr8	85400000	85500000	0.543837970959963	0.756353862313489
100kb	chr8	85500000	85600000	0.729237570761574	0.733768467596563
100kb	chr8	85600000	85700000	0.334157103521404	0.378543875018921
100kb	chr8	85700000	85800000	0.379559952797113	0.353761403927217
100kb	chr8	85800000	85900000	0.314720117665167	0.320580505189962
100kb	chr8	85900000	86000000	0.287770860768586	0.327965250416252
100kb	chr8	86000000	86100000	0.377358006533153	0.58168399711949
100kb	chr8	86100000	86200000	0.504763044928255	0.553938454340717
100kb	chr8	86200000	86300000	0.283123257683296	0.337909429081218
100kb	chr8	86300000	86400000	0.298831899574148	0.256264419747084
100kb	chr8	86400000	86500000	0.353628294368149	0.300421526761674
100kb	chr8	86500000	86600000	0.363145832977031	0.338354348514107
100kb	chr8	86800000	86900000	0.305672897675771	0.283665952655068
100kb	chr8	86900000	87000000	0.384553881411298	0.380126320424554
100kb	chr8	87000000	87100000	0.43796497408972	0.423347720590596
100kb	chr8	87100000	87200000	0.250269364300251	0.205089511368379
100kb	chr8	87200000	87300000	0.319709770655539	0.393226216304233
100kb	chr8	87300000	87400000	0.26715380273982	0.226298866602146
100kb	chr8	87400000	87500000	0.47395289972807	0.535297706142182
100kb	chr8	87500000	87600000	0.24693437772571	0.349601177889797
100kb	chr8	87600000	87700000	0.471156641754032	0.526059894411903
100kb	chr8	87700000	87800000	0.275243282994989	0.216345514340625
100kb	chr8	87800000	87900000	0.253258025345898	0.288243577335712
100kb	chr8	87900000	88000000	0.320419524208582	0.211455987377131
100kb	chr8	88000000	88100000	0.297852781720853	0.268144227285028
100kb	chr8	88100000	88200000	0.302235296129705	0.633689115986368
100kb	chr8	88200000	88300000	0.482337398026372	0.37816775756019
100kb	chr8	88300000	88400000	0.299943561765662	0.394904984473688
100kb	chr8	88400000	88500000	0.40311008876195	0.374865262800607
100kb	chr8	88500000	88600000	0.256644319406201	0.302563561557126
100kb	chr8	88600000	88700000	0.322848078534658	0.320309884091607
100kb	chr8	88700000	88800000	0.472033144635802	0.503882724741648
100kb	chr8	88800000	88900000	0.284521386670315	0.268135053688474
100kb	chr8	88900000	89000000	0.294060303398266	0.302705752303719
100kb	chr8	89000000	89100000	0.308939474269296	0.341987092749648
100kb	chr8	89100000	89200000	0.172585555232509	0.241210547801318
100kb	chr8	89200000	89300000	0.522883138649929	0.288234403739158
100kb	chr8	89300000	89400000	0.603448718167981	0.401968653820574
100kb	chr8	89400000	89500000	0.433838997109678	0.352114743345702
100kb	chr8	89500000	89600000	0.460553094696516	0.490168197892825
100kb	chr8	89600000	89700000	0.288211250021378	0.23205529844003
100kb	chr8	89700000	89800000	0.420233962135075	0.34453735259177
100kb	chr8	89800000	89900000	0.429105881548118	0.543462207075595
100kb	chr8	89900000	90000000	0.103500025653743	0.197181871138489
100kb	chr8	90000000	90100000	0.269112038446409	0.330887040918827
100kb	chr8	90100000	90200000	0.327051016743343	0.479967158524335
100kb	chr8	90200000	90300000	0.323027654734826	0.28554653994872
100kb	chr8	90300000	90400000	0.473602298575362	0.499236298086846
100kb	chr8	90400000	90500000	0.331985086624139	0.349174605650018
100kb	chr8	90500000	90600000	0.338958629063981	0.524014182380273
100kb	chr8	90600000	90700000	0.333682509278104	0.264479375461546
100kb	chr8	90700000	90800000	0.305903781361701	0.287899567464922
100kb	chr8	90800000	90900000	0.29839578594517	0.393042744373145
100kb	chr8	90900000	91000000	0.327260522310205	0.263777595325135
100kb	chr8	91000000	91100000	0.0872227257956936	0.154409977203612
100kb	chr8	91100000	91200000	0.373659591934463	0.347816913359967
100kb	chr8	91200000	91300000	0.328513280087565	0.431204906039437
100kb	chr8	91300000	91400000	0.214537976090712	0.284707155863992
100kb	chr8	91400000	91500000	0.487720408407586	0.509212584339753
100kb	chr8	91500000	91600000	0.493030733183972	0.493622056995555
100kb	chr8	91600000	91700000	0.490388397667219	0.302875463839976
100kb	chr8	91700000	91800000	0.242881086350498	0.300288509611636
100kb	chr8	91800000	91900000	0.508401600793556	0.452473889650807
100kb	chr8	91900000	92000000	0.437041439346001	0.32289225152167
100kb	chr8	92000000	92100000	0.234825811085838	0.30090314058078
100kb	chr8	92100000	92200000	0.511266268748611	0.710912451781283
100kb	chr8	92200000	92300000	0.38941099006345	0.299875697766688
100kb	chr8	92300000	92400000	0.462259068598108	0.658283528348707
100kb	chr8	92400000	92500000	0.441453883121548	0.371874670323874
100kb	chr8	92500000	92600000	0.477476013750406	0.444690092974401
100kb	chr8	92600000	92700000	0.282802585897283	0.170651829903173
100kb	chr8	92700000	92800000	0.437849532246755	0.627740038620841
100kb	chr8	92800000	92900000	0.313903473516786	0.386047877000417
100kb	chr8	92900000	93000000	0.497126780797318	0.522174876271116
100kb	chr8	93000000	93100000	0.258726548203383	0.222945917061514
100kb	chr8	93100000	93200000	0.269573805818269	0.332464899526184
100kb	chr8	93200000	93300000	0.477433257512271	0.508249356701542
100kb	chr8	93300000	93400000	0.3561124318038	0.302315874450158
100kb	chr8	93400000	93500000	0.462293273588617	0.400890756225432
100kb	chr8	93500000	93600000	0.56107301055224	0.557199667915805
100kb	chr8	93600000	93700000	0.436558293855073	0.267378231972736
100kb	chr8	93700000	93800000	0.701668348412033	0.627506111908704
100kb	chr8	93800000	93900000	0.492735715140839	0.424682478889261
100kb	chr8	93900000	94000000	0.467137555369328	0.447832049794282
100kb	chr8	94000000	94100000	0.248383814198492	0.351275359260975
100kb	chr8	94100000	94200000	0.373018248362436	0.286862951054275
100kb	chr8	94200000	94300000	0.398526620033863	0.391584142520996
100kb	chr8	94300000	94400000	0.260278599647689	0.388524748070105
100kb	chr8	94400000	94500000	0.394481879906279	0.385887339060716
100kb	chr8	94500000	94600000	0.307481486548887	0.413045771660008
100kb	chr8	94600000	94700000	0.560495801337415	0.335620616740896
100kb	chr8	94700000	94800000	0.224525833319081	0.290266355375957
100kb	chr8	94800000	94900000	0.534405944827351	0.532141988927469
100kb	chr8	94900000	95000000	0.470032152691078	0.456400188976089
100kb	chr8	95000000	95100000	0.564407997126781	0.607076512382062
100kb	chr8	95100000	95200000	0.500530177352876	0.673497938234175
100kb	chr8	95200000	95300000	0.450261668177387	0.428012494438507
100kb	chr8	95300000	95400000	0.482739306664843	0.621685464894939
100kb	chr8	95400000	95500000	0.322523131124831	0.31426448396226
100kb	chr8	95500000	95600000	0.496382822253767	0.514597485517184
100kb	chr8	95600000	95700000	0.47110533426827	0.46980740034034
100kb	chr8	95700000	95800000	0.578615895059089	0.547296770435333
100kb	chr8	95800000	95900000	0.484295633732962	0.446456010311123
100kb	chr8	95900000	96000000	0.537924783225873	0.423723838049327
100kb	chr8	96000000	96100000	0.479579620666655	0.572047133939097
100kb	chr8	96100000	96200000	0.495382326281405	0.574441442639794
100kb	chr8	96200000	96300000	0.582985582596501	0.43930519179697
100kb	chr8	96300000	96400000	0.499285970823143	0.347294018356367
100kb	chr8	96400000	96500000	0.333366113115904	0.377855855277341
100kb	chr8	96500000	96600000	0.417223922970362	0.312016952806433
100kb	chr8	96600000	96700000	0.346470900104325	0.499818821468051
100kb	chr8	96700000	96800000	0.387662259923723	0.470045913850755
100kb	chr8	96800000	96900000	0.314463580236357	0.508240183104987
100kb	chr8	96900000	97000000	0.321903165671871	0.427397863469363
100kb	chr8	97000000	97100000	0.434386276957808	0.320658480760675
100kb	chr8	97100000	97200000	0.34328983598707	0.33335473839196
100kb	chr8	97200000	97300000	0.374369345487507	0.330056830430654
100kb	chr8	97300000	97400000	0.558216893844812	0.399074384107661
100kb	chr8	97400000	97500000	0.488118041422243	0.283266901204952
100kb	chr8	97500000	97600000	0.75434403379453	0.524440754620053
100kb	chr8	97600000	97700000	0.41977647038703	0.320819018700377
100kb	chr8	97700000	97800000	0.280502300285612	0.346674800588945
100kb	chr8	97800000	97900000	0.459954507362624	0.40978455808492
100kb	chr8	97900000	98000000	0.40325545997161	0.463624396262677
100kb	chr8	98000000	98100000	0.280438165928409	0.208103037836499
100kb	chr8	98100000	98200000	0.438178755280396	0.429200475192301
100kb	chr8	98200000	98300000	0.599587829864377	0.52585348848943
100kb	chr8	98300000	98400000	0.389440919430145	0.460546654618676
100kb	chr8	98400000	98500000	0.4600100904722	0.354343927308421
100kb	chr8	98500000	98600000	0.487823023379111	0.50492851474885
100kb	chr8	98600000	98700000	0.604521899745173	0.379158505988065
100kb	chr8	98700000	98800000	0.684399103829249	0.502158088589422
100kb	chr8	98800000	98900000	0.487382634126319	0.418288482090846
100kb	chr8	98900000	99000000	0.63427596586342	0.286867537852553
100kb	chr8	99000000	99100000	0.539015067298319	0.517730268740511
100kb	chr8	99100000	99200000	0.55328709958783	0.449680529499993
100kb	chr8	99200000	99300000	0.599164543106839	0.49521826279602
100kb	chr8	99300000	99400000	0.447337141488943	0.355898851924391
100kb	chr8	99400000	99500000	0.50148364146329	0.595935179366747
100kb	chr8	99500000	99600000	0.336538625985531	0.458656893728471
100kb	chr8	99600000	99700000	0.40694104769886	0.435011948609512
100kb	chr8	99700000	99800000	0.454276478938277	0.33366664067481
100kb	chr8	99800000	99900000	0.449564741495784	0.491117665136205
100kb	chr8	99900000	100000000	0.602567939662397	0.485751111151883
100kb	chr8	100000000	100100000	0.311919584067316	0.34062481366132
100kb	chr8	100100000	100200000	0.269407056489542	0.389997110317085
100kb	chr8	100200000	100300000	0.367622411109781	0.519211804584046
100kb	chr8	100300000	100400000	0.603081014520019	0.621768027263929
100kb	chr8	100400000	100500000	0.392810110995194	0.419724149951609
100kb	chr8	100500000	100600000	0.453925877785569	0.388900865528835
100kb	chr8	100600000	100700000	0.416484240050623	0.485452969263865
100kb	chr8	100700000	100800000	0.565652203656514	0.324887508772252
100kb	chr8	100800000	100900000	0.42773340630398	0.436387988092672
100kb	chr8	100900000	101000000	0.459210548819073	0.474857465243536
100kb	chr8	101000000	101100000	0.387089326332712	0.427870303691914
100kb	chr8	101100000	101200000	0.31242410767731	0.22763362490081
100kb	chr8	101200000	101300000	0.45528980178208	0.444057114812148
100kb	chr8	101300000	101400000	0.403396555557456	0.400702697496067
100kb	chr8	101400000	101500000	0.695558481982521	0.717870624767793
100kb	chr8	101500000	101600000	0.393079475295446	0.362852438112624
100kb	chr8	101600000	101700000	0.583537138068444	0.58067031470023
100kb	chr8	101700000	101800000	0.543145319902174	0.538636895287982
100kb	chr8	101800000	101900000	0.512065810401738	0.472119146672049
100kb	chr8	101900000	102000000	0.624493338578099	0.488292197397451
100kb	chr8	102000000	102100000	0.446387953002343	0.535673823600912
100kb	chr8	102100000	102200000	0.349130338116331	0.330859520129164
100kb	chr8	102200000	102300000	0.48631372817294	0.513895705380773
100kb	chr8	102300000	102400000	0.436707940688547	0.47468775370728
100kb	chr8	102400000	102500000	0.581985086624139	0.432746070260576
100kb	chr8	102500000	102600000	0.391882300627662	0.518133906988904
100kb	chr8	102600000	102700000	0.661289357117204	0.504460661324576
100kb	chr8	102700000	102800000	0.32162097450018	0.479659843039763
100kb	chr8	102800000	102900000	0.555108515332387	0.483925565437558
100kb	chr8	102900000	103000000	0.427233158317799	0.625455813078797
100kb	chr8	103000000	103100000	0.436562569478887	0.475453749019572
100kb	chr8	103100000	103200000	0.521284055343675	0.483338455258076
100kb	chr8	103200000	103300000	0.514703870294676	0.437346628932606
100kb	chr8	103300000	103400000	0.567888354910981	0.571703124068307
100kb	chr8	103400000	103500000	0.74197037847822	0.478169133599674
100kb	chr8	103500000	103600000	0.533319936378718	0.585261699775706
100kb	chr8	103600000	103700000	0.39349848642917	0.41987092749648
100kb	chr8	103700000	103800000	0.577435822886559	0.473871303613938
100kb	chr8	103800000	103900000	0.375284328983599	0.415857479003931
100kb	chr8	103900000	104000000	0.83343452309692	0.743510827137333
100kb	chr8	104000000	104100000	0.589954849412529	0.337033350610274
100kb	chr8	104100000	104200000	0.425155205144431	0.380039171257287
100kb	chr8	104200000	104300000	0.361747703990012	0.404945485902475
100kb	chr8	104300000	104400000	0.351032990713345	0.287775723911438
100kb	chr8	104400000	104500000	0.468856356142361	0.449721810684488
100kb	chr8	104500000	104600000	0.459552598724154	0.423778879628653
100kb	chr8	104600000	104700000	0.276987737510903	0.346995876468349
100kb	chr8	104700000	104800000	0.483850968856356	0.318498098772114
100kb	chr8	104800000	104900000	0.204379093909801	0.287124398556076
100kb	chr8	104900000	105000000	0.203891672795061	0.205772944311682
100kb	chr8	105000000	105100000	0.385904978536369	0.258122073049349
100kb	chr8	105100000	105200000	0.388397667219648	0.181664732566726
100kb	chr8	105200000	105300000	0.509556019223205	0.500681139544164
100kb	chr8	105300000	105400000	0.458817191428229	0.239385002086993
100kb	chr8	105400000	105500000	0.417865266542389	0.485315365315549
100kb	chr8	105500000	105600000	0.313339091173402	0.348894810955109
100kb	chr8	105600000	105700000	0.363090249867456	0.349477334336313
100kb	chr8	105700000	105800000	0.182603341827573	0.23444502034245
100kb	chr8	105800000	105900000	0.167843888423321	0.247783429732544
100kb	chr8	105900000	106000000	0.256139795796207	0.220923139021269
100kb	chr8	106000000	106100000	0.364488378854475	0.419196668149731
100kb	chr8	106100000	106200000	0.337517743838826	0.430902177353142
100kb	chr8	106200000	106300000	0.152460193942296	0.23315154322828
100kb	chr8	106300000	106400000	0.629790836483043	0.546705073457574
100kb	chr8	106400000	106500000	0.416556925655453	0.473958452781205
100kb	chr8	106500000	106600000	0.411135434659917	0.477838884123715
100kb	chr8	106600000	106700000	0.314031742231192	0.323594031658082
100kb	chr8	106700000	106800000	0.181141078483351	0.207442538884583
100kb	chr8	106800000	106900000	0.233675668280002	0.188586211167019
100kb	chr8	106900000	107000000	0.607164235261925	0.703280019448025
100kb	chr8	107000000	107100000	0.322172529972123	0.444029594022484
100kb	chr8	107100000	107200000	0.314425099622035	0.498039143736498
100kb	chr8	107200000	107300000	0.321655179490688	0.186224010054262
100kb	chr8	107300000	107400000	0.310098168322759	0.40601879669934
100kb	chr8	107400000	107500000	0.35782695695302	0.452267483728333
100kb	chr8	107500000	107600000	0.287048280344102	0.184393877541659
100kb	chr8	107600000	107700000	0.122154572352106	0.200736639803318
100kb	chr8	107700000	107800000	0.514943305228233	0.545306099983029
100kb	chr8	107800000	107900000	0.222965230627149	0.251090511290404
100kb	chr8	107900000	108000000	0.162798652323374	0.196085626350239
100kb	chr8	108000000	108100000	0.371731285594569	0.409734103303871
100kb	chr8	108100000	108200000	0.49353953241778	0.514161739680851
100kb	chr8	108200000	108300000	0.282413504130253	0.18126568111661
100kb	chr8	108300000	108400000	0.452715876246344	0.388914625923667
100kb	chr8	108400000	108500000	0.226381454054147	0.193544540104671
100kb	chr8	108500000	108600000	0.155453130611756	0.241623359646266
100kb	chr8	108600000	108700000	0.337239828290948	0.406160987445933
100kb	chr8	108700000	108800000	0.396414461869987	0.329189925556264
100kb	chr8	108800000	108900000	0.353700979972978	0.142791617167469
100kb	chr8	108900000	109000000	0.264601255323152	0.294220175490902
100kb	chr8	109000000	109100000	0.200791845530263	0.198039602416325
100kb	chr8	109100000	109200000	0.292136272682184	0.315906557745497
100kb	chr8	109200000	109300000	0.200312975663149	0.372516822082682
100kb	chr8	109300000	109400000	0.35791246942929	0.403220849750249
100kb	chr8	109400000	109500000	0.126413093670367	0.14467220446112
100kb	chr8	109500000	109600000	0.249739186947376	0.35324768252017
100kb	chr8	109600000	109700000	0.407702108737665	0.462037364058766
100kb	chr8	109700000	109800000	0.245335294419456	0.169413394368329
100kb	chr8	109800000	109900000	0.44426724359084	0.418779269506506
100kb	chr8	109900000	110000000	0.431158180978605	0.343693381708766
100kb	chr8	110000000	110100000	0.358570915496571	0.346298683130215
100kb	chr8	110100000	110200000	0.172089582870141	0.15729507331997
100kb	chr8	110200000	110300000	0.254438097518428	0.273680492805607
100kb	chr8	110300000	110400000	0.257289938602042	0.277556337349839
100kb	chr8	110400000	110500000	0.26833387491235	0.169693189063238
100kb	chr8	110500000	110600000	0.14049272288827	0.353637560373732
100kb	chr8	110600000	110700000	0.271395221562826	0.189393487663806
100kb	chr8	110700000	110800000	0.491046843734501	0.290968135512368
100kb	chr8	110800000	110900000	0.198029792546733	0.345656531371407
100kb	chr8	110900000	111000000	0.680632279249543	0.555309907025599
100kb	chr8	111000000	111100000	0.311432162952575	0.377892549663558
100kb	chr8	111100000	111200000	0.438721759504712	0.460500786635905
100kb	chr8	111200000	111300000	0.196007422482941	0.210547801318246
100kb	chr8	111300000	111400000	0.25510937045715	0.292614796093883
100kb	chr8	111400000	111500000	0.446447811735733	0.53764156006183
100kb	chr8	111500000	111600000	0.329911409074584	0.346193186769839
100kb	chr8	111600000	111700000	0.260813052624378	0.256846943128288
100kb	chr8	111700000	111800000	0.433219031656719	0.524743483306348
100kb	chr8	111800000	111900000	0.373155068324469	0.446387208336965
100kb	chr8	111900000	112000000	0.153165671871526	0.246425737442493
100kb	chr8	112000000	112100000	0.409001898376973	0.397528633088245
100kb	chr8	112100000	112200000	0.257212977373399	0.46224376998124
100kb	chr8	112200000	112300000	0.379504369687537	0.294816459266938
100kb	chr8	112300000	112400000	0.634233209625285	0.551947783888412
100kb	chr8	112400000	112500000	0.220818867472764	0.374521252929817
100kb	chr8	112500000	112600000	0.407740589351986	0.380314379153919
100kb	chr8	112600000	112700000	0.249251765832635	0.331327373553439
100kb	chr8	112700000	112800000	0.398389800071831	0.368673085126389
100kb	chr8	112800000	112900000	0.359943390740709	0.21794172014109
100kb	chr8	112900000	113000000	0.184629987515179	0.235224776049574
100kb	chr8	113000000	113100000	0.220797489353697	0.352802763087282
100kb	chr8	113100000	113200000	0.236258145063365	0.263479453437117
100kb	chr8	113200000	113300000	0.582434027124558	0.339803776769701
100kb	chr8	113300000	113400000	0.451373330368901	0.590403500644445
100kb	chr8	113400000	113500000	0.305617314566195	0.183045358848163
100kb	chr8	113500000	113600000	0.312979938773067	0.183513212272437
100kb	chr8	113600000	113700000	0.352319953481213	0.329483480646005
100kb	chr8	113700000	113800000	0.268744334798447	0.526660764986217
100kb	chr8	113800000	113900000	0.355817413760668	0.314429608700239
100kb	chr8	113900000	114000000	0.267209385849395	0.541393561052578
100kb	chr8	114000000	114100000	0.182239913803424	0.241274762977199
100kb	chr8	114100000	114200000	0.416706572488926	0.36600356852906
100kb	chr8	114200000	114300000	0.191056250106891	0.206786626730943
100kb	chr8	114300000	114400000	0.184343520719673	0.465275643642468
100kb	chr8	114400000	114500000	0.409352499529681	0.373131453051827
100kb	chr8	114500000	114600000	0.317088813257855	0.307774164400024
100kb	chr8	114600000	114700000	0.392267106770878	0.374030465514157
100kb	chr8	114700000	114800000	0.40483744078261	0.448382465587546
100kb	chr8	114800000	114900000	0.36760958423834	0.183655403019031
100kb	chr8	114900000	115000000	0.293572882283525	0.292224918240321
100kb	chr8	115000000	115100000	0.332177489695747	0.207231546163831
100kb	chr8	115100000	115200000	0.104167022968651	0.173940564267924
100kb	chr8	115200000	115300000	0.240957055634417	0.22033144204351
100kb	chr8	115300000	115400000	0.352409741581297	0.359201346683974
100kb	chr8	115400000	115500000	0.376998854132818	0.605682125705794
100kb	chr8	115500000	115600000	0.280519402780866	0.224698074003403
100kb	chr8	115600000	115700000	0.271976706401464	0.339170798607448
100kb	chr8	115700000	115800000	0.185510766020763	0.11796786489127
100kb	chr8	115800000	115900000	0.282212549811018	0.279317667888284
100kb	chr8	115900000	116000000	0.278830531374527	0.257732195195788
100kb	chr8	116000000	116100000	0.301217697662089	0.280166225569566
100kb	chr8	116100000	116200000	0.253022866036155	0.323424320121825
100kb	chr8	116200000	116300000	0.220532400677259	0.257736781994065
100kb	chr8	116300000	116400000	0.235467154657865	0.2566634711972
100kb	chr8	116400000	116500000	0.31108583742368	0.43128288161015
100kb	chr8	116500000	116600000	0.354863949650254	0.407330621006619
100kb	chr8	116600000	116700000	0.465358895862906	0.31894760500328
100kb	chr8	116700000	116800000	0.289224572865181	0.311732571313246
