chrom	start	end	layer	damid_sig_over_ctrl
chr16	27500001	27600000	9	-1.52077344059944
chr16	27800001	27900000	9	-0.727713740244508
chr16	28100001	28200000	9	-2.01135556995869
chr16	28800001	28900000	9	-1.3361778318882
chr16	29300001	29400000	9	-0.525411365926266
chr16	29400001	29500000	9	-0.294175153970718
chr16	29900001	3e+07	9	-2.05612538456917
chr16	30000001	30100000	9	-1.67945733368397
chr16	30500001	30600000	9	-1.93065943419933
chr16	30600001	30700000	9	-1.97646246552467
chr16	31000001	31100000	9	-1.75171155929565
chr16	31200001	31300000	9	-1.26047025285661
chr16	49000001	49100000	9	-0.0223039262928069
chr16	49100001	49200000	9	0.496930716698989
chr16	49500001	49600000	9	-1.19349294900894
chr16	49700001	49800000	9	-1.28729369193316
chr16	50300001	50400000	9	-1.46870575845242
chr16	50900001	5.1e+07	9	-0.476419405266643
chr16	56300001	56400000	9	-1.45486108958721
chr16	57000001	57100000	9	-1.7480121076107
chr16	57500001	57600000	9	-1.72120984792709
chr16	57600001	57700000	9	-1.50491528809071
chr16	57800001	57900000	9	-1.66601150035858
chr16	58200001	58300000	9	-1.35011109560728
chr16	66600001	66700000	9	-1.77892996668816
chr16	66900001	6.7e+07	9	-1.97859970927238
chr16	67000001	67100000	9	-1.8847705334425
chr16	67100001	67200000	9	-1.51424561142921
chr16	67600001	67700000	9	-1.8385537147522
chr16	67700001	67800000	9	-1.78059068620205
chr16	67900001	6.8e+07	9	-1.72296144664288
chr16	68000001	68100000	9	-1.88343303799629
chr16	68500001	68600000	9	-1.27794970273972
chr16	68600001	68700000	9	-1.22446730732918
chr16	68700001	68800000	9	-1.44683402180672
chr16	68900001	6.9e+07	9	-1.41616008281708
chr16	69100001	69200000	9	-1.83016350418329
chr16	69300001	69400000	9	-1.75194148719311
chr16	69400001	69500000	9	-1.9893432199955
chr16	69500001	69600000	9	-1.81342748701572
chr16	69800001	69900000	9	-1.76317775547504
chr16	70300001	70400000	9	-1.95755156576633
chr16	71500001	71600000	9	-0.568769305199385
chr16	71700001	71800000	9	-1.60638573467731
chr16	74300001	74400000	9	-1.51774106025696
chr16	81200001	81300000	9	-1.62883425056934
chr16	83900001	8.4e+07	9	-1.56058033704758
chr16	84200001	84300000	9	-1.50951121151447
chr16	84400001	84500000	9	-1.43935966789722
chr16	84500001	84600000	9	-1.67802425473928
chr16	84600001	84700000	9	-1.78768099844456
chr16	84800001	84900000	9	-1.47796284258366
chr16	84900001	8.5e+07	9	-1.59655174911022
chr16	85000001	85100000	9	-1.85190644562244
chr16	85200001	85300000	9	-1.51927273273468
chr16	85300001	85400000	9	-1.70450086891651
chr16	85500001	85600000	9	-1.70077740252018
chr16	85700001	85800000	9	-1.97173157632351
chr16	85800001	85900000	9	-1.47846022099257
chr16	85900001	8.6e+07	9	-1.04590192884207
chr16	86300001	86400000	9	-1.60590097606182
chr16	86400001	86500000	9	-1.20624077171087
chr16	86800001	86900000	9	-0.67347318418324
chr16	87100001	87200000	9	-1.10714490748942
chr16	90000001	90100000	9	-1.45269825309515
chr16	100001	2e+05	10	-2.02413662075996
chr16	300001	4e+05	10	-1.54365478754044
chr16	400001	5e+05	10	-1.7254523396492
chr16	500001	6e+05	10	-1.2513709872961
chr16	600001	7e+05	10	-1.03348307460546
chr16	700001	8e+05	10	-1.30518414527178
chr16	800001	9e+05	10	-1.42292342036963
chr16	900001	1e+06	10	-0.870651222765446
chr16	1000001	1100000	10	-0.835612159967423
chr16	1100001	1200000	10	-0.953334991633892
chr16	1200001	1300000	10	-0.696691481769085
chr16	1300001	1400000	10	-1.28435642570257
chr16	1400001	1500000	10	-1.31098375618458
chr16	1500001	1600000	10	-1.1291375041008
chr16	1600001	1700000	10	-1.36652479767799
chr16	1700001	1800000	10	-1.50271072685719
chr16	1800001	1900000	10	-1.37263324558735
chr16	1900001	2e+06	10	-1.65766657590866
chr16	2000001	2100000	10	-1.40864544808865
chr16	2200001	2300000	10	-1.3947432756424
chr16	2300001	2400000	10	-1.59485623538494
chr16	2400001	2500000	10	-1.47708457559347
chr16	2500001	2600000	10	-1.43724830448627
chr16	2600001	2700000	10	-0.369146402738988
chr16	2700001	2800000	10	-1.28795068562031
chr16	2800001	2900000	10	-1.51479890942574
chr16	2900001	3e+06	10	-1.48228123784065
chr16	3100001	3200000	10	-1.85509818792343
chr16	3200001	3300000	10	-1.52970173954964
chr16	3300001	3400000	10	-1.18117900937796
chr16	3400001	3500000	10	-1.16165617406368
chr16	3600001	3700000	10	-1.74140139818192
chr16	3700001	3800000	10	-1.85923610329628
chr16	3900001	4e+06	10	-2.07432200312614
chr16	4300001	4400000	10	-1.82227127850056
chr16	4500001	4600000	10	-2.06752352416515
chr16	4600001	4700000	10	-1.70174023211002
chr16	4700001	4800000	10	-1.44588484764099
chr16	4900001	5e+06	10	-1.63774646818638
chr16	5000001	5100000	10	-1.56467778384686
chr16	5600001	5700000	10	0.0163199839182198
chr16	5900001	6e+06	10	0.286383832711726
chr16	6600001	6700000	10	0.316254374664277
chr16	6900001	7e+06	10	0.476879750937223
chr16	11300001	11400000	10	-1.46455324292183
chr16	11400001	11500000	10	-1.58817338347435
chr16	11500001	11600000	10	-1.50947975814343
chr16	11700001	11800000	10	-1.52396448850632
chr16	12300001	12400000	10	-0.444529962539673
chr16	12500001	12600000	10	-0.13052358594723
chr16	12600001	12700000	10	0.0238415776286274
chr16	14700001	14800000	10	-1.52413517534733
chr16	14800001	14900000	10	-0.0221056327223778
chr16	14900001	1.5e+07	10	-0.406230303645134
chr16	15000001	15100000	10	-0.694173830747604
chr16	15200001	15300000	10	-0.515395624935627
chr16	15300001	15400000	10	-0.373499213159084
chr16	15500001	15600000	10	-1.40401312410831
chr16	15600001	15700000	10	-1.31533887386322
chr16	15800001	15900000	10	-1.52686427533627
chr16	16100001	16200000	10	-1.73178999423981
chr16	16300001	16400000	10	-0.27899232506752
chr16	16400001	16500000	10	0
chr16	16500001	16600000	10	-0.0820570633746684
chr16	16600001	16700000	10	-0.147473083436489
chr16	16700001	16800000	10	-0.0276139460504055
chr16	17000001	17100000	10	0.255717067420483
chr16	17400001	17500000	10	0.0898083277046681
chr16	17800001	17900000	10	0.392281646095216
chr16	18200001	18300000	10	0.0424043990671635
chr16	18300001	18400000	10	0.045019293576479
chr16	18500001	18600000	10	-0.202891721390188
chr16	18600001	18700000	10	-0.0994864333420992
chr16	18700001	18800000	10	-0.645690654590726
chr16	19400001	19500000	10	-0.626583870034665
chr16	21500001	21600000	10	-1.51875611245632
chr16	21700001	21800000	10	-0.920774571597576
chr16	21800001	21900000	10	-0.279923320189118
chr16	21900001	2.2e+07	10	-0.933730819821358
chr16	22100001	22200000	10	-1.7103132545948
chr16	22500001	22600000	10	-0.442690174281597
chr16	23300001	23400000	10	-0.710159403830767
chr16	24800001	24900000	10	-1.26057299524546
chr16	26600001	26700000	10	0.287630572449416
chr16	26900001	2.7e+07	10	0.120694713108242
chr16	27700001	27800000	10	-1.12058389782906
chr16	27900001	2.8e+07	10	-0.863356351852417
chr16	28000001	28100000	10	-1.22490077391267
chr16	28200001	28300000	10	-1.91972894966602
chr16	28300001	28400000	10	-0.651576308906078
chr16	28400001	28500000	10	-0.246242123842239
chr16	28500001	28600000	10	-1.69933371841908
chr16	28600001	28700000	10	-0.906035193800926
chr16	28700001	28800000	10	-0.0889585435390472
chr16	28900001	2.9e+07	10	-1.58730863332748
chr16	29000001	29100000	10	-0.838504342734814
chr16	29100001	29200000	10	-0.80896197706461
chr16	29200001	29300000	10	-0.703358374536037
chr16	29600001	29700000	10	-1.38280730098486
chr16	29700001	29800000	10	-1.4875704228878
chr16	29800001	29900000	10	-2.20413944125175
chr16	30100001	30200000	10	-1.65033825337887
chr16	30200001	30300000	10	-0.108787770569324
chr16	30300001	30400000	10	-1.44560027569532
chr16	30400001	30500000	10	-2.20853317975998
chr16	30700001	30800000	10	-1.6518537774682
chr16	30800001	30900000	10	-1.89197936058044
chr16	30900001	3.1e+07	10	-1.87958151996136
chr16	31100001	31200000	10	-1.98093280494213
chr16	50400001	50500000	10	-1.35769115332514
chr16	50600001	50700000	10	-1.5899072676897
chr16	57100001	57200000	10	-1.74726887047291
chr16	57400001	57500000	10	-1.72149004340172
chr16	66800001	66900000	10	-1.5537942096591
chr16	67200001	67300000	10	-1.55747639536858
chr16	67300001	67400000	10	-1.53676444590092
chr16	67400001	67500000	10	-1.74445185959339
chr16	67800001	67900000	10	-2.06214700639248
chr16	68200001	68300000	10	-1.75967845767736
chr16	68300001	68400000	10	-1.81296020150185
chr16	68400001	68500000	10	-1.45531486272812
chr16	69000001	69100000	10	-1.39873167723417
chr16	69200001	69300000	10	-1.92803165018559
chr16	69900001	7e+07	10	-1.37292369306088
chr16	70000001	70100000	10	-0.912716491520405
chr16	70400001	70500000	10	-1.84921833574772
chr16	70600001	70700000	10	-1.59051679372787
chr16	70700001	70800000	10	-1.29954853504896
chr16	74400001	74500000	10	-1.40348865389824
chr16	84300001	84400000	10	-1.54740217924118
chr16	85100001	85200000	10	-1.39074286222458
chr16	85400001	85500000	10	-1.57346747815609
chr16	86100001	86200000	10	-0.986366292834282
chr16	86600001	86700000	10	-0.756840664148331
chr16	86900001	8.7e+07	10	-0.674075924511999
chr16	87300001	87400000	10	-1.44236198663712
chr16	87500001	87600000	10	-1.52021279335022
chr16	87600001	87700000	10	-1.28767897188663
chr16	87700001	87800000	10	-1.42797276675701
chr16	87800001	87900000	10	-1.65405103862286
chr16	87900001	8.8e+07	10	-1.47974219322205
chr16	88000001	88100000	10	-1.04386405497789
chr16	88100001	88200000	10	-0.733979459106922
chr16	88200001	88300000	10	-0.640844650566578
chr16	88300001	88400000	10	-0.589542177319527
chr16	88400001	88500000	10	-0.552050843834877
chr16	88500001	88600000	10	-0.761285372078419
chr16	88600001	88700000	10	-1.48611135035753
chr16	88700001	88800000	10	-1.25852323174477
chr16	88800001	88900000	10	-1.57928878366947
chr16	88900001	8.9e+07	10	-0.830078771710396
chr16	89000001	89100000	10	-0.68549204915762
chr16	89100001	89200000	10	-1.02291653454304
chr16	89200001	89300000	10	-1.05193344801664
chr16	89300001	89400000	10	-1.33061467111111
chr16	89400001	89500000	10	-1.97780287265778
chr16	89500001	89600000	10	-1.99076268076897
chr16	89600001	89700000	10	-1.69303660392761
chr16	89700001	89800000	10	-1.31274973750114
chr16	89800001	89900000	10	-2.00679779648781
chr16	89900001	9e+07	10	-1.30434656441212
chr16	90100001	90200000	10	-0.7691715747118
chr16	90200001	90300000	10	-0.0210471734404564
chr17	19000001	19100000	1	-0.0886448383331299
chr17	18400001	18500000	4	-0.19042446911335
chr17	67300001	67400000	4	0.607061650231481
chr17	52400001	52500000	5	0.17660446036607
chr17	52900001	5.3e+07	5	0.0187950268387794
chr17	53000001	53100000	5	-0.884539899230003
chr17	53600001	53700000	5	0.753468300402165
chr17	53700001	53800000	5	1.34854797720909
chr17	64100001	64200000	5	-0.341705106711015
chr17	66500001	66600000	5	-1.23369490429759
chr17	66600001	66700000	5	0.484767304360867
chr17	66700001	66800000	5	0.240904827043414
chr17	66800001	66900000	5	1.91205066144466
chr17	66900001	6.7e+07	5	1.40711841285229
chr17	67100001	67200000	5	1.23429202735424
chr17	67200001	67300000	5	0.935732669383287
chr17	67400001	67500000	5	-0.477777188201435
chr17	67500001	67600000	5	-0.0563665948808193
chr17	68000001	68100000	5	1.40238531976938
chr17	68200001	68300000	5	1.25932591855526
chr17	11900001	1.2e+07	6	-0.717287184670568
chr17	14000001	14100000	6	-0.7296132536605
chr17	15100001	15200000	6	-0.234391792537645
chr17	20100001	20200000	6	-1.44689332097769
chr17	49400001	49500000	6	-0.577305605541915
chr17	50300001	50400000	6	1.17896767258644
chr17	50400001	50500000	6	0.926600559800863
chr17	50500001	50600000	6	1.03431100994349
chr17	51300001	51400000	6	1.09483210295439
chr17	51600001	51700000	6	0.534485424496234
chr17	51700001	51800000	6	0.25919790379703
chr17	52000001	52100000	6	1.01650994420052
chr17	52100001	52200000	6	1.22805693149567
chr17	52200001	52300000	6	0.171823939401656
chr17	52500001	52600000	6	0.848426932096481
chr17	52700001	52800000	6	1.53226053118706
chr17	53100001	53200000	6	0.533276649564505
chr17	53300001	53400000	6	-0.113079886045307
chr17	53400001	53500000	6	-0.59787954906933
chr17	53500001	53600000	6	-1.62483417987823
chr17	53800001	53900000	6	0.410293420270318
chr17	54100001	54200000	6	1.19788594245911
chr17	54300001	54400000	6	1.26791582237929
chr17	54600001	54700000	6	0.00681776590645313
chr17	54700001	54800000	6	-0.616728765144944
chr17	54900001	5.5e+07	6	-1.66505417823792
chr17	55100001	55200000	6	-1.90976778268814
chr17	55600001	55700000	6	-1.82284437566996
chr17	57700001	57800000	6	-2.13879293203354
chr17	58600001	58700000	6	-1.600417765975
chr17	59800001	59900000	6	-1.10216384530067
chr17	61200001	61300000	6	-1.81125330626965
chr17	61300001	61400000	6	-1.32455490271677
chr17	63400001	63500000	6	0.390007849037647
chr17	64000001	64100000	6	0.568698396394029
chr17	64200001	64300000	6	-0.415999868325889
chr17	64500001	64600000	6	-0.577437982335687
chr17	64600001	64700000	6	-0.39617171920836
chr17	65400001	65500000	6	-1.93900562822819
chr17	65900001	6.6e+07	6	-1.61439588665962
chr17	67600001	67700000	6	1.20613468550146
chr17	67700001	67800000	6	1.43628465086222
chr17	67800001	67900000	6	1.41111505925655
chr17	67900001	6.8e+07	6	1.40365788340569
chr17	68100001	68200000	6	0.956337914429605
chr17	68300001	68400000	6	1.20295468270779
chr17	68700001	68800000	6	0.942323637008667
chr17	68800001	68900000	6	1.16016793102026
chr17	69000001	69100000	6	0.998142893612385
chr17	69200001	69300000	6	0.920182949304581
chr17	69600001	69700000	6	0.888727948814631
chr17	69900001	7e+07	6	0.783146592229605
chr17	70100001	70200000	6	0.596438491344452
chr17	70200001	70300000	6	0.610502245649695
chr17	70500001	70600000	6	-0.362240320816636
chr17	70600001	70700000	6	-0.289860993809998
chr17	71300001	71400000	6	-1.72903023958206
chr17	9400001	9500000	7	-0.59799248855561
chr17	10500001	10600000	7	-0.970561467250809
chr17	11500001	11600000	7	0.426505565363914
chr17	11700001	11800000	7	0.497989795915783
chr17	11800001	11900000	7	-0.072977526858449
chr17	12200001	12300000	7	0.860714580118656
chr17	12300001	12400000	7	0.498233805596829
chr17	12400001	12500000	7	0.537006039172411
chr17	13000001	13100000	7	0.397518297284842
chr17	13200001	13300000	7	0.534249108843505
chr17	13300001	13400000	7	0.908589151501656
chr17	13800001	13900000	7	0.522751473635435
chr17	13900001	1.4e+07	7	-0.594304483383894
chr17	14100001	14200000	7	-0.0852342206984758
chr17	14500001	14600000	7	0.743286752700806
chr17	14700001	14800000	7	0.709335994720459
chr17	14900001	1.5e+07	7	0.799725860729814
chr17	15200001	15300000	7	0.436938449554145
chr17	15900001	1.6e+07	7	-1.51511235833168
chr17	16200001	16300000	7	-1.70092749595642
chr17	19900001	2e+07	7	-1.01106943488121
chr17	33400001	33500000	7	-1.65720020085573
chr17	33700001	33800000	7	-0.119705289416015
chr17	33900001	3.4e+07	7	-1.56208978593349
chr17	34200001	34300000	7	-1.30299870222807
chr17	46300001	46400000	7	-1.43515837490559
chr17	49000001	49100000	7	-1.70875690579414
chr17	49200001	49300000	7	-1.74839582741261
chr17	49300001	49400000	7	-1.40395502150059
chr17	49600001	49700000	7	0.698857463896275
chr17	49700001	49800000	7	0.741750161722302
chr17	49800001	49900000	7	0.908226092503173
chr17	49900001	5e+07	7	0.911843149363995
chr17	50000001	50100000	7	1.20434407293797
chr17	50200001	50300000	7	0.97962906062603
chr17	50600001	50700000	7	1.11016125828028
chr17	50700001	50800000	7	1.0990587964654
chr17	50800001	50900000	7	1.09159815609455
chr17	50900001	5.1e+07	7	1.05408692955971
chr17	51000001	51100000	7	1.16943125426769
chr17	51100001	51200000	7	1.22639589905739
chr17	51200001	51300000	7	1.31941146552563
chr17	51500001	51600000	7	0.558227370562963
chr17	51800001	51900000	7	0.866393710672855
chr17	51900001	5.2e+07	7	1.43103998750448
chr17	52300001	52400000	7	0.493932646512985
chr17	52600001	52700000	7	1.32578145712614
chr17	52800001	52900000	7	1.36013508737087
chr17	53200001	53300000	7	0.71227725148201
chr17	53900001	5.4e+07	7	1.31564672291279
chr17	54000001	54100000	7	1.29128269553185
chr17	54200001	54300000	7	1.32937636822462
chr17	54400001	54500000	7	1.04365131109953
chr17	54500001	54600000	7	1.0169363796711
chr17	54800001	54900000	7	-0.618554143235087
chr17	55200001	55300000	7	-1.52037060260773
chr17	55300001	55400000	7	-1.87819254100323
chr17	55500001	55600000	7	-1.56612452715635
chr17	56000001	56100000	7	-2.00112695097923
chr17	56500001	56600000	7	-1.29260076582432
chr17	57200001	57300000	7	-1.74036267995834
chr17	57800001	57900000	7	-1.69285741746426
chr17	58300001	58400000	7	-1.84005949497223
chr17	58400001	58500000	7	-1.68599767386913
chr17	59100001	59200000	7	-0.00789703009650111
chr17	59200001	59300000	7	-0.385283973254263
chr17	59400001	59500000	7	-1.26473913639784
chr17	59600001	59700000	7	-1.12370042800903
chr17	59700001	59800000	7	-0.778591225296259
chr17	59900001	6e+07	7	-1.07874562889338
chr17	60000001	60100000	7	-1.57216713428497
chr17	60100001	60200000	7	-1.51855670809746
chr17	61000001	61100000	7	-1.54666324257851
chr17	61100001	61200000	7	-1.41515564918518
chr17	61700001	61800000	7	-1.79654456973076
chr17	62400001	62500000	7	-0.93539465367794
chr17	62500001	62600000	7	-1.42158222794533
chr17	62600001	62700000	7	-1.47950538396835
chr17	62800001	62900000	7	-0.521124133124249
chr17	63100001	63200000	7	-1.22052447274327
chr17	63200001	63300000	7	-0.324606571625918
chr17	63300001	63400000	7	0.549232416972518
chr17	63500001	63600000	7	-0.820829422958195
chr17	63600001	63700000	7	-0.176002712594345
chr17	63700001	63800000	7	0.693897507339716
chr17	64300001	64400000	7	-1.00709195435047
chr17	64400001	64500000	7	-0.83616529405117
chr17	64800001	64900000	7	-0.558649151585996
chr17	65100001	65200000	7	-1.64048674702644
chr17	65200001	65300000	7	-1.87876718044281
chr17	65300001	65400000	7	-1.98737556636333
chr17	65600001	65700000	7	-1.70462642014027
chr17	65700001	65800000	7	-2.00613519251347
chr17	65800001	65900000	7	-1.60432253181934
chr17	66000001	66100000	7	-1.54339037239552
chr17	66200001	66300000	7	-1.66018534451723
chr17	66300001	66400000	7	-0.871626990288496
chr17	66400001	66500000	7	-1.32840672880411
chr17	67000001	67100000	7	1.79757547676563
chr17	68400001	68500000	7	1.0416121929884
chr17	68500001	68600000	7	1.07590726017952
chr17	68600001	68700000	7	0.879168312251568
chr17	69300001	69400000	7	0.95888883471489
chr17	69400001	69500000	7	1.00352186560631
chr17	69500001	69600000	7	0.965953987836838
chr17	69700001	69800000	7	0.937831752002239
chr17	69800001	69900000	7	0.966505698580295
chr17	70000001	70100000	7	0.853303860127926
chr17	70300001	70400000	7	0.341926103457809
chr17	70400001	70500000	7	0.292745612934232
chr17	70700001	70800000	7	-0.444367044791579
chr17	70800001	70900000	7	0.3334289111197
chr17	70900001	7.1e+07	7	-0.370191586762667
chr17	71000001	71100000	7	-0.448636963404715
chr17	71100001	71200000	7	-1.03300326913595
chr17	71200001	71300000	7	-1.87998611927032
chr17	71400001	71500000	7	-1.0527796715498
chr17	72000001	72100000	7	-0.815131763601676
chr17	1300001	1400000	8	-2.12540568113327
chr17	2700001	2800000	8	-1.4590563878417
chr17	5800001	5900000	8	-0.311664082854986
chr17	7900001	8e+06	8	-1.64468492567539
chr17	8100001	8200000	8	-2.21008266210556
chr17	9200001	9300000	8	-0.004513009195216
chr17	9300001	9400000	8	0.120620900101494
chr17	10000001	10100000	8	0.123753184167435
chr17	10400001	10500000	8	0.72557449862361
chr17	10600001	10700000	8	-0.948650480248034
chr17	10700001	10800000	8	-0.23668589470908
chr17	11000001	11100000	8	0.3994554489851
chr17	11400001	11500000	8	0.480783331394196
chr17	11600001	11700000	8	0.584249402955174
chr17	12000001	12100000	8	0.323448781529442
chr17	12100001	12200000	8	0.726119075715542
chr17	12600001	12700000	8	0.31848944069352
chr17	12900001	1.3e+07	8	-0.281746010202915
chr17	13400001	13500000	8	0.535174026386812
chr17	13500001	13600000	8	0.657540476694703
chr17	13600001	13700000	8	0.559702975372784
chr17	13700001	13800000	8	0.720135913044214
chr17	14300001	14400000	8	0.759834839403629
chr17	14400001	14500000	8	0.783657938241959
chr17	14800001	14900000	8	0.863291081041098
chr17	15000001	15100000	8	0.44776889225468
chr17	16000001	16100000	8	-1.19001073539257
chr17	16300001	16400000	8	-1.84547711312771
chr17	16400001	16500000	8	-1.05556173588266
chr17	16600001	16700000	8	-0.276716480776668
chr17	18300001	18400000	8	-0.0537440359592438
chr17	19800001	19900000	8	-1.75998842716217
chr17	27000001	27100000	8	-2.02351838350296
chr17	28200001	28300000	8	-1.51888656914234
chr17	29200001	29300000	8	-1.69114301204681
chr17	29300001	29400000	8	-1.49826995581388
chr17	29600001	29700000	8	-1.40494733154774
chr17	30300001	30400000	8	-1.42686274349689
chr17	31200001	31300000	8	-0.68111147203017
chr17	31800001	31900000	8	0.000398994906572625
chr17	32300001	32400000	8	0.451168378349394
chr17	32500001	32600000	8	-0.220896679861471
chr17	32600001	32700000	8	-0.0309740320779383
chr17	33500001	33600000	8	-0.327464926522225
chr17	33600001	33700000	8	-0.379111151723191
chr17	34000001	34100000	8	-1.55446907281876
chr17	34100001	34200000	8	-1.96491355001926
chr17	34400001	34500000	8	-0.711140588670969
chr17	35300001	35400000	8	-2.03216469883919
chr17	35400001	35500000	8	-2.2250107049942
chr17	35500001	35600000	8	-1.66714214980602
chr17	35900001	3.6e+07	8	-1.68425011634827
chr17	36900001	3.7e+07	8	-1.77042400985956
chr17	41300001	41400000	8	-1.73581719100475
chr17	43200001	43300000	8	-1.66863899827003
chr17	44200001	44300000	8	-2.01502597630024
chr17	45100001	45200000	8	-1.21428779512644
chr17	45400001	45500000	8	-0.846562833152711
chr17	46100001	46200000	8	-1.94410057663918
chr17	47000001	47100000	8	-1.87009711265564
chr17	48700001	48800000	8	-1.73608836233616
chr17	48900001	4.9e+07	8	-1.75795583128929
chr17	49100001	49200000	8	-1.65385880768299
chr17	49500001	49600000	8	0.483894089236856
chr17	51400001	51500000	8	1.00906192660332
chr17	55000001	55100000	8	-1.59242171943188
chr17	55400001	55500000	8	-1.95024681091309
chr17	55700001	55800000	8	-1.50919058322906
chr17	55800001	55900000	8	-1.6526350133121
chr17	55900001	5.6e+07	8	-1.79471574425697
chr17	56100001	56200000	8	-1.3422748118639
chr17	56200001	56300000	8	-1.1123634904623
chr17	56400001	56500000	8	-1.19631292913109
chr17	56900001	5.7e+07	8	-1.54934584796429
chr17	57000001	57100000	8	-1.46322066187859
chr17	57100001	57200000	8	-1.49819218069315
chr17	57500001	57600000	8	-1.54960182607174
chr17	58500001	58600000	8	-1.35483302175999
chr17	58700001	58800000	8	-1.39612562060356
chr17	58900001	5.9e+07	8	-0.176356800715439
chr17	59500001	59600000	8	-1.16842639148235
chr17	60400001	60500000	8	-0.614340345840901
chr17	61400001	61500000	8	-1.64958878457546
chr17	62100001	62200000	8	-1.54778726398945
chr17	62200001	62300000	8	-1.63622446060181
chr17	62300001	62400000	8	-1.77991642057896
chr17	62900001	6.3e+07	8	-1.23314593136311
chr17	63000001	63100000	8	-1.65805165469646
chr17	63800001	63900000	8	0.802547489106655
chr17	63900001	6.4e+07	8	0.456612728536129
chr17	64700001	64800000	8	-0.782146053761244
chr17	64900001	6.5e+07	8	-1.22611298859119
chr17	65000001	65100000	8	-1.11638405621052
chr17	65500001	65600000	8	-1.68679211139679
chr17	66100001	66200000	8	-1.25090705603361
chr17	68900001	6.9e+07	8	0.925295224587899
chr17	69100001	69200000	8	0.858371797204018
chr17	71600001	71700000	8	-0.482363772392273
chr17	71800001	71900000	8	-0.313204252719879
chr17	71900001	7.2e+07	8	-0.322045775782317
chr17	72100001	72200000	8	-0.858355278521776
chr17	72300001	72400000	8	-1.29656522423029
chr17	72400001	72500000	8	-1.46527731120586
chr17	72600001	72700000	8	-0.816481917351484
chr17	73000001	73100000	8	-1.76180047690868
chr17	73300001	73400000	8	-2.13284234404564
chr17	75800001	75900000	8	-1.5828882932663
chr17	600001	7e+05	9	-2.06038978695869
chr17	3100001	3200000	9	0.243630200996995
chr17	3500001	3600000	9	-1.5509412959218
chr17	4100001	4200000	9	-1.74775211811066
chr17	5200001	5300000	9	-1.6761964738369
chr17	5300001	5400000	9	-1.78002683669329
chr17	5400001	5500000	9	-0.79816495552659
chr17	5600001	5700000	9	-0.0941912511829287
chr17	6000001	6100000	9	-0.581749692838639
chr17	6100001	6200000	9	-0.243974120402709
chr17	6300001	6400000	9	-1.23702174164355
chr17	6500001	6600000	9	-1.09942409545183
chr17	6700001	6800000	9	0.00723042329773307
chr17	6900001	7e+06	9	-1.53108009817079
chr17	8000001	8100000	9	-2.06423639655113
chr17	8200001	8300000	9	-2.07285621762276
chr17	8500001	8600000	9	-1.20789858698845
chr17	8600001	8700000	9	-0.868909167870879
chr17	9600001	9700000	9	0.0668902382254601
chr17	9700001	9800000	9	0.206003993749619
chr17	9900001	1e+07	9	0.0211027558892965
chr17	10100001	10200000	9	0.220963414385915
chr17	10300001	10400000	9	0.728393471240997
chr17	10800001	10900000	9	0.653821984119713
chr17	10900001	1.1e+07	9	0.46971693187952
chr17	11300001	11400000	9	0.341616526199505
chr17	12500001	12600000	9	0.31412088740617
chr17	12700001	12800000	9	0.686632652767003
chr17	12800001	12900000	9	0.0924339054152369
chr17	13100001	13200000	9	0.78207082003355
chr17	14200001	14300000	9	0.309078093245626
chr17	14600001	14700000	9	0.654021670867223
chr17	15300001	15400000	9	-0.451595478225499
chr17	15500001	15600000	9	-0.605166996084154
chr17	15800001	15900000	9	-1.09323191307485
chr17	16100001	16200000	9	-1.66456720232964
chr17	16500001	16600000	9	-0.1046372147277
chr17	17100001	17200000	9	-1.81825234740973
chr17	18700001	18800000	9	-1.22325863540173
chr17	18800001	18900000	9	-1.60055574923754
chr17	19200001	19300000	9	-1.75777996480465
chr17	19300001	19400000	9	-1.90318574309349
chr17	19500001	19600000	9	-1.35055728256702
chr17	19700001	19800000	9	-1.22747497260571
chr17	20000001	20100000	9	-1.35603555440903
chr17	20400001	20500000	9	-0.325894208811224
chr17	20900001	2.1e+07	9	-1.69709188044071
chr17	21000001	21100000	9	-1.63542102575302
chr17	21100001	21200000	9	-1.67578321993351
chr17	26300001	26400000	9	-1.68174651265144
chr17	26400001	26500000	9	-1.5763377904892
chr17	26600001	26700000	9	-1.61862654387951
chr17	26900001	2.7e+07	9	-1.90868561565876
chr17	27600001	27700000	9	-1.6954918757081
chr17	28100001	28200000	9	-1.64829147458076
chr17	28400001	28500000	9	-1.59972708970308
chr17	28600001	28700000	9	-1.81638167947531
chr17	28700001	28800000	9	-1.52887374460697
chr17	29400001	29500000	9	-1.91101357042789
chr17	30200001	30300000	9	-1.59145449101925
chr17	30500001	30600000	9	-1.65836756527424
chr17	30600001	30700000	9	-2.02370925545692
chr17	30700001	30800000	9	-1.759432554245
chr17	30800001	30900000	9	-1.1368171222508
chr17	30900001	3.1e+07	9	0.134578608162701
chr17	31100001	31200000	9	-0.38648724234663
chr17	31300001	31400000	9	-0.166995479539037
chr17	31400001	31500000	9	0.0130874717608094
chr17	31700001	31800000	9	0.344396052695811
chr17	31900001	3.2e+07	9	0.133022694289684
chr17	32000001	32100000	9	-0.140212440863252
chr17	32100001	32200000	9	0.247257358953357
chr17	32200001	32300000	9	0.0970707168802619
chr17	32400001	32500000	9	0.0161704991478473
chr17	32700001	32800000	9	-0.598058527708054
chr17	32800001	32900000	9	-0.514957529678941
