chrom	start	end	MboI
chr6	155700000	156700000	2350
chr6	155800000	156800000	2370
chr6	155900000	156900000	2367
chr6	156000000	157000000	2418
chr6	156100000	157100000	2434
chr6	156200000	157200000	2424
chr6	156300000	157300000	2399
chr6	156400000	157400000	2395
chr6	156500000	157500000	2378
chr6	156600000	157600000	2246
chr6	156700000	157700000	2110
chr6	156800000	157800000	2135
chr6	156900000	157900000	2172
chr6	157000000	158000000	2155
chr6	157100000	158100000	2148
chr6	157200000	158200000	2204
chr6	157300000	158300000	2242
chr6	157400000	158400000	2269
chr6	157500000	158500000	2276
chr6	157600000	158600000	2427
chr6	157700000	158700000	2607
chr6	157800000	158800000	2581
chr6	157900000	158900000	2557
chr6	158000000	159000000	2600
chr6	158100000	159100000	2623
chr6	158200000	159200000	2649
chr6	158300000	159300000	2701
chr6	158400000	159400000	2749
chr6	158500000	159500000	2765
chr6	158600000	159600000	2718
chr6	158700000	159700000	2668
chr6	158800000	159800000	2685
chr6	158900000	159900000	2652
chr6	159000000	160000000	2611
chr6	159100000	160100000	2591
chr6	159200000	160200000	2604
chr6	159300000	160300000	2564
chr6	159400000	160400000	2518
chr6	159500000	160500000	2487
chr6	159600000	160600000	2513
chr6	159700000	160700000	2515
chr6	159800000	160800000	2528
chr6	159900000	160900000	2554
chr6	160000000	161000000	2586
chr6	160100000	161100000	2630
chr6	160200000	161200000	2587
chr6	160300000	161300000	2515
chr6	160400000	161400000	2480
chr6	160500000	161500000	2489
chr6	160600000	161600000	2489
chr6	160700000	161700000	2453
chr6	160800000	161800000	2452
chr6	160900000	161900000	2447
chr6	161000000	162000000	2424
chr6	161100000	162100000	2372
chr6	161200000	162200000	2357
chr6	161300000	162300000	2417
chr6	161400000	162400000	2459
chr6	161500000	162500000	2453
chr6	161600000	162600000	2416
chr6	161700000	162700000	2456
chr6	161800000	162800000	2409
chr6	161900000	162900000	2373
chr6	162000000	163000000	2387
chr6	162100000	163100000	2358
chr6	162200000	163200000	2345
chr6	162300000	163300000	2314
chr6	162400000	163400000	2297
chr6	162500000	163500000	2306
chr6	162600000	163600000	2324
chr6	162700000	163700000	2340
chr6	162800000	163800000	2392
chr6	162900000	163900000	2408
chr6	163000000	164000000	2336
chr6	163100000	164100000	2376
chr6	163200000	164200000	2383
chr6	163300000	164300000	2382
chr6	163400000	164400000	2374
chr6	163500000	164500000	2346
chr6	163600000	164600000	2331
chr6	163700000	164700000	2302
chr6	163800000	164800000	2250
chr6	163900000	164900000	2282
chr6	164000000	165000000	2346
chr6	164100000	165100000	2316
chr6	164200000	165200000	2309
chr6	164300000	165300000	2319
chr6	164400000	165400000	2294
chr6	164500000	165500000	2295
chr6	164600000	165600000	2274
chr6	164700000	165700000	2264
chr6	164800000	165800000	2281
chr6	164900000	165900000	2241
chr6	165000000	166000000	2220
chr6	165100000	166100000	2211
chr6	165200000	166200000	2210
chr6	165300000	166300000	2193
chr6	165400000	166400000	2209
chr6	165500000	166500000	2198
chr6	165600000	166600000	2249
chr6	165700000	166700000	2289
chr6	165800000	166800000	2315
chr6	165900000	166900000	2343
chr6	166000000	167000000	2318
chr6	166100000	167100000	2342
chr6	166200000	167200000	2323
chr6	166300000	167300000	2357
chr6	166400000	167400000	2381
chr6	166500000	167500000	2423
chr6	166600000	167600000	2415
chr6	166700000	167700000	2413
chr6	166800000	167800000	2430
chr6	166900000	167900000	2401
chr6	167000000	168000000	2296
chr6	167100000	168100000	2189
chr6	167200000	168200000	2171
chr6	167300000	168300000	2134
chr6	167400000	168400000	2088
chr6	167500000	168500000	2022
chr6	167600000	168600000	1989
chr6	167700000	168700000	1932
chr6	167800000	168800000	1853
chr6	167900000	168900000	1895
chr6	168000000	169000000	2032
chr6	168100000	169100000	2144
chr7	2100000	3100000	2807
chr7	2200000	3200000	2899
chr7	2300000	3300000	2945
chr7	2400000	3400000	2816
chr7	2500000	3500000	2710
chr7	2600000	3600000	2712
chr7	2700000	3700000	2730
chr7	2800000	3800000	2685
chr7	2900000	3900000	2689
chr7	3000000	4000000	2654
chr7	3100000	4100000	2581
chr7	3200000	4200000	2542
chr7	3300000	4300000	2481
chr7	3400000	4400000	2493
chr7	3500000	4500000	2569
chr7	3600000	4600000	2655
chr7	3700000	4700000	2753
chr7	3800000	4800000	2838
chr7	3900000	4900000	2814
chr7	4000000	5000000	2897
chr7	4100000	5100000	2987
chr7	4200000	5200000	3118
chr7	4300000	5300000	3233
chr7	4400000	5400000	3286
chr7	4500000	5500000	3314
chr7	4600000	5600000	3386
chr7	4700000	5700000	3378
chr7	4800000	5800000	3334
chr7	4900000	5900000	3481
chr7	5000000	6000000	3513
chr7	5100000	6100000	3529
chr7	5200000	6200000	3484
chr7	5300000	6300000	3409
chr7	5400000	6400000	3464
chr7	5500000	6500000	3486
chr7	5600000	6600000	3487
chr7	5700000	6700000	3484
chr7	5800000	6800000	3517
chr7	5900000	6900000	3467
chr7	6000000	7000000	3367
chr7	6100000	7100000	3291
chr7	6200000	7200000	3165
chr7	6300000	7300000	3105
chr7	6400000	7400000	2948
chr7	6500000	7500000	2816
chr7	6600000	7600000	2667
chr7	6700000	7700000	2581
chr7	6800000	7800000	2494
chr7	6900000	7900000	2393
chr7	7000000	8000000	2363
chr7	7100000	8100000	2303
chr7	7200000	8200000	2323
chr7	7300000	8300000	2361
chr7	7400000	8400000	2378
chr7	7500000	8500000	2397
chr7	7600000	8600000	2401
chr7	7700000	8700000	2340
chr7	7800000	8800000	2333
chr7	7900000	8900000	2275
chr7	8000000	9000000	2249
chr7	8100000	9100000	2258
chr7	8200000	9200000	2217
chr7	8300000	9300000	2152
chr7	8400000	9400000	2099
chr7	8500000	9500000	2107
chr7	8600000	9600000	2062
chr7	8700000	9700000	2057
chr7	8800000	9800000	2070
chr7	8900000	9900000	2100
chr7	9000000	10000000	2116
chr7	9100000	10100000	2103
chr7	9200000	10200000	2084
chr7	9300000	10300000	2097
chr7	9400000	10400000	2099
chr7	9500000	10500000	2073
chr7	9600000	10600000	2087
chr7	9700000	10700000	2123
chr7	9800000	10800000	2122
chr7	9900000	10900000	2134
chr7	10000000	11000000	2179
chr7	10100000	11100000	2227
chr7	10200000	11200000	2230
chr7	10300000	11300000	2246
chr7	10400000	11400000	2268
chr7	10500000	11500000	2284
chr7	10600000	11600000	2284
chr7	10700000	11700000	2252
chr7	10800000	11800000	2235
chr7	10900000	11900000	2224
chr7	11000000	12000000	2167
chr7	11100000	12100000	2131
chr7	11200000	12200000	2159
chr7	11300000	12300000	2173
chr7	11400000	12400000	2164
chr7	11500000	12500000	2133
chr7	11600000	12600000	2149
chr7	11700000	12700000	2181
chr7	11800000	12800000	2237
chr7	11900000	12900000	2262
chr7	12000000	13000000	2284
chr7	12100000	13100000	2293
chr7	12200000	13200000	2294
chr7	12300000	13300000	2285
chr7	12400000	13400000	2294
chr7	12500000	13500000	2298
chr7	12600000	13600000	2276
chr7	12700000	13700000	2257
chr7	12800000	13800000	2181
chr7	12900000	13900000	2203
chr7	13000000	14000000	2225
chr7	13100000	14100000	2229
chr7	13200000	14200000	2231
chr7	13300000	14300000	2224
chr7	13400000	14400000	2214
chr7	13500000	14500000	2211
chr7	13600000	14600000	2215
chr7	13700000	14700000	2200
chr7	13800000	14800000	2226
chr7	13900000	14900000	2189
chr7	14000000	15000000	2147
chr7	14100000	15100000	2120
chr7	14200000	15200000	2116
chr7	14300000	15300000	2115
chr7	14400000	15400000	2106
chr7	14500000	15500000	2112
chr7	14600000	15600000	2095
chr7	14700000	15700000	2130
chr7	14800000	15800000	2117
chr7	14900000	15900000	2130
chr7	15000000	16000000	2139
chr7	15100000	16100000	2125
chr7	15200000	16200000	2114
chr7	15300000	16300000	2123
chr7	15400000	16400000	2131
chr7	15500000	16500000	2164
chr7	15600000	16600000	2200
chr7	15700000	16700000	2217
chr7	15800000	16800000	2246
chr7	15900000	16900000	2277
chr7	16000000	17000000	2281
chr7	16100000	17100000	2308
chr7	16200000	17200000	2323
chr7	16300000	17300000	2327
chr7	16400000	17400000	2323
chr7	16500000	17500000	2282
chr7	16600000	17600000	2284
chr7	16700000	17700000	2270
chr7	16800000	17800000	2259
chr7	16900000	17900000	2219
chr7	17000000	18000000	2206
chr7	17100000	18100000	2239
chr7	17200000	18200000	2255
chr7	17300000	18300000	2232
chr7	17400000	18400000	2237
chr7	17500000	18500000	2218
chr7	17600000	18600000	2232
chr7	17700000	18700000	2183
chr7	17800000	18800000	2169
chr7	17900000	18900000	2161
chr7	18000000	19000000	2169
chr7	18100000	19100000	2168
chr7	18200000	19200000	2134
chr7	18300000	19300000	2160
chr7	18400000	19400000	2177
chr7	18500000	19500000	2208
chr7	18600000	19600000	2185
chr7	18700000	19700000	2223
chr7	18800000	19800000	2241
chr7	18900000	19900000	2235
chr7	19000000	20000000	2285
chr7	19100000	20100000	2288
chr7	19200000	20200000	2305
chr7	19300000	20300000	2287
chr7	19400000	20400000	2267
chr7	19500000	20500000	2275
chr7	19600000	20600000	2280
chr7	19700000	20700000	2279
chr7	19800000	20800000	2282
chr7	19900000	20900000	2361
chr7	20000000	21000000	2369
chr7	20100000	21100000	2352
chr7	20200000	21200000	2358
chr7	20300000	21300000	2379
chr7	20400000	21400000	2419
chr7	20500000	21500000	2433
chr7	20600000	21600000	2431
chr7	20700000	21700000	2442
chr7	20800000	21800000	2465
chr7	20900000	21900000	2429
chr7	21000000	22000000	2441
chr7	21100000	22100000	2453
chr7	21200000	22200000	2466
chr7	21300000	22300000	2443
chr7	21400000	22400000	2434
chr7	21500000	22500000	2437
chr7	21600000	22600000	2459
chr7	21700000	22700000	2462
chr7	21800000	22800000	2458
chr7	21900000	22900000	2490
chr7	22000000	23000000	2466
chr7	22100000	23100000	2472
chr7	22200000	23200000	2514
chr7	22300000	23300000	2562
chr7	22400000	23400000	2574
chr7	22500000	23500000	2636
chr7	22600000	23600000	2730
chr7	22700000	23700000	2785
chr7	22800000	23800000	2788
chr7	22900000	23900000	2772
chr7	23000000	24000000	2738
chr7	23100000	24100000	2719
chr7	23200000	24200000	2684
chr7	23300000	24300000	2654
chr7	23400000	24400000	2667
chr7	23500000	24500000	2608
chr7	23600000	24600000	2504
chr7	23700000	24700000	2444
chr7	23800000	24800000	2432
chr7	23900000	24900000	2398
chr7	24000000	25000000	2411
chr7	24100000	25100000	2407
chr7	24200000	25200000	2429
chr7	24300000	25300000	2440
chr7	24400000	25400000	2431
chr7	24500000	25500000	2416
chr7	24600000	25600000	2442
chr7	24700000	25700000	2463
chr7	24800000	25800000	2469
chr7	24900000	25900000	2487
chr7	25000000	26000000	2445
chr7	25100000	26100000	2488
chr7	25200000	26200000	2492
chr7	25300000	26300000	2541
chr7	25400000	26400000	2633
chr7	25500000	26500000	2630
chr7	25600000	26600000	2607
chr7	25700000	26700000	2585
chr7	25800000	26800000	2550
chr7	25900000	26900000	2540
chr7	26000000	27000000	2627
chr7	26100000	27100000	2649
chr7	26200000	27200000	2611
chr7	26300000	27300000	2557
chr7	26400000	27400000	2503
chr7	26500000	27500000	2551
chr7	26600000	27600000	2579
chr7	26700000	27700000	2580
chr7	26800000	27800000	2607
chr7	26900000	27900000	2588
chr7	27000000	28000000	2526
chr7	27100000	28100000	2451
chr7	27200000	28200000	2440
chr7	27300000	28300000	2445
chr7	27400000	28400000	2381
chr7	27500000	28500000	2352
chr7	27600000	28600000	2322
chr7	27700000	28700000	2335
chr7	27800000	28800000	2364
chr7	27900000	28900000	2377
chr7	28000000	29000000	2398
chr7	28100000	29100000	2395
chr7	28200000	29200000	2433
chr7	28300000	29300000	2453
chr7	28400000	29400000	2475
chr7	28500000	29500000	2477
chr7	28600000	29600000	2505
chr7	28700000	29700000	2508
chr7	28800000	29800000	2465
chr7	28900000	29900000	2479
chr7	29000000	30000000	2467
chr7	29100000	30100000	2488
chr7	29200000	30200000	2480
chr7	29300000	30300000	2468
chr7	29400000	30400000	2452
chr7	29500000	30500000	2453
chr7	29600000	30600000	2459
chr7	29700000	30700000	2451
chr7	29800000	30800000	2475
chr7	29900000	30900000	2439
chr7	30000000	31000000	2413
chr7	30100000	31100000	2411
chr7	30200000	31200000	2438
chr7	30300000	31300000	2440
chr7	30400000	31400000	2445
chr7	30500000	31500000	2416
chr7	30600000	31600000	2393
chr7	30700000	31700000	2370
chr7	30800000	31800000	2381
chr7	30900000	31900000	2371
chr7	31000000	32000000	2391
chr7	31100000	32100000	2399
chr7	31200000	32200000	2336
chr7	31300000	32300000	2330
chr7	31400000	32400000	2367
chr7	31500000	32500000	2413
chr7	31600000	32600000	2425
chr7	31700000	32700000	2486
chr7	31800000	32800000	2466
chr7	31900000	32900000	2517
chr7	32000000	33000000	2625
chr7	32100000	33100000	2672
chr7	32200000	33200000	2721
chr7	32300000	33300000	2716
chr7	32400000	33400000	2647
chr7	32500000	33500000	2623
chr7	32600000	33600000	2598
chr7	32700000	33700000	2534
chr7	32800000	33800000	2549
chr7	32900000	33900000	2547
chr7	33000000	34000000	2453
chr7	33100000	34100000	2380
chr7	33200000	34200000	2335
chr7	33300000	34300000	2343
chr7	33400000	34400000	2350
chr7	33500000	34500000	2364
chr7	33600000	34600000	2375
chr7	33700000	34700000	2399
chr7	33800000	34800000	2374
chr7	33900000	34900000	2362
chr7	34000000	35000000	2352
chr7	34100000	35100000	2365
chr7	34200000	35200000	2375
chr7	34300000	35300000	2342
chr7	34400000	35400000	2373
chr7	34500000	35500000	2350
chr7	34600000	35600000	2362
chr7	34700000	35700000	2348
chr7	34800000	35800000	2367
chr7	34900000	35900000	2365
chr7	35000000	36000000	2369
chr7	35100000	36100000	2375
chr7	35200000	36200000	2375
chr7	35300000	36300000	2417
chr7	35400000	36400000	2389
chr7	35500000	36500000	2409
chr7	35600000	36600000	2415
chr7	35700000	36700000	2407
chr7	35800000	36800000	2418
chr7	35900000	36900000	2426
chr7	36000000	37000000	2429
chr7	36100000	37100000	2417
chr7	36200000	37200000	2411
chr7	36300000	37300000	2382
chr7	36400000	37400000	2402
chr7	36500000	37500000	2396
chr7	36600000	37600000	2362
chr7	36700000	37700000	2394
chr7	36800000	37800000	2356
chr7	36900000	37900000	2337
chr7	37000000	38000000	2328
chr7	37100000	38100000	2317
chr7	37200000	38200000	2332
chr7	37300000	38300000	2334
chr7	37400000	38400000	2328
chr7	37500000	38500000	2330
chr7	37600000	38600000	2352
chr7	37700000	38700000	2349
chr7	37800000	38800000	2362
chr7	37900000	38900000	2373
chr7	38000000	39000000	2387
chr7	38100000	39100000	2399
chr7	38200000	39200000	2407
chr7	38300000	39300000	2421
chr7	38400000	39400000	2428
chr7	38500000	39500000	2422
chr7	38600000	39600000	2449
chr7	38700000	39700000	2450
chr7	38800000	39800000	2496
chr7	38900000	39900000	2533
chr7	39000000	40000000	2604
chr7	39100000	40100000	2648
chr7	39200000	40200000	2689
chr7	39300000	40300000	2762
chr7	39400000	40400000	2798
chr7	39500000	40500000	2788
chr7	39600000	40600000	2736
chr7	39700000	40700000	2761
chr7	39800000	40800000	2711
chr7	39900000	40900000	2664
chr7	40000000	41000000	2615
chr7	40100000	41100000	2593
chr7	40200000	41200000	2550
chr7	40300000	41300000	2445
chr7	40400000	41400000	2402
chr7	40500000	41500000	2401
chr7	40600000	41600000	2443
chr7	40700000	41700000	2400
chr7	40800000	41800000	2393
chr7	40900000	41900000	2415
chr7	41000000	42000000	2400
chr7	41100000	42100000	2370
chr7	41200000	42200000	2336
chr7	41300000	42300000	2356
chr7	41400000	42400000	2352
chr7	41500000	42500000	2350
chr7	41600000	42600000	2332
chr7	41700000	42700000	2325
chr7	41800000	42800000	2330
chr7	41900000	42900000	2332
chr7	42000000	43000000	2317
chr7	42100000	43100000	2368
chr7	42200000	43200000	2382
chr7	42300000	43300000	2419
chr7	42400000	43400000	2430
chr7	42500000	43500000	2445
chr7	42600000	43600000	2452
chr7	42700000	43700000	2466
chr7	42800000	43800000	2508
chr7	42900000	43900000	2524
chr7	43000000	44000000	2588
chr7	43100000	44100000	2639
chr7	43200000	44200000	2658
chr7	43300000	44300000	2596
chr7	43400000	44400000	2546
chr7	43500000	44500000	2562
chr7	43600000	44600000	2593
chr7	43700000	44700000	2662
chr7	43800000	44800000	2727
chr7	43900000	44900000	2792
chr7	44000000	45000000	2834
chr7	44100000	45100000	2790
chr7	44200000	45200000	2765
chr7	44300000	45300000	2781
chr7	44400000	45400000	2824
chr7	44500000	45500000	2807
chr7	44600000	45600000	2750
chr7	44700000	45700000	2660
chr7	44800000	45800000	2527
chr7	44900000	45900000	2504
chr7	45000000	46000000	2402
chr7	45100000	46100000	2354
chr7	45200000	46200000	2341
chr7	45300000	46300000	2330
chr7	45400000	46400000	2359
chr7	45500000	46500000	2339
chr7	45600000	46600000	2344
chr7	45700000	46700000	2357
chr7	45800000	46800000	2372
chr7	45900000	46900000	2329
chr7	46000000	47000000	2339
chr7	46100000	47100000	2319
chr7	46200000	47200000	2364
chr7	46300000	47300000	2396
chr7	46400000	47400000	2349
chr7	46500000	47500000	2370
chr7	46600000	47600000	2379
chr7	46700000	47700000	2431
chr7	46800000	47800000	2480
chr7	46900000	47900000	2459
chr7	47000000	48000000	2465
chr7	47100000	48100000	2522
chr7	47200000	48200000	2529
chr7	47300000	48300000	2531
chr7	47400000	48400000	2534
chr7	47500000	48500000	2520
chr7	47600000	48600000	2502
chr7	47700000	48700000	2404
chr7	47800000	48800000	2344
chr7	47900000	48900000	2351
chr7	48000000	49000000	2317
chr7	48100000	49100000	2284
chr7	48200000	49200000	2227
chr7	48300000	49300000	2190
chr7	48400000	49400000	2183
chr7	48500000	49500000	2159
chr7	48600000	49600000	2163
chr7	48700000	49700000	2215
chr7	48800000	49800000	2230
chr7	48900000	49900000	2213
chr7	49000000	50000000	2210
chr7	49100000	50100000	2189
chr7	49200000	50200000	2258
chr7	49300000	50300000	2277
chr7	49400000	50400000	2215
chr7	49500000	50500000	2219
chr7	49600000	50600000	2241
chr7	49700000	50700000	2264
chr7	49800000	50800000	2258
chr7	49900000	50900000	2266
chr7	50000000	51000000	2315
chr7	50100000	51100000	2324
chr7	50200000	51200000	2280
chr7	50300000	51300000	2326
chr7	50400000	51400000	2431
chr7	50500000	51500000	2503
chr7	50600000	51600000	2491
chr7	50700000	51700000	2486
chr7	50800000	51800000	2472
chr7	50900000	51900000	2468
chr7	51000000	52000000	2432
chr7	51100000	52100000	2443
chr7	51200000	52200000	2430
chr7	51300000	52300000	2355
chr7	51400000	52400000	2347
chr7	51500000	52500000	2267
chr7	51600000	52600000	2240
chr7	51700000	52700000	2199
chr7	51800000	52800000	2202
chr7	51900000	52900000	2199
chr7	52000000	53000000	2197
chr7	52100000	53100000	2207
chr7	52200000	53200000	2198
chr7	52300000	53300000	2217
chr7	52400000	53400000	2178
chr7	52500000	53500000	2177
chr7	52600000	53600000	2158
chr7	52700000	53700000	2158
chr7	52800000	53800000	2147
chr7	52900000	53900000	2126
chr7	53000000	54000000	2106
chr7	53100000	54100000	2086
chr7	53200000	54200000	2096
chr7	53300000	54300000	2073
chr7	53400000	54400000	2096
chr7	53500000	54500000	2127
chr7	53600000	54600000	2170
chr7	53700000	54700000	2162
chr7	53800000	54800000	2244
chr7	53900000	54900000	2269
chr7	54000000	55000000	2290
chr7	54100000	55100000	2315
chr7	54200000	55200000	2293
chr7	54300000	55300000	2310
chr7	54400000	55400000	2344
chr7	54500000	55500000	2329
chr7	54600000	55600000	2343
chr7	54700000	55700000	2392
chr7	54800000	55800000	2413
chr7	54900000	55900000	2511
chr7	55000000	56000000	2607
chr7	55100000	56100000	2709
chr7	55200000	56200000	2869
chr7	55300000	56300000	2925
chr7	55400000	56400000	2968
chr7	55500000	56500000	3037
chr7	55600000	56600000	3067
chr7	55700000	56700000	3048
chr7	55800000	56800000	3005
chr7	55900000	56900000	2899
chr7	56000000	57000000	2933
chr7	66100000	67100000	3250
chr7	66200000	67200000	3208
chr7	66300000	67300000	3231
chr7	66400000	67400000	3202
chr7	66500000	67500000	3164
chr7	66600000	67600000	3154
chr7	66700000	67700000	3200
chr7	66800000	67800000	3159
chr7	66900000	67900000	3124
chr7	67000000	68000000	3109
chr7	67100000	68100000	3107
chr7	67200000	68200000	3110
chr7	67300000	68300000	3076
chr7	67400000	68400000	3102
chr7	67500000	68500000	3082
chr7	67600000	68600000	3086
chr7	67700000	68700000	3038
chr7	67800000	68800000	3057
chr7	67900000	68900000	3101
chr7	68000000	69000000	3153
chr7	68100000	69100000	3116
chr7	68200000	69200000	3060
chr7	68300000	69300000	2995
chr7	68400000	69400000	2903
chr7	68500000	69500000	2832
chr7	68600000	69600000	2766
chr7	68700000	69700000	2763
chr7	68800000	69800000	2682
chr7	68900000	69900000	2588
chr7	69000000	70000000	2509
chr7	69100000	70100000	2495
chr7	69200000	70200000	2516
chr7	69300000	70300000	2533
chr7	69400000	70400000	2593
chr7	69500000	70500000	2659
chr7	69600000	70600000	2700
chr7	69700000	70700000	2751
chr7	69800000	70800000	2823
chr7	69900000	70900000	2906
chr7	70000000	71000000	2943
chr7	70100000	71100000	3000
chr7	70200000	71200000	3040
chr7	70300000	71300000	3064
chr7	70400000	71400000	3039
chr7	70500000	71500000	3080
chr7	70600000	71600000	3072
chr7	70700000	71700000	3052
chr7	70800000	71800000	3048
chr7	70900000	71900000	3020
chr7	71000000	72000000	3017
chr7	71100000	72100000	3012
chr7	71200000	72200000	2993
chr7	71300000	72300000	3061
chr7	71400000	72400000	3142
chr7	71500000	72500000	3175
chr7	71600000	72600000	3303
chr7	71700000	72700000	3377
chr7	71800000	72800000	3397
chr7	71900000	72900000	3451
chr7	72000000	73000000	3497
chr7	72100000	73100000	3527
chr7	72200000	73200000	3585
chr7	72300000	73300000	3564
chr7	72400000	73400000	3530
chr7	72500000	73500000	3467
chr7	72600000	73600000	3445
chr7	72700000	73700000	3429
chr7	72800000	73800000	3475
chr7	72900000	73900000	3502
chr7	73000000	74000000	3480
chr7	73100000	74100000	3550
chr7	73200000	74200000	3513
chr7	73300000	74300000	3587
chr7	73400000	74400000	3654
chr7	73500000	74500000	3695
chr7	73600000	74600000	3717
chr7	73700000	74700000	3736
chr7	73800000	74800000	3547
chr7	73900000	74900000	3551
chr7	74000000	75000000	3632
chr7	74100000	75100000	3586
chr7	74200000	75200000	3675
chr7	74300000	75300000	3589
chr7	74400000	75400000	3593
chr7	74500000	75500000	3624
chr7	74600000	75600000	3551
chr7	74700000	75700000	3477
chr7	74800000	75800000	3597
chr7	74900000	75900000	3566
chr7	75000000	76000000	3493
chr7	75100000	76100000	3503
chr7	75200000	76200000	3451
chr7	75300000	76300000	3402
chr7	75400000	76400000	3233
chr7	75500000	76500000	3033
chr7	75600000	76600000	2971
chr7	75700000	76700000	3026
chr7	75800000	76800000	2969
chr7	75900000	76900000	2879
chr7	76000000	77000000	2786
chr7	76100000	77100000	2677
chr7	76200000	77200000	2597
chr7	76300000	77300000	2598
chr7	76400000	77400000	2652
chr7	76500000	77500000	2723
chr7	76600000	77600000	2701
chr7	76700000	77700000	2613
chr7	76800000	77800000	2603
chr7	76900000	77900000	2588
chr7	77000000	78000000	2566
chr7	77100000	78100000	2492
chr7	77200000	78200000	2469
chr7	77300000	78300000	2407
chr7	77400000	78400000	2358
chr7	77500000	78500000	2342
chr7	77600000	78600000	2331
chr7	77700000	78700000	2259
chr7	77800000	78800000	2243
chr7	77900000	78900000	2216
chr7	78000000	79000000	2233
chr7	78100000	79100000	2236
chr7	78200000	79200000	2213
chr7	78300000	79300000	2183
chr7	78400000	79400000	2163
chr7	78500000	79500000	2154
chr7	78600000	79600000	2161
chr7	78700000	79700000	2197
chr7	78800000	79800000	2205
chr7	78900000	79900000	2213
chr7	79000000	80000000	2189
chr7	79100000	80100000	2209
chr7	79200000	80200000	2214
chr7	79300000	80300000	2226
chr7	79400000	80400000	2239
chr7	79500000	80500000	2226
chr7	79600000	80600000	2214
chr7	79700000	80700000	2265
chr7	79800000	80800000	2285
chr7	79900000	80900000	2286
chr7	80000000	81000000	2281
chr7	80100000	81100000	2289
chr7	80200000	81200000	2274
chr7	80300000	81300000	2273
chr7	80400000	81400000	2287
chr7	80500000	81500000	2285
chr7	80600000	81600000	2261
chr7	80700000	81700000	2169
chr7	80800000	81800000	2147
chr7	80900000	81900000	2140
chr7	81000000	82000000	2153
chr7	81100000	82100000	2158
chr7	81200000	82200000	2212
chr7	81300000	82300000	2239
chr7	81400000	82400000	2249
chr7	81500000	82500000	2246
chr7	81600000	82600000	2260
chr7	81700000	82700000	2287
chr7	81800000	82800000	2274
chr7	81900000	82900000	2285
chr7	82000000	83000000	2284
chr7	82100000	83100000	2248
chr7	82200000	83200000	2204
chr7	82300000	83300000	2184
chr7	82400000	83400000	2194
chr7	82500000	83500000	2191
chr7	82600000	83600000	2190
chr7	82700000	83700000	2194
chr7	82800000	83800000	2201
chr7	82900000	83900000	2175
chr7	83000000	84000000	2153
chr7	83100000	84100000	2175
chr7	83200000	84200000	2184
chr7	83300000	84300000	2158
chr7	83400000	84400000	2121
chr7	83500000	84500000	2110
chr7	83600000	84600000	2088
chr7	83700000	84700000	2063
chr7	83800000	84800000	2060
chr7	83900000	84900000	2080
chr7	84000000	85000000	2080
chr7	84100000	85100000	2099
chr7	84200000	85200000	2043
chr7	84300000	85300000	2051
chr7	84400000	85400000	2037
chr7	84500000	85500000	2032
chr7	84600000	85600000	2021
chr7	84700000	85700000	2049
chr7	84800000	85800000	2046
chr7	84900000	85900000	2047
chr7	85000000	86000000	2041
chr7	85100000	86100000	2022
chr7	85200000	86200000	2088
chr7	85300000	86300000	2110
chr7	85400000	86400000	2134
chr7	85500000	86500000	2148
chr7	85600000	86600000	2154
chr7	85700000	86700000	2183
chr7	85800000	86800000	2190
chr7	85900000	86900000	2214
chr7	86000000	87000000	2251
chr7	86100000	87100000	2289
chr7	86200000	87200000	2297
chr7	86300000	87300000	2312
chr7	86400000	87400000	2332
chr7	86500000	87500000	2373
chr7	86600000	87600000	2434
chr7	86700000	87700000	2440
chr7	86800000	87800000	2433
chr7	86900000	87900000	2427
chr7	87000000	88000000	2406
chr7	87100000	88100000	2371
chr7	87200000	88200000	2336
chr7	87300000	88300000	2333
chr7	87400000	88400000	2318
chr7	87500000	88500000	2283
chr7	87600000	88600000	2214
chr7	87700000	88700000	2167
chr7	87800000	88800000	2169
chr7	87900000	88900000	2147
chr7	88000000	89000000	2146
chr7	88100000	89100000	2134
chr7	88200000	89200000	2163
chr7	88300000	89300000	2138
chr7	88400000	89400000	2111
chr7	88500000	89500000	2088
chr7	88600000	89600000	2129
chr7	88700000	89700000	2135
chr7	88800000	89800000	2165
chr7	88900000	89900000	2176
chr7	89000000	90000000	2208
chr7	89100000	90100000	2261
chr7	89200000	90200000	2285
chr7	89300000	90300000	2353
chr7	89400000	90400000	2375
chr7	89500000	90500000	2404
chr7	89600000	90600000	2406
chr7	89700000	90700000	2404
chr7	89800000	90800000	2387
chr7	89900000	90900000	2411
chr7	90000000	91000000	2379
chr7	90100000	91100000	2390
chr7	90200000	91200000	2350
chr7	90300000	91300000	2335
chr7	90400000	91400000	2372
chr7	90500000	91500000	2396
chr7	90600000	91600000	2435
chr7	90700000	91700000	2479
chr7	90800000	91800000	2535
chr7	90900000	91900000	2530
chr7	91000000	92000000	2555
chr7	91100000	92100000	2540
chr7	91200000	92200000	2567
chr7	91300000	92300000	2531
chr7	91400000	92400000	2482
chr7	91500000	92500000	2468
chr7	91600000	92600000	2437
chr7	91700000	92700000	2418
chr7	91800000	92800000	2401
chr7	91900000	92900000	2348
chr7	92000000	93000000	2323
chr7	92100000	93100000	2272
chr7	92200000	93200000	2219
chr7	92300000	93300000	2215
chr7	92400000	93400000	2236
chr7	92500000	93500000	2205
chr7	92600000	93600000	2187
chr7	92700000	93700000	2165
