chrom	start	end	GC_percentage	MboI
chr5	84800001	85800000	0.346769	2044
chr5	84900001	85900000	0.348202	2046
chr5	85000001	86000000	0.350075	2083
chr5	85100001	86100000	0.352185	2093
chr5	85200001	86200000	0.353612	2110
chr5	85300001	86300000	0.354791	2113
chr5	85400001	86400000	0.358912	2192
chr5	85500001	86500000	0.361897	2225
chr5	85600001	86600000	0.362544	2246
chr5	85700001	86700000	0.363981	2276
chr5	85800001	86800000	0.365122	2304
chr5	85900001	86900000	0.36666	2316
chr5	86000001	87000000	0.36476	2284
chr5	86100001	87100000	0.363398	2276
chr5	86200001	87200000	0.362991	2267
chr5	86300001	87300000	0.364837	2286
chr5	86400001	87400000	0.364172	2253
chr5	86500001	87500000	0.364284	2254
chr5	86600001	87600000	0.362664	2263
chr5	86700001	87700000	0.364978	2304
chr5	86800001	87800000	0.365025	2283
chr5	86900001	87900000	0.363987	2259
chr5	87000001	88000000	0.369758	2240
chr5	87100001	88100000	0.371817	2239
chr5	87200001	88200000	0.371041	2215
chr5	87300001	88300000	0.370648	2172
chr5	87400001	88400000	0.37021	2137
chr5	87500001	88500000	0.368261	2127
chr5	87600001	88600000	0.368982	2108
chr5	87700001	88700000	0.366357	2080
chr5	87800001	88800000	0.365126	2097
chr5	87900001	88900000	0.364573	2109
chr5	88000001	89000000	0.360638	2149
chr5	88100001	89100000	0.358561	2178
chr5	88200001	89200000	0.359357	2202
chr5	88300001	89300000	0.358189	2234
chr5	88400001	89400000	0.357871	2279
chr5	88500001	89500000	0.360216	2280
chr5	88600001	89600000	0.360557	2292
chr5	88700001	89700000	0.362475	2273
chr5	88800001	89800000	0.364557	2285
chr5	88900001	89900000	0.366937	2306
chr5	89000001	90000000	0.3665	2326
chr5	89100001	90100000	0.368087	2328
chr5	89200001	90200000	0.369122	2347
chr5	89300001	90300000	0.370154	2356
chr5	89400001	90400000	0.37104	2346
chr5	89500001	90500000	0.371645	2366
chr5	89600001	90600000	0.375075	2409
chr5	89700001	90700000	0.379153	2470
chr5	89800001	90800000	0.379674	2456
chr5	89900001	90900000	0.377969	2451
chr5	90000001	91000000	0.377196	2394
chr5	90100001	91100000	0.375933	2366
chr5	90200001	91200000	0.374251	2372
chr5	90300001	91300000	0.372199	2369
chr5	90400001	91400000	0.369632	2374
chr5	90500001	91500000	0.364176	2352
chr5	90600001	91600000	0.36022	2288
chr5	90700001	91700000	0.336562	2099
chr5	90800001	91800000	0.333411	2096
chr5	90900001	91900000	0.331484	2103
chr5	91000001	92000000	0.330906	2099
chr5	91100001	92100000	0.329559	2098
chr5	91200001	92200000	0.3309	2080
chr5	91300001	92300000	0.332561	2047
chr5	91400001	92400000	0.332798	2032
chr5	91500001	92500000	0.336506	2038
chr5	91600001	92600000	0.33723	2067
chr5	91700001	92700000	0.359108	2204
chr5	91800001	92800000	0.362742	2228
chr5	91900001	92900000	0.364278	2223
chr5	92000001	93000000	0.3721	2267
chr5	92100001	93100000	0.374963	2298
chr5	92200001	93200000	0.374492	2319
chr5	92300001	93300000	0.372675	2317
chr5	92400001	93400000	0.374867	2327
chr5	92500001	93500000	0.375079	2338
chr5	92600001	93600000	0.374358	2299
chr5	92700001	93700000	0.371418	2297
chr5	92800001	93800000	0.370011	2291
chr5	92900001	93900000	0.370331	2297
chr5	93000001	94000000	0.365375	2302
chr5	93100001	94100000	0.365001	2287
chr5	93200001	94200000	0.366095	2292
chr5	93300001	94300000	0.367594	2306
chr5	93400001	94400000	0.367553	2315
chr5	93500001	94500000	0.367642	2350
chr5	93600001	94600000	0.368595	2392
chr5	93700001	94700000	0.371817	2390
chr5	93800001	94800000	0.372584	2359
chr5	93900001	94900000	0.37212	2348
chr5	94000001	95000000	0.373168	2324
chr5	94100001	95100000	0.375415	2359
chr5	94200001	95200000	0.381392	2369
chr5	94300001	95300000	0.384954	2367
chr5	94400001	95400000	0.38473	2356
chr5	94500001	95500000	0.38567	2326
chr5	94600001	95600000	0.385411	2291
chr5	94700001	95700000	0.385048	2312
chr5	94800001	95800000	0.386317	2331
chr5	94900001	95900000	0.389439	2368
chr5	95000001	96000000	0.391415	2374
chr5	95100001	96100000	0.391265	2339
chr5	95200001	96200000	0.387679	2338
chr5	95300001	96300000	0.387811	2391
chr5	95400001	96400000	0.38812	2387
chr5	95500001	96500000	0.389297	2376
chr5	95600001	96600000	0.389073	2397
chr5	95700001	96700000	0.388468	2416
chr5	95800001	96800000	0.386237	2424
chr5	95900001	96900000	0.385346	2387
chr5	96000001	97000000	0.381498	2374
chr5	96100001	97100000	0.379749	2386
chr5	96200001	97200000	0.376548	2361
chr5	96300001	97300000	0.372542	2312
chr5	96400001	97400000	0.371018	2313
chr5	96500001	97500000	0.369488	2325
chr5	96600001	97600000	0.367868	2320
chr5	96700001	97700000	0.366175	2288
chr5	96800001	97800000	0.366921	2259
chr5	96900001	97900000	0.36606	2245
chr5	97000001	98000000	0.366477	2249
chr5	97100001	98100000	0.366664	2255
chr5	97200001	98200000	0.369184	2275
chr5	97300001	98300000	0.37102	2318
chr5	97400001	98400000	0.374477	2353
chr5	97500001	98500000	0.373418	2341
chr5	97600001	98600000	0.376431	2257
chr5	97700001	98700000	0.375657	2262
chr5	97800001	98800000	0.373943	2263
chr5	97900001	98900000	0.374594	2316
chr5	98000001	99000000	0.371905	2304
chr5	98100001	99100000	0.368555	2274
chr5	98200001	99200000	0.363847	2260
chr5	98300001	99300000	0.361717	2196
chr5	98400001	99400000	0.357633	2147
chr5	98500001	99500000	0.356209	2144
chr5	98600001	99600000	0.352693	2205
chr5	98700001	99700000	0.352826	2183
chr5	98800001	99800000	0.355302	2240
chr5	98900001	99900000	0.352686	2176
chr5	99000001	100000000	0.354231	2176
chr5	99100001	100100000	0.355763	2197
chr5	99200001	100200000	0.356957	2172
chr5	99300001	100300000	0.357193	2181
chr5	99400001	100400000	0.357792	2171
chr5	99500001	100500000	0.356723	2137
chr5	99600001	100600000	0.357086	2142
chr5	99700001	100700000	0.355171	2131
chr5	99800001	100800000	0.350292	2066
chr5	99900001	100900000	0.350075	2069
chr5	100000001	101000000	0.350131	2082
chr5	100100001	101100000	0.350606	2051
chr5	100200001	101200000	0.350483	2075
chr5	100300001	101300000	0.350762	2070
chr5	100400001	101400000	0.348726	2061
chr5	100500001	101500000	0.35187	2105
chr5	100600001	101600000	0.353192	2108
chr5	100700001	101700000	0.355875	2141
chr5	100800001	101800000	0.357598	2167
chr5	100900001	101900000	0.359288	2171
chr5	101000001	102000000	0.359754	2177
chr5	101100001	102100000	0.362808	2185
chr5	101200001	102200000	0.363386	2159
chr5	101300001	102300000	0.36286	2166
chr5	101400001	102400000	0.365913	2207
chr5	101500001	102500000	0.364667	2215
chr5	101600001	102600000	0.363537	2203
chr5	101700001	102700000	0.364179	2163
chr5	101800001	102800000	0.36745	2194
chr5	101900001	102900000	0.366988	2189
chr5	102000001	103000000	0.366683	2193
chr5	102100001	103100000	0.365178	2200
chr5	102200001	103200000	0.367136	2251
chr5	102300001	103300000	0.367412	2270
chr5	102400001	103400000	0.368304	2239
chr5	102500001	103500000	0.366815	2189
chr5	102600001	103600000	0.366483	2183
chr5	102700001	103700000	0.362445	2189
chr5	102800001	103800000	0.358234	2143
chr5	102900001	103900000	0.356253	2145
chr5	103000001	104000000	0.355403	2128
chr5	103100001	104100000	0.353554	2125
chr5	103200001	104200000	0.349727	2032
chr5	103300001	104300000	0.349375	2012
chr5	103400001	104400000	0.347174	2013
chr5	103500001	104500000	0.347193	2028
chr5	103600001	104600000	0.345043	2054
chr5	103700001	104700000	0.3445	2057
chr5	103800001	104800000	0.344423	2057
chr5	103900001	104900000	0.344403	2045
chr5	104000001	105000000	0.342717	2052
chr5	104100001	105100000	0.342233	2020
chr5	104200001	105200000	0.342399	2055
chr5	104300001	105300000	0.341484	2032
chr5	104400001	105400000	0.340669	2020
chr5	104500001	105500000	0.340356	2021
chr5	104600001	105600000	0.341833	1992
chr5	104700001	105700000	0.344078	2010
chr5	104800001	105800000	0.343764	2030
chr5	104900001	105900000	0.343832	2056
chr5	105000001	106000000	0.344629	2032
chr5	105100001	106100000	0.344359	2031
chr5	105200001	106200000	0.344998	2050
chr5	105300001	106300000	0.346854	2093
chr5	105400001	106400000	0.348166	2100
chr5	105500001	106500000	0.348788	2109
chr5	105600001	106600000	0.350893	2124
chr5	105700001	106700000	0.354151	2141
chr5	105800001	106800000	0.358739	2120
chr5	105900001	106900000	0.363731	2127
chr5	106000001	107000000	0.366455	2142
chr5	106100001	107100000	0.370519	2199
chr5	106200001	107200000	0.375357	2233
chr5	106300001	107300000	0.37651	2225
chr5	106400001	107400000	0.376098	2235
chr5	106500001	107500000	0.377133	2276
chr5	106600001	107600000	0.376967	2325
chr5	106700001	107700000	0.371809	2293
chr5	106800001	107800000	0.372784	2323
chr5	106900001	107900000	0.372801	2347
chr5	107000001	108000000	0.375788	2381
chr5	107100001	108100000	0.376113	2384
chr5	107200001	108200000	0.373423	2393
chr5	107300001	108300000	0.370364	2359
chr5	107400001	108400000	0.370751	2359
chr5	107500001	108500000	0.369205	2294
chr5	107600001	108600000	0.373549	2257
chr5	107700001	108700000	0.381149	2289
chr5	107800001	108800000	0.379909	2316
chr5	107900001	108900000	0.377871	2295
chr5	108000001	109000000	0.376868	2291
chr5	108100001	109100000	0.37557	2270
chr5	108200001	109200000	0.374433	2214
chr5	108300001	109300000	0.380263	2275
chr5	108400001	109400000	0.382428	2293
chr5	108500001	109500000	0.385539	2339
chr5	108600001	109600000	0.381888	2350
chr5	108700001	109700000	0.379778	2348
chr5	108800001	109800000	0.377638	2278
chr5	108900001	109900000	0.375337	2262
chr5	109000001	110000000	0.371054	2233
chr5	109100001	110100000	0.369591	2212
chr5	109200001	110200000	0.370037	2221
chr5	109300001	110300000	0.368913	2241
chr5	109400001	110400000	0.368143	2239
chr5	109500001	110500000	0.36803	2206
chr5	109600001	110600000	0.367787	2176
chr5	109700001	110700000	0.365279	2166
chr5	109800001	110800000	0.367045	2197
chr5	109900001	110900000	0.369572	2234
chr5	110000001	111000000	0.374999	2270
chr5	110100001	111100000	0.378104	2286
chr5	110200001	111200000	0.379097	2280
chr5	110300001	111300000	0.37858	2254
chr5	110400001	111400000	0.379767	2281
chr5	110500001	111500000	0.379353	2305
chr5	110600001	111600000	0.381349	2350
chr5	110700001	111700000	0.384654	2365
chr5	110800001	111800000	0.38737	2369
chr5	110900001	111900000	0.390662	2369
chr5	111000001	112000000	0.392361	2348
chr5	111100001	112100000	0.391233	2368
chr5	111200001	112200000	0.391864	2403
chr5	111300001	112300000	0.39525	2446
chr5	111400001	112400000	0.398645	2442
chr5	111500001	112500000	0.404257	2449
chr5	111600001	112600000	0.4065	2432
chr5	111700001	112700000	0.407595	2445
chr5	111800001	112800000	0.407545	2476
chr5	111900001	112900000	0.403971	2451
chr5	112000001	113000000	0.400774	2472
chr5	112100001	113100000	0.40225	2455
chr5	112200001	113200000	0.4023	2438
chr5	112300001	113300000	0.399128	2400
chr5	112400001	113400000	0.395137	2397
chr5	112500001	113500000	0.390821	2413
chr5	112600001	113600000	0.38532	2403
chr5	112700001	113700000	0.383487	2392
chr5	112800001	113800000	0.38097	2355
chr5	112900001	113900000	0.38061	2390
chr5	113000001	114000000	0.379041	2387
chr5	113100001	114100000	0.377284	2374
chr5	113200001	114200000	0.378016	2399
chr5	113300001	114300000	0.378211	2406
chr5	113400001	114400000	0.380373	2387
chr5	113500001	114500000	0.381226	2388
chr5	113600001	114600000	0.383876	2362
chr5	113700001	114700000	0.38318	2345
chr5	113800001	114800000	0.38638	2370
chr5	113900001	114900000	0.3876	2342
chr5	114000001	115000000	0.389147	2346
chr5	114100001	115100000	0.389996	2389
chr5	114200001	115200000	0.389866	2408
chr5	114300001	115300000	0.389705	2407
chr5	114400001	115400000	0.387209	2407
chr5	114500001	115500000	0.385029	2382
chr5	114600001	115600000	0.382345	2410
chr5	114700001	115700000	0.382089	2405
chr5	114800001	115800000	0.383392	2373
chr5	114900001	115900000	0.385357	2357
chr5	115000001	116000000	0.388364	2342
chr5	115100001	116100000	0.389472	2335
chr5	115200001	116200000	0.390977	2350
chr5	115300001	116300000	0.390479	2345
chr5	115400001	116400000	0.39048	2330
chr5	115500001	116500000	0.390117	2332
chr5	115600001	116600000	0.391532	2349
chr5	115700001	116700000	0.389584	2335
chr5	115800001	116800000	0.382116	2298
chr5	115900001	116900000	0.376453	2275
chr5	116000001	117000000	0.370731	2246
chr5	116100001	117100000	0.366074	2197
chr5	116200001	117200000	0.362182	2129
chr5	116300001	117300000	0.359684	2098
chr5	116400001	117400000	0.357356	2087
chr5	116500001	117500000	0.355688	2064
chr5	116600001	117600000	0.353969	2014
chr5	116700001	117700000	0.354869	2046
chr5	116800001	117800000	0.357023	2107
chr5	116900001	117900000	0.360142	2121
chr5	117000001	118000000	0.363142	2160
chr5	117100001	118100000	0.366181	2207
chr5	117200001	118200000	0.367273	2241
chr5	117300001	118300000	0.369096	2280
chr5	117400001	118400000	0.374022	2361
chr5	117500001	118500000	0.378115	2427
chr5	117600001	118600000	0.378441	2481
chr5	117700001	118700000	0.383962	2472
chr5	117800001	118800000	0.388017	2490
chr5	117900001	118900000	0.386074	2480
chr5	118000001	119000000	0.386117	2463
chr5	118100001	119100000	0.386303	2465
chr5	118200001	119200000	0.385597	2456
chr5	118300001	119300000	0.383122	2421
chr5	118400001	119400000	0.379103	2364
chr5	118500001	119500000	0.375669	2299
chr5	118600001	119600000	0.376146	2284
chr5	118700001	119700000	0.368949	2288
chr5	118800001	119800000	0.365205	2264
chr5	118900001	119900000	0.365055	2274
chr5	119000001	120000000	0.361577	2274
chr5	119100001	120100000	0.357879	2227
chr5	119200001	120200000	0.357289	2182
chr5	119300001	120300000	0.358402	2174
chr5	119400001	120400000	0.35707	2156
chr5	119500001	120500000	0.356159	2140
chr5	119600001	120600000	0.355162	2111
chr5	119700001	120700000	0.35448	2077
chr5	119800001	120800000	0.352048	2067
chr5	119900001	120900000	0.350619	2086
chr5	120000001	121000000	0.351056	2089
chr5	120100001	121100000	0.352228	2094
chr5	120200001	121200000	0.353273	2114
chr5	120300001	121300000	0.35227	2089
chr5	120400001	121400000	0.353515	2106
chr5	120500001	121500000	0.356842	2152
chr5	120600001	121600000	0.359566	2194
chr5	120700001	121700000	0.363526	2231
chr5	120800001	121800000	0.367845	2217
chr5	120900001	121900000	0.37293	2234
chr5	121000001	122000000	0.376496	2271
chr5	121100001	122100000	0.379916	2327
chr5	121200001	122200000	0.381128	2380
chr5	121300001	122300000	0.386065	2445
chr5	121400001	122400000	0.389816	2450
chr5	121500001	122500000	0.392458	2416
chr5	121600001	122600000	0.394676	2416
chr5	121700001	122700000	0.394045	2402
chr5	121800001	122800000	0.392263	2427
chr5	121900001	122900000	0.389461	2399
chr5	122000001	123000000	0.385637	2339
chr5	122100001	123100000	0.382426	2264
chr5	122200001	123200000	0.381986	2230
chr5	122300001	123300000	0.379249	2221
chr5	122400001	123400000	0.376865	2210
chr5	122500001	123500000	0.372916	2247
chr5	122600001	123600000	0.370972	2238
chr5	122700001	123700000	0.37324	2291
chr5	122800001	123800000	0.374296	2300
chr5	122900001	123900000	0.378517	2329
chr5	123000001	124000000	0.383566	2344
chr5	123100001	124100000	0.387423	2428
chr5	123200001	124200000	0.389815	2465
chr5	123300001	124300000	0.392648	2470
chr5	123400001	124400000	0.394708	2467
chr5	123500001	124500000	0.395566	2479
chr5	123600001	124600000	0.394956	2456
chr5	123700001	124700000	0.393163	2413
chr5	123800001	124800000	0.391614	2385
chr5	123900001	124900000	0.386227	2374
chr5	124000001	125000000	0.381824	2374
chr5	124100001	125100000	0.378518	2325
chr5	124200001	125200000	0.374519	2263
chr5	124300001	125300000	0.370189	2229
chr5	124400001	125400000	0.367729	2214
chr5	124500001	125500000	0.367711	2182
chr5	124600001	125600000	0.369062	2203
chr5	124700001	125700000	0.369078	2199
chr5	124800001	125800000	0.370632	2225
chr5	124900001	125900000	0.377179	2260
chr5	125000001	126000000	0.384218	2360
chr5	125100001	126100000	0.390967	2477
chr5	125200001	126200000	0.398195	2564
chr5	125300001	126300000	0.40392	2620
chr5	125400001	126400000	0.407353	2672
chr5	125500001	126500000	0.410311	2727
chr5	125600001	126600000	0.409776	2722
chr5	125700001	126700000	0.410273	2743
chr5	125800001	126800000	0.411049	2740
chr5	125900001	126900000	0.406044	2687
chr5	126000001	127000000	0.402057	2581
chr5	126100001	127100000	0.396798	2519
chr5	126200001	127200000	0.392206	2455
chr5	126300001	127300000	0.390229	2439
chr5	126400001	127400000	0.387356	2425
chr5	126500001	127500000	0.383044	2384
chr5	126600001	127600000	0.383427	2394
chr5	126700001	127700000	0.382343	2371
chr5	126800001	127800000	0.378908	2357
chr5	126900001	127900000	0.379318	2370
chr5	127000001	128000000	0.377673	2404
chr5	127100001	128100000	0.377246	2360
chr5	127200001	128200000	0.375088	2365
chr5	127300001	128300000	0.372195	2353
chr5	127400001	128400000	0.371422	2352
chr5	127500001	128500000	0.372567	2338
chr5	127600001	128600000	0.36959	2304
chr5	127700001	128700000	0.368872	2300
chr5	127800001	128800000	0.369267	2301
chr5	127900001	128900000	0.36629	2277
chr5	128000001	129000000	0.363439	2250
chr5	128100001	129100000	0.361133	2243
chr5	128200001	129200000	0.362251	2242
chr5	128300001	129300000	0.362202	2224
chr5	128400001	129400000	0.361034	2217
chr5	128500001	129500000	0.359744	2225
chr5	128600001	129600000	0.359588	2259
chr5	128700001	129700000	0.358603	2291
chr5	128800001	129800000	0.358092	2285
chr5	128900001	129900000	0.361036	2313
chr5	129000001	130000000	0.363275	2319
chr5	129100001	130100000	0.363831	2320
chr5	129200001	130200000	0.36291	2307
chr5	129300001	130300000	0.364783	2359
chr5	129400001	130400000	0.367946	2373
chr5	129500001	130500000	0.371859	2421
chr5	129600001	130600000	0.376136	2451
chr5	129700001	130700000	0.38023	2501
chr5	129800001	130800000	0.382888	2549
chr5	129900001	130900000	0.381968	2561
chr5	130000001	131000000	0.385149	2592
chr5	130100001	131100000	0.386284	2612
chr5	130200001	131200000	0.388147	2659
chr5	130300001	131300000	0.389078	2651
chr5	130400001	131400000	0.39845	2656
chr5	130500001	131500000	0.402532	2628
chr5	130600001	131600000	0.40867	2598
chr5	130700001	131700000	0.41493	2560
chr5	130800001	131800000	0.422546	2506
chr5	130900001	131900000	0.431673	2528
chr5	131000001	132000000	0.431837	2482
chr5	131100001	132100000	0.437151	2487
chr5	131200001	132200000	0.445813	2462
chr5	131300001	132300000	0.447698	2508
chr5	131400001	132400000	0.443904	2609
chr5	131500001	132500000	0.443289	2600
chr5	131600001	132600000	0.442995	2615
chr5	131700001	132700000	0.446829	2565
chr5	131800001	132800000	0.447134	2568
chr5	131900001	132900000	0.445686	2519
chr5	132000001	133000000	0.44742	2519
chr5	132100001	133100000	0.450846	2520
chr5	132200001	133200000	0.450495	2499
chr5	132300001	133300000	0.457263	2443
chr5	132400001	133400000	0.460238	2390
chr5	132500001	133500000	0.467241	2404
chr5	132600001	133600000	0.464633	2446
chr5	132700001	133700000	0.454728	2540
chr5	132800001	133800000	0.453984	2618
chr5	132900001	133900000	0.459347	2710
chr5	133000001	134000000	0.46398	2811
chr5	133100001	134100000	0.460566	2888
chr5	133200001	134200000	0.455165	2994
chr5	133300001	134300000	0.450822	3038
chr5	133400001	134400000	0.452216	3005
chr5	133500001	134500000	0.450758	2987
chr5	133600001	134600000	0.453776	2917
chr5	133700001	134700000	0.45854	2828
chr5	133800001	134800000	0.458336	2743
chr5	133900001	134900000	0.456315	2683
chr5	134000001	135000000	0.455375	2590
chr5	134100001	135100000	0.456722	2497
chr5	134200001	135200000	0.459748	2336
chr5	134300001	135300000	0.457414	2303
chr5	134400001	135400000	0.453159	2270
chr5	134500001	135500000	0.445868	2286
chr5	134600001	135600000	0.443835	2315
chr5	134700001	135700000	0.440624	2357
chr5	134800001	135800000	0.435336	2379
chr5	134900001	135900000	0.426757	2359
chr5	135000001	136000000	0.419687	2369
chr5	135100001	136100000	0.415154	2392
chr5	135200001	136200000	0.410841	2472
chr5	135300001	136300000	0.408384	2461
chr5	135400001	136400000	0.404474	2455
chr5	135500001	136500000	0.406567	2431
chr5	135600001	136600000	0.404647	2418
chr5	135700001	136700000	0.406447	2382
chr5	135800001	136800000	0.409087	2401
chr5	135900001	136900000	0.413305	2426
chr5	136000001	137000000	0.418385	2411
chr5	136100001	137100000	0.421634	2381
chr5	136200001	137200000	0.419602	2393
chr5	136300001	137300000	0.419279	2431
chr5	136400001	137400000	0.419884	2499
chr5	136500001	137500000	0.419533	2587
chr5	136600001	137600000	0.422157	2676
chr5	136700001	137700000	0.423999	2771
chr5	136800001	137800000	0.427435	2865
chr5	136900001	137900000	0.430407	2935
chr5	137000001	138000000	0.434006	3008
chr5	137100001	138100000	0.437817	3078
chr5	137200001	138200000	0.440326	3115
chr5	137300001	138300000	0.44645	3054
chr5	137400001	138400000	0.448621	3018
chr5	137500001	138500000	0.448935	2951
chr5	137600001	138600000	0.45047	2980
chr5	137700001	138700000	0.447328	2985
chr5	137800001	138800000	0.443344	2905
chr5	137900001	138900000	0.428409	2780
chr5	138000001	139000000	0.425799	2877
chr5	138100001	139100000	0.433865	2813
chr5	138200001	139200000	0.44621	2782
chr5	138300001	139300000	0.452554	2771
chr5	138400001	139400000	0.452565	2761
chr5	138500001	139500000	0.449521	2774
chr5	138600001	139600000	0.447863	2676
chr5	138700001	139700000	0.448653	2617
chr5	138800001	139800000	0.452665	2647
chr5	138900001	139900000	0.459465	2727
chr5	139000001	140000000	0.4587	2613
chr5	139100001	140100000	0.450171	2698
chr5	139200001	140200000	0.4365	2690
chr5	139300001	140300000	0.426275	2734
chr5	139400001	140400000	0.422116	2751
chr5	139500001	140500000	0.419233	2760
chr5	139600001	140600000	0.415463	2709
chr5	139700001	140700000	0.413787	2731
chr5	139800001	140800000	0.411738	2717
chr5	139900001	140900000	0.419759	2764
chr5	140000001	141000000	0.416659	2750
chr5	140100001	141100000	0.420585	2685
chr5	140200001	141200000	0.431168	2662
chr5	140300001	141300000	0.44043	2658
chr5	140400001	141400000	0.446661	2671
chr5	140500001	141500000	0.452547	2674
chr5	140600001	141600000	0.455273	2740
chr5	140700001	141700000	0.460587	2751
chr5	140800001	141800000	0.462406	2783
chr5	140900001	141900000	0.461263	2724
chr5	141000001	142000000	0.463295	2737
chr5	141100001	142100000	0.458151	2739
chr5	141200001	142200000	0.451627	2768
chr5	141300001	142300000	0.444842	2759
chr5	141400001	142400000	0.440072	2731
chr5	141500001	142500000	0.4376	2678
chr5	141600001	142600000	0.436283	2644
chr5	141700001	142700000	0.429206	2595
chr5	141800001	142800000	0.421211	2489
chr5	141900001	142900000	0.416038	2453
chr5	142000001	143000000	0.412484	2421
chr5	142100001	143100000	0.407195	2400
chr5	142200001	143200000	0.402838	2376
chr5	142300001	143300000	0.398943	2365
chr5	142400001	143400000	0.396301	2334
chr5	142500001	143500000	0.393498	2362
chr5	142600001	143600000	0.389065	2341
chr5	142700001	143700000	0.386829	2351
chr5	142800001	143800000	0.387275	2388
chr5	142900001	143900000	0.385501	2401
chr5	143000001	144000000	0.383587	2386
chr5	143100001	144100000	0.381019	2409
chr5	143200001	144200000	0.377993	2405
chr5	143300001	144300000	0.375564	2395
chr5	143400001	144400000	0.37262	2383
chr5	143500001	144500000	0.370881	2346
chr5	143600001	144600000	0.36936	2360
chr5	143700001	144700000	0.369422	2308
chr5	143800001	144800000	0.368601	2287
chr5	143900001	144900000	0.369736	2300
chr5	144000001	145000000	0.370098	2321
chr5	144100001	145100000	0.3719	2314
chr5	144200001	145200000	0.374257	2300
chr5	144300001	145300000	0.378253	2327
chr5	144400001	145400000	0.384024	2339
chr5	144500001	145500000	0.389462	2374
chr5	144600001	145600000	0.393737	2444
chr5	144700001	145700000	0.394864	2507
chr5	144800001	145800000	0.400493	2551
chr5	144900001	145900000	0.399595	2552
chr5	145000001	146000000	0.403301	2575
chr5	145100001	146100000	0.405513	2578
chr5	145200001	146200000	0.40647	2587
chr5	145300001	146300000	0.404807	2568
chr5	145400001	146400000	0.402585	2604
chr5	145500001	146500000	0.398379	2575
chr5	145600001	146600000	0.396145	2495
chr5	145700001	146700000	0.396563	2461
chr5	145800001	146800000	0.393611	2411
chr5	145900001	146900000	0.396294	2395
chr5	146000001	147000000	0.393979	2413
chr5	146100001	147100000	0.3915	2396
chr5	146200001	147200000	0.38995	2388
chr5	146300001	147300000	0.389448	2379
chr5	146400001	147400000	0.38853	2346
chr5	146500001	147500000	0.386081	2370
chr5	146600001	147600000	0.383583	2392
chr5	146700001	147700000	0.381776	2407
chr5	146800001	147800000	0.378101	2402
chr5	146900001	147900000	0.376102	2404
chr5	147000001	148000000	0.375313	2382
chr5	147100001	148100000	0.375497	2384
chr5	147200001	148200000	0.377011	2375
chr5	147300001	148300000	0.380104	2395
chr5	147400001	148400000	0.385363	2416
chr5	147500001	148500000	0.390729	2444
chr5	147600001	148600000	0.398442	2461
chr5	147700001	148700000	0.408307	2475
chr5	147800001	148800000	0.419202	2524
chr5	147900001	148900000	0.426294	2568
chr5	148000001	149000000	0.430777	2635
chr5	148100001	149100000	0.437366	2653
chr5	148200001	149200000	0.44626	2724
chr5	148300001	149300000	0.450261	2749
chr5	148400001	149400000	0.449675	2781
chr5	148500001	149500000	0.456072	2797
chr5	148600001	149600000	0.466565	2782
chr5	148700001	149700000	0.471126	2745
chr5	148800001	149800000	0.473835	2743
chr5	148900001	149900000	0.478748	2747
chr5	149000001	150000000	0.486289	2651
chr5	149100001	150100000	0.48883	2672
chr5	149200001	150200000	0.480266	2630
chr5	149300001	150300000	0.472449	2586
chr5	149400001	150400000	0.469997	2538
chr5	149500001	150500000	0.472437	2492
chr5	149600001	150600000	0.465398	2550
chr5	149700001	150700000	0.458898	2623
chr5	149800001	150800000	0.45083	2644
chr5	149900001	150900000	0.444036	2623
chr5	150000001	151000000	0.439556	2646
chr5	150100001	151100000	0.437652	2643
chr5	150200001	151200000	0.440011	2669
chr5	150300001	151300000	0.443629	2684
chr5	150400001	151400000	0.443386	2724
chr5	150500001	151500000	0.433992	2731
chr5	150600001	151600000	0.42738	2703
chr5	150700001	151700000	0.422228	2649
chr5	150800001	151800000	0.418761	2601
chr5	150900001	151900000	0.413446	2584
chr5	151000001	152000000	0.405351	2569
chr5	151100001	152100000	0.396893	2522
chr5	151200001	152200000	0.392261	2482
chr5	151300001	152300000	0.387949	2490
chr5	151400001	152400000	0.385389	2431
chr5	151500001	152500000	0.383799	2401
chr5	151600001	152600000	0.381045	2356
chr5	151700001	152700000	0.379086	2342
chr5	151800001	152800000	0.379331	2352
chr5	151900001	152900000	0.381878	2327
chr5	152000001	153000000	0.384037	2327
chr5	152100001	153100000	0.388517	2339
chr5	152200001	153200000	0.39259	2357
chr5	152300001	153300000	0.39478	2377
chr5	152400001	153400000	0.398963	2387
chr5	152500001	153500000	0.40166	2432
chr5	152600001	153600000	0.408419	2468
chr5	152700001	153700000	0.412805	2473
chr5	152800001	153800000	0.41947	2461
chr5	152900001	153900000	0.424197	2479
chr5	153000001	154000000	0.429379	2544
chr5	153100001	154100000	0.434157	2625
chr5	153200001	154200000	0.439128	2688
chr5	153300001	154300000	0.443629	2724
chr5	153400001	154400000	0.443876	2761
chr5	153500001	154500000	0.443793	2743
chr5	153600001	154600000	0.43965	2704
chr5	153700001	154700000	0.439216	2717
chr5	153800001	154800000	0.432815	2748
chr5	153900001	154900000	0.424967	2757
chr5	154000001	155000000	0.418733	2668
chr5	154100001	155100000	0.411077	2596
chr5	154200001	155200000	0.384917	2400
chr5	154300001	155300000	0.378924	2311
chr5	154400001	155400000	0.375636	2274
chr5	154500001	155500000	0.373097	2270
chr5	154600001	155600000	0.371343	2275
