chrom	start	end	GC_percentage	HindIII
chr8	91900001	92900000	0.36838	319
chr8	92000001	93000000	0.370829	324
chr8	92100001	93100000	0.372849	334
chr8	92200001	93200000	0.37356	331
chr8	92300001	93300000	0.374363	328
chr8	92400001	93400000	0.376627	334
chr8	92500001	93500000	0.378732	329
chr8	92600001	93600000	0.37723	323
chr8	92700001	93700000	0.377705	326
chr8	92800001	93800000	0.376851	326
chr8	92900001	93900000	0.373434	325
chr8	93000001	94000000	0.369025	314
chr8	93100001	94100000	0.367771	309
chr8	93200001	94200000	0.367073	319
chr8	93300001	94300000	0.368148	320
chr8	93400001	94400000	0.370198	317
chr8	93500001	94500000	0.371843	310
chr8	93600001	94600000	0.375016	320
chr8	93700001	94700000	0.377942	302
chr8	93800001	94800000	0.380802	307
chr8	93900001	94900000	0.387029	301
chr8	94000001	95000000	0.395767	308
chr8	94100001	95100000	0.401684	303
chr8	94200001	95200000	0.405111	304
chr8	94300001	95300000	0.409016	309
chr8	94400001	95400000	0.408521	308
chr8	94500001	95500000	0.405672	316
chr8	94600001	95600000	0.405839	301
chr8	94700001	95700000	0.408308	305
chr8	94800001	95800000	0.410072	290
chr8	94900001	95900000	0.408821	294
chr8	95000001	96000000	0.410228	277
chr8	95100001	96100000	0.408929	279
chr8	95200001	96200000	0.409872	270
chr8	95300001	96300000	0.410672	264
chr8	95400001	96400000	0.413099	271
chr8	95500001	96500000	0.416599	275
chr8	95600001	96600000	0.414903	284
chr8	95700001	96700000	0.410266	295
chr8	95800001	96800000	0.408663	306
chr8	95900001	96900000	0.408059	305
chr8	96000001	97000000	0.402846	312
chr8	96100001	97100000	0.400303	317
chr8	96200001	97200000	0.40188	314
chr8	96300001	97300000	0.39904	315
chr8	96400001	97400000	0.400783	317
chr8	96500001	97500000	0.401049	299
chr8	96600001	97600000	0.404014	291
chr8	96700001	97700000	0.406398	284
chr8	96800001	97800000	0.405223	285
chr8	96900001	97900000	0.40331	301
chr8	97000001	98000000	0.402982	319
chr8	97100001	98100000	0.402255	321
chr8	97200001	98200000	0.39867	339
chr8	97300001	98300000	0.401708	342
chr8	97400001	98400000	0.399125	344
chr8	97500001	98500000	0.399823	355
chr8	97600001	98600000	0.40059	360
chr8	97700001	98700000	0.401743	356
chr8	97800001	98800000	0.407733	341
chr8	97900001	98900000	0.414372	317
chr8	98000001	99000000	0.42058	301
chr8	98100001	99100000	0.426202	303
chr8	98200001	99200000	0.430023	286
chr8	98300001	99300000	0.425271	284
chr8	98400001	99400000	0.426682	278
chr8	98500001	99500000	0.427674	268
chr8	98600001	99600000	0.421935	272
chr8	98700001	99700000	0.417421	277
chr8	98800001	99800000	0.411592	304
chr8	98900001	99900000	0.408154	305
chr8	99000001	100000000	0.40553	308
chr8	99100001	100100000	0.400383	307
chr8	99200001	100200000	0.39264	315
chr8	99300001	100300000	0.389231	310
chr8	99400001	100400000	0.382873	303
chr8	99500001	100500000	0.375086	305
chr8	99600001	100600000	0.373839	307
chr8	99700001	100700000	0.373295	312
chr8	99800001	100800000	0.37285	310
chr8	99900001	100900000	0.372406	322
chr8	100000001	101000000	0.370336	324
chr8	100100001	101100000	0.368798	315
chr8	100200001	101200000	0.372637	299
chr8	100300001	101300000	0.376376	307
chr8	100400001	101400000	0.380934	315
chr8	100500001	101500000	0.390134	310
chr8	100600001	101600000	0.396603	311
chr8	100700001	101700000	0.403753	313
chr8	100800001	101800000	0.408867	290
chr8	100900001	101900000	0.413207	288
chr8	101000001	102000000	0.416424	284
chr8	101100001	102100000	0.424293	286
chr8	101200001	102200000	0.430704	298
chr8	101300001	102300000	0.432946	291
chr8	101400001	102400000	0.434205	289
chr8	101500001	102500000	0.433538	290
chr8	101600001	102600000	0.432732	275
chr8	101700001	102700000	0.430566	263
chr8	101800001	102800000	0.429669	283
chr8	101900001	102900000	0.424173	279
chr8	102000001	103000000	0.421198	278
chr8	102100001	103100000	0.416519	295
chr8	102200001	103200000	0.411363	293
chr8	102300001	103300000	0.409148	312
chr8	102400001	103400000	0.405241	318
chr8	102500001	103500000	0.404936	323
chr8	102600001	103600000	0.409288	327
chr8	102700001	103700000	0.413171	331
chr8	102800001	103800000	0.418953	315
chr8	102900001	103900000	0.423178	312
chr8	103000001	104000000	0.427087	302
chr8	103100001	104100000	0.426849	286
chr8	103200001	104200000	0.429311	288
chr8	103300001	104300000	0.43105	277
chr8	103400001	104400000	0.432384	273
chr8	103500001	104500000	0.426927	272
chr8	103600001	104600000	0.419797	271
chr8	103700001	104700000	0.410949	273
chr8	103800001	104800000	0.399604	281
chr8	103900001	104900000	0.391025	292
chr8	104000001	105000000	0.381895	306
chr8	104100001	105100000	0.3749	311
chr8	104200001	105200000	0.365883	315
chr8	104300001	105300000	0.362755	322
chr8	104400001	105400000	0.366664	317
chr8	104500001	105500000	0.36933	326
chr8	104600001	105600000	0.366839	339
chr8	104700001	105700000	0.369922	335
chr8	104800001	105800000	0.374824	337
chr8	104900001	105900000	0.377819	334
chr8	105000001	106000000	0.380374	330
chr8	105100001	106100000	0.383254	334
chr8	105200001	106200000	0.385307	325
chr8	105300001	106300000	0.383405	313
chr8	105400001	106400000	0.376644	315
chr8	105500001	106500000	0.372169	311
chr8	105600001	106600000	0.373366	306
chr8	105700001	106700000	0.36945	310
chr8	105800001	106800000	0.363612	319
chr8	105900001	106900000	0.362865	321
chr8	106000001	107000000	0.361923	335
chr8	106100001	107100000	0.363128	328
chr8	106200001	107200000	0.363654	338
chr8	106300001	107300000	0.365827	339
chr8	106400001	107400000	0.365858	346
chr8	106500001	107500000	0.3664	336
chr8	106600001	107600000	0.367206	345
chr8	106700001	107700000	0.368918	343
chr8	106800001	107800000	0.36915	335
chr8	106900001	107900000	0.371515	332
chr8	107000001	108000000	0.372479	320
chr8	107100001	108100000	0.37239	316
chr8	107200001	108200000	0.372951	319
chr8	107300001	108300000	0.37118	326
chr8	107400001	108400000	0.370711	320
chr8	107500001	108500000	0.370503	328
chr8	107600001	108600000	0.371394	305
chr8	107700001	108700000	0.37249	314
chr8	107800001	108800000	0.373911	319
chr8	107900001	108900000	0.37276	319
chr8	108000001	109000000	0.372584	340
chr8	108100001	109100000	0.373879	344
chr8	108200001	109200000	0.375094	342
chr8	108300001	109300000	0.375659	330
chr8	108400001	109400000	0.377145	323
chr8	108500001	109500000	0.37661	312
chr8	108600001	109600000	0.37507	329
chr8	108700001	109700000	0.373843	327
chr8	108800001	109800000	0.374409	325
chr8	108900001	109900000	0.372839	321
chr8	109000001	110000000	0.372554	301
chr8	109100001	110100000	0.371764	309
chr8	109200001	110200000	0.370672	304
chr8	109300001	110300000	0.370496	307
chr8	109400001	110400000	0.370542	316
chr8	109500001	110500000	0.369285	329
chr8	109600001	110600000	0.369814	320
chr8	109700001	110700000	0.371394	311
chr8	109800001	110800000	0.37078	306
chr8	109900001	110900000	0.370561	318
chr8	110000001	111000000	0.369905	328
chr8	110100001	111100000	0.368372	321
chr8	110200001	111200000	0.36537	331
chr8	110300001	111300000	0.364138	343
chr8	110400001	111400000	0.360339	342
chr8	110500001	111500000	0.35967	342
chr8	110600001	111600000	0.357121	330
chr8	110700001	111700000	0.352375	331
chr8	110800001	111800000	0.348352	330
chr8	110900001	111900000	0.346872	323
chr8	111000001	112000000	0.345125	320
chr8	111100001	112100000	0.342242	318
chr8	111200001	112200000	0.342244	303
chr8	111300001	112300000	0.341892	294
chr8	111400001	112400000	0.34168	289
chr8	111500001	112500000	0.342424	282
chr8	111600001	112600000	0.341382	298
chr8	111700001	112700000	0.342148	305
chr8	111800001	112800000	0.343904	310
chr8	111900001	112900000	0.344549	318
chr8	112000001	113000000	0.345278	316
chr8	112100001	113100000	0.347228	319
chr8	112200001	113200000	0.348161	324
chr8	112300001	113300000	0.348368	331
chr8	112400001	113400000	0.347993	339
chr8	112500001	113500000	0.348553	346
chr8	112600001	113600000	0.348421	343
chr8	112700001	113700000	0.34769	345
chr8	112800001	113800000	0.347176	347
chr8	112900001	113900000	0.345981	335
chr8	113000001	114000000	0.342749	329
chr8	113100001	114100000	0.341025	333
chr8	113200001	114200000	0.339807	326
chr8	113300001	114300000	0.337614	316
chr8	113400001	114400000	0.337649	306
chr8	113500001	114500000	0.337864	307
chr8	113600001	114600000	0.339689	313
chr8	113700001	114700000	0.340478	302
chr8	113800001	114800000	0.340944	293
chr8	113900001	114900000	0.340375	294
chr8	114000001	115000000	0.342913	293
chr8	114100001	115100000	0.343788	295
chr8	114200001	115200000	0.344246	297
chr8	114300001	115300000	0.346686	300
chr8	114400001	115400000	0.347902	309
chr8	114500001	115500000	0.345974	304
chr8	114600001	115600000	0.345309	297
chr8	114700001	115700000	0.344548	315
chr8	114800001	115800000	0.343864	324
chr8	114900001	115900000	0.343722	326
chr8	115000001	116000000	0.345029	327
chr8	115100001	116100000	0.346757	314
chr8	115200001	116200000	0.348497	326
chr8	115300001	116300000	0.349187	338
chr8	115400001	116400000	0.35206	340
chr8	115500001	116500000	0.354744	346
chr8	115600001	116600000	0.354853	359
chr8	115700001	116700000	0.35641	357
chr8	115800001	116800000	0.359181	357
chr8	115900001	116900000	0.361457	347
chr8	116000001	117000000	0.361208	353
chr8	116100001	117100000	0.361203	354
chr8	116200001	117200000	0.362928	354
chr8	116300001	117300000	0.364968	345
chr8	116400001	117400000	0.366364	345
chr8	116500001	117500000	0.369761	359
chr8	116600001	117600000	0.376048	342
chr8	116700001	117700000	0.381284	329
chr8	116800001	117800000	0.382026	327
chr8	116900001	117900000	0.38475	350
chr8	117000001	118000000	0.388034	342
chr8	117100001	118100000	0.391066	346
chr8	117200001	118200000	0.391336	348
chr8	117300001	118300000	0.390729	355
chr8	117400001	118400000	0.389532	359
chr8	117500001	118500000	0.38847	342
chr8	117600001	118600000	0.385836	361
chr8	117700001	118700000	0.383364	370
chr8	117800001	118800000	0.386104	371
chr8	117900001	118900000	0.388099	357
chr8	118000001	119000000	0.390468	353
chr8	118100001	119100000	0.392272	364
chr8	118200001	119200000	0.395527	352
chr8	118300001	119300000	0.397561	345
chr8	118400001	119400000	0.399673	330
chr8	118500001	119500000	0.400523	319
chr8	118600001	119600000	0.401698	324
chr8	118700001	119700000	0.401875	324
chr8	118800001	119800000	0.4001	325
chr8	118900001	119900000	0.397061	324
chr8	119000001	120000000	0.393484	336
chr8	119100001	120100000	0.389668	333
chr8	119200001	120200000	0.385867	340
chr8	119300001	120300000	0.385697	326
chr8	119400001	120400000	0.384193	337
chr8	119500001	120500000	0.38448	354
chr8	119600001	120600000	0.385028	341
chr8	119700001	120700000	0.385681	338
chr8	119800001	120800000	0.385335	328
chr8	119900001	120900000	0.388563	324
chr8	120000001	121000000	0.393674	314
chr8	120100001	121100000	0.399702	307
chr8	120200001	121200000	0.40035	298
chr8	120300001	121300000	0.398681	312
chr8	120400001	121400000	0.399279	311
chr8	120500001	121500000	0.395029	315
chr8	120600001	121600000	0.393523	323
chr8	120700001	121700000	0.394472	319
chr8	120800001	121800000	0.396249	327
chr8	120900001	121900000	0.393914	338
chr8	121000001	122000000	0.388822	342
chr8	121100001	122100000	0.382874	347
chr8	121200001	122200000	0.382888	357
chr8	121300001	122300000	0.382233	360
chr8	121400001	122400000	0.380555	344
chr8	121500001	122500000	0.382805	338
chr8	121600001	122600000	0.382477	319
chr8	121700001	122700000	0.38161	321
chr8	121800001	122800000	0.379566	315
chr8	121900001	122900000	0.37881	305
chr8	122000001	123000000	0.378378	314
chr8	122100001	123100000	0.378456	312
chr8	122200001	123200000	0.376699	307
chr8	122300001	123300000	0.376077	303
chr8	122400001	123400000	0.376521	320
chr8	122500001	123500000	0.376943	324
chr8	122600001	123600000	0.380274	339
chr8	122700001	123700000	0.383319	338
chr8	122800001	123800000	0.389037	350
chr8	122900001	123900000	0.398486	350
chr8	123000001	124000000	0.405881	334
chr8	123100001	124100000	0.411179	322
chr8	123200001	124200000	0.416716	320
chr8	123300001	124300000	0.423801	314
chr8	123400001	124400000	0.425565	299
chr8	123500001	124500000	0.432613	280
chr8	123600001	124600000	0.435212	277
chr8	123700001	124700000	0.437358	263
chr8	123800001	124800000	0.435755	246
chr8	123900001	124900000	0.428394	257
chr8	124000001	125000000	0.425007	267
chr8	124100001	125100000	0.424115	275
chr8	124200001	125200000	0.423788	276
chr8	124300001	125300000	0.424073	279
chr8	124400001	125400000	0.421994	289
chr8	124500001	125500000	0.419512	299
chr8	124600001	125600000	0.418201	294
chr8	124700001	125700000	0.419036	309
chr8	124800001	125800000	0.420667	312
chr8	124900001	125900000	0.42393	290
chr8	125000001	126000000	0.425376	297
chr8	125100001	126100000	0.423587	302
chr8	125200001	126200000	0.42074	306
chr8	125300001	126300000	0.415795	302
chr8	125400001	126400000	0.421716	295
chr8	125500001	126500000	0.427551	284
chr8	125600001	126600000	0.430515	286
chr8	125700001	126700000	0.429948	284
chr8	125800001	126800000	0.427786	288
chr8	125900001	126900000	0.423936	302
chr8	126000001	127000000	0.418988	287
chr8	126100001	127100000	0.417233	284
chr8	126200001	127200000	0.416141	286
chr8	126300001	127300000	0.414316	294
chr8	126400001	127400000	0.411257	303
chr8	126500001	127500000	0.40387	318
chr8	126600001	127600000	0.401952	304
chr8	126700001	127700000	0.397595	306
chr8	126800001	127800000	0.394358	299
chr8	126900001	127900000	0.39522	307
chr8	127000001	128000000	0.395907	308
chr8	127100001	128100000	0.395645	315
chr8	127200001	128200000	0.396435	318
chr8	127300001	128300000	0.398621	314
chr8	127400001	128400000	0.399073	309
chr8	127500001	128500000	0.399451	308
chr8	127600001	128600000	0.396511	328
chr8	127700001	128700000	0.399098	323
chr8	127800001	128800000	0.405302	327
chr8	127900001	128900000	0.412204	311
chr8	128000001	129000000	0.421208	312
chr8	128100001	129100000	0.42842	300
chr8	128200001	129200000	0.433657	298
chr8	128300001	129300000	0.433755	299
chr8	128400001	129400000	0.434269	300
chr8	128500001	129500000	0.432048	297
chr8	128600001	129600000	0.429436	292
chr8	128700001	129700000	0.423923	306
chr8	128800001	129800000	0.416874	323
chr8	128900001	129900000	0.409164	333
chr8	129000001	130000000	0.400094	338
chr8	129100001	130100000	0.392952	342
chr8	129200001	130200000	0.387652	340
chr8	129300001	130300000	0.385498	335
chr8	129400001	130400000	0.382813	336
chr8	129500001	130500000	0.382835	337
chr8	129600001	130600000	0.382256	340
chr8	129700001	130700000	0.385103	324
chr8	129800001	130800000	0.388085	302
chr8	129900001	130900000	0.388688	302
chr8	130000001	131000000	0.392105	294
chr8	130100001	131100000	0.401886	283
chr8	130200001	131200000	0.404442	283
chr8	130300001	131300000	0.406438	285
chr8	130400001	131400000	0.41096	285
chr8	130500001	131500000	0.41709	282
chr8	130600001	131600000	0.42191	272
chr8	130700001	131700000	0.423851	269
chr8	130800001	131800000	0.4247	284
chr8	130900001	131900000	0.425425	276
chr8	131000001	132000000	0.423362	290
chr8	131100001	132100000	0.415521	301
chr8	131200001	132200000	0.413066	302
chr8	131300001	132300000	0.41184	303
chr8	131400001	132400000	0.406366	305
chr8	131500001	132500000	0.399287	316
chr8	131600001	132600000	0.394237	322
chr8	131700001	132700000	0.389172	326
chr8	131800001	132800000	0.38834	323
chr8	131900001	132900000	0.3878	326
chr8	132000001	133000000	0.384515	327
chr8	132100001	133100000	0.386262	329
chr8	132200001	133200000	0.390338	322
chr8	132300001	133300000	0.394243	315
chr8	132400001	133400000	0.400559	305
chr8	132500001	133500000	0.407566	290
chr8	132600001	133600000	0.412291	288
chr8	132700001	133700000	0.413922	298
chr8	132800001	133800000	0.413069	299
chr8	132900001	133900000	0.410133	315
chr8	133000001	134000000	0.419007	305
chr8	133100001	134100000	0.423114	295
chr8	133200001	134200000	0.426887	295
chr8	133300001	134300000	0.433582	299
chr8	133400001	134400000	0.436039	302
chr8	133500001	134500000	0.438531	312
chr8	133600001	134600000	0.444421	301
chr8	133700001	134700000	0.450241	293
chr8	133800001	134800000	0.455511	284
chr8	133900001	134900000	0.461444	268
chr8	134000001	135000000	0.456271	271
chr8	134100001	135100000	0.450585	276
chr8	134200001	135200000	0.443263	271
chr8	134300001	135300000	0.434344	281
chr8	134400001	135400000	0.430376	292
chr8	134500001	135500000	0.427918	294
chr8	134600001	135600000	0.424029	298
chr8	134700001	135700000	0.423236	296
chr8	134800001	135800000	0.422338	305
chr8	134900001	135900000	0.419377	310
chr8	135000001	136000000	0.422466	309
chr8	135100001	136100000	0.426231	313
chr8	135200001	136200000	0.428045	319
chr8	135300001	136300000	0.430279	326
chr8	135400001	136400000	0.430416	317
chr8	135500001	136500000	0.427665	324
chr8	135600001	136600000	0.420435	328
chr8	135700001	136700000	0.418602	338
chr8	135800001	136800000	0.418343	325
chr8	135900001	136900000	0.420102	324
chr8	136000001	137000000	0.416803	324
chr8	136100001	137100000	0.412708	327
chr8	136200001	137200000	0.410562	323
chr8	136300001	137300000	0.407314	309
chr8	136400001	137400000	0.401798	312
chr8	136500001	137500000	0.39712	301
chr8	136600001	137600000	0.396652	301
chr8	136700001	137700000	0.391566	300
chr8	136800001	137800000	0.384437	309
chr8	136900001	137900000	0.379198	306
chr8	137000001	138000000	0.37652	305
chr8	137100001	138100000	0.373093	300
chr8	137200001	138200000	0.371244	303
chr8	137300001	138300000	0.37025	303
chr8	137400001	138400000	0.370866	305
chr8	137500001	138500000	0.370345	310
chr8	137600001	138600000	0.371399	313
chr8	137700001	138700000	0.371713	300
chr8	137800001	138800000	0.372394	305
chr8	137900001	138900000	0.375896	317
chr8	138000001	139000000	0.378074	321
chr8	138100001	139100000	0.381746	322
chr8	138200001	139200000	0.386609	331
chr8	138300001	139300000	0.391771	332
chr8	138400001	139400000	0.396577	327
chr8	138500001	139500000	0.400297	325
chr8	138600001	139600000	0.405964	317
chr8	138700001	139700000	0.413356	318
chr8	138800001	139800000	0.423886	305
chr8	138900001	139900000	0.430955	283
chr8	139000001	140000000	0.435404	279
chr8	139100001	140100000	0.436796	267
chr8	139200001	140200000	0.436653	271
chr8	139300001	140300000	0.43739	270
chr8	139400001	140400000	0.438913	273
chr8	139500001	140500000	0.438953	286
chr8	139600001	140600000	0.440057	295
chr8	139700001	140700000	0.446219	290
chr8	139800001	140800000	0.449913	285
chr8	139900001	140900000	0.454777	289
chr8	140000001	141000000	0.460679	292
chr8	140100001	141100000	0.463582	295
chr8	140200001	141200000	0.46785	273
chr8	140300001	141300000	0.470414	275
chr8	140400001	141400000	0.471977	273
chr8	140500001	141500000	0.476138	249
chr8	140600001	141600000	0.482095	230
chr8	140700001	141700000	0.478698	242
chr8	140800001	141800000	0.467734	248
chr8	140900001	141900000	0.45409	246
chr8	141000001	142000000	0.44362	237
chr8	141100001	142100000	0.449451	233
chr8	141200001	142200000	0.455119	234
chr8	141300001	142300000	0.461178	223
chr8	141400001	142400000	0.473567	206
chr8	141500001	142500000	0.484938	201
chr8	141600001	142600000	0.490227	211
chr8	141700001	142700000	0.498257	201
chr8	141800001	142800000	0.495221	186
chr8	141900001	142900000	0.501259	181
chr8	142000001	143000000	0.510219	176
chr8	142100001	143100000	0.513886	177
chr8	142200001	143200000	0.514715	174
chr8	142300001	143300000	0.519992	170
chr8	142400001	143400000	0.518694	170
chr8	142500001	143500000	0.517267	166
chr8	142600001	143600000	0.522124	146
chr8	142700001	143700000	0.525715	141
chr8	142800001	143800000	0.539104	151
chr8	142900001	143900000	0.551229	149
chr8	143000001	144000000	0.549232	158
chr8	143100001	144100000	0.545402	158
chr8	143200001	144200000	0.543179	154
chr8	143300001	144300000	0.540376	148
chr8	143400001	144400000	0.541146	146
chr8	143500001	144500000	0.543466	143
chr8	143600001	144600000	0.54176	152
chr8	143700001	144700000	0.543763	147
chr8	143800001	144800000	0.544657	144
chr8	143900001	144900000	0.543922	140
chr8	144000001	145000000	0.555879	126
chr8	144100001	145100000	0.564769	114
chr8	144200001	145200000	0.571554	115
chr8	144300001	145300000	0.568726	112
chr8	144400001	145400000	0.532474	109
chr8	144500001	145500000	0.514692	109
chr8	144600001	145600000	0.51495	103
chr8	144700001	145700000	0.514267	104
chr8	144800001	145800000	0.520391	97
chr8	144900001	145900000	0.516297	114
chr8	145000001	146000000	0.507179	126
chr8	145100001	146100000	0.500594	144
chr8	145200001	146200000	0.489424	157
chr8	145300001	146300000	0.480292	183
chr9:22	100001	1100000	0.421808	286
chr9:22	200001	1200000	0.42181	285
chr9:22	300001	1300000	0.421455	294
chr9:22	400001	1400000	0.418775	291
chr9:22	500001	1500000	0.415538	288
chr9:22	600001	1600000	0.412578	292
chr9:22	700001	1700000	0.410074	289
chr9:22	800001	1800000	0.405954	286
chr9:22	900001	1900000	0.400566	282
chr9:22	1000001	2000000	0.397077	300
chr9:22	1100001	2100000	0.394881	301
chr9:22	1200001	2200000	0.396877	309
chr9:22	1300001	2300000	0.398271	311
chr9:22	1400001	2400000	0.397826	319
chr9:22	1500001	2500000	0.398217	330
chr9:22	1600001	2600000	0.399003	331
chr9:22	1700001	2700000	0.40158	334
chr9:22	1800001	2800000	0.402045	341
chr9:22	1900001	2900000	0.402386	347
chr9:22	2000001	3000000	0.401667	337
chr9:22	2100001	3100000	0.399657	341
chr9:22	2200001	3200000	0.39692	352
chr9:22	2300001	3300000	0.390908	347
chr9:22	2400001	3400000	0.387324	342
chr9:22	2500001	3500000	0.383097	338
chr9:22	2600001	3600000	0.380499	333
chr9:22	2700001	3700000	0.37757	333
chr9:22	2800001	3800000	0.376787	330
chr9:22	2900001	3900000	0.377883	332
chr9:22	3000001	4000000	0.37735	337
chr9:22	3100001	4100000	0.379698	334
chr9:22	3200001	4200000	0.381525	313
chr9:22	3300001	4300000	0.386143	301
chr9:22	3400001	4400000	0.391788	298
chr9:22	3500001	4500000	0.397641	297
chr9:22	3600001	4600000	0.402723	304
chr9:22	3700001	4700000	0.404337	300
chr9:22	3800001	4800000	0.406402	293
chr9:22	3900001	4900000	0.407685	294
chr9:22	4000001	5000000	0.408558	292
chr9:22	4100001	5100000	0.40458	296
chr9:22	4200001	5200000	0.403257	307
chr9:22	4300001	5300000	0.400869	316
chr9:22	4400001	5400000	0.398412	318
chr9:22	4500001	5500000	0.397631	320
chr9:22	4600001	5600000	0.396414	315
chr9:22	4700001	5700000	0.394723	310
chr9:22	4800001	5800000	0.390419	323
chr9:22	4900001	5900000	0.391117	316
chr9:22	5000001	6000000	0.387348	308
chr9:22	5100001	6100000	0.39178	304
chr9:22	5200001	6200000	0.392919	305
chr9:22	5300001	6300000	0.393238	316
chr9:22	5400001	6400000	0.394918	329
chr9:22	5500001	6500000	0.394403	326
chr9:22	5600001	6600000	0.396023	324
chr9:22	5700001	6700000	0.403368	316
chr9:22	5800001	6800000	0.411287	296
chr9:22	5900001	6900000	0.409122	302
chr9:22	6000001	7000000	0.411704	302
chr9:22	6100001	7100000	0.408432	304
chr9:22	6200001	7200000	0.410144	289
chr9:22	6300001	7300000	0.413259	284
chr9:22	6400001	7400000	0.413055	281
chr9:22	6500001	7500000	0.413515	285
chr9:22	6600001	7600000	0.409861	286
chr9:22	6700001	7700000	0.403245	297
chr9:22	6800001	7800000	0.397562	310
chr9:22	6900001	7900000	0.395165	306
chr9:22	7000001	8000000	0.394308	318
chr9:22	7100001	8100000	0.394625	319
chr9:22	7200001	8200000	0.390689	315
chr9:22	7300001	8300000	0.388427	326
chr9:22	7400001	8400000	0.385249	333
chr9:22	7500001	8500000	0.381929	332
chr9:22	7600001	8600000	0.379301	336
chr9:22	7700001	8700000	0.377379	341
chr9:22	7800001	8800000	0.376029	350
chr9:22	7900001	8900000	0.376178	354
chr9:22	8000001	9000000	0.374225	348
chr9:22	8100001	9100000	0.371885	341
chr9:22	8200001	9200000	0.370153	353
chr9:22	8300001	9300000	0.366287	342
chr9:22	8400001	9400000	0.363934	338
chr9:22	8500001	9500000	0.362161	333
chr9:22	8600001	9600000	0.359876	343
chr9:22	8700001	9700000	0.357625	338
chr9:22	8800001	9800000	0.354329	331
chr9:22	8900001	9900000	0.351157	341
chr9:22	9000001	10000000	0.350891	344
chr9:22	9100001	10100000	0.349919	343
chr9:22	9200001	10200000	0.348682	334
chr9:22	9300001	10300000	0.348263	337
chr9:22	9400001	10400000	0.347879	328
chr9:22	9500001	10500000	0.34695	336
chr9:22	9600001	10600000	0.347255	324
chr9:22	9700001	10700000	0.348199	322
chr9:22	9800001	10800000	0.349296	325
chr9:22	9900001	10900000	0.350721	304
chr9:22	10000001	11000000	0.351465	298
chr9:22	10100001	11100000	0.352011	303
chr9:22	10200001	11200000	0.353009	303
chr9:22	10300001	11300000	0.353891	296
chr9:22	10400001	11400000	0.35435	305
chr9:22	10500001	11500000	0.356733	297
chr9:22	10600001	11600000	0.356314	292
chr9:22	10700001	11700000	0.355201	287
chr9:22	10800001	11800000	0.353213	296
chr9:22	10900001	11900000	0.350762	304
chr9:22	11000001	12000000	0.349134	311
chr9:22	11100001	12100000	0.348282	315
chr9:22	11200001	12200000	0.347001	315
chr9:22	11300001	12300000	0.346796	317
chr9:22	11400001	12400000	0.347294	304
chr9:22	11500001	12500000	0.346538	315
chr9:22	11600001	12600000	0.347979	330
chr9:22	11700001	12700000	0.348443	335
chr9:22	11800001	12800000	0.349906	322
chr9:22	11900001	12900000	0.351815	321
chr9:22	12000001	13000000	0.355045	308
chr9:22	12100001	13100000	0.358701	308
chr9:22	12200001	13200000	0.359934	319
chr9:22	12300001	13300000	0.361114	326
chr9:22	12400001	13400000	0.363531	328
chr9:22	12500001	13500000	0.365768	319
chr9:22	12600001	13600000	0.368407	315
chr9:22	12700001	13700000	0.370889	320
chr9:22	12800001	13800000	0.373874	318
chr9:22	12900001	13900000	0.375058	326
chr9:22	13000001	14000000	0.375845	332
chr9:22	13100001	14100000	0.377233	334
chr9:22	13200001	14200000	0.377265	339
chr9:22	13300001	14300000	0.378726	337
chr9:22	13400001	14400000	0.382572	338
chr9:22	13500001	14500000	0.38474	344
chr9:22	13600001	14600000	0.386496	342
chr9:22	13700001	14700000	0.384453	341
chr9:22	13800001	14800000	0.384123	351
chr9:22	13900001	14900000	0.38667	338
chr9:22	14000001	15000000	0.387853	339
chr9:22	14100001	15100000	0.386223	348
chr9:22	14200001	15200000	0.390416	336
chr9:22	14300001	15300000	0.393013	320
chr9:22	14400001	15400000	0.394297	318
chr9:22	14500001	15500000	0.394275	303
chr9:22	14600001	15600000	0.394937	299
chr9:22	14700001	15700000	0.397244	300
chr9:22	14800001	15800000	0.395623	295
chr9:22	14900001	15900000	0.39056	310
chr9:22	15000001	16000000	0.387437	321
chr9:22	15100001	16100000	0.391951	315
chr9:22	15200001	16200000	0.395393	300
chr9:22	15300001	16300000	0.3987	305
chr9:22	15400001	16400000	0.400784	302
chr9:22	15500001	16500000	0.400638	311
chr9:22	15600001	16600000	0.398549	312
chr9:22	15700001	16700000	0.398618	312
chr9:22	15800001	16800000	0.401151	322
chr9:22	15900001	16900000	0.407408	308
chr9:22	16000001	17000000	0.412765	292
chr9:22	16100001	17100000	0.409488	285
chr9:22	16200001	17200000	0.403791	298
chr9:22	16300001	17300000	0.39726	303
chr9:22	16400001	17400000	0.387941	307
chr9:22	16500001	17500000	0.383368	312
chr9:22	16600001	17600000	0.385173	322
chr9:22	16700001	17700000	0.385961	332
chr9:22	16800001	17800000	0.385426	320
chr9:22	16900001	17900000	0.384549	320
chr9:22	17000001	18000000	0.38063	326
chr9:22	17100001	18100000	0.379629	334
chr9:22	17200001	18200000	0.38044	337
chr9:22	17300001	18300000	0.380526	336
chr9:22	17400001	18400000	0.383273	336
chr9:22	17500001	18500000	0.385903	335
chr9:22	17600001	18600000	0.383079	328
chr9:22	17700001	18700000	0.382309	319
chr9:22	17800001	18800000	0.384561	332
chr9:22	17900001	18900000	0.385412	336
chr9:22	18000001	19000000	0.390298	333
chr9:22	18100001	19100000	0.39365	313
chr9:22	18200001	19200000	0.400392	303
