chrom	start	end	gpseq_score	status
chr13	49600001	49700000	1.46876609913386	fused
chr13	49700001	49800000	1.42896115618347	fused
chr13	49700001	49800000	1.42896115618347	fused
chr13	49700001	49800000	1.42896115618347	fused
chr13	49800001	49900000	1.50893854316929	fused
chr13	49900001	50000000	1.41701712019899	fused
chr13	49900001	50000000	1.41701712019899	fused
chr13	49900001	50000000	1.41701712019899	fused
chr13	49900001	50000000	1.41701712019899	fused
chr13	50000001	50100000	1.38034417853021	fused
chr13	50000001	50100000	1.38034417853021	fused
chr13	50000001	50100000	1.38034417853021	fused
chr13	50000001	50100000	1.38034417853021	fused
chr13	50100001	50200000	1.55200613157874	not fused
chr13	50200001	50300000	1.44639988293822	fused
chr13	50200001	50300000	1.44639988293822	fused
chr13	50200001	50300000	1.44639988293822	fused
chr13	50300001	50400000	1.40147501376248	fused
chr13	50300001	50400000	1.40147501376248	fused
chr13	50400001	50500000	1.71668913482032	not fused
chr13	50500001	50600000	1.42100975084282	fused
chr13	50500001	50600000	1.42100975084282	fused
chr13	50500001	50600000	1.42100975084282	fused
chr13	50600001	50700000	1.38328395773966	fused
chr13	50700001	50800000	1.42082298498782	not fused
chr13	50800001	50900000	1.34668036185286	not fused
chr13	50900001	51000000	1.3661021132703	not fused
chr13	51000001	51100000	1.3917466142384	not fused
chr13	51100001	51200000	1.40546504993477	not fused
chr13	51200001	51300000	1.54495247221603	not fused
chr13	51300001	51400000	1.53842888466502	not fused
chr13	51400001	51500000	1.51261904745579	fused
chr13	51500001	51600000	1.47201705712798	fused
chr13	51500001	51600000	1.47201705712798	fused
chr13	51600001	51700000	1.42591408469356	not fused
chr13	51700001	51800000	1.39581719891412	not fused
chr13	51800001	51900000	1.42578834295267	fused
chr13	51900001	52000000	1.34369935760452	not fused
chr13	52000001	52100000	1.34514458595784	not fused
chr13	52100001	52200000	1.38611813072136	fused
chr13	52200001	52300000	1.37573295189171	fused
chr13	52200001	52300000	1.37573295189171	fused
chr13	52200001	52300000	1.37573295189171	fused
chr13	52300001	52400000	1.45012772459337	fused
chr13	52300001	52400000	1.45012772459337	fused
chr13	52300001	52400000	1.45012772459337	fused
chr13	52400001	52500000	1.43761877847461	not fused
chr13	52500001	52600000	1.48920912526736	not fused
chr13	52600001	52700000	1.37481386117009	not fused
chr13	52700001	52800000	1.40640955296589	fused
chr13	52800001	52900000	1.39068754025769	not fused
chr13	52900001	53000000	1.49640964746003	not fused
chr13	53000001	53100000	1.42236983301294	fused
chr13	53000001	53100000	1.42236983301294	fused
chr13	53100001	53200000	1.62132904028034	not fused
chr13	53200001	53300000	1.40769693035895	not fused
chr13	53300001	53400000	1.33691999137949	not fused
chr13	53400001	53500000	1.37134951597145	not fused
chr13	53500001	53600000	1.44587401984885	not fused
chr13	53600001	53700000	1.37994457282352	fused
chr13	53600001	53700000	1.37994457282352	fused
chr13	53600001	53700000	1.37994457282352	fused
chr13	53700001	53800000	1.40640112700585	not fused
chr13	53800001	53900000	1.22805029344068	not fused
chr13	53900001	54000000	1.33271422667077	not fused
chr13	54000001	54100000	1.29033270507733	not fused
chr13	54100001	54200000	1.3594899768026	not fused
chr13	54200001	54300000	1.25381155201924	not fused
chr13	54300001	54400000	1.37563768843385	not fused
chr13	54400001	54500000	1.24427939964065	not fused
chr13	54500001	54600000	1.30849414569271	not fused
chr13	54600001	54700000	1.21571367038353	not fused
chr13	54700001	54800000	1.27776919758855	not fused
chr13	54800001	54900000	1.35985585496836	not fused
chr13	54900001	55000000	1.28722472600805	not fused
chr13	55000001	55100000	1.28653128946476	not fused
chr13	55100001	55200000	1.21863057292963	not fused
chr13	55200001	55300000	1.477996954245	not fused
chr13	55300001	55400000	1.27217214800131	not fused
chr13	55400001	55500000	1.36604551453654	not fused
chr13	55500001	55600000	1.28262944945183	not fused
chr13	55600001	55700000	1.30824475126901	not fused
chr13	55700001	55800000	1.30549830354393	not fused
chr13	55800001	55900000	1.31674927188404	not fused
chr13	55900001	56000000	1.19159715511513	not fused
chr13	56000001	56100000	1.30767056429456	not fused
chr13	56100001	56200000	1.49227425657425	not fused
chr13	56200001	56300000	1.37842079102447	not fused
chr13	56300001	56400000	1.39126679350122	not fused
chr13	56400001	56500000	1.29589149283589	not fused
chr13	56500001	56600000	1.44215279739804	not fused
chr13	56600001	56700000	1.36440033784935	not fused
chr13	56700001	56800000	1.36371282699534	not fused
chr13	56800001	56900000	1.34420240504	not fused
chr13	56900001	57000000	1.49056609627727	not fused
chr13	57000001	57100000	1.26757458669763	not fused
chr13	57100001	57200000	1.31498461126788	not fused
chr13	57200001	57300000	1.31705572249758	not fused
chr13	57300001	57400000	1.26259695166279	not fused
chr13	57400001	57500000	1.3574209056076	not fused
chr13	57500001	57600000	1.31702063093653	not fused
chr13	57600001	57700000	1.25978470037005	not fused
chr13	57700001	57800000	1.37201776368598	not fused
chr13	57800001	57900000	1.46754559624472	not fused
chr13	57900001	58000000	1.39143688621815	not fused
chr13	58000001	58100000	1.26495236059835	not fused
chr13	58100001	58200000	1.30193939480035	not fused
chr13	58200001	58300000	1.17208263444839	not fused
chr13	58300001	58400000	1.29316175793909	not fused
chr13	58400001	58500000	1.29942240452877	not fused
chr13	58500001	58600000	1.3281578743593	not fused
chr13	58600001	58700000	1.32561998122294	not fused
chr13	58700001	58800000	1.26432361341722	not fused
chr13	58800001	58900000	1.33481395068155	not fused
chr13	58900001	59000000	1.24092596770829	not fused
chr13	59000001	59100000	1.27894779065198	not fused
chr13	59100001	59200000	1.30010274307243	not fused
chr13	59200001	59300000	1.30381795860573	not fused
chr13	59300001	59400000	1.57078788336107	not fused
chr13	59400001	59500000	1.28503229329368	not fused
chr13	59500001	59600000	1.3009707374241	not fused
chr13	59600001	59700000	1.29713675302815	not fused
chr13	59700001	59800000	1.20955779076083	not fused
chr13	59800001	59900000	1.31448343365987	not fused
chr13	59900001	60000000	1.33770863459597	not fused
chr13	60000001	60100000	1.23267248914857	not fused
chr13	60100001	60200000	1.26739038893532	not fused
chr13	60200001	60300000	1.19720391438044	not fused
chr13	60300001	60400000	1.26201072348104	fused
chr13	60400001	60500000	1.28786270973097	fused
chr13	60500001	60600000	1.2919980265774	not fused
chr13	60600001	60700000	1.1866540132332	fused
chr13	60700001	60800000	1.21432827371009	fused
chr13	60800001	60900000	1.30781252072489	not fused
chr13	60900001	61000000	1.2074949396142	fused
chr13	60900001	61000000	1.2074949396142	fused
chr13	61000001	61100000	1.23691523260116	not fused
chr13	61100001	61200000	1.22169300533074	fused
chr13	61200001	61300000	1.34896648561909	not fused
chr13	61300001	61400000	1.14931773689975	not fused
chr13	61400001	61500000	1.24636318598131	not fused
chr13	61500001	61600000	1.24684308312747	not fused
chr13	61600001	61700000	1.26458796914935	not fused
chr13	61700001	61800000	1.26374246957015	not fused
chr13	61800001	61900000	1.25285388640794	not fused
chr13	61900001	62000000	1.21500774568955	not fused
chr13	62000001	62100000	1.29377679772038	not fused
chr13	62100001	62200000	1.30598818152555	not fused
chr13	62200001	62300000	1.22328667815053	not fused
chr13	62300001	62400000	1.20315980630179	not fused
chr13	62400001	62500000	1.18556016036285	not fused
chr13	62500001	62600000	1.42492888693012	not fused
chr13	62600001	62700000	1.22571275498657	not fused
chr13	62700001	62800000	1.25399109518597	not fused
chr13	62800001	62900000	1.20898196783071	not fused
chr13	62900001	63000000	1.29719860289921	not fused
chr13	63000001	63100000	1.30103302725037	not fused
chr13	63100001	63200000	1.30097347296505	not fused
chr13	63200001	63300000	1.28635342324857	not fused
chr13	63300001	63400000	1.27300555258632	not fused
chr13	63400001	63500000	1.34176422964834	not fused
chr13	63500001	63600000	1.34612034903548	not fused
chr13	63600001	63700000	1.34239013812218	not fused
chr13	63700001	63800000	1.22102680559714	not fused
chr13	63800001	63900000	1.29490549429955	not fused
chr13	63900001	64000000	1.28582427699176	not fused
chr13	64000001	64100000	1.28882774127295	not fused
chr13	64100001	64200000	1.21891211550784	not fused
chr13	64200001	64300000	1.28987385100635	not fused
chr13	64300001	64400000	1.50083945361412	not fused
chr13	64400001	64500000	1.52701681634415	not fused
chr13	64500001	64600000	1.29721118480996	not fused
chr13	64600001	64700000	1.24432262234011	not fused
chr13	64700001	64800000	1.24601662970257	not fused
chr13	64800001	64900000	1.22683431943417	not fused
chr13	64900001	65000000	1.30282766710634	not fused
chr13	65000001	65100000	1.15452584603688	not fused
chr13	65100001	65200000	1.21031032572586	not fused
chr13	65200001	65300000	1.2582714259756	not fused
chr13	65300001	65400000	1.26823929525109	not fused
chr13	65400001	65500000	1.23894162960151	not fused
chr13	65500001	65600000	1.18682424103343	not fused
chr13	65600001	65700000	1.30687468479049	not fused
chr13	65700001	65800000	1.24253271958044	not fused
chr13	65800001	65900000	1.35843806807664	not fused
chr13	65900001	66000000	1.27938422248739	not fused
chr13	66000001	66100000	1.33938626917405	not fused
chr13	66100001	66200000	1.25167199187479	not fused
chr13	66200001	66300000	1.28571630933923	not fused
chr13	66300001	66400000	1.30805399831498	not fused
chr13	66400001	66500000	1.30877017911041	not fused
chr13	66500001	66600000	1.23207759881691	not fused
chr13	66600001	66700000	1.13231728556053	not fused
chr13	66700001	66800000	1.17235384457245	not fused
chr13	66800001	66900000	1.17867881336638	fused
chr13	66900001	67000000	1.26793570018401	not fused
chr13	67000001	67100000	1.29714804123058	not fused
chr13	67100001	67200000	1.0870331513774	not fused
chr13	67200001	67300000	1.26072562427508	not fused
chr13	67300001	67400000	1.36195480648212	not fused
chr13	67400001	67500000	1.41683408544555	fused
chr13	67500001	67600000	1.16523401941603	not fused
chr13	67600001	67700000	1.20523068481718	not fused
chr13	67700001	67800000	1.27532161914646	not fused
chr13	67800001	67900000	1.23874855920825	not fused
chr13	67900001	68000000	1.22684905041755	not fused
chr13	68000001	68100000	1.30033811662669	not fused
chr13	68100001	68200000	1.24604902564303	not fused
chr13	68200001	68300000	1.2200925136484	not fused
chr13	68300001	68400000	1.29286158116147	not fused
chr13	68400001	68500000	1.17099441773798	not fused
chr13	68500001	68600000	1.29278826542143	not fused
chr13	68600001	68700000	1.25033569267411	not fused
chr13	68700001	68800000	1.31740145139228	not fused
chr13	68800001	68900000	1.21882138678793	not fused
chr13	68900001	69000000	1.2231577607116	not fused
chr13	69000001	69100000	1.2891311326273	not fused
chr13	69100001	69200000	1.15169934410522	not fused
chr13	69200001	69300000	1.18760978835188	not fused
chr13	69300001	69400000	1.23479842061274	not fused
chr13	69400001	69500000	1.24863821534788	not fused
chr13	69500001	69600000	1.18470560428941	not fused
chr13	69600001	69700000	1.20491425738821	not fused
chr13	69700001	69800000	1.33001361127792	not fused
chr13	69800001	69900000	1.28473534151774	not fused
chr13	69900001	70000000	1.2123357224432	not fused
chr13	70000001	70100000	1.20612036621042	not fused
chr13	70100001	70200000	1.26943641657904	not fused
chr13	70200001	70300000	1.43245908387028	not fused
chr13	70300001	70400000	1.22880475510603	fused
chr13	70400001	70500000	1.2162687040258	not fused
chr13	70500001	70600000	1.33612423266816	not fused
chr13	70600001	70700000	1.24419138826711	not fused
chr13	70700001	70800000	1.31331279431055	not fused
chr13	70800001	70900000	1.28708728740821	not fused
chr13	70900001	71000000	1.19553095948592	not fused
chr13	71000001	71100000	1.23934369360828	not fused
chr13	71100001	71200000	1.16542048341701	not fused
chr13	71200001	71300000	1.2142072827626	not fused
chr13	71300001	71400000	1.30957055702385	not fused
chr13	71400001	71500000	1.29580959711604	not fused
chr13	71500001	71600000	1.17038203937008	not fused
chr13	71600001	71700000	1.2622937532732	not fused
chr13	71700001	71800000	1.20873537582717	not fused
chr13	71800001	71900000	1.21858972285037	not fused
chr13	71900001	72000000	1.16488369442345	not fused
chr13	72000001	72100000	1.22411495581443	not fused
chr13	72100001	72200000	1.20153956633489	not fused
chr13	72200001	72300000	1.16646985753322	fused
chr13	72300001	72400000	1.26042035449124	not fused
chr13	72400001	72500000	1.29443595715372	fused
chr13	72500001	72600000	1.27061979348168	not fused
chr13	72600001	72700000	1.21369725452645	not fused
chr13	72700001	72800000	1.26622129029121	not fused
chr13	72800001	72900000	1.18580230074169	not fused
chr13	72900001	73000000	1.20419426229569	not fused
chr13	73000001	73100000	1.28373204739086	not fused
chr13	73100001	73200000	1.35470806400089	not fused
chr13	73200001	73300000	1.25514995322495	not fused
chr13	73300001	73400000	1.21928937448077	not fused
chr13	73400001	73500000	1.36757798678323	fused
chr13	73400001	73500000	1.36757798678323	fused
chr13	73400001	73500000	1.36757798678323	fused
chr13	73400001	73500000	1.36757798678323	fused
chr13	73500001	73600000	1.42038844716284	fused
chr13	73500001	73600000	1.42038844716284	fused
chr13	73500001	73600000	1.42038844716284	fused
chr13	73500001	73600000	1.42038844716284	fused
chr13	73500001	73600000	1.42038844716284	fused
chr13	73600001	73700000	1.39676775439641	fused
chr13	73600001	73700000	1.39676775439641	fused
chr13	73600001	73700000	1.39676775439641	fused
chr13	73600001	73700000	1.39676775439641	fused
chr13	73600001	73700000	1.39676775439641	fused
chr13	73600001	73700000	1.39676775439641	fused
chr13	73700001	73800000	1.24614328259227	not fused
chr13	73800001	73900000	1.42347057852344	not fused
chr13	73900001	74000000	1.30584921802172	not fused
chr13	74000001	74100000	1.31797704714998	not fused
chr13	74100001	74200000	1.25596662960278	not fused
chr13	74200001	74300000	1.34795036593655	fused
chr13	74300001	74400000	1.23107062726448	fused
chr13	74400001	74500000	1.23093138824447	not fused
chr13	74500001	74600000	1.23186325439858	fused
chr13	74600001	74700000	1.24350622871899	not fused
chr13	74700001	74800000	1.30070603875426	not fused
chr13	74800001	74900000	1.22652276115157	not fused
chr13	74900001	75000000	1.34577172670607	not fused
chr13	75000001	75100000	1.34259149882894	not fused
chr13	75100001	75200000	1.29343391579213	not fused
chr13	75200001	75300000	1.2636863486952	not fused
chr13	75300001	75400000	1.26677244192824	not fused
chr13	75400001	75500000	1.2033936461214	not fused
chr13	75500001	75600000	1.31339151389767	not fused
chr13	75600001	75700000	1.24924441791461	not fused
chr13	75700001	75800000	1.23731026192547	not fused
chr13	75800001	75900000	1.21247880193353	fused
chr13	75900001	76000000	1.20401736290577	fused
chr13	76000001	76100000	1.25362084267116	fused
chr13	76000001	76100000	1.25362084267116	fused
chr13	76100001	76200000	1.23419604204135	fused
chr13	76100001	76200000	1.23419604204135	fused
chr13	76100001	76200000	1.23419604204135	fused
chr13	76100001	76200000	1.23419604204135	fused
chr13	76200001	76300000	1.26488828306107	fused
chr13	76300001	76400000	1.230501879996	fused
chr13	76400001	76500000	1.20427775089398	not fused
chr13	76500001	76600000	1.46095038101563	not fused
chr13	76600001	76700000	1.28906740589983	not fused
chr13	76700001	76800000	1.32637013273545	not fused
chr13	76800001	76900000	1.41104045139428	not fused
chr13	76900001	77000000	1.26598372144134	not fused
chr13	77000001	77100000	1.24838858308357	not fused
chr13	77100001	77200000	1.33956313441398	not fused
chr13	77200001	77300000	1.24436433342558	not fused
chr13	77300001	77400000	1.32903369655052	not fused
chr13	77400001	77500000	1.27610825865901	not fused
chr13	77500001	77600000	1.25841882563849	fused
chr13	77500001	77600000	1.25841882563849	fused
chr13	77600001	77700000	1.18822882317021	fused
chr13	77600001	77700000	1.18822882317021	fused
chr13	77700001	77800000	1.21776274993959	fused
chr13	77700001	77800000	1.21776274993959	fused
chr13	77800001	77900000	1.14445022328831	fused
chr13	77800001	77900000	1.14445022328831	fused
chr13	77900001	78000000	1.28396550415599	fused
chr13	78000001	78100000	1.22792756559017	not fused
chr13	78100001	78200000	1.21617546983884	fused
chr13	78200001	78300000	1.23196532035534	fused
chr13	78200001	78300000	1.23196532035534	fused
chr13	78300001	78400000	1.24511892992072	fused
chr13	78400001	78500000	1.27742164373452	not fused
chr13	78500001	78600000	1.31743116366908	not fused
chr13	78600001	78700000	1.26871482972138	not fused
chr13	78700001	78800000	1.42711324718306	not fused
chr13	78800001	78900000	1.27542665764477	not fused
chr13	78900001	79000000	1.30810573032644	not fused
chr13	79000001	79100000	1.32317771089061	not fused
chr13	79100001	79200000	1.30116381530668	not fused
chr13	79200001	79300000	1.1502081237908	fused
chr13	79300001	79400000	1.235500348676	not fused
chr13	79400001	79500000	1.27628904821527	not fused
chr13	79500001	79600000	1.17512161117033	not fused
chr13	79600001	79700000	1.171907184831	not fused
chr13	79700001	79800000	1.2753939567794	not fused
chr13	79800001	79900000	1.1259725935398	not fused
chr13	79900001	80000000	1.16663863663729	not fused
chr13	80000001	80100000	1.18632790958395	fused
chr13	80100001	80200000	1.22360749244799	not fused
chr13	80200001	80300000	1.09758764009939	not fused
chr13	80300001	80400000	1.21656355789051	not fused
chr13	80400001	80500000	1.18756227254941	not fused
chr13	80500001	80600000	1.28213096682486	not fused
chr13	80600001	80700000	1.2265576027486	not fused
chr13	80700001	80800000	1.14476163102757	not fused
chr13	80800001	80900000	1.27207200231371	not fused
chr13	80900001	81000000	1.15659655915228	not fused
chr13	81000001	81100000	1.24856852409766	not fused
chr13	81100001	81200000	1.23037454740186	not fused
chr13	81200001	81300000	1.24418914323837	not fused
chr13	81300001	81400000	1.220456537677	not fused
chr13	81400001	81500000	1.20556773125429	not fused
chr13	81500001	81600000	1.29960841669691	not fused
chr13	81600001	81700000	1.50331714039175	not fused
chr13	81700001	81800000	1.26139884704995	not fused
chr13	81800001	81900000	1.27825451384888	not fused
chr13	81900001	82000000	1.173622199314	not fused
chr13	82000001	82100000	1.21515159276894	not fused
chr13	82100001	82200000	1.25782009501965	not fused
chr13	82200001	82300000	1.37257412180974	not fused
chr13	82300001	82400000	1.32081432148627	not fused
chr13	82400001	82500000	1.27334291163086	not fused
chr13	82500001	82600000	1.26272604452667	not fused
chr13	82600001	82700000	1.20710253348088	not fused
chr13	82700001	82800000	1.2522602311103	not fused
chr13	82800001	82900000	1.28855537922428	not fused
chr13	82900001	83000000	1.39645167462437	not fused
chr13	83000001	83100000	1.19716047213313	not fused
chr13	83100001	83200000	1.33840989177513	not fused
chr13	83200001	83300000	1.31142822025159	not fused
chr13	83300001	83400000	1.32332276421361	not fused
chr13	83400001	83500000	1.22517738046344	not fused
chr13	83500001	83600000	1.30162971671904	not fused
chr13	83600001	83700000	1.24944930560667	not fused
chr13	83700001	83800000	1.36905975272013	not fused
chr13	83800001	83900000	1.46384913536442	not fused
chr13	83900001	84000000	1.36123674933736	not fused
chr13	84000001	84100000	1.18325710893591	not fused
chr13	84100001	84200000	1.29370736507548	not fused
chr13	84200001	84300000	1.29940678531078	not fused
chr13	84300001	84400000	1.2113965547465	not fused
chr13	84400001	84500000	1.26613770426938	not fused
chr13	84500001	84600000	1.22449978190596	not fused
chr13	84600001	84700000	1.17171865711321	not fused
chr13	84700001	84800000	1.16677680030403	not fused
chr13	84800001	84900000	1.2040388233142	not fused
chr13	84900001	85000000	1.25737434054601	not fused
chr13	85000001	85100000	1.23837041684286	not fused
chr13	85100001	85200000	1.24244714091293	not fused
chr13	85200001	85300000	1.15968021124753	not fused
chr13	85300001	85400000	1.18255593029406	not fused
chr13	85400001	85500000	1.27877321375859	not fused
chr13	85500001	85600000	1.22212119469562	not fused
chr13	85600001	85700000	1.1921064214823	not fused
chr13	85700001	85800000	1.22182585738435	not fused
chr13	85800001	85900000	1.13483945977081	not fused
chr13	85900001	86000000	1.1848758403079	not fused
chr13	86000001	86100000	1.21510818025609	not fused
chr13	86100001	86200000	1.30120535348086	not fused
chr13	86200001	86300000	1.30173736332817	not fused
chr13	86300001	86400000	1.16404175194585	not fused
chr13	86400001	86500000	1.26435671964835	not fused
chr13	86500001	86600000	1.21049366833071	not fused
chr13	86600001	86700000	1.16497397991189	not fused
chr13	86700001	86800000	1.24265780847246	not fused
chr13	86900001	87000000	1.31890721446528	not fused
chr13	87000001	87100000	1.19376595210277	not fused
chr13	87100001	87200000	1.2990500636013	not fused
chr13	87200001	87300000	1.20780972756581	not fused
chr13	87300001	87400000	1.21414626709953	not fused
chr13	87400001	87500000	1.26145907040553	not fused
chr13	87500001	87600000	1.27098984563829	not fused
chr13	87600001	87700000	1.25889539336596	not fused
chr13	87700001	87800000	1.31003879126977	not fused
chr13	87800001	87900000	1.27148938462503	not fused
chr13	87900001	88000000	1.19678018058976	not fused
chr13	88000001	88100000	1.27078869132422	not fused
chr13	88100001	88200000	1.308139823918	not fused
chr13	88200001	88300000	1.20939828526867	not fused
chr13	88300001	88400000	1.27779138603817	not fused
chr13	88400001	88500000	1.28334604915429	not fused
chr13	88500001	88600000	1.45297286757525	not fused
chr13	88600001	88700000	1.48480462758259	not fused
chr13	88700001	88800000	1.25192802817075	not fused
chr13	88800001	88900000	1.27557548377467	not fused
chr13	88900001	89000000	1.32784515973516	not fused
chr13	89000001	89100000	1.33867661514614	not fused
chr13	89100001	89200000	1.34627376612319	not fused
chr13	89200001	89300000	1.310242235754	not fused
chr13	89300001	89400000	1.29564130176567	not fused
chr13	89400001	89500000	1.30611438955975	not fused
chr13	89500001	89600000	1.50046375998737	not fused
chr13	89600001	89700000	1.25996014100551	not fused
chr13	89700001	89800000	1.21286475782795	not fused
chr13	89800001	89900000	1.31065493238301	not fused
chr13	89900001	90000000	1.35782756002667	not fused
chr13	90000001	90100000	1.33352777174034	not fused
chr13	90100001	90200000	1.23994093341879	not fused
chr13	90200001	90300000	1.27115125583824	not fused
chr13	90300001	90400000	1.19041962034822	not fused
chr13	90400001	90500000	1.30292220062056	not fused
chr13	90500001	90600000	1.13593328047289	not fused
chr13	90600001	90700000	1.1776219347062	not fused
chr13	90700001	90800000	1.2690972409327	not fused
chr13	90800001	90900000	1.21032859938012	not fused
chr13	90900001	91000000	1.25147167432913	not fused
chr13	91000001	91100000	1.25170454734872	not fused
chr13	91100001	91200000	1.28560678941394	not fused
chr13	91200001	91300000	1.19442594600013	not fused
chr13	91300001	91400000	1.23639226255356	not fused
chr13	91400001	91500000	1.18903696888395	not fused
chr13	91500001	91600000	1.28101690307065	not fused
chr13	91600001	91700000	1.33783074639057	not fused
chr13	91700001	91800000	1.23359574306	not fused
chr13	91800001	91900000	1.16976713304026	not fused
chr13	91900001	92000000	1.29437572207287	not fused
chr13	92000001	92100000	1.22563539341242	not fused
chr13	92100001	92200000	1.18585365947161	not fused
chr13	92200001	92300000	1.17068575404412	not fused
chr13	92300001	92400000	1.25901428014693	not fused
chr13	92400001	92500000	1.14432569494841	not fused
chr13	92500001	92600000	1.23942155354198	not fused
chr13	92600001	92700000	1.16178815903111	not fused
chr13	92700001	92800000	1.28381842467535	fused
chr13	92700001	92800000	1.28381842467535	fused
chr13	92800001	92900000	1.18629907470526	not fused
chr13	92900001	93000000	1.21312151737071	not fused
chr13	93000001	93100000	1.34174550671592	not fused
chr13	93100001	93200000	1.25030524970409	not fused
chr13	93200001	93300000	1.34093658390409	not fused
chr13	93300001	93400000	1.17888825528627	not fused
chr13	93400001	93500000	1.37725881605128	not fused
chr13	93500001	93600000	1.19605932287446	fused
chr13	93500001	93600000	1.19605932287446	fused
chr13	93500001	93600000	1.19605932287446	fused
chr13	93500001	93600000	1.19605932287446	fused
chr13	93500001	93600000	1.19605932287446	fused
chr13	93500001	93600000	1.19605932287446	fused
chr13	93500001	93600000	1.19605932287446	fused
chr13	93500001	93600000	1.19605932287446	fused
chr13	93600001	93700000	1.26026291117335	not fused
chr13	93700001	93800000	1.21454520919268	not fused
chr13	93800001	93900000	1.14456167996896	fused
chr13	93800001	93900000	1.14456167996896	fused
chr13	93800001	93900000	1.14456167996896	fused
chr13	93800001	93900000	1.14456167996896	fused
chr13	93800001	93900000	1.14456167996896	fused
chr13	93900001	94000000	1.17219629350719	not fused
chr13	94000001	94100000	1.2467249288892	not fused
chr13	94100001	94200000	1.21908236442536	not fused
chr13	94200001	94300000	1.17233219224742	not fused
chr13	94300001	94400000	1.16271835135587	not fused
chr13	94400001	94500000	1.18611997323324	fused
chr13	94400001	94500000	1.18611997323324	fused
chr13	94500001	94600000	1.18906625863171	not fused
chr13	94600001	94700000	1.31500894328056	fused
chr13	94700001	94800000	1.19364559188514	not fused
chr13	94800001	94900000	1.13192781346305	not fused
chr13	94900001	95000000	1.19866845206549	not fused
chr13	95000001	95100000	1.2966282118664	fused
chr13	95100001	95200000	1.27890810121022	not fused
chr13	95200001	95300000	1.28427889810337	fused
chr13	95200001	95300000	1.28427889810337	fused
chr13	95200001	95300000	1.28427889810337	fused
chr13	95300001	95400000	1.25894063522358	not fused
chr13	95400001	95500000	1.23086968982018	not fused
chr13	95500001	95600000	1.33358534294931	not fused
chr13	95600001	95700000	1.24494253984108	not fused
chr13	95700001	95800000	1.25464668245329	not fused
chr13	95800001	95900000	1.29159706462457	fused
chr13	95800001	95900000	1.29159706462457	fused
chr13	95800001	95900000	1.29159706462457	fused
chr13	95800001	95900000	1.29159706462457	fused
chr13	95800001	95900000	1.29159706462457	fused
chr13	95900001	96000000	1.36296802994376	fused
chr13	95900001	96000000	1.36296802994376	fused
chr13	95900001	96000000	1.36296802994376	fused
chr13	96000001	96100000	1.27112974867032	not fused
chr13	96100001	96200000	1.40058771534254	not fused
chr13	96200001	96300000	1.38025423360613	fused
chr13	96200001	96300000	1.38025423360613	fused
chr13	96200001	96300000	1.38025423360613	fused
chr13	96200001	96300000	1.38025423360613	fused
chr13	96200001	96300000	1.38025423360613	fused
chr13	96300001	96400000	1.36178882243738	fused
chr13	96300001	96400000	1.36178882243738	fused
chr13	96300001	96400000	1.36178882243738	fused
chr13	96300001	96400000	1.36178882243738	fused
chr13	96400001	96500000	1.35234806005617	fused
chr13	96400001	96500000	1.35234806005617	fused
chr13	96400001	96500000	1.35234806005617	fused
chr13	96500001	96600000	1.36585161222968	fused
chr13	96600001	96700000	1.249655908709	fused
chr13	96600001	96700000	1.249655908709	fused
chr13	96700001	96800000	1.30301660687179	fused
chr13	96700001	96800000	1.30301660687179	fused
chr13	96700001	96800000	1.30301660687179	fused
chr13	96700001	96800000	1.30301660687179	fused
chr13	96800001	96900000	1.28099437444537	not fused
chr13	96900001	97000000	1.23747278330595	not fused
chr13	97000001	97100000	1.39272793937397	not fused
chr13	97100001	97200000	1.19621800760177	not fused
chr13	97200001	97300000	1.31114364632739	not fused
chr13	97300001	97400000	1.3358554072671	not fused
chr13	97400001	97500000	1.32952559618561	fused
chr13	97400001	97500000	1.32952559618561	fused
chr13	97500001	97600000	1.32931382891345	not fused
chr13	97600001	97700000	1.32206626345524	not fused
chr13	97700001	97800000	1.28127129295048	not fused
chr13	97800001	97900000	1.32538796771146	fused
chr13	97900001	98000000	1.34296777976183	fused
chr13	97900001	98000000	1.34296777976183	fused
chr13	97900001	98000000	1.34296777976183	fused
chr13	98000001	98100000	1.33266101402157	fused
chr13	98000001	98100000	1.33266101402157	fused
chr13	98100001	98200000	1.30139432001178	not fused
chr13	98200001	98300000	1.33109153628149	not fused
chr13	98300001	98400000	1.39958978912877	not fused
chr13	98400001	98500000	1.40884375456992	not fused
chr13	98500001	98600000	1.23637443738963	not fused
chr13	98600001	98700000	1.26027621349782	not fused
chr13	98700001	98800000	1.35241818169686	fused
chr13	98800001	98900000	1.33605074085866	fused
chr13	98800001	98900000	1.33605074085866	fused
chr13	98800001	98900000	1.33605074085866	fused
chr13	98900001	99000000	1.35526339113395	fused
chr13	99000001	99100000	1.38854732696786	fused
chr13	99000001	99100000	1.38854732696786	fused
chr13	99100001	99200000	1.467601132801	fused
chr13	99100001	99200000	1.467601132801	fused
chr13	99100001	99200000	1.467601132801	fused
chr13	99100001	99200000	1.467601132801	fused
chr13	99200001	99300000	1.43902299069026	fused
chr13	99200001	99300000	1.43902299069026	fused
chr13	99200001	99300000	1.43902299069026	fused
chr13	99200001	99300000	1.43902299069026	fused
chr13	99200001	99300000	1.43902299069026	fused
chr13	99200001	99300000	1.43902299069026	fused
chr13	99200001	99300000	1.43902299069026	fused
chr13	99200001	99300000	1.43902299069026	fused
