chrom	start	end	gpseq_score
chr20	58800000	59800000	0.805936980931223
chr20	58900000	59900000	0.808048724385539
chr20	5.9e+07	6e+07	0.819003270814458
chr20	59100000	60100000	0.792457831149487
chr20	59200000	60200000	0.794409435932306
chr20	59300000	60300000	0.798824656831396
chr20	59400000	60400000	0.800990803872976
chr20	59500000	60500000	0.816613978944287
chr20	59600000	60600000	0.827639820935735
chr20	59700000	60700000	0.836807086843125
chr20	59800000	60800000	0.853249153977463
chr20	59900000	60900000	0.867034003676334
chr20	6e+07	6.1e+07	0.89021895810307
chr20	60100000	61100000	0.947339764716657
chr20	60200000	61200000	0.977218368987612
chr20	60300000	61300000	0.973623865987294
chr20	60400000	61400000	0.996248304025186
chr20	60500000	61500000	1
chr20	60600000	61600000	0.985308989889473
chr20	60700000	61700000	0.983776328501603
chr20	60800000	61800000	1
chr20	60900000	61900000	1
chr20	6.1e+07	6.2e+07	1
chr21	14300000	15300000	0.758197168238707
chr21	14400000	15400000	0.698632252065972
chr21	14500000	15500000	0.603818053979399
chr21	14600000	15600000	0.559493758993668
chr21	14700000	15700000	0.556646654645379
chr21	14800000	15800000	0.554936572798915
chr21	14900000	15900000	0.559893231381907
chr21	1.5e+07	1.6e+07	0.535521333345886
chr21	15100000	16100000	0.535102930216086
chr21	15200000	16200000	0.524523976533296
chr21	15300000	16300000	0.508698016584418
chr21	15400000	16400000	0.49336027562643
chr21	15500000	16500000	0.509215684959496
chr21	15600000	16600000	0.499115312058873
chr21	15700000	16700000	0.496917048390417
chr21	15800000	16800000	0.503156285936912
chr21	15900000	16900000	0.491119921386523
chr21	1.6e+07	1.7e+07	0.486160684530312
chr21	16100000	17100000	0.465443758910973
chr21	16200000	17200000	0.462262828142422
chr21	16300000	17300000	0.454268930761875
chr21	16400000	17400000	0.44867005430608
chr21	16500000	17500000	0.435195223257579
chr21	16600000	17600000	0.420168642383486
chr21	16700000	17700000	0.394884907840329
chr21	16800000	17800000	0.368648918143893
chr21	16900000	17900000	0.370986192986499
chr21	1.7e+07	1.8e+07	0.362626637174462
chr21	17100000	18100000	0.365748399858063
chr21	17200000	18200000	0.359003228053468
chr21	17300000	18300000	0.381922721828639
chr21	17400000	18400000	0.385882083983665
chr21	17500000	18500000	0.379832587489149
chr21	17600000	18600000	0.405016435514469
chr21	17700000	18700000	0.432793211722375
chr21	17800000	18800000	0.440725096310603
chr21	17900000	18900000	0.436159231667978
chr21	1.8e+07	1.9e+07	0.445106682270387
chr21	18100000	19100000	0.441672277495939
chr21	18200000	19200000	0.439647971667117
chr21	18300000	19300000	0.429822860666311
chr21	18400000	19400000	0.436559530453135
chr21	18500000	19500000	0.432502559492809
chr21	18600000	19600000	0.440013789096515
chr21	18700000	19700000	0.452065939016265
chr21	18800000	19800000	0.436709187025527
chr21	18900000	19900000	0.440511261648041
chr21	1.9e+07	2e+07	0.426361312965501
chr21	19100000	20100000	0.411882385643722
chr21	19200000	20200000	0.412678000053012
chr21	19300000	20300000	0.382678301478314
chr21	19400000	20400000	0.372978254155398
chr21	19500000	20500000	0.388397894214938
chr21	19600000	20600000	0.369518994530102
chr21	19700000	20700000	0.337098554272564
chr21	19800000	20800000	0.357520109051669
chr21	19900000	20900000	0.353463286724427
chr21	2e+07	2.1e+07	0.359841928351965
chr21	20100000	21100000	0.362538021489565
chr21	20200000	21200000	0.37059981848862
chr21	20300000	21300000	0.420423342531846
chr21	20400000	21400000	0.405338722717107
chr21	20500000	21500000	0.413505874101567
chr21	20600000	21600000	0.422155334925683
chr21	20700000	21700000	0.437049963239652
chr21	20800000	21800000	0.45246526390052
chr21	20900000	21900000	0.453842098096044
chr21	2.1e+07	2.2e+07	0.453040291821022
chr21	21100000	22100000	0.482907335801825
chr21	21200000	22200000	0.461212886665238
chr21	21300000	22300000	0.426742446972828
chr21	21400000	22400000	0.45815545377248
chr21	21500000	22500000	0.433253281722952
chr21	21600000	22600000	0.439827850763629
chr21	21700000	22700000	0.43845616494371
chr21	21800000	22800000	0.438732235615507
chr21	21900000	22900000	0.4456080966976
chr21	2.2e+07	2.3e+07	0.460917904482062
chr21	22100000	23100000	0.45561954549988
chr21	22200000	23200000	0.488522986598199
chr21	22300000	23300000	0.504869209008711
chr21	22400000	23400000	0.488425791518141
chr21	22500000	23500000	0.522129028488649
chr21	22600000	23600000	0.515926323763287
chr21	22700000	23700000	0.523291865280236
chr21	22800000	23800000	0.507267746814499
chr21	22900000	23900000	0.500907851660486
chr21	2.3e+07	2.4e+07	0.504526707782156
chr21	23100000	24100000	0.517856065330144
chr21	23200000	24200000	0.516086860964488
chr21	23300000	24300000	0.516357441544979
chr21	23400000	24400000	0.531368690484865
chr21	23500000	24500000	0.521291962308784
chr21	23600000	24600000	0.533620219185331
chr21	23700000	24700000	0.512841523647938
chr21	23800000	24800000	0.544171771552133
chr21	23900000	24900000	0.537930722999166
chr21	2.4e+07	2.5e+07	0.53347051668251
chr21	24100000	25100000	0.490741336010859
chr21	24200000	25200000	0.471858854395539
chr21	24300000	25300000	0.479027401069178
chr21	24400000	25400000	0.487439516277203
chr21	24500000	25500000	0.47980068265643
chr21	24600000	25600000	0.472243164900465
chr21	24700000	25700000	0.493346508357006
chr21	24800000	25800000	0.488780307888244
chr21	24900000	25900000	0.514664535918187
chr21	2.5e+07	2.6e+07	0.512232250973509
chr21	25100000	26100000	0.555873507489148
chr21	25200000	26200000	0.556097383525884
chr21	25300000	26300000	0.528162703066831
chr21	25400000	26400000	0.496651901664041
chr21	25500000	26500000	0.511013409753502
chr21	25600000	26600000	0.514840768655189
chr21	25700000	26700000	0.499580363706955
chr21	25800000	26800000	0.467481244074815
chr21	25900000	26900000	0.44976303475962
chr21	2.6e+07	2.7e+07	0.441950410490855
chr21	26100000	27100000	0.441340583134355
chr21	26200000	27200000	0.437182788584198
chr21	26300000	27300000	0.439314832538401
chr21	26400000	27400000	0.429090980408794
chr21	26500000	27500000	0.413098364880767
chr21	26600000	27600000	0.396066318753218
chr21	26700000	27700000	0.378286302765766
chr21	26800000	27800000	0.387358217401975
chr21	26900000	27900000	0.386746300148787
chr21	2.7e+07	2.8e+07	0.390988153176856
chr21	27100000	28100000	0.393334264149861
chr21	27200000	28200000	0.392227803883192
chr21	27300000	28300000	0.376180712514928
chr21	27400000	28400000	0.377220384928297
chr21	27500000	28500000	0.37614394551457
chr21	27600000	28600000	0.390524274465142
chr21	27700000	28700000	0.399379924283657
chr21	27800000	28800000	0.41978350975602
chr21	27900000	28900000	0.412483083268419
chr21	2.8e+07	2.9e+07	0.42884640234639
chr21	28100000	29100000	0.424072249586668
chr21	28200000	29200000	0.439570942751881
chr21	28300000	29300000	0.473555462881452
chr21	28400000	29400000	0.514586340849112
chr21	28500000	29500000	0.538299748047616
chr21	28600000	29600000	0.551416920344179
chr21	28700000	29700000	0.578524064144363
chr21	28800000	29800000	0.570421336031545
chr21	28900000	29900000	0.589888810197038
chr21	2.9e+07	3e+07	0.585869126751099
chr21	29100000	30100000	0.596837518475317
chr21	29200000	30200000	0.540085693565747
chr21	29300000	30300000	0.524310006925542
chr21	29400000	30400000	0.483881593866457
chr21	29500000	30500000	0.470781205050278
chr21	29600000	30600000	0.468102400873432
chr21	29700000	30700000	0.431099461635206
chr21	29800000	30800000	0.421561902199771
chr21	29900000	30900000	0.418832229518543
chr21	3e+07	3.1e+07	0.419107424911772
chr21	30100000	31100000	0.403374831016927
chr21	30200000	31200000	0.428381791688916
chr21	30300000	31300000	0.437791210427518
chr21	30400000	31400000	0.481892805937754
chr21	30500000	31500000	0.510331118732306
chr21	30600000	31600000	0.515270739451865
chr21	30700000	31700000	0.56598480543712
chr21	30800000	31800000	0.61364296006635
chr21	30900000	31900000	0.604123538911981
chr21	3.1e+07	3.2e+07	0.584718865906453
chr21	31100000	32100000	0.611475962159315
chr21	31200000	32200000	0.59911958175975
chr21	31300000	32300000	0.612536806319143
chr21	31400000	32400000	0.599214178791788
chr21	31500000	32500000	0.610515577694372
chr21	31600000	32600000	0.585006341543125
chr21	31700000	32700000	0.584327479831791
chr21	31800000	32800000	0.576455561244158
chr21	31900000	32900000	0.604042318584228
chr21	3.2e+07	3.3e+07	0.606777742284168
chr21	32100000	33100000	0.591719411477472
chr21	32200000	33200000	0.587086594890135
chr21	32300000	33300000	0.593817663341007
chr21	32400000	33400000	0.597554005226334
chr21	32500000	33500000	0.619411117149694
chr21	32600000	33600000	0.642974172482422
chr21	32700000	33700000	0.658950205491407
chr21	32800000	33800000	0.643006665524108
chr21	32900000	33900000	0.651516787075197
chr21	3.3e+07	3.4e+07	0.650828506629109
chr21	33100000	34100000	0.650473179994479
chr21	33200000	34200000	0.65056565400687
chr21	33300000	34300000	0.660476406088359
chr21	33400000	34400000	0.684964199637536
chr21	33500000	34500000	0.651933861205173
chr21	33600000	34600000	0.668604109021986
chr21	33700000	34700000	0.666701673813632
chr21	33800000	34800000	0.685263341703465
chr21	33900000	34900000	0.669045904185086
chr21	3.4e+07	3.5e+07	0.680897632716365
chr21	34100000	35100000	0.689429116932072
chr21	34200000	35200000	0.691096369388199
chr21	34300000	35300000	0.686707558953127
chr21	34400000	35400000	0.671904856672673
chr21	34500000	35500000	0.681605205304163
chr21	34600000	35600000	0.670689350734187
chr21	34700000	35700000	0.670226245177765
chr21	34800000	35800000	0.659299559388079
chr21	34900000	35900000	0.678670441661473
chr21	3.5e+07	3.6e+07	0.669049016349794
chr21	35100000	36100000	0.672942026793558
chr21	35200000	36200000	0.67234749782914
chr21	35300000	36300000	0.649132002793971
chr21	35400000	36400000	0.655044767590695
chr21	35500000	36500000	0.66429999663641
chr21	35600000	36600000	0.651341291477318
chr21	35700000	36700000	0.642983075077531
chr21	35800000	36800000	0.657221514918902
chr21	35900000	36900000	0.644820889364219
chr21	3.6e+07	3.7e+07	0.660899096361168
chr21	36100000	37100000	0.665841477364887
chr21	36200000	37200000	0.668204107555078
chr21	36300000	37300000	0.667021265126137
chr21	36400000	37400000	0.650369072250643
chr21	36500000	37500000	0.629896105134983
chr21	36600000	37600000	0.64851095260458
chr21	36700000	37700000	0.667580981247649
chr21	36800000	37800000	0.654863062547922
chr21	36900000	37900000	0.664113644275643
chr21	3.7e+07	3.8e+07	0.657799515163805
chr21	37100000	38100000	0.656729802677103
chr21	37200000	38200000	0.65290348946136
chr21	37300000	38300000	0.647919397775561
chr21	37400000	38400000	0.626549020195442
chr21	37500000	38500000	0.625613262901094
chr21	37600000	38600000	0.619737583437109
chr21	37700000	38700000	0.62486004942764
chr21	37800000	38800000	0.625030726170419
chr21	37900000	38900000	0.602233069262606
chr21	3.8e+07	3.9e+07	0.609038791833322
chr21	38100000	39100000	0.605885414366744
chr21	38200000	39200000	0.622351845280598
chr21	38300000	39300000	0.631749840934262
chr21	38400000	39400000	0.630535242271298
chr21	38500000	39500000	0.633186247712953
chr21	38600000	39600000	0.630078647690391
chr21	38700000	39700000	0.605497095788498
chr21	38800000	39800000	0.61491683896355
chr21	38900000	39900000	0.646205158002889
chr21	3.9e+07	4e+07	0.651001695220534
chr21	39100000	40100000	0.654577408969825
chr21	39200000	40200000	0.620355053698437
chr21	39300000	40300000	0.615811087359983
chr21	39400000	40400000	0.641211275206713
chr21	39500000	40500000	0.64952572378379
chr21	39600000	40600000	0.644906161819119
chr21	39700000	40700000	0.644513170674882
chr21	39800000	40800000	0.645858320421414
chr21	39900000	40900000	0.612835417832998
chr21	4e+07	4.1e+07	0.597716149332583
chr21	40100000	41100000	0.600950463758453
chr21	40200000	41200000	0.625994527848483
chr21	40300000	41300000	0.634603157900369
chr21	40400000	41400000	0.622126294067948
chr21	40500000	41500000	0.636270915533166
chr21	40600000	41600000	0.647676840945571
chr21	40700000	41700000	0.663725876668637
chr21	40800000	41800000	0.683302688802254
chr21	40900000	41900000	0.743322994958279
chr21	4.1e+07	4.2e+07	0.751981467303676
chr21	41100000	42100000	0.767389425977903
chr21	41200000	42200000	0.77927593703278
chr21	41300000	42300000	0.780979182041775
chr21	41400000	42400000	0.788332916890564
chr21	41500000	42500000	0.787051714762605
chr21	41600000	42600000	0.80710198536252
chr21	41700000	42700000	0.824690820796585
chr21	41800000	42800000	0.821093381004884
chr21	41900000	42900000	0.832688778246933
chr21	4.2e+07	4.3e+07	0.839303505868229
chr21	42100000	43100000	0.84563969610661
chr21	42200000	43200000	0.833423457287874
chr21	42300000	43300000	0.827858267224777
chr21	42400000	43400000	0.814797301889477
chr21	42500000	43500000	0.802845994788628
chr21	42600000	43600000	0.809010155170913
chr21	42700000	43700000	0.826537691523906
chr21	42800000	43800000	0.824057641543027
chr21	42900000	43900000	0.837058865161782
chr21	4.3e+07	4.4e+07	0.824726428462502
chr21	43100000	44100000	0.822277251874082
chr21	43200000	44200000	0.851764948749155
chr21	43300000	44300000	0.863413791289212
chr21	43400000	44400000	0.887880338718276
chr21	43500000	44500000	0.899450799868484
chr21	43600000	44600000	0.883600110980518
chr21	43700000	44700000	0.889607493616569
chr21	43800000	44800000	0.917374654728913
chr21	43900000	44900000	0.930078545409236
chr21	4.4e+07	4.5e+07	0.969859501222148
chr21	44100000	45100000	0.950889776559044
chr21	44200000	45200000	0.945633810481381
chr21	44300000	45300000	0.96178879438394
chr21	44400000	45400000	0.971885559618418
chr21	44500000	45500000	0.993228298375007
chr21	44600000	45600000	1
chr21	44700000	45700000	1
chr21	44800000	45800000	1
chr21	44900000	45900000	0.988172680572368
chr21	4.5e+07	4.6e+07	0.997194872213447
chr21	45100000	46100000	1
chr21	45200000	46200000	1
chr21	45300000	46300000	1
chr21	45400000	46400000	1
chr21	45500000	46500000	1
chr21	45600000	46600000	1
chr21	45700000	46700000	1
chr21	45800000	46800000	1
chr21	45900000	46900000	1
chr21	4.6e+07	4.7e+07	1
chr21	46100000	47100000	1
chr21	46200000	47200000	1
chr21	46300000	47300000	0.984940530004969
chr21	46400000	47400000	0.966199585666118
chr21	46500000	47500000	0.972790759922061
chr21	46600000	47600000	0.972645581757789
chr21	46700000	47700000	0.98077219129543
chr21	46800000	47800000	0.96824749577057
chr21	46900000	47900000	0.955655898554147
chr21	4.7e+07	4.8e+07	0.944711961257614
chr21	47100000	48100000	0.951798026212031
chr22:9	18100000	19100000	1
chr22:9	18200000	19200000	1
chr22:9	18300000	19300000	1
chr22:9	18400000	19400000	1
chr22:9	18500000	19500000	1
chr22:9	18600000	19600000	1
chr22:9	18700000	19700000	1
chr22:9	18800000	19800000	1
chr22:9	18900000	19900000	1
chr22:9	1.9e+07	2e+07	1
chr22:9	19100000	20100000	1
chr22:9	19200000	20200000	1
chr22:9	19300000	20300000	1
chr22:9	19400000	20400000	1
chr22:9	19500000	20500000	1
chr22:9	19600000	20600000	1
chr22:9	19700000	20700000	1
chr22:9	19800000	20800000	1
chr22:9	19900000	20900000	1
chr22:9	2e+07	2.1e+07	1
chr22:9	20100000	21100000	1
chr22:9	20200000	21200000	1
chr22:9	20300000	21300000	1
chr22:9	20400000	21400000	1
chr22:9	20500000	21500000	1
chr22:9	20600000	21600000	1
chr22:9	20700000	21700000	1
chr22:9	20800000	21800000	1
chr22:9	20900000	21900000	1
chr22:9	2.1e+07	2.2e+07	1
chr22:9	21100000	22100000	1
chr22:9	21200000	22200000	1
chr22:9	21300000	22300000	1
chr22:9	21400000	22400000	1
chr22:9	21500000	22500000	1
chr22:9	21600000	22600000	1
chr22:9	21700000	22700000	1
chr22:9	21800000	22800000	1
chr22:9	21900000	22900000	1
chr22:9	2.2e+07	2.3e+07	1
chr22:9	22100000	23100000	1
chr22:9	22200000	23200000	1
chr22:9	22300000	23300000	1
chr22:9	22400000	23400000	1
chr22:9	22500000	23500000	1
chr22:9	22600000	23600000	1
chr22:9	22700000	23700000	1
chr22:9	22800000	23800000	1
chr22:9	22900000	23900000	1
chr22:9	2.3e+07	2.4e+07	1
chr22:9	23100000	24100000	1
chr22:9	23200000	24200000	1
chr22:9	23300000	24300000	1
chr22:9	23400000	24400000	1
chr22:9	23500000	24500000	1
chr22:9	23600000	24600000	1
chr22:9	23700000	24700000	1
chr22:9	23800000	24800000	1
chr22:9	23900000	24900000	1
chr22:9	2.4e+07	2.5e+07	1
chr22:9	24100000	25100000	1
chr22:9	24200000	25200000	1
chr22:9	24300000	25300000	1
chr22:9	24400000	25400000	1
chr22:9	24500000	25500000	1
chr22:9	24600000	25600000	1
chr22:9	24700000	25700000	1
chr22:9	24800000	25800000	1
chr22:9	24900000	25900000	1
chr22:9	2.5e+07	2.6e+07	1
chr22:9	25100000	26100000	1
chr22:9	25200000	26200000	1
chr22:9	25300000	26300000	1
chr22:9	25400000	26400000	1
chr22:9	25500000	26500000	1
chr22:9	25600000	26600000	1
chr22:9	25700000	26700000	1
chr22:9	25800000	26800000	1
chr22:9	25900000	26900000	1
chr22:9	2.6e+07	2.7e+07	1
chr22:9	26100000	27100000	1
chr22:9	26200000	27200000	1
chr22:9	26300000	27300000	1
chr22:9	26400000	27400000	1
chr22:9	26500000	27500000	1
chr22:9	26600000	27600000	1
chr22:9	26700000	27700000	1
chr22:9	26800000	27800000	1
chr22:9	26900000	27900000	1
chr22:9	2.7e+07	2.8e+07	1
chr22:9	27100000	28100000	1
chr22:9	27200000	28200000	1
chr22:9	27300000	28300000	1
chr22:9	27400000	28400000	1
chr22:9	27500000	28500000	1
chr22:9	27600000	28600000	1
chr22:9	27700000	28700000	1
chr22:9	27800000	28800000	1
chr22:9	27900000	28900000	1
chr22:9	2.8e+07	2.9e+07	1
chr22:9	28100000	29100000	1
chr22:9	28200000	29200000	1
chr22:9	28300000	29300000	1
chr22:9	28400000	29400000	1
chr22:9	28500000	29500000	1
chr22:9	28600000	29600000	1
chr22:9	28700000	29700000	1
chr22:9	28800000	29800000	1
chr22:9	28900000	29900000	1
chr22:9	2.9e+07	3e+07	1
chr22:9	29100000	30100000	1
chrX	1e+05	1100000	0.679094668028259
chrX	2e+05	1200000	0.674293637526834
chrX	3e+05	1300000	0.66545224046575
chrX	4e+05	1400000	0.636442479060572
chrX	5e+05	1500000	0.646725597349995
chrX	6e+05	1600000	0.676246543116122
chrX	7e+05	1700000	0.658275427578144
chrX	8e+05	1800000	0.635537079010363
chrX	9e+05	1900000	0.664047539118274
chrX	1e+06	2e+06	0.647740920416911
chrX	1100000	2100000	0.656697492827158
chrX	1200000	2200000	0.660121124164862
chrX	1300000	2300000	0.623628836875097
chrX	1400000	2400000	0.606983636957921
chrX	1500000	2500000	0.557205147287593
chrX	1600000	2600000	0.535193331552432
chrX	1700000	2700000	0.527602106654985
chrX	1800000	2800000	0.512884534972702
chrX	1900000	2900000	0.483317383836648
chrX	2e+06	3e+06	0.476925276167564
chrX	2100000	3100000	0.444359222853942
chrX	2200000	3200000	0.423859072689892
chrX	2300000	3300000	0.404310914246179
chrX	2400000	3400000	0.380406002176489
chrX	2500000	3500000	0.382106292332729
chrX	2600000	3600000	0.364648615526322
chrX	2700000	3700000	0.342949226337985
chrX	2800000	3800000	0.332585102951993
chrX	2900000	3900000	0.337396454419019
chrX	3e+06	4e+06	0.31980141735227
chrX	3100000	4100000	0.334988293202747
chrX	3200000	4200000	0.321980200508479
chrX	3300000	4300000	0.331784868942689
chrX	3400000	4400000	0.327124472556592
chrX	3500000	4500000	0.327209919066679
chrX	3600000	4600000	0.344821484057312
chrX	3700000	4700000	0.351905315750073
chrX	3800000	4800000	0.334466514119956
chrX	3900000	4900000	0.335302497501323
chrX	4e+06	5e+06	0.361962281282364
chrX	4100000	5100000	0.360834013712387
chrX	4200000	5200000	0.381182188973487
chrX	4300000	5300000	0.374474248676532
chrX	4400000	5400000	0.359438351255022
chrX	4500000	5500000	0.347297810383353
chrX	4600000	5600000	0.329169668283695
chrX	4700000	5700000	0.320020270451516
chrX	4800000	5800000	0.33222823570379
chrX	4900000	5900000	0.332097382625768
chrX	5e+06	6e+06	0.331850616104661
chrX	5100000	6100000	0.32442515680297
chrX	5200000	6200000	0.304509945725705
chrX	5300000	6300000	0.308178028838451
chrX	5400000	6400000	0.322224221753808
chrX	5500000	6500000	0.324737453694305
chrX	5600000	6600000	0.320949843459879
chrX	5700000	6700000	0.325706134528231
chrX	5800000	6800000	0.320801357020852
chrX	5900000	6900000	0.323150187079029
chrX	6e+06	7e+06	0.325901545261213
chrX	6100000	7100000	0.313388417811508
chrX	6200000	7200000	0.314111773569082
chrX	6300000	7300000	0.315320553911485
chrX	6400000	7400000	0.293170241496525
chrX	6500000	7500000	0.290344772768152
chrX	6600000	7600000	0.296712401394531
chrX	6700000	7700000	0.300606804538697
chrX	6800000	7800000	0.298318949602775
chrX	6900000	7900000	0.284671742869486
chrX	7e+06	8e+06	0.272644726786965
chrX	7100000	8100000	0.283420338929481
chrX	7200000	8200000	0.300455658426233
chrX	7300000	8300000	0.296893243206058
chrX	7400000	8400000	0.318103105339201
chrX	7500000	8500000	0.329736450018677
chrX	7600000	8600000	0.324616789679832
chrX	7700000	8700000	0.323852876114636
chrX	7800000	8800000	0.320124200834037
chrX	7900000	8900000	0.315806959482238
chrX	8e+06	9e+06	0.302126615358211
chrX	8100000	9100000	0.29307112204588
chrX	8200000	9200000	0.298814999663268
chrX	8300000	9300000	0.299013343217479
chrX	8400000	9400000	0.292991842565362
chrX	8500000	9500000	0.276124891439755
chrX	8600000	9600000	0.27226814293399
chrX	8700000	9700000	0.281679513099363
chrX	8800000	9800000	0.277581039606471
chrX	8900000	9900000	0.293933239900558
chrX	9e+06	1e+07	0.301173371030144
chrX	9100000	10100000	0.31131520972871
chrX	9200000	10200000	0.298179051578381
chrX	9300000	10300000	0.298167527139687
chrX	9400000	10400000	0.28418506616703
chrX	9500000	10500000	0.266886721657859
chrX	9600000	10600000	0.245951482721232
chrX	9700000	10700000	0.228258021427118
chrX	9800000	10800000	0.229459448522364
chrX	9900000	10900000	0.213735952165257
chrX	1e+07	1.1e+07	0.206648946067627
chrX	10100000	11100000	0.193873313213629
chrX	10200000	11200000	0.187687615229954
chrX	10300000	11300000	0.169894221365504
chrX	10400000	11400000	0.153549672656311
chrX	10500000	11500000	0.173542152873248
chrX	10600000	11600000	0.182082693946791
chrX	10700000	11700000	0.170469142435009
chrX	10800000	11800000	0.167738297834748
chrX	10900000	11900000	0.174325021659735
chrX	1.1e+07	1.2e+07	0.166789146066576
chrX	11100000	12100000	0.158053097057673
chrX	11200000	12200000	0.167878842166494
chrX	11300000	12300000	0.180542788561559
chrX	11400000	12400000	0.186768298591508
chrX	11500000	12500000	0.207813793722172
chrX	11600000	12600000	0.2175126125719
chrX	11700000	12700000	0.240209790922385
chrX	11800000	12800000	0.253067843272516
chrX	11900000	12900000	0.254598294233761
chrX	1.2e+07	1.3e+07	0.259195846416063
chrX	12100000	13100000	0.257147277774769
chrX	12200000	13200000	0.247053533875462
chrX	12300000	13300000	0.233117706764275
chrX	12400000	13400000	0.233246697754389
chrX	12500000	13500000	0.216990254379301
chrX	12600000	13600000	0.217982992657089
chrX	12700000	13700000	0.217294059249811
chrX	12800000	13800000	0.210650308465788
chrX	12900000	13900000	0.222080396217701
chrX	1.3e+07	1.4e+07	0.212477532077318
chrX	13100000	14100000	0.224712800989284
chrX	13200000	14200000	0.233550500203913
chrX	13300000	14300000	0.248853687588716
chrX	13400000	14400000	0.260041946473339
chrX	13500000	14500000	0.269168694880384
chrX	13600000	14600000	0.279656876931621
chrX	13700000	14700000	0.283554200293988
chrX	13800000	14800000	0.286982774473489
chrX	13900000	14900000	0.250564776006352
chrX	1.4e+07	1.5e+07	0.266767718744022
chrX	14100000	15100000	0.243440569733795
chrX	14200000	15200000	0.215582834979634
chrX	14300000	15300000	0.20571297532692
chrX	14400000	15400000	0.195294015675096
chrX	14500000	15500000	0.186508993666969
chrX	14600000	15600000	0.191679716289406
chrX	14700000	15700000	0.186122043322
chrX	14800000	15800000	0.186195464868309
chrX	14900000	15900000	0.199154493263663
chrX	1.5e+07	1.6e+07	0.208002152615876
chrX	15100000	16100000	0.219673564602104
chrX	15200000	16200000	0.249314882810904
chrX	15300000	16300000	0.270540070713429
chrX	15400000	16400000	0.283395923436265
chrX	15500000	16500000	0.307118263970027
chrX	15600000	16600000	0.30941234074057
chrX	15700000	16700000	0.315353432673389
chrX	15800000	16800000	0.338436954325681
chrX	15900000	16900000	0.356975446355255
chrX	1.6e+07	1.7e+07	0.367844048767599
chrX	16100000	17100000	0.378547670922251
chrX	16200000	17200000	0.35810044964758
chrX	16300000	17300000	0.359030962231261
chrX	16400000	17400000	0.360621135620017
chrX	16500000	17500000	0.360335827315043
chrX	16600000	17600000	0.369066434055426
chrX	16700000	17700000	0.380816428053284
chrX	16800000	17800000	0.389640657870981
chrX	16900000	17900000	0.387678778537564
chrX	1.7e+07	1.8e+07	0.391435618586605
chrX	17100000	18100000	0.393874107193555
chrX	17200000	18200000	0.410062953407021
chrX	17300000	18300000	0.403953948777762
chrX	17400000	18400000	0.400004261502136
chrX	17500000	18500000	0.39882084853059
chrX	17600000	18600000	0.393512326991424
chrX	17700000	18700000	0.412193057737061
chrX	17800000	18800000	0.398917674899787
chrX	17900000	18900000	0.398844459734241
chrX	1.8e+07	1.9e+07	0.420486417114294
chrX	18100000	19100000	0.42037114172468
chrX	18200000	19200000	0.431482392329819
chrX	18300000	19300000	0.431363915894092
chrX	18400000	19400000	0.436642973529514
chrX	18500000	19500000	0.445124693752664
chrX	18600000	19600000	0.456607859914031
chrX	18700000	19700000	0.436415878179741
chrX	18800000	19800000	0.443300301199105
chrX	18900000	19900000	0.433969940348886
chrX	1.9e+07	2e+07	0.38016738461205
chrX	19100000	20100000	0.361864033515755
chrX	19200000	20200000	0.341885325848729
chrX	19300000	20300000	0.332667131048266
chrX	19400000	20400000	0.313965128898785
chrX	19500000	20500000	0.295805975169914
chrX	19600000	20600000	0.272834374912287
chrX	19700000	20700000	0.263733068424551
chrX	19800000	20800000	0.259516381243832
chrX	19900000	20900000	0.258458066347626
chrX	2e+07	2.1e+07	0.260224294912091
chrX	20100000	21100000	0.254918801106959
chrX	20200000	21200000	0.254979936242166
chrX	20300000	21300000	0.241787891132395
chrX	20400000	21400000	0.248387598960957
chrX	20500000	21500000	0.247614767643436
chrX	20600000	21600000	0.253949174575805
chrX	20700000	21700000	0.231488961394075
chrX	20800000	21800000	0.197825548270437
chrX	20900000	21900000	0.191833499731491
chrX	2.1e+07	2.2e+07	0.177924698790565
chrX	21100000	22100000	0.176688913616718
chrX	21200000	22200000	0.173946853326879
chrX	21300000	22300000	0.179107866662409
chrX	21400000	22400000	0.172214002861898
chrX	21500000	22500000	0.174818247528363
chrX	21600000	22600000	0.177217117954813
chrX	21700000	22700000	0.198262857894767
chrX	21800000	22800000	0.215306346183224
chrX	21900000	22900000	0.222791946930536
chrX	2.2e+07	2.3e+07	0.243425551096544
chrX	22100000	23100000	0.242889691671954
chrX	22200000	23200000	0.236758355979089
chrX	22300000	23300000	0.22711369866757
chrX	22400000	23400000	0.226550093764642
chrX	22500000	23500000	0.206257864667831
chrX	22600000	23600000	0.195708792540582
chrX	22700000	23700000	0.173439012815663
chrX	22800000	23800000	0.18240544158455
chrX	22900000	23900000	0.182649453063178
chrX	2.3e+07	2.4e+07	0.182267534772839
chrX	23100000	24100000	0.185451483665917
chrX	23200000	24200000	0.205129653901743
chrX	23300000	24300000	0.213682801211435
chrX	23400000	24400000	0.227362426442166
chrX	23500000	24500000	0.244546321146922
chrX	23600000	24600000	0.248398173891561
chrX	23700000	24700000	0.282377629522371
chrX	23800000	24800000	0.282965940661188
chrX	23900000	24900000	0.286506546706115
chrX	2.4e+07	2.5e+07	0.299730489912247
chrX	24100000	25100000	0.272400501011533
chrX	24200000	25200000	0.27739148299244
chrX	24300000	25300000	0.26625866137859
chrX	24400000	25400000	0.255307115093484
chrX	24500000	25500000	0.239322454938122
