chrom	start	end	comp	GPSeq
chr14	65000001	66000000	A	0.654807757794047
chr14	66000001	67000000	B	0.47028365712711
chr14	67000001	68000000	A	0.529292236373108
chr14	68000001	69000000	A	0.555517027853204
chr14	69000001	70000000	A	0.668765324563976
chr14	70000001	71000000	A	0.586812234682298
chr14	71000001	72000000	A	0.550849397129997
chr14	72000001	73000000	A	0.5309833493591
chr14	73000001	74000000	A	0.637812152298097
chr14	74000001	75000000	A	0.718334694485296
chr14	75000001	76000000	A	0.678550806865864
chr14	76000001	77000000	A	0.580661267710689
chr14	77000001	78000000	A	0.616679048719628
chr14	78000001	79000000	B	0.369986877629565
chr14	79000001	80000000	B	0.293263321304229
chr14	80000001	81000000	B	0.234634753250822
chr14	81000001	82000000	B	0.243968862391131
chr14	82000001	83000000	B	0.170440266542947
chr14	83000001	84000000	B	0.126312651861714
chr14	84000001	85000000	B	0.151374220646798
chr14	85000001	86000000	B	0.160827269438314
chr14	86000001	87000000	B	0.154100562878247
chr14	87000001	88000000	B	0.266055578864338
chr14	88000001	89000000	B	0.235752613740565
chr14	89000001	90000000	A	0.328018744011129
chr14	90000001	91000000	A	0.424586185446504
chr14	91000001	92000000	A	0.519178107757764
chr14	92000001	93000000	A	0.577803257500279
chr14	93000001	94000000	A	0.632065600299003
chr14	94000001	95000000	A	0.556392639667996
chr14	95000001	96000000	A	0.573282524028179
chr14	96000001	97000000	A	0.522425382811569
chr14	97000001	98000000	B	0.418553470705381
chr14	98000001	99000000	B	0.365479944767089
chr14	99000001	100000000	A	0.406211444249835
chr14	100000001	101000000	A	0.651659466106454
chr14	101000001	102000000	A	0.635273824610307
chr14	102000001	103000000	A	0.64881590226765
chr14	103000001	104000000	A	0.700527305301176
chr15	31000001	32000000	A	0.730868651546377
chr15	32000001	33000000	B	0.620971695192013
chr15	33000001	34000000	B	0.531689822009033
chr15	34000001	35000000	B	0.531278490143374
chr15	35000001	36000000	B	0.478697048134193
chr15	36000001	37000000	B	0.414263730295828
chr15	37000001	38000000	B	0.389904358777011
chr15	38000001	39000000	B	0.490035821808435
chr15	39000001	40000000	B	0.603550528661306
chr15	40000001	41000000	A	0.667105077824647
chr15	41000001	42000000	A	0.830200190136675
chr15	42000001	43000000	A	0.986178316631275
chr15	43000001	44000000	A	0.826901376993413
chr15	44000001	45000000	A	0.650227082357572
chr15	45000001	46000000	B	0.567551134792393
chr15	46000001	47000000	B	0.540391882011242
chr15	47000001	48000000	B	0.532415080996687
chr15	48000001	49000000	B	0.42286743425586
chr15	49000001	50000000	B	0.443012998331003
chr15	50000001	51000000	A	0.495501106490366
chr15	51000001	52000000	A	0.581419928107757
chr15	52000001	53000000	B	0.470113550217651
chr15	53000001	54000000	B	0.413562963652038
chr15	54000001	55000000	B	0.444726202020643
chr15	55000001	56000000	B	0.460458438224
chr15	56000001	57000000	B	0.454430112891918
chr15	57000001	58000000	A	0.526801599549993
chr15	58000001	59000000	A	0.551859218190479
chr15	59000001	60000000	A	0.523458936055962
chr15	60000001	61000000	B	0.417895450039921
chr15	61000001	62000000	B	0.554102394011851
chr15	62000001	63000000	A	0.634682813998171
chr15	63000001	64000000	A	0.717370036233156
chr15	64000001	65000000	A	0.825935895207024
chr15	65000001	66000000	A	0.813431693194858
chr15	66000001	67000000	A	0.863190657341799
chr15	67000001	68000000	A	0.803329178407405
chr15	68000001	69000000	A	0.755353078417047
chr15	69000001	70000000	A	0.748862354898544
chr15	70000001	71000000	A	0.824160329613425
chr15	71000001	72000000	A	0.651758559007981
chr15	72000001	73000000	A	0.751115289965418
chr15	73000001	74000000	A	0.691014490195988
chr15	74000001	75000000	A	0.895180528725734
chr15	75000001	76000000	A	0.909097978602421
chr15	76000001	77000000	A	0.730383907180243
chr15	77000001	78000000	A	0.708726335878768
chr15	78000001	79000000	A	0.788472427190175
chr15	79000001	80000000	A	0.63175462075388
chr15	80000001	81000000	A	0.544827820227647
chr15	81000001	82000000	B	0.505522243152405
chr15	82000001	83000000	A	0.480132874219163
chr15	83000001	84000000	A	0.608711902700581
chr15	84000001	85000000	A	0.450014927794107
chr15	85000001	86000000	A	0.661545900321935
chr15	86000001	87000000	B	0.390302045663819
chr15	87000001	88000000	B	0.417886708630958
chr15	88000001	89000000	A	0.505638601828048
chr15	89000001	90000000	A	0.600554986624275
chr15	90000001	91000000	A	0.648618437367142
chr15	91000001	92000000	B	0.412919500670143
chr15	92000001	93000000	B	0.319944109563474
chr15	93000001	94000000	B	0.268459366534725
chr15	94000001	95000000	B	0.224564628851957
chr15	95000001	96000000	B	0.182706775748505
chr15	96000001	97000000	B	0.180958607866307
chr15	97000001	98000000	B	0.161941401626184
chr15	98000001	99000000	B	0.222166137531899
chr15	99000001	100000000	A	0.363836829780369
chr16	1000001	2000000	A	1
chr16	2000001	3000000	A	1
chr16	3000001	4000000	A	0.984463638120787
chr16	4000001	5000000	A	0.947572156448583
chr16	5000001	6000000	B	0.823109712991081
chr16	6000001	7000000	B	0.729900949675883
chr16	7000001	8000000	B	0.68499461397306
chr16	8000001	9000000	B	0.644958905021232
chr16	9000001	10000000	B	0.636456461045255
chr16	10000001	11000000	B	0.688426239037653
chr16	11000001	12000000	A	0.833469623587692
chr16	12000001	13000000	B	0.836252832927567
chr16	13000001	14000000	B	0.692180382213325
chr16	14000001	15000000	A	0.640665835871095
chr16	15000001	16000000	A	0.933612794737415
chr16	16000001	17000000	B	0.840753320690332
chr16	17000001	18000000	B	0.845504309530918
chr16	18000001	19000000	B	0.723453399203723
chr16	19000001	20000000	A	0.737282104373309
chr16	20000001	21000000	B	0.644443649602083
chr16	21000001	22000000	A	0.794247429367888
chr16	22000001	23000000	A	0.725840478866867
chr16	23000001	24000000	A	0.798126741469285
chr16	24000001	25000000	A	0.715283113307644
chr16	25000001	26000000	B	0.665208758716436
chr16	26000001	27000000	B	0.706830693207134
chr16	27000001	28000000	B	0.823650586433596
chr16	28000001	29000000	A	1
chr16	29000001	30000000	A	0.981694865989471
chr16	30000001	31000000	A	0.99487882755763
chr16	49000001	50000000	B	0.723675790414442
chr16	50000001	51000000	A	0.760984484535372
chr16	51000001	52000000	B	0.549052367015413
chr16	52000001	53000000	B	0.46148487692816
chr16	53000001	54000000	A	0.492861213139804
chr16	54000001	55000000	A	0.577015641923465
chr16	55000001	56000000	B	0.624187477089696
chr16	56000001	57000000	A	0.682138813791439
chr16	57000001	58000000	A	0.854182881398341
chr16	58000001	59000000	A	0.571574558572813
chr16	59000001	60000000	B	0.41290457049883
chr16	60000001	61000000	B	0.368535131702364
chr16	61000001	62000000	B	0.372154489437585
chr16	62000001	63000000	B	0.338134764048833
chr16	63000001	64000000	B	0.366203247250964
chr16	64000001	65000000	B	0.517693016850717
chr16	65000001	66000000	B	0.541729580881626
chr16	66000001	67000000	A	0.748595072516267
chr16	67000001	68000000	A	0.967224884497099
chr16	68000001	69000000	A	0.847305870979409
chr16	69000001	70000000	A	0.847344557900532
chr16	70000001	71000000	A	0.778094072563209
chr16	71000001	72000000	A	0.645909459536716
chr16	72000001	73000000	A	0.565001491351015
chr16	73000001	74000000	A	0.487560272746668
chr16	74000001	75000000	A	0.608640960213593
chr16	75000001	76000000	A	0.517071287071302
chr16	76000001	77000000	B	0.335138317694995
chr16	77000001	78000000	B	0.440674015122446
chr16	78000001	79000000	B	0.512134029721235
chr16	79000001	80000000	B	0.460908839484284
chr16	80000001	81000000	B	0.463643997447017
chr16	81000001	82000000	A	0.651765029755402
chr16	82000001	83000000	B	0.435946649272525
chr16	83000001	84000000	B	0.569366244254246
chr16	84000001	85000000	A	0.820854709234404
chr16	85000001	86000000	A	0.883336269109993
chr16	86000001	87000000	A	0.814520520506921
chr16	87000001	88000000	A	0.945815234151
chr16	88000001	89000000	A	1
chr16	89000001	90000000	A	1
chr17	1	1000000	A	1
chr17	1000001	2000000	A	1
chr17	2000001	3000000	A	1
chr17	3000001	4000000	A	1
chr17	4000001	5000000	A	1
chr17	5000001	6000000	B	0.913179849894351
chr17	6000001	7000000	B	0.927524281783233
chr17	7000001	8000000	A	1
chr17	8000001	9000000	B	0.892537460891823
chr17	9000001	10000000	B	0.872283521877159
chr17	10000001	11000000	B	0.766335138928724
chr17	11000001	12000000	B	0.70726029291288
chr17	12000001	13000000	B	0.709862775773235
chr17	13000001	14000000	B	0.639000337201352
chr17	14000001	15000000	B	0.644770846381406
chr17	15000001	16000000	B	0.704835988173256
chr17	16000001	17000000	B	0.834188776335179
chr17	17000001	18000000	A	0.985295968579953
chr17	18000001	19000000	A	1
chr17	19000001	20000000	A	0.885734958484061
chr17	20000001	21000000	B	0.782007924539787
chr17	27000001	28000000	B	0.981343366973882
chr17	28000001	29000000	A	0.877525876137647
chr17	29000001	30000000	A	0.864306573289734
chr17	30000001	31000000	A	0.882883859610784
chr17	31000001	32000000	A	0.823206948144739
chr17	32000001	33000000	B	0.827014806821876
chr17	33000001	34000000	B	0.762000957306789
chr17	34000001	35000000	B	0.762554629344799
chr17	35000001	36000000	B	0.820574034889746
chr17	36000001	37000000	A	1
chr17	37000001	38000000	A	1
chr17	38000001	39000000	A	1
chr17	39000001	40000000	A	0.986561089287811
chr17	40000001	41000000	A	0.975996479533974
chr17	41000001	42000000	A	0.980982204826677
chr17	42000001	43000000	A	1
chr17	43000001	44000000	A	1
chr17	44000001	45000000	A	0.831968509161376
chr17	45000001	46000000	A	0.934270021236194
chr17	46000001	47000000	A	0.848110538365803
chr17	47000001	48000000	A	0.874715179362299
chr17	48000001	49000000	A	0.830848008058803
chr17	49000001	50000000	A	0.548005796245068
chr17	50000001	51000000	A	0.548962976811746
chr17	51000001	52000000	B	0.518670619517897
chr17	52000001	53000000	B	0.46588114618432
chr17	53000001	54000000	B	0.417951586743513
chr17	54000001	55000000	B	0.489653660483495
chr17	55000001	56000000	B	0.630155322136504
chr17	56000001	57000000	B	0.755144921289818
chr17	57000001	58000000	A	0.758259709466693
chr17	58000001	59000000	A	0.632726085511239
chr17	59000001	60000000	A	0.589809987010139
chr17	60000001	61000000	A	0.778437722083554
chr17	61000001	62000000	A	0.691131410440717
chr17	62000001	63000000	A	0.777960425187577
chr17	63000001	64000000	A	0.565751524274351
chr17	64000001	65000000	A	0.527491275950604
chr17	65000001	66000000	B	0.644613920171062
chr17	66000001	67000000	B	0.443489933445841
chr17	67000001	68000000	A	0.3899170577506
chr17	68000001	69000000	B	0.450129561552729
chr17	69000001	70000000	B	0.527818389330434
chr17	70000001	71000000	B	0.560579371145424
chr17	71000001	72000000	B	0.677277950503324
chr17	72000001	73000000	B	0.813207467516393
chr17	73000001	74000000	B	0.943677170715325
chr17	74000001	75000000	B	0.927345090269524
chr17	75000001	76000000	A	0.936636614977063
chr17	76000001	77000000	A	0.994308035122623
chr17	77000001	78000000	A	1
chr17	78000001	79000000	A	1
chr18	1000001	2000000	B	0.374002919553258
chr18	2000001	3000000	A	0.496127201804785
chr18	3000001	4000000	A	0.500497336162828
chr18	4000001	5000000	A	0.47078198645487
chr18	5000001	6000000	B	0.468369250768294
chr18	6000001	7000000	B	0.642020663945385
chr18	7000001	8000000	B	0.728434565556805
chr18	8000001	9000000	A	0.553322026234199
chr18	9000001	10000000	A	0.5366314901417
chr18	10000001	11000000	B	0.587432531006668
chr18	11000001	12000000	B	0.607233016051697
chr18	12000001	13000000	A	0.628341507977952
chr18	13000001	14000000	A	0.714296050376118
chr18	20000001	21000000	B	0.5340138197193
chr18	21000001	22000000	A	0.514713815244478
chr18	22000001	23000000	A	0.338648936109606
chr18	23000001	24000000	A	0.334986630656771
chr18	24000001	25000000	A	0.315708533916547
chr18	25000001	26000000	B	0.219364935964013
chr18	26000001	27000000	A	0.191806501477578
chr18	27000001	28000000	B	0.266702466466451
chr18	28000001	29000000	B	0.249491896674688
chr18	29000001	30000000	B	0.290132189427983
chr18	30000001	31000000	B	0.269340828362908
chr18	31000001	32000000	A	0.265887506292609
chr18	32000001	33000000	A	0.286539225182103
chr18	33000001	34000000	B	0.431760513858148
chr18	34000001	35000000	B	0.442406778728928
chr18	35000001	36000000	A	0.373766172698514
chr18	36000001	37000000	A	0.257495402987521
chr18	37000001	38000000	B	0.239318166261316
chr18	38000001	39000000	B	0.16320222465138
chr18	39000001	40000000	B	0.211590820719027
chr18	40000001	41000000	B	0.185434213099337
chr18	41000001	42000000	A	0.327000905625719
chr18	42000001	43000000	A	0.296105865012977
chr18	43000001	44000000	B	0.462602169481305
chr18	44000001	45000000	B	0.564283073425437
chr18	45000001	46000000	B	0.63195491442437
chr18	46000001	47000000	A	0.58902133585847
chr18	47000001	48000000	A	0.569502027125593
chr18	48000001	49000000	A	0.362530591908783
chr18	49000001	50000000	A	0.344869321357
chr18	50000001	51000000	A	0.348499762227237
chr18	51000001	52000000	B	0.288898702376701
chr18	52000001	53000000	B	0.258010481142597
chr18	53000001	54000000	B	0.341347689470764
chr18	54000001	55000000	A	0.365479361754559
chr18	55000001	56000000	A	0.473585116022952
chr18	56000001	57000000	A	0.494366666219592
chr18	57000001	58000000	A	0.326629266581823
chr18	58000001	59000000	A	0.26180079688978
chr18	59000001	60000000	A	0.257237102471333
chr18	60000001	61000000	B	0.338806956374891
chr18	61000001	62000000	A	0.166686472432323
chr18	62000001	63000000	A	0.162725999257832
chr18	63000001	64000000	A	0.154674038149649
chr18	64000001	65000000	B	0.166587650259903
chr18	65000001	66000000	B	0.213873051309748
chr18	66000001	67000000	B	0.121962284203083
chr18	67000001	68000000	B	0.223687249977309
chr18	68000001	69000000	B	0.229130046918189
chr18	69000001	70000000	B	0.229365556274217
chr18	70000001	71000000	B	0.290612800038079
chr18	71000001	72000000	B	0.24861471468306
chr18	72000001	73000000	B	0.318963521141817
chr18	73000001	74000000	B	0.279193373267216
chr18	74000001	75000000	A	0.35091559315961
chr18	75000001	76000000	B	0.365146272964427
chr19	1000001	2000000	A	1
chr19	2000001	3000000	A	1
chr19	3000001	4000000	A	1
chr19	4000001	5000000	A	1
chr19	5000001	6000000	A	1
chr19	6000001	7000000	A	1
chr19	7000001	8000000	A	1
chr19	8000001	9000000	B	1
chr19	9000001	10000000	B	0.909524010999711
chr19	10000001	11000000	A	1
chr19	11000001	12000000	B	1
chr19	12000001	13000000	B	0.990495889000193
chr19	13000001	14000000	A	1
chr19	14000001	15000000	A	0.979660809198837
chr19	15000001	16000000	A	0.933717035255208
chr19	16000001	17000000	A	1
chr19	17000001	18000000	A	1
chr19	18000001	19000000	A	1
chr19	19000001	20000000	B	0.970475602933031
chr19	20000001	21000000	B	0.656723907759241
chr19	21000001	22000000	B	0.863174531768022
chr19	22000001	23000000	B	0.840935056418347
chr19	30000001	31000000	B	0.897117425498216
chr19	31000001	32000000	B	0.819555147295071
chr19	32000001	33000000	B	0.84101141275851
chr19	33000001	34000000	B	0.917248321423081
chr19	34000001	35000000	B	0.9593518614228
chr19	35000001	36000000	A	1
chr19	36000001	37000000	B	1
chr19	37000001	38000000	B	0.9033738895206
chr19	38000001	39000000	A	0.990240811630654
chr19	39000001	40000000	A	1
chr19	40000001	41000000	A	0.954538323041144
chr19	41000001	42000000	A	1
chr19	42000001	43000000	A	0.990785983837032
chr19	43000001	44000000	B	0.982483091864913
chr19	44000001	45000000	B	0.83286967450624
chr19	45000001	46000000	A	0.992926997024681
chr19	46000001	47000000	A	1
chr19	47000001	48000000	A	0.995306048240031
chr19	48000001	49000000	A	1
chr19	49000001	50000000	A	1
chr19	50000001	51000000	A	1
chr19	51000001	52000000	B	1
chr19	52000001	53000000	B	0.908006065896075
chr19	53000001	54000000	B	0.928811487411192
chr19	54000001	55000000	B	0.969581182259106
chr19	55000001	56000000	B	1
chr19	56000001	57000000	B	0.936904388841169
chr19	57000001	58000000	B	0.808954152143474
chr19	58000001	59000000	B	1
chr20	1000001	2000000	A	0.723454260413406
chr20	2000001	3000000	A	0.752782992116913
chr20	3000001	4000000	A	0.721105456890834
chr20	4000001	5000000	B	0.578224920139764
chr20	5000001	6000000	B	0.53215645566996
chr20	6000001	7000000	B	0.386403334388779
chr20	7000001	8000000	B	0.389730284708692
chr20	8000001	9000000	B	0.372247886520329
chr20	9000001	10000000	B	0.362919570492032
chr20	10000001	11000000	B	0.332686312834154
chr20	11000001	12000000	B	0.346202098387938
chr20	12000001	13000000	B	0.366236436936838
chr20	13000001	14000000	B	0.389792077760805
chr20	14000001	15000000	B	0.487743815330776
chr20	15000001	16000000	B	0.454746512205943
chr20	16000001	17000000	B	0.43855248334684
chr20	17000001	18000000	B	0.517149550961767
chr20	18000001	19000000	B	0.544485916244467
chr20	19000001	20000000	B	0.608832420568099
chr20	20000001	21000000	B	0.549443074361469
chr20	21000001	22000000	B	0.537876609431039
chr20	22000001	23000000	B	0.611667053164415
chr20	23000001	24000000	B	0.645258024086834
chr20	32000001	33000000	A	0.789955568417613
chr20	33000001	34000000	A	0.865983986242446
chr20	34000001	35000000	A	0.914782985003066
chr20	35000001	36000000	A	0.818041270208616
chr20	36000001	37000000	A	0.830290251106038
chr20	37000001	38000000	A	0.676729865111764
chr20	38000001	39000000	A	0.603926414598597
chr20	39000001	40000000	B	0.61166673784076
chr20	40000001	41000000	B	0.572743462341232
chr20	41000001	42000000	A	0.681528738396801
chr20	42000001	43000000	B	0.701600047247436
chr20	43000001	44000000	B	0.717590123200442
chr20	44000001	45000000	A	0.732071158846515
chr20	45000001	46000000	A	0.751544266863644
chr20	46000001	47000000	A	0.824834108877147
chr20	47000001	48000000	A	0.883693707438614
chr20	48000001	49000000	A	0.803813898685732
chr20	49000001	50000000	A	0.718590828192219
chr20	50000001	51000000	A	0.546860709907865
chr20	51000001	52000000	A	0.486596527453362
chr20	52000001	53000000	B	0.431016638013128
chr20	53000001	54000000	B	0.509783531913471
chr20	54000001	55000000	B	0.451325870502251
chr20	55000001	56000000	B	0.74769093628164
chr20	56000001	57000000	B	0.776395978715739
chr20	57000001	58000000	A	0.704351100249943
chr20	58000001	59000000	A	0.702425940416528
chr20	59000001	60000000	B	0.821204838410026
chr20	60000001	61000000	B	0.924415966806678
chr20	61000001	62000000	B	1
chr21	15000001	16000000	A	0.547704888973033
chr21	16000001	17000000	A	0.482352362926914
chr21	17000001	18000000	A	0.389218153564265
chr21	18000001	19000000	A	0.458622244202892
chr21	19000001	20000000	B	0.445023433273682
chr21	20000001	21000000	B	0.393361244012722
chr21	21000001	22000000	B	0.448162941676999
chr21	22000001	23000000	B	0.460353795181809
chr21	23000001	24000000	B	0.513193121161855
chr21	24000001	25000000	B	0.534360382224747
chr21	25000001	26000000	A	0.513606705250739
chr21	26000001	27000000	A	0.445681043920185
chr21	27000001	28000000	B	0.41667612501586
chr21	28000001	29000000	B	0.425126437364155
chr21	29000001	30000000	A	0.567962102530652
chr21	30000001	31000000	B	0.427624605793924
chr21	31000001	32000000	A	0.581485628993792
chr21	32000001	33000000	A	0.612963077570293
chr21	33000001	34000000	A	0.671218837384305
chr21	34000001	35000000	A	0.702791325505735
chr21	35000001	36000000	B	0.693116275216321
chr21	36000001	37000000	A	0.657966378934329
chr21	37000001	38000000	A	0.689931248674825
chr21	38000001	39000000	B	0.629181790352939
chr21	39000001	40000000	A	0.676887789546227
chr21	40000001	41000000	B	0.634045167001436
chr21	41000001	42000000	B	0.791176004414205
chr21	42000001	43000000	A	0.876743101534728
chr21	43000001	44000000	A	0.890064754112544
chr21	44000001	45000000	A	1
chr21	45000001	46000000	A	1
chr21	46000001	47000000	A	1
chrX	1000001	2000000	A	0.657710932320502
chrX	2000001	3000000	A	0.49841979727962
chrX	3000001	4000000	A	0.30499683027334
chrX	4000001	5000000	B	0.319663993165424
chrX	5000001	6000000	B	0.291846189646522
chrX	6000001	7000000	B	0.277588468049208
chrX	7000001	8000000	B	0.247444975611504
chrX	8000001	9000000	B	0.260365612559202
chrX	9000001	10000000	A	0.3058959978018
chrX	10000001	11000000	A	0.226477458777943
chrX	11000001	12000000	B	0.166452565909396
chrX	12000001	13000000	B	0.246606809046639
chrX	13000001	14000000	A	0.243906373818861
chrX	14000001	15000000	B	0.245704473166174
chrX	15000001	16000000	A	0.196147370905165
chrX	16000001	17000000	A	0.37127192409997
chrX	17000001	18000000	A	0.36693054126176
chrX	18000001	19000000	A	0.430761464771275
chrX	19000001	20000000	A	0.400920362906745
chrX	20000001	21000000	A	0.255918994285193
chrX	21000001	22000000	B	0.172093289161008
chrX	22000001	23000000	B	0.220886838710559
chrX	23000001	24000000	A	0.177400203925504
chrX	24000001	25000000	A	0.349491471811897
chrX	25000001	26000000	A	0.178416408032663
chrX	26000001	27000000	B	0.283443130511455
chrX	27000001	28000000	B	0.170712875137018
chrX	28000001	29000000	B	0.180995873902496
chrX	29000001	30000000	A	0.186385724923322
chrX	30000001	31000000	A	0.266198188140803
chrX	31000001	32000000	A	0.175998740362553
chrX	32000001	33000000	B	0.243284047960014
chrX	33000001	34000000	B	0.315975478051911
chrX	34000001	35000000	B	0.252558085399295
chrX	35000001	36000000	B	0.266544216529562
chrX	36000001	37000000	B	0.21178020060193
chrX	37000001	38000000	A	0.207426647763407
chrX	38000001	39000000	A	0.29976455771013
chrX	39000001	40000000	A	0.510958256412966
chrX	40000001	41000000	A	0.547415851914113
chrX	41000001	42000000	A	0.42811803188103
chrX	42000001	43000000	A	0.411897774262748
chrX	43000001	44000000	A	0.428470059850555
chrX	44000001	45000000	A	0.426579003245462
chrX	45000001	46000000	A	0.461573549797396
chrX	46000001	47000000	A	0.54686190594016
chrX	47000001	48000000	A	0.644780481715922
chrX	48000001	49000000	A	0.714475125952269
chrX	49000001	50000000	A	0.552301445142355
chrX	50000001	51000000	A	0.366828862499708
chrX	51000001	52000000	A	0.407363237230149
chrX	52000001	53000000	A	0.443428583815518
chrX	53000001	54000000	A	0.595989154484292
chrX	54000001	55000000	A	0.398641404744113
chrX	55000001	56000000	B	0.351326437214674
chrX	56000001	57000000	B	0.375446826124663
chrX	64000001	65000000	B	0.380550203386541
chrX	65000001	66000000	B	0.387347908748664
chrX	66000001	67000000	B	0.29136889113726
chrX	67000001	68000000	B	0.315478248428775
chrX	68000001	69000000	A	0.545582346658956
chrX	69000001	70000000	A	0.505225732446834
chrX	70000001	71000000	A	0.672367646719443
chrX	71000001	72000000	A	0.462366750448515
chrX	72000001	73000000	A	0.378739014174218
chrX	73000001	74000000	B	0.386317320911988
chrX	74000001	75000000	B	0.308238669377499
chrX	75000001	76000000	B	0.262897389193213
chrX	76000001	77000000	B	0.313568917533076
chrX	77000001	78000000	B	0.292461981962085
chrX	78000001	79000000	B	0.176047012258925
chrX	79000001	80000000	B	0.234333602380065
chrX	80000001	81000000	B	0.203196528038309
chrX	81000001	82000000	B	0.248448635333882
chrX	82000001	83000000	B	0.246590035475333
chrX	83000001	84000000	B	0.206920931279874
chrX	84000001	85000000	B	0.18096949241482
chrX	85000001	86000000	A	0.191122384627675
chrX	86000001	87000000	A	0.245339062438576
chrX	94000001	95000000	B	0.203244296858717
chrX	95000001	96000000	B	0.148619305492637
chrX	96000001	97000000	A	0.205738163780889
chrX	97000001	98000000	A	0.240682455764424
chrX	98000001	99000000	B	0.197399367411958
chrX	99000001	100000000	B	0.181054742962516
chrX	100000001	101000000	A	0.312849589541268
chrX	101000001	102000000	A	0.247228659170685
chrX	102000001	103000000	B	0.280283225952983
chrX	103000001	104000000	A	0.305687224895281
chrX	104000001	105000000	B	0.270514270149311
chrX	105000001	106000000	B	0.289221850634479
chrX	106000001	107000000	B	0.304562295178263
chrX	107000001	108000000	A	0.268736177462984
chrX	108000001	109000000	A	0.231350425417311
chrX	109000001	110000000	A	0.293244307907141
chrX	110000001	111000000	A	0.20112088984836
chrX	111000001	112000000	A	0.216736869164544
chrX	112000001	113000000	B	0.214790572740697
chrX	113000001	114000000	A	0.163342255556624
chrX	114000001	115000000	A	0.268273119815371
chrX	115000001	116000000	A	0.290540197527071
chrX	116000001	117000000	B	0.191650061655795
chrX	117000001	118000000	B	0.324136093085501
chrX	118000001	119000000	A	0.447897130383311
chrX	119000001	120000000	A	0.29525634323204
chrX	120000001	121000000	A	0.180167079759165
chrX	121000001	122000000	B	0.183016665165173
chrX	122000001	123000000	B	0.185571831562385
chrX	123000001	124000000	A	0.176635587551818
chrX	124000001	125000000	A	0.207229447208753
chrX	125000001	126000000	B	0.233420174371219
chrX	126000001	127000000	B	0.267614898209698
chrX	127000001	128000000	B	0.187370320690553
chrX	128000001	129000000	B	0.24255575162645
chrX	129000001	130000000	A	0.407711798213383
chrX	130000001	131000000	A	0.274592039147326
chrX	131000001	132000000	A	0.319083730372514
chrX	132000001	133000000	A	0.373749514536245
chrX	133000001	134000000	A	0.460541918947494
chrX	134000001	135000000	A	0.426826513988094
chrX	135000001	136000000	A	0.394459830154372
chrX	136000001	137000000	A	0.203554770233333
chrX	137000001	138000000	A	0.115020422253108
chrX	138000001	139000000	B	0.117167255028929
chrX	139000001	140000000	B	0.14544107467062
chrX	140000001	141000000	B	0.139329243746476
chrX	141000001	142000000	B	0.114138366749181
chrX	142000001	143000000	B	0.204809646806786
chrX	143000001	144000000	B	0.201328769196054
chrX	144000001	145000000	B	0.11602820337748
chrX	145000001	146000000	B	0.168753967087446
chrX	146000001	147000000	B	0.160309856770193
chrX	147000001	148000000	B	0.139848321885048
chrX	148000001	149000000	A	0.181677761764878
chrX	149000001	150000000	A	0.306463607541141
chrX	150000001	151000000	A	0.192555091908551
chrX	151000001	152000000	B	0.232752660271779
chrX	152000001	153000000	B	0.627082410990633
chrX	153000001	154000000	A	0.823892510172417
chr22:9	19000001	20000000	B	1
chr22:9	20000001	21000000	B	1
chr22:9	21000001	22000000	B	1
chr22:9	22000001	23000000	B	1
chr22:9	23000001	24000000	A	1
chr22:9	24000001	25000000	B	1
chr22:9	25000001	26000000	B	1
chr22:9	26000001	27000000	B	1
chr22:9	27000001	28000000	B	1
chr22:9	28000001	29000000	B	1
chr9:22	1000001	2000000	B	0.242867437665715
chr9:22	2000001	3000000	A	0.177535262793852
chr9:22	3000001	4000000	A	0.233610754431881
chr9:22	4000001	5000000	A	0.266266528513315
chr9:22	5000001	6000000	A	0.274812770187756
chr9:22	6000001	7000000	A	0.329500561484682
chr9:22	7000001	8000000	A	0.245309670974779
chr9:22	8000001	9000000	A	0.180175013294652
chr9:22	9000001	10000000	B	0.111652525180075
chr9:22	10000001	11000000	B	0.179631314357993
chr9:22	11000001	12000000	B	0.162924224869585
chr9:22	12000001	13000000	B	0.127101959781083
chr9:22	13000001	14000000	B	0.207798021556129
chr9:22	14000001	15000000	A	0.160093037089733
chr9:22	15000001	16000000	B	0.205227834441201
chr9:22	16000001	17000000	A	0.250796799313199
chr9:22	17000001	18000000	A	0.265369030559805
chr9:22	18000001	19000000	A	0.256580671523917
chr9:22	19000001	20000000	A	0.274389183531271
chr9:22	20000001	21000000	B	0.152519391926133
chr9:22	21000001	22000000	B	0.18029583289557
chr9:22	22000001	23000000	B	0.125101214559987
chr9:22	23000001	24000000	B	0.171878833840678
chr9:22	24000001	25000000	B	0.142225563040079
chr9:22	25000001	26000000	B	0.161749362493876
chr9:22	26000001	27000000	A	0.223189440031547
chr9:22	27000001	28000000	B	0.204047514427212
chr9:22	28000001	29000000	B	0.259961890395534
chr9:22	29000001	30000000	B	0.26755626518054
chr9:22	30000001	31000000	B	0.256410706025638
chr9:22	31000001	32000000	B	0.241635515982303
chr9:22	32000001	33000000	B	0.322730136853487
chr9:22	33000001	34000000	A	0.609996447570011
chr9:22	34000001	35000000	A	0.689738422360309
chr9:22	35000001	36000000	A	0.756548242650212
chr9:22	36000001	37000000	A	0.679491398025292
chr9:22	37000001	38000000	A	0.669601796708536
chr9:22	72000001	73000000	A	0.373167324665747
chr9:22	73000001	74000000	B	0.304420553647949
chr9:22	74000001	75000000	B	0.266085845635386
chr9:22	75000001	76000000	B	0.181463920701249
