chrom	start	end	gpseq_score	comp
chr11	93000001	9.4e+07	1.1819310013838	B
chr11	94000001	9.5e+07	1.14869186835185	B
chr11	95000001	9.6e+07	1.14701664741864	A
chr11	96000001	9.7e+07	1.09680067404966	B
chr11	97000001	9.8e+07	1.10369063325681	B
chr11	98000001	9.9e+07	1.13746004206269	B
chr11	99000001	1e+08	1.12938591321224	B
chr11	100000001	1.01e+08	1.09270111353806	B
chr11	101000001	1.02e+08	1.0944307579142	B
chr11	102000001	1.03e+08	1.10530934323015	A
chr11	103000001	1.04e+08	1.07106621946366	B
chr11	104000001	1.05e+08	1.15237869301872	B
chr11	105000001	1.06e+08	1.13231338770636	B
chr11	106000001	1.07e+08	1.15505139214345	B
chr11	107000001	1.08e+08	1.10226412479519	B
chr11	108000001	1.09e+08	1.14674780638062	A
chr11	109000001	1.1e+08	1.12945773656973	B
chr11	110000001	1.11e+08	1.15110365477766	B
chr11	111000001	1.12e+08	1.20363274377135	A
chr11	112000001	1.13e+08	1.20952524823399	B
chr11	113000001	1.14e+08	1.24540132923565	B
chr11	114000001	1.15e+08	1.24791400605572	B
chr11	115000001	1.16e+08	1.23322164941069	B
chr11	116000001	1.17e+08	1.31715793631265	A
chr11	117000001	1.18e+08	1.52006252920741	A
chr11	118000001	1.19e+08	1.54155753597802	A
chr11	119000001	1.2e+08	1.6219421971653	A
chr11	120000001	1.21e+08	1.38470051597733	A
chr11	121000001	1.22e+08	1.20386049162162	A
chr11	122000001	1.23e+08	1.20299624411222	B
chr11	123000001	1.24e+08	1.17130638274031	A
chr11	124000001	1.25e+08	1.1449099155883	B
chr11	125000001	1.26e+08	1.23963819260945	A
chr11	126000001	1.27e+08	1.23182506432607	A
chr11	127000001	1.28e+08	1.18108053894249	B
chr11	128000001	1.29e+08	1.08861872088211	B
chr11	129000001	1.3e+08	1.13891634394071	B
chr12	1000001	2e+06	1.61797913160101	A
chr12	2000001	3e+06	1.75038300383002	A
chr12	3000001	4e+06	1.64892228099838	A
chr12	4000001	5e+06	1.52804151711961	A
chr12	5000001	6e+06	1.62525306406468	B
chr12	6000001	7e+06	1.71494032309669	A
chr12	7000001	8e+06	1.53279489166977	A
chr12	8000001	9e+06	1.45820716089824	A
chr12	9000001	1e+07	1.37492602581587	A
chr12	10000001	1.1e+07	1.32257148665441	B
chr12	11000001	1.2e+07	1.33226471069171	B
chr12	12000001	1.3e+07	1.32584947957906	A
chr12	13000001	1.4e+07	1.32231683588546	B
chr12	14000001	1.5e+07	1.2824903140068	B
chr12	15000001	1.6e+07	1.21916783388315	B
chr12	16000001	1.7e+07	1.22200371476412	B
chr12	17000001	1.8e+07	1.18743567426693	B
chr12	18000001	1.9e+07	1.22069394045481	B
chr12	19000001	2e+07	1.21472089030477	A
chr12	20000001	2.1e+07	1.23920642350134	B
chr12	21000001	2.2e+07	1.22299893619495	B
chr12	22000001	2.3e+07	1.25311373476584	B
chr12	23000001	2.4e+07	1.20294562508401	B
chr12	24000001	2.5e+07	1.22732713255331	B
chr12	25000001	2.6e+07	1.31105238819548	B
chr12	26000001	2.7e+07	1.31691976507208	A
chr12	27000001	2.8e+07	1.35809459657829	A
chr12	28000001	2.9e+07	1.29880597175336	B
chr12	29000001	3e+07	1.30610594918796	B
chr12	30000001	3.1e+07	1.37112602256921	B
chr12	31000001	3.2e+07	1.44974573526486	A
chr12	32000001	3.3e+07	1.33489072511838	A
chr12	33000001	3.4e+07	1.30308975351164	B
chr12	34000001	3.5e+07		B
chr12	35000001	3.6e+07		B
chr12	36000001	3.7e+07		B
chr12	37000001	3.8e+07		B
chr12	38000001	3.9e+07		B
chr12	39000001	4e+07		B
chr12	40000001	4.1e+07	1.18468741009609	B
chr12	41000001	4.2e+07	1.21432420711325	B
chr12	42000001	4.3e+07	1.18735120274542	B
chr12	43000001	4.4e+07	1.22272158425122	B
chr12	44000001	4.5e+07	1.20931454713837	B
chr12	45000001	4.6e+07	1.21389332691198	B
chr12	46000001	4.7e+07	1.22058891516083	B
chr12	47000001	4.8e+07	1.35843299156099	A
chr12	48000001	4.9e+07	1.44467431886054	A
chr12	49000001	5e+07	1.66245972472413	A
chr12	50000001	5.1e+07	1.73976568026185	A
chr12	51000001	5.2e+07	1.64879107106152	A
chr12	52000001	5.3e+07	1.74491388836024	A
chr12	53000001	5.4e+07	1.76173064238746	A
chr12	54000001	5.5e+07	1.56132847839482	A
chr12	55000001	5.6e+07	1.3889514223832	A
chr12	56000001	5.7e+07	1.57699064274094	A
chr12	57000001	5.8e+07	1.58755983009479	A
chr12	58000001	5.9e+07	1.28525753023271	B
chr12	59000001	6e+07	1.19471627765673	B
chr12	60000001	6.1e+07	1.27127126281655	B
chr12	61000001	6.2e+07	1.28948750060551	B
chr12	62000001	6.3e+07	1.19530465417544	B
chr12	63000001	6.4e+07	1.18880550248916	B
chr12	64000001	6.5e+07	1.20822287115965	A
chr12	65000001	6.6e+07	1.20430433896679	B
chr12	66000001	6.7e+07	1.19460870494985	B
chr12	67000001	6.8e+07	1.18620022570788	B
chr12	68000001	6.9e+07	1.17497121313682	B
chr12	69000001	7e+07	1.26349764683481	B
chr12	70000001	7.1e+07	1.15202641492565	B
chr12	71000001	7.2e+07	1.1705903613273	B
chr12	72000001	7.3e+07	1.08082480525672	B
chr12	73000001	7.4e+07	1.16170486497353	B
chr12	74000001	7.5e+07	1.15435368012945	B
chr12	75000001	7.6e+07	1.15985559015177	B
chr12	76000001	7.7e+07	1.15520890090727	B
chr12	77000001	7.8e+07	1.16996991275136	B
chr12	78000001	7.9e+07	1.13788061126904	B
chr12	79000001	8e+07	1.1837581370437	A
chr12	80000001	8.1e+07	1.14357880015513	B
chr12	81000001	8.2e+07	1.13551107323338	B
chr12	82000001	8.3e+07	1.136725012395	B
chr12	83000001	8.4e+07	1.1255751788463	B
chr12	84000001	8.5e+07	1.11963418853455	B
chr12	85000001	8.6e+07	1.07106761532509	B
chr12	86000001	8.7e+07	1.07974522358507	B
chr12	87000001	8.8e+07	1.10259330748384	B
chr12	88000001	8.9e+07	1.0521712603644	B
chr12	89000001	9e+07	1.09751264147475	B
chr12	90000001	9.1e+07	1.11881047756015	B
chr12	91000001	9.2e+07	1.10566486199567	B
chr12	92000001	9.3e+07	1.12570405683108	B
chr12	93000001	9.4e+07	1.19591449563759	A
chr12	94000001	9.5e+07	1.29906786531508	A
chr12	95000001	9.6e+07	1.33091422531534	A
chr12	96000001	9.7e+07	1.27910561262596	B
chr12	97000001	9.8e+07	1.17841391117222	B
chr12	98000001	9.9e+07	1.18869997232165	B
chr12	99000001	1e+08	1.1552347969684	B
chr12	100000001	1.01e+08	1.15047908775529	B
chr12	101000001	1.02e+08	1.19710227936853	A
chr12	102000001	1.03e+08	1.18831362999891	B
chr12	103000001	1.04e+08	1.23486479869032	B
chr12	104000001	1.05e+08	1.3405932459934	A
chr12	105000001	1.06e+08	1.36420584447194	A
chr12	106000001	1.07e+08	1.37553356309439	A
chr12	107000001	1.08e+08	1.39511735038454	A
chr12	108000001	1.09e+08	1.47675438419062	A
chr12	109000001	1.1e+08	1.58006912765904	A
chr12	110000001	1.11e+08	1.60731726319536	A
chr12	111000001	1.12e+08	1.73676722520368	A
chr12	112000001	1.13e+08	1.59273984978097	A
chr12	113000001	1.14e+08	1.61804613707434	A
chr12	114000001	1.15e+08	1.46581956710862	A
chr12	115000001	1.16e+08	1.35111543078214	B
chr12	116000001	1.17e+08	1.35741151384708	A
chr12	117000001	1.18e+08	1.37692361067727	A
chr12	118000001	1.19e+08	1.28608941245571	A
chr12	119000001	1.2e+08	1.32805236644363	A
chr12	120000001	1.21e+08	1.56244653547835	A
chr12	121000001	1.22e+08	1.70936613550559	A
chr12	122000001	1.23e+08	1.69799684771194	A
chr12	123000001	1.24e+08	1.6309636081202	A
chr12	124000001	1.25e+08	1.61094828005951	A
chr12	125000001	1.26e+08	1.40249754239718	A
chr12	126000001	1.27e+08	1.24198777904567	B
chr12	127000001	1.28e+08	1.26079926020395	B
chr12	128000001	1.29e+08	1.29065143475462	B
chr12	129000001	1.3e+08	1.34698616268269	B
chr13	21000001	2.2e+07	1.64892643049278	A
chr13	22000001	2.3e+07	1.57892587407748	B
chr13	23000001	2.4e+07	1.48402644433419	A
chr13	24000001	2.5e+07	1.54931777257888	A
chr13	25000001	2.6e+07	1.50748931194696	A
chr13	26000001	2.7e+07	1.46412221593339	A
chr13	27000001	2.8e+07	1.52867536141918	A
chr13	28000001	2.9e+07	1.45900436658058	A
chr13	29000001	3e+07	1.57633809940014	A
chr13	30000001	3.1e+07	1.4666184410288	A
chr13	31000001	3.2e+07	1.48223158070047	A
chr13	32000001	3.3e+07	1.4020144696298	A
chr13	33000001	3.4e+07	1.33322121978592	A
chr13	34000001	3.5e+07	1.33946754997798	A
chr13	35000001	3.6e+07	1.29951128617692	A
chr13	36000001	3.7e+07	1.26839289777768	A
chr13	37000001	3.8e+07	1.31678351570748	B
chr13	38000001	3.9e+07	1.30196714505518	A
chr13	39000001	4e+07	1.26948081355602	A
chr13	40000001	4.1e+07	1.36554936852403	A
chr13	41000001	4.2e+07	1.34808744484251	A
chr13	42000001	4.3e+07	1.34660859055574	A
chr13	43000001	4.4e+07	1.38524841123692	A
chr13	44000001	4.5e+07	1.4075487330387	A
chr13	45000001	4.6e+07	1.40877022016157	A
chr13	46000001	4.7e+07	1.4275675978155	A
chr13	47000001	4.8e+07	1.38543433298881	B
chr13	48000001	4.9e+07	1.37263316777763	A
chr13	49000001	5e+07	1.3352875025173	A
chr13	50000001	5.1e+07	1.32862662901804	A
chr13	51000001	5.2e+07	1.34826064152369	A
chr13	52000001	5.3e+07	1.31419666346626	A
chr13	53000001	5.4e+07	1.25691738854669	A
chr13	54000001	5.5e+07	1.18543806803947	B
chr13	55000001	5.6e+07	1.18608136992529	B
chr13	56000001	5.7e+07	1.28298992475519	B
chr13	57000001	5.8e+07	1.22746721952649	B
chr13	58000001	5.9e+07	1.14033721715735	B
chr13	59000001	6e+07	1.1861410270663	A
chr13	60000001	6.1e+07	1.10590070538338	A
chr13	61000001	6.2e+07	1.1119005337149	B
chr13	62000001	6.3e+07	1.12468520442461	B
chr13	63000001	6.4e+07	1.18026312807221	B
chr13	64000001	6.5e+07	1.1461687134526	B
chr13	65000001	6.6e+07	1.11327459227799	B
chr13	66000001	6.7e+07	1.10819357000763	B
chr13	67000001	6.8e+07	1.10122374444876	B
chr13	68000001	6.9e+07	1.11452925286971	B
chr13	69000001	7e+07	1.0799283123345	B
chr13	70000001	7.1e+07	1.13228976066486	B
chr13	71000001	7.2e+07	1.07632659191446	A
chr13	72000001	7.3e+07	1.08383965966568	A
chr13	73000001	7.4e+07	1.19265109309643	A
chr13	74000001	7.5e+07	1.14666090161164	B
chr13	75000001	7.6e+07	1.12665606366429	A
chr13	76000001	7.7e+07	1.14346550449485	B
chr13	77000001	7.8e+07	1.12200062144374	B
chr13	78000001	7.9e+07	1.13789712170807	B
chr13	79000001	8e+07	1.07524660880292	B
chr13	80000001	8.1e+07	1.05129086054873	B
chr13	81000001	8.2e+07	1.10831270011981	B
chr13	82000001	8.3e+07	1.14516166403857	B
chr13	83000001	8.4e+07	1.18808604703598	B
chr13	84000001	8.5e+07	1.08105716888415	B
chr13	85000001	8.6e+07	1.05561759285517	B
chr13	86000001	8.7e+07	1.08945361645217	B
chr13	87000001	8.8e+07	1.09700656583464	B
chr13	88000001	8.9e+07	1.17130557057694	B
chr13	89000001	9e+07	1.20078562085819	B
chr13	90000001	9.1e+07	1.10031522970011	B
chr13	91000001	9.2e+07	1.10440348627531	B
chr13	92000001	9.3e+07	1.06390301002622	B
chr13	93000001	9.4e+07	1.0991310511961	B
chr13	94000001	9.5e+07	1.06197459354396	A
chr13	95000001	9.6e+07	1.15462043473666	A
chr13	96000001	9.7e+07	1.19604398123249	A
chr13	97000001	9.8e+07	1.19331140484443	A
chr13	98000001	9.9e+07	1.20896574424465	A
chr13	99000001	1e+08	1.28967464132981	A
chr13	100000001	1.01e+08	1.22462701570694	A
chr13	101000001	1.02e+08	1.13886444195425	B
chr13	102000001	1.03e+08	1.09689023968032	B
chr13	103000001	1.04e+08	1.07323072101922	B
chr13	104000001	1.05e+08	1.1437214295355	B
chr13	105000001	1.06e+08	1.11942613206009	B
chr13	106000001	1.07e+08	1.13259256521263	B
chr13	107000001	1.08e+08	1.08392277913606	B
chr13	108000001	1.09e+08	1.06608235465982	B
chr13	109000001	1.1e+08	1.157770520199	B
chr14	21000001	2.2e+07	1.58365381181009	A
chr14	22000001	2.3e+07	1.59925791626795	A
chr14	23000001	2.4e+07	1.66041613837812	A
chr14	24000001	2.5e+07	1.60010262296754	A
chr14	25000001	2.6e+07	1.60472252297961	B
chr14	26000001	2.7e+07	1.42426934668464	B
chr14	27000001	2.8e+07	1.39588384841832	B
chr14	28000001	2.9e+07	1.59116277699261	B
chr14	29000001	3e+07	1.32853941059668	B
chr14	30000001	3.1e+07	1.31672583703142	A
chr14	31000001	3.2e+07	1.38741994070511	A
chr14	32000001	3.3e+07	1.41556883662722	A
chr14	33000001	3.4e+07	1.35041952958558	B
chr14	34000001	3.5e+07	1.39392383473181	A
chr14	35000001	3.6e+07	1.44686926754941	A
chr14	36000001	3.7e+07	1.34802295587541	A
chr14	37000001	3.8e+07	1.34968594873733	B
chr14	38000001	3.9e+07	1.36723325632485	B
chr14	39000001	4e+07	1.22978451040995	B
chr14	40000001	4.1e+07	1.21495292786771	B
chr14	41000001	4.2e+07	1.34339470256183	B
chr14	42000001	4.3e+07	1.28693614898628	B
chr14	43000001	4.4e+07	1.27609868723481	B
chr14	44000001	4.5e+07	1.22633830668538	B
chr14	45000001	4.6e+07	1.26019390249507	B
chr14	46000001	4.7e+07	1.3736959000429	B
chr14	47000001	4.8e+07	1.41313406048461	B
chr14	48000001	4.9e+07	1.44484291283438	B
chr14	49000001	5e+07	1.32230202076953	A
chr14	50000001	5.1e+07	1.39432797469479	A
chr14	51000001	5.2e+07	1.3613257522636	A
chr14	52000001	5.3e+07	1.42790277757664	A
chr14	53000001	5.4e+07	1.39169315784778	B
chr14	54000001	5.5e+07	1.39761457123826	A
chr14	55000001	5.6e+07	1.44467162626652	A
chr14	56000001	5.7e+07	1.46352174829706	A
chr14	57000001	5.8e+07	1.33865259936485	A
chr14	58000001	5.9e+07	1.33986146845704	A
chr14	59000001	6e+07	1.27790248925907	B
chr14	60000001	6.1e+07	1.2575863441398	B
chr14	61000001	6.2e+07	1.30509760963791	B
chr14	62000001	6.3e+07	1.33163139172848	B
chr14	63000001	6.4e+07	1.26227143766635	A
chr14	64000001	6.5e+07	1.38056822571914	A
chr14	65000001	6.6e+07	1.56514138603456	A
chr14	66000001	6.7e+07	1.40466072782939	B
chr14	67000001	6.8e+07	1.45448864935258	A
chr14	68000001	6.9e+07	1.48111342139575	A
chr14	69000001	7e+07	1.60282958808337	A
chr14	70000001	7.1e+07	1.52904874536264	A
chr14	71000001	7.2e+07	1.471215238465	A
chr14	72000001	7.3e+07	1.45963818906923	A
chr14	73000001	7.4e+07	1.54985469601415	A
chr14	74000001	7.5e+07	1.65619520617644	A
chr14	75000001	7.6e+07	1.61120781582619	A
chr14	76000001	7.7e+07	1.51409590699357	A
chr14	77000001	7.8e+07	1.50498590878269	A
chr14	78000001	7.9e+07	1.29292616250583	B
chr14	79000001	8e+07	1.23298010270228	B
chr14	80000001	8.1e+07	1.19556380910221	B
chr14	81000001	8.2e+07	1.17100179384139	B
chr14	82000001	8.3e+07	1.12995264198809	B
chr14	83000001	8.4e+07	1.09127021833681	B
chr14	84000001	8.5e+07	1.10621960226263	B
chr14	85000001	8.6e+07	1.11134749241126	B
chr14	86000001	8.7e+07	1.13052275380938	B
chr14	87000001	8.8e+07	1.24202411137571	B
chr14	88000001	8.9e+07	1.18666548812312	B
chr14	89000001	9e+07	1.23168222483309	A
chr14	90000001	9.1e+07	1.32045320336866	A
chr14	91000001	9.2e+07	1.41389008247384	A
chr14	92000001	9.3e+07	1.4678812667604	A
chr14	93000001	9.4e+07	1.53886395477222	A
chr14	94000001	9.5e+07	1.45118921007493	A
chr14	95000001	9.6e+07	1.47339808283121	A
chr14	96000001	9.7e+07	1.39045083598539	A
chr14	97000001	9.8e+07	1.32043270487655	B
chr14	98000001	9.9e+07	1.31647412223364	B
chr14	99000001	1e+08	1.31819622636942	A
chr14	100000001	1.01e+08	1.52662201772061	A
chr14	101000001	1.02e+08	1.55424583504198	A
chr14	102000001	1.03e+08	1.55294298644688	A
chr14	103000001	1.04e+08	1.60769968633746	A
chr15	31000001	3.2e+07	1.67686582386615	A
chr15	32000001	3.3e+07	1.54581370967866	B
chr15	33000001	3.4e+07	1.47403622911689	B
chr15	34000001	3.5e+07	1.4553115171384	B
chr15	35000001	3.6e+07	1.41909855842364	B
chr15	36000001	3.7e+07	1.35391157948415	B
chr15	37000001	3.8e+07	1.32990272560444	B
chr15	38000001	3.9e+07	1.42831784978953	B
chr15	39000001	4e+07	1.55363949999436	B
chr15	40000001	4.1e+07	1.57399503387521	A
chr15	41000001	4.2e+07	1.77435593516617	A
chr15	42000001	4.3e+07	2	A
chr15	43000001	4.4e+07	1.82606624820241	A
chr15	44000001	4.5e+07	1.60242877723436	A
chr15	45000001	4.6e+07	1.4959427314414	B
chr15	46000001	4.7e+07	1.48992776794529	B
chr15	47000001	4.8e+07	1.48249519112122	B
chr15	48000001	4.9e+07	1.34660762517698	B
chr15	49000001	5e+07	1.34853804437517	B
chr15	50000001	5.1e+07	1.41598061924677	A
chr15	51000001	5.2e+07	1.49801904304503	A
chr15	52000001	5.3e+07	1.36927853521796	B
chr15	53000001	5.4e+07	1.34988370521109	B
chr15	54000001	5.5e+07	1.38873508754708	B
chr15	55000001	5.6e+07	1.39812748073371	B
chr15	56000001	5.7e+07	1.39194160623616	B
chr15	57000001	5.8e+07	1.42586209326442	A
chr15	58000001	5.9e+07	1.48538177598526	A
chr15	59000001	6e+07	1.44876605595461	A
chr15	60000001	6.1e+07	1.35524092882919	B
chr15	61000001	6.2e+07	1.47878694667774	B
chr15	62000001	6.3e+07	1.5329331149447	A
chr15	63000001	6.4e+07	1.6127666170223	A
chr15	64000001	6.5e+07	1.73879531121111	A
chr15	65000001	6.6e+07	1.74643348053652	A
chr15	66000001	6.7e+07	1.78764020442161	A
chr15	67000001	6.8e+07	1.75262183952618	A
chr15	68000001	6.9e+07	1.64561799328246	A
chr15	69000001	7e+07	1.64540145888073	A
chr15	70000001	7.1e+07	1.74454643294886	A
chr15	71000001	7.2e+07	1.56501227655806	A
chr15	72000001	7.3e+07	1.66145867029968	A
chr15	73000001	7.4e+07	1.61617264535831	A
chr15	74000001	7.5e+07	1.8390863786135	A
chr15	75000001	7.6e+07	1.84070775173116	A
chr15	76000001	7.7e+07	1.64432370387854	A
chr15	77000001	7.8e+07	1.59745963602836	A
chr15	78000001	7.9e+07	1.65749929614643	A
chr15	79000001	8e+07	1.52342387855407	A
chr15	80000001	8.1e+07	1.43132697068252	A
chr15	81000001	8.2e+07	1.40475239220805	B
chr15	82000001	8.3e+07	1.36706399728708	A
chr15	83000001	8.4e+07	1.47969427517671	A
chr15	84000001	8.5e+07	1.35935316037027	A
chr15	85000001	8.6e+07	1.50939611484606	A
chr15	86000001	8.7e+07	1.2874881198989	B
chr15	87000001	8.8e+07	1.33820034100839	B
chr15	88000001	8.9e+07	1.4218814846628	A
chr15	89000001	9e+07	1.46445084026859	A
chr15	90000001	9.1e+07	1.53171665281943	A
chr15	91000001	9.2e+07	1.31329374301914	B
chr15	92000001	9.3e+07	1.25925598675153	B
chr15	93000001	9.4e+07	1.16974564569305	B
chr15	94000001	9.5e+07	1.18247655239258	B
chr15	95000001	9.6e+07	1.15511729864603	B
chr15	96000001	9.7e+07	1.12104224128863	B
chr15	97000001	9.8e+07	1.12567159785145	B
chr15	98000001	9.9e+07	1.18550159148039	B
chr15	99000001	1e+08	1.24831009716537	A
chr16	1000001	2e+06	2	A
chr16	2000001	3e+06	2	A
chr16	3000001	4e+06	1.96615513948188	A
chr16	4000001	5e+06	1.91261558066944	A
chr16	5000001	6e+06	1.81347696572118	B
chr16	6000001	7e+06	1.71103514321417	B
chr16	7000001	8e+06	1.65812311233951	B
chr16	8000001	9e+06	1.58182231772963	B
chr16	9000001	1e+07	1.57833992526372	B
chr16	10000001	1.1e+07	1.62933774384608	B
chr16	11000001	1.2e+07	1.78083151465439	A
chr16	12000001	1.3e+07	1.81274271066901	B
chr16	13000001	1.4e+07	1.66443406464279	B
chr16	14000001	1.5e+07	1.59742768629612	A
chr16	15000001	1.6e+07	1.93001401754738	A
chr16	16000001	1.7e+07	1.82480647696341	B
chr16	17000001	1.8e+07	1.84085460494671	B
chr16	18000001	1.9e+07	1.67452258551436	B
chr16	19000001	2e+07	1.68027686457074	A
chr16	20000001	2.1e+07	1.58170140662635	B
chr16	21000001	2.2e+07	1.76632751884449	A
chr16	22000001	2.3e+07	1.67705841308149	A
chr16	23000001	2.4e+07	1.75844103365756	A
chr16	24000001	2.5e+07	1.68471760266372	A
chr16	25000001	2.6e+07	1.64217705676433	B
chr16	26000001	2.7e+07	1.67130393291735	B
chr16	27000001	2.8e+07	1.80094304279576	B
chr16	28000001	2.9e+07	2	A
chr16	29000001	3e+07	1.96432870904974	A
chr16	30000001	3.1e+07	1.93448636823953	A
chr16	31000001	3.2e+07		B
chr16	32000001	3.3e+07		B
chr16	33000001	3.4e+07		B
chr16	34000001	3.5e+07		B
chr16	35000001	3.6e+07		B
chr16	36000001	3.7e+07		B
chr16	37000001	3.8e+07		B
chr16	38000001	3.9e+07		B
chr16	39000001	4e+07		A
chr16	40000001	4.1e+07		A
chr16	41000001	4.2e+07		A
chr16	42000001	4.3e+07		A
chr16	43000001	4.4e+07		A
chr16	44000001	4.5e+07		A
chr16	45000001	4.6e+07		A
chr16	46000001	4.7e+07		B
chr16	47000001	4.8e+07		A
chr16	48000001	4.9e+07		B
chr16	49000001	5e+07	1.67172861618738	B
chr16	50000001	5.1e+07	1.6837729906093	A
chr16	51000001	5.2e+07	1.48834839680032	B
chr16	52000001	5.3e+07	1.39072105327274	B
chr16	53000001	5.4e+07	1.40367205646159	A
chr16	54000001	5.5e+07	1.53312875875538	A
chr16	55000001	5.6e+07	1.5455371149129	B
chr16	56000001	5.7e+07	1.60573857704583	A
chr16	57000001	5.8e+07	1.77905487401356	A
chr16	58000001	5.9e+07	1.48041281504819	A
chr16	59000001	6e+07	1.34324996923126	B
chr16	60000001	6.1e+07	1.30852059717656	B
chr16	61000001	6.2e+07	1.31977501808651	B
chr16	62000001	6.3e+07	1.26723897847207	B
chr16	63000001	6.4e+07	1.30515022569224	B
chr16	64000001	6.5e+07	1.46898615397154	B
chr16	65000001	6.6e+07	1.49136623144915	B
chr16	66000001	6.7e+07	1.70122225281387	A
chr16	67000001	6.8e+07	1.92274984595313	A
chr16	68000001	6.9e+07	1.84440429325736	A
chr16	69000001	7e+07	1.82366567195746	A
chr16	70000001	7.1e+07	1.72650105717415	A
chr16	71000001	7.2e+07	1.59617565506052	A
chr16	72000001	7.3e+07	1.47720147395526	A
chr16	73000001	7.4e+07	1.44102418052451	A
chr16	74000001	7.5e+07	1.52381864556846	A
chr16	75000001	7.6e+07	1.41810714427821	A
chr16	76000001	7.7e+07	1.27145558186894	B
chr16	77000001	7.8e+07	1.37880199127609	B
chr16	78000001	7.9e+07	1.46102683252654	B
chr16	79000001	8e+07	1.40035871553052	B
chr16	80000001	8.1e+07	1.39056683248615	B
chr16	81000001	8.2e+07	1.55617300087797	A
chr16	82000001	8.3e+07	1.37272108738306	B
chr16	83000001	8.4e+07	1.50024018332383	B
chr16	84000001	8.5e+07	1.73719388324764	A
chr16	85000001	8.6e+07	1.83674831411614	A
chr16	86000001	8.7e+07	1.79668164187232	A
chr16	87000001	8.8e+07	1.95199237850436	A
chr16	88000001	8.9e+07	2	A
chr16	89000001	9e+07	2	A
chr17	1	1e+06	2	A
chr17	1000001	2e+06	2	A
chr17	2000001	3e+06	2	A
chr17	3000001	4e+06	2	A
chr17	4000001	5e+06	2	A
chr17	5000001	6e+06	1.9214390013876	B
chr17	6000001	7e+06	1.94039436427555	B
chr17	7000001	8e+06	2	A
chr17	8000001	9e+06	1.87148757703029	B
chr17	9000001	1e+07	1.85194620727224	B
chr17	10000001	1.1e+07	1.73193714231015	B
chr17	11000001	1.2e+07	1.649296658912	B
chr17	12000001	1.3e+07	1.67359975969536	B
chr17	13000001	1.4e+07	1.61838228687551	B
chr17	14000001	1.5e+07	1.60684518120637	B
chr17	15000001	1.6e+07	1.67562375002999	B
chr17	16000001	1.7e+07	1.81253089515497	B
chr17	17000001	1.8e+07	2	A
chr17	18000001	1.9e+07	2	A
chr17	19000001	2e+07	1.87019351074805	A
chr17	20000001	2.1e+07	1.74426570560293	B
chr17	21000001	2.2e+07		B
chr17	22000001	2.3e+07		B
chr17	23000001	2.4e+07		B
chr17	24000001	2.5e+07		B
chr17	25000001	2.6e+07		B
chr17	26000001	2.7e+07		B
chr17	27000001	2.8e+07	2	B
chr17	28000001	2.9e+07	1.91612682471692	A
chr17	29000001	3e+07	1.85180007215452	A
chr17	30000001	3.1e+07	1.89085217903341	A
chr17	31000001	3.2e+07	1.78858416930045	A
chr17	32000001	3.3e+07	1.79688941382733	B
chr17	33000001	3.4e+07	1.72758579293411	B
chr17	34000001	3.5e+07	1.73754736850096	B
chr17	35000001	3.6e+07	1.80751768841902	B
chr17	36000001	3.7e+07	2	A
chr17	37000001	3.8e+07	2	A
chr17	38000001	3.9e+07	2	A
chr17	39000001	4e+07	2	A
chr17	40000001	4.1e+07	2	A
chr17	41000001	4.2e+07	2	A
chr17	42000001	4.3e+07	2	A
chr17	43000001	4.4e+07	2	A
chr17	44000001	4.5e+07	1.83645974308221	A
chr17	45000001	4.6e+07	1.97599653533739	A
chr17	46000001	4.7e+07	1.84231369758218	A
chr17	47000001	4.8e+07	1.87610993074435	A
chr17	48000001	4.9e+07	1.78867829283155	A
chr17	49000001	5e+07	1.48805706348534	A
chr17	50000001	5.1e+07	1.50784940839696	A
chr17	51000001	5.2e+07	1.4703998664395	B
chr17	52000001	5.3e+07	1.4044287070847	B
chr17	53000001	5.4e+07	1.35746977876843	B
chr17	54000001	5.5e+07	1.42864055856721	B
chr17	55000001	5.6e+07	1.55420241894221	B
chr17	56000001	5.7e+07	1.7127556449788	B
chr17	57000001	5.8e+07	1.72200248279154	A
chr17	58000001	5.9e+07	1.57782593557893	A
chr17	59000001	6e+07	1.54478033336607	A
chr17	60000001	6.1e+07	1.74934196693626	A
chr17	61000001	6.2e+07	1.6065106142669	A
chr17	62000001	6.3e+07	1.73154231568707	A
chr17	63000001	6.4e+07	1.51507413452145	A
chr17	64000001	6.5e+07	1.44867018626588	A
chr17	65000001	6.6e+07	1.54159707380029	B
chr17	66000001	6.7e+07	1.37103319512513	B
chr17	67000001	6.8e+07	1.32651841504911	A
chr17	68000001	6.9e+07	1.40594498214233	B
chr17	69000001	7e+07	1.48109821943535	B
chr17	70000001	7.1e+07	1.49392631551874	B
chr17	71000001	7.2e+07	1.59656154967249	B
chr17	72000001	7.3e+07	1.76160356182311	B
chr17	73000001	7.4e+07	1.88184768115986	B
chr17	74000001	7.5e+07	1.92190257674791	B
chr17	75000001	7.6e+07	1.94888076146684	A
chr17	76000001	7.7e+07	2	A
chr17	77000001	7.8e+07	2	A
chr17	78000001	7.9e+07	2	A
chr18	1000001	2e+06	1.30672713733451	B
chr18	2000001	3e+06	1.40969198746197	A
chr18	3000001	4e+06	1.41597754245957	A
chr18	4000001	5e+06	1.40610870730256	A
chr18	5000001	6e+06	1.40516059708605	B
chr18	6000001	7e+06	1.57186884579489	B
