phase	subcomp	chrom	start	end	gpseq_score
S3	A2	chr7	133100001	133200000	1.39297863539613
S3	A2	chr7	134200001	134300000	1.46029091391194
S3	A2	chr7	134600001	134700000	1.21864466626694
S3	A2	chr7	141200001	141300000	1.27348762348098
S3	A2	chr7	148000001	148100000	1.26606010355486
S3	A2	chr8	18300001	18400000	1.38510340187811
S3	A2	chr8	40900001	41000000	1.45425356361395
S3	A2	chr8	60900001	61000000	1.27049502293744
S3	A2	chr8	67200001	67300000	1.40438145069858
S3	A2	chr8	68500001	68600000	1.47261534092996
S3	A2	chr8	71000001	71100000	1.34213266838619
S3	A2	chr8	71200001	71300000	1.3207574411378
S3	A2	chr8	75100001	75200000	1.35131201735952
S3	A2	chr8	75200001	75300000	1.32834637866741
S3	A2	chr8	81200001	81300000	1.27099533936579
S3	A2	chr8	92400001	92500000	1.3504245206199
S3	A2	chr8	100300001	100400000	1.46871592757899
S3	A2	chr8	100400001	100500000	1.32934827663008
S3	A2	chr8	100700001	100800000	1.34270524029766
S3	A2	chr8	104300001	104400000	1.26796288266832
S3	A2	chr8	104400001	104500000	1.26375577289415
S3	A2	chr8	116300001	116400000	1.18375263437275
S3	A2	chr8	143000001	143100000	1.74685846225248
S3	B3	chr1	48400001	48500000	1.47260465027601
S3	B3	chr1	48500001	48600000	1.3848605323287
S3	B3	chr1	56100001	56200000	1.43606537056511
S3	B3	chr1	58700001	58800000	1.36584631128115
S3	B3	chr1	58800001	58900000	1.37169384910985
S3	B3	chr1	59900001	60000000	1.41532283011141
S3	B3	chr1	60300001	60400000	1.28370086892384
S3	B3	chr1	60800001	60900000	1.39250929917333
S3	B3	chr1	60900001	61000000	1.34008697810825
S3	B3	chr1	66500001	66600000	1.42251078479065
S3	B3	chr1	66600001	66700000	1.38126247579889
S3	B3	chr1	66700001	66800000	1.33620336722552
S3	B3	chr1	66800001	66900000	1.32407851667435
S3	B3	chr1	90900001	91000000	1.39246971037807
S3	B3	chr1	94700001	94800000	1.44097254642434
S3	B3	chr1	163000001	163100000	1.33628450356577
S3	B3	chr1	165100001	165200000	1.41057356607106
S3	B3	chr1	165200001	165300000	1.36951717185058
S3	B3	chr1	166200001	166300000	1.57210455321516
S3	B3	chr1	166300001	166400000	1.45813676878518
S3	B3	chr1	168700001	168800000	1.43761857468117
S3	B3	chr1	171200001	171300000	1.40629875958679
S3	B3	chr1	172000001	172100000	1.31631871659318
S3	B3	chr1	173000001	173100000	1.37812255681136
S3	B3	chr1	175500001	175600000	1.37191119397064
S3	B3	chr1	175700001	175800000	1.43136417291847
S3	B3	chr1	191600001	191700000	1.22379952667178
S3	B3	chr1	191700001	191800000	1.21257830023657
S3	B3	chr1	191900001	192000000	1.26495299166346
S3	B3	chr1	210900001	211000000	1.39873915721205
S3	B3	chr1	211000001	211100000	1.4076707133755
S3	B3	chr1	211100001	211200000	1.36953566243852
S3	B3	chr1	213700001	213800000	1.23943838423088
S3	B3	chr1	213800001	213900000	1.34231398217347
S3	B3	chr1	222500001	222600000	1.26903229707055
S3	B3	chr1	225200001	225300000	1.45425301112949
S3	B3	chr1	231900001	232000000	1.42246608248766
S3	B3	chr1	234000001	234100000	1.30253797716659
S3	B3	chr1	234100001	234200000	1.24320948865779
S3	B3	chr10	78800001	78900000	1.46663208883246
S3	B3	chr10	113100001	113200000	1.30898281805983
S3	B3	chr10	113800001	113900000	1.22478707959103
S3	B3	chr10	113900001	114000000	1.33163981314341
S3	B3	chr10	115300001	115400000	1.34216857179984
S3	B3	chr10	118400001	118500000	1.36004361311258
S3	B3	chr10	124300001	124400000	1.56911991294819
S3	B3	chr10	125300001	125400000	1.41601685824639
S3	B3	chr10	125400001	125500000	1.59777884773074
S3	B3	chr10	125600001	125700000	1.54376055410667
S3	B3	chr10	129700001	129800000	1.32580038197051
S3	B3	chr10	130000001	130100000	1.31114037552515
S3	B3	chr11	7300001	7400000	1.26630389622198
S3	B3	chr11	13600001	13700000	1.335393870791
S3	B3	chr11	13800001	13900000	1.42983514278917
S3	B3	chr11	13900001	14000000	1.32654201565314
S3	B3	chr11	14000001	14100000	1.47919123493641
S3	B3	chr11	14100001	14200000	1.41363658201283
S3	B3	chr11	15100001	15200000	1.40661999733147
S3	B3	chr11	15200001	15300000	1.40127259608434
S3	B3	chr11	15600001	15700000	1.34585141969286
S3	B3	chr11	19500001	19600000	1.43100414282946
S3	B3	chr11	19600001	19700000	1.50291267755573
S3	B3	chr11	32000001	32100000	1.28382655262258
S3	B3	chr11	32100001	32200000	1.31734591451921
S3	B3	chr11	78600001	78700000	1.3270276278929
S3	B3	chr11	83200001	83300000	1.29121245861308
S3	B3	chr11	83300001	83400000	1.3583813281081
S3	B3	chr11	87100001	87200000	1.23311610325551
S3	B3	chr11	87200001	87300000	1.25653010620986
S3	B3	chr11	93900001	94000000	1.32311693849764
S3	B3	chr11	96700001	96800000	1.29282862259953
S3	B3	chr11	96800001	96900000	1.15729767570889
S3	B3	chr11	109000001	109100000	1.34098402668693
S3	B3	chr11	109100001	109200000	1.20251934977734
S3	B3	chr11	111000001	111100000	1.22718787348675
S3	B3	chr11	111100001	111200000	1.33917583609957
S3	B3	chr11	112500001	112600000	1.3248403145705
S3	B3	chr11	112600001	112700000	1.41043269919166
S3	B3	chr11	112700001	112800000	1.44647665422455
S3	B3	chr11	112800001	112900000	1.26604122356662
S3	B3	chr11	112900001	113000000	1.30300850686993
S3	B3	chr11	116100001	116200000	1.4049179772317
S3	B3	chr11	130300001	130400000	1.28132586452869
S3	B3	chr11	130400001	130500000	1.28910642814102
S3	B3	chr12	58700001	58800000	1.27226890689693
S3	B3	chr12	65300001	65400000	1.37672383838179
S3	B3	chr12	72500001	72600000	1.19621335495783
S3	B3	chr12	75700001	75800000	1.21116987088132
S3	B3	chr12	75800001	75900000	1.19169532458436
S3	B3	chr12	99400001	99500000	1.27404482028146
S3	B3	chr12	119200001	119300000	1.49128342305789
S3	B3	chr12	119400001	119500000	1.36256305767702
S3	B3	chr12	126000001	126100000	1.30069063879383
S3	B3	chr12	130500001	130600000	1.43868281294382
S3	B3	chr12	130600001	130700000	1.42652825004858
S3	B3	chr12	130700001	130800000	1.47007506332945
S3	B3	chr13	37200001	37300000	1.38793681662962
S3	B3	chr13	40800001	40900000	1.47138050802676
S3	B3	chr13	43300001	43400000	1.4428388206617
S3	B3	chr13	43400001	43500000	1.52327960173349
S3	B3	chr13	77100001	77200000	1.33956313441398
S3	B3	chr13	77200001	77300000	1.24436433342558
S3	B3	chr13	78000001	78100000	1.22792756559017
S3	B3	chr13	78100001	78200000	1.21617546983884
S3	B3	chr13	78200001	78300000	1.23196532035534
S3	B3	chr13	98400001	98500000	1.40884375456992
S3	B3	chr14	78900001	79000000	1.43234445896486
S3	B3	chr14	79000001	79100000	1.45576789437482
S3	B3	chr14	88600001	88700000	1.32467646482788
S3	B3	chr14	88700001	88800000	1.26347051345257
S3	B3	chr15	39100001	39200000	1.64898779175279
S3	B3	chr15	92100001	92200000	1.37829561758603
S3	B3	chr15	92200001	92300000	1.36752927342959
S3	B3	chr15	92300001	92400000	1.29018551188221
S3	B3	chr15	92400001	92500000	1.32947866489543
S3	B3	chr15	92500001	92600000	1.37508583609872
S3	B3	chr15	92600001	92700000	1.33597751924354
S3	B3	chr15	92700001	92800000	1.34315265269429
S3	B3	chr15	95700001	95800000	1.285871434476
S3	B3	chr15	95800001	95900000	1.22666030838086
S3	B3	chr15	95900001	96000000	1.1814236816414
S3	B3	chr15	97100001	97200000	1.21794625586519
S3	B3	chr15	97300001	97400000	1.21849633224381
S3	B3	chr2	2800001	2900000	1.36245493911474
S3	B3	chr2	2900001	3000000	1.39318687781846
S3	B3	chr2	8300001	8400000	1.27793287521022
S3	B3	chr2	8400001	8500000	1.24414069302224
S3	B3	chr2	13100001	13200000	1.21584435404428
S3	B3	chr2	13200001	13300000	1.1518563767301
S3	B3	chr2	21200001	21300000	1.24556250494777
S3	B3	chr2	21300001	21400000	1.20909003277583
S3	B3	chr2	23500001	23600000	1.31826937167171
S3	B3	chr2	29500001	29600000	1.38332337739082
S3	B3	chr2	29700001	29800000	1.44277117904017
S3	B3	chr2	29800001	29900000	1.41558647921559
S3	B3	chr2	29900001	30000000	1.39763818356689
S3	B3	chr2	30000001	30100000	1.34588069282149
S3	B3	chr2	30100001	30200000	1.40738194893757
S3	B3	chr2	31000001	31100000	1.32392328708697
S3	B3	chr2	31100001	31200000	1.3957055732627
S3	B3	chr2	31200001	31300000	1.41641039805426
S3	B3	chr2	31300001	31400000	1.44026240040211
S3	B3	chr2	31400001	31500000	1.36974882530194
S3	B3	chr2	31500001	31600000	1.45178806778877
S3	B3	chr2	31600001	31700000	1.31451355588202
S3	B3	chr2	40200001	40300000	1.29973750267202
S3	B3	chr2	53600001	53700000	1.39535296493293
S3	B3	chr2	56100001	56200000	1.35390868588439
S3	B3	chr2	66200001	66300000	1.41154136763405
S3	B3	chr2	123000001	123100000	1.28034752149155
S3	B3	chr2	129200001	129300000	1.56560318254966
S3	B3	chr2	134600001	134700000	1.36850042813699
S3	B3	chr2	135000001	135100000	1.43374413695366
S3	B3	chr2	135100001	135200000	1.43540548993527
S3	B3	chr2	135200001	135300000	1.41514821386656
S3	B3	chr2	135400001	135500000	1.43547507254868
S3	B3	chr2	144400001	144500000	1.25093897031047
S3	B3	chr2	145600001	145700000	1.1826206859412
S3	B3	chr2	145700001	145800000	1.21000471621209
S3	B3	chr2	145800001	145900000	1.27954241808413
S3	B3	chr2	159500001	159600000	1.4052684611018
S3	B3	chr2	160800001	160900000	1.30161823571426
S3	B3	chr2	160900001	161000000	1.35230328949356
S3	B3	chr2	183400001	183500000	1.26434066947192
S3	B3	chr2	189800001	189900000	1.13378870460879
S3	B3	chr2	193200001	193300000	1.23679871532326
S3	B3	chr2	199400001	199500000	1.26314883568403
S3	B3	chr2	199900001	200000000	1.26116544263511
S3	B3	chr2	207700001	207800000	1.31652313985836
S3	B3	chr2	209800001	209900000	1.23912309438517
S3	B3	chr2	209900001	210000000	1.28013195367851
S3	B3	chr2	218400001	218500000	1.38548746567214
S3	B3	chr21	15100001	15200000	1.95749533650634
S3	B3	chr3	4000001	4100000	1.19409959505115
S3	B3	chr3	5700001	5800000	1.24483076882161
S3	B3	chr3	8500001	8600000	1.21314316632119
S3	B3	chr3	8600001	8700000	1.26435192612903
S3	B3	chr3	8700001	8800000	1.38196680135211
S3	B3	chr3	8800001	8900000	1.2867447323825
S3	B3	chr3	16200001	16300000	1.39827275346061
S3	B3	chr3	16300001	16400000	1.40735678724858
S3	B3	chr3	16400001	16500000	1.45509097044092
S3	B3	chr3	17400001	17500000	1.20635581555569
S3	B3	chr3	19600001	19700000	1.26876965271942
S3	B3	chr3	25500001	25600000	1.16901772089216
S3	B3	chr3	41000001	41100000	1.35410348575135
S3	B3	chr3	41100001	41200000	1.44004615867061
S3	B3	chr3	41200001	41300000	1.28038008873832
S3	B3	chr3	41300001	41400000	1.43572975957939
S3	B3	chr3	41400001	41500000	1.33098898620492
S3	B3	chr3	41600001	41700000	1.45628508954176
S3	B3	chr3	41700001	41800000	1.34712949577175
S3	B3	chr3	66400001	66500000	1.44563543484651
S3	B3	chr3	67600001	67700000	1.29179174821018
S3	B3	chr3	87400001	87500000	1.28652638068348
S3	B3	chr3	101900001	102000000	1.34090864480561
S3	B3	chr3	102000001	102100000	1.24033834285417
S3	B3	chr3	116000001	116100000	1.34020281199284
S3	B3	chr3	120700001	120800000	1.33744305893674
S3	B3	chr3	121800001	121900000	1.40165491286711
S3	B3	chr3	121900001	122000000	1.39945081340907
S3	B3	chr3	131300001	131400000	1.33869925695534
S3	B3	chr3	131400001	131500000	1.35379750698472
S3	B3	chr3	131800001	131900000	1.42820140921731
S3	B3	chr3	132700001	132800000	1.36010140542163
S3	B3	chr3	132900001	133000000	1.3800549753333
S3	B3	chr3	134300001	134400000	1.3753021261629
S3	B3	chr3	135400001	135500000	1.47840433252431
S3	B3	chr3	137000001	137100000	1.41571098082158
S3	B3	chr3	137100001	137200000	1.3781570321039
S3	B3	chr3	137200001	137300000	1.38466194216794
S3	B3	chr3	137300001	137400000	1.36730176038405
S3	B3	chr3	139500001	139600000	1.37986624923498
S3	B3	chr3	139600001	139700000	1.45541258862088
S3	B3	chr3	139700001	139800000	1.44192598860076
S3	B3	chr3	139900001	140000000	1.37850488053503
S3	B3	chr3	140300001	140400000	1.48047639212773
S3	B3	chr3	140400001	140500000	1.44969976328386
S3	B3	chr3	143300001	143400000	1.35480968328155
S3	B3	chr3	151000001	151100000	1.30196577543193
S3	B3	chr3	153100001	153200000	1.24926831005665
S3	B3	chr3	153200001	153300000	1.2480872177827
S3	B3	chr3	157500001	157600000	1.20637176180554
S3	B3	chr3	172800001	172900000	1.23191746896956
S3	B3	chr3	177400001	177500000	1.22666610671345
S3	B3	chr3	177500001	177600000	1.21917405713549
S3	B3	chr3	178300001	178400000	1.11573439677787
S3	B3	chr3	178400001	178500000	1.15269394055203
S3	B3	chr3	181900001	182000000	1.2524226646617
S3	B3	chr3	187200001	187300000	1.27992137430207
S3	B3	chr3	187300001	187400000	1.26539429938817
S3	B3	chr3	193000001	193100000	1.2353431993268
S3	B3	chr4	15900001	16000000	1.4514396959641
S3	B3	chr4	18000001	18100000	1.23490846613648
S3	B3	chr4	24700001	24800000	1.39230654140137
S3	B3	chr4	24800001	24900000	1.42448976584589
S3	B3	chr4	37500001	37600000	1.31093416388525
S3	B3	chr4	54700001	54800000	1.27538817868643
S3	B3	chr4	73000001	73100000	1.29259249491306
S3	B3	chr4	73100001	73200000	1.23232313045299
S3	B3	chr4	73200001	73300000	1.20305005241039
S3	B3	chr4	75800001	75900000	1.29187203606739
S3	B3	chr4	75900001	76000000	1.36537799394076
S3	B3	chr4	76000001	76100000	1.26446457588716
S3	B3	chr4	76100001	76200000	1.28216911469491
S3	B3	chr4	76200001	76300000	1.25735461798212
S3	B3	chr4	78300001	78400000	1.47046141974236
S3	B3	chr4	81600001	81700000	1.20453089726089
S3	B3	chr4	82300001	82400000	1.30604086231617
S3	B3	chr4	82900001	83000000	1.2115209458825
S3	B3	chr4	100400001	100500000	1.37541977799149
S3	B3	chr4	103000001	103100000	1.28613187599319
S3	B3	chr4	103100001	103200000	1.1898183953378
S3	B3	chr4	104200001	104300000	1.2330845807882
S3	B3	chr4	130000001	130100000	1.18354903105338
S3	B3	chr4	130100001	130200000	1.13139551231179
S3	B3	chr4	130200001	130300000	1.25066385348029
S3	B3	chr4	160500001	160600000	1.1824891568145
S3	B3	chr4	163800001	163900000	1.24686588378057
S3	B3	chr4	163900001	164000000	1.16792434074174
S3	B3	chr4	174500001	174600000	1.15209975862531
S3	B3	chr5	6900001	7000000	1.35455424192013
S3	B3	chr5	11100001	11200000	1.35668999320997
S3	B3	chr5	38100001	38200000	1.41491816147673
S3	B3	chr5	38200001	38300000	1.41573840791323
S3	B3	chr5	42500001	42600000	1.31608845253964
S3	B3	chr5	42600001	42700000	1.29110565400444
S3	B3	chr5	52500001	52600000	1.39575505521914
S3	B3	chr5	62200001	62300000	1.30825369659525
S3	B3	chr5	63900001	64000000	1.19953479620148
S3	B3	chr5	65800001	65900000	1.29866378845693
S3	B3	chr5	65900001	66000000	1.39716899784255
S3	B3	chr5	66000001	66100000	1.33946158396025
S3	B3	chr5	66500001	66600000	1.3601382967777
S3	B3	chr5	66600001	66700000	1.29337841900311
S3	B3	chr5	66700001	66800000	1.49381247693881
S3	B3	chr5	67100001	67200000	1.33985927374261
S3	B3	chr5	67200001	67300000	1.38769304921283
S3	B3	chr5	67300001	67400000	1.33229657886007
S3	B3	chr5	89200001	89300000	1.23075922080547
S3	B3	chr5	90900001	91000000	1.29356563990386
S3	B3	chr5	94300001	94400000	1.29140470821723
S3	B3	chr5	94400001	94500000	1.29355598457346
S3	B3	chr5	95600001	95700000	1.36296240394514
S3	B3	chr5	108300001	108400000	1.26759952627408
S3	B3	chr5	109000001	109100000	1.2217901057352
S3	B3	chr5	109100001	109200000	1.33164681528838
S3	B3	chr5	111400001	111500000	1.19410541855814
S3	B3	chr5	111500001	111600000	1.23955021102387
S3	B3	chr5	112700001	112800000	1.2210734431726
S3	B3	chr5	126700001	126800000	1.41144105152918
S3	B3	chr5	135100001	135200000	1.48458073089272
S3	B3	chr5	135200001	135300000	1.40806373203857
S3	B3	chr5	135600001	135700000	1.4084802757752
S3	B3	chr5	135700001	135800000	1.3646299381213
S3	B3	chr5	136400001	136500000	1.39224283470207
S3	B3	chr5	136500001	136600000	1.37025829861667
S3	B3	chr5	136600001	136700000	1.41513797967737
S3	B3	chr5	136700001	136800000	1.51834440121534
S3	B3	chr5	136800001	136900000	1.47927145297978
S3	B3	chr5	144800001	144900000	1.25462176616392
S3	B3	chr5	157500001	157600000	1.29750006430261
S3	B3	chr5	159000001	159100000	1.31762062144918
S3	B3	chr5	159100001	159200000	1.23169531949767
S3	B3	chr5	159200001	159300000	1.26359890284724
S3	B3	chr5	159300001	159400000	1.21664304186849
S3	B3	chr5	173900001	174000000	1.31761934611674
S3	B3	chr5	174400001	174500000	1.41812981375184
S3	B3	chr6	4400001	4500000	1.43471750114053
S3	B3	chr6	5600001	5700000	1.34214320148096
S3	B3	chr6	5900001	6000000	1.35807379826128
S3	B3	chr6	6000001	6100000	1.38174044100592
S3	B3	chr6	6100001	6200000	1.29829331459777
S3	B3	chr6	6200001	6300000	1.38001703622169
S3	B3	chr6	6300001	6400000	1.3433528443252
S3	B3	chr6	10200001	10300000	1.21200950602691
S3	B3	chr6	12400001	12500000	1.44844131442285
S3	B3	chr6	12500001	12600000	1.3399810664854
S3	B3	chr6	12600001	12700000	1.27716284352061
S3	B3	chr6	12700001	12800000	1.30133773349046
S3	B3	chr6	12800001	12900000	1.32126072657268
S3	B3	chr6	12900001	13000000	1.31030467103263
S3	B3	chr6	19800001	19900000	1.43999015197422
S3	B3	chr6	50000001	50100000	1.48592193325521
S3	B3	chr6	68300001	68400000	1.28375210190549
S3	B3	chr6	71600001	71700000	1.27021548856654
S3	B3	chr6	71700001	71800000	1.19359318847699
S3	B3	chr6	71800001	71900000	1.22966644751162
S3	B3	chr6	74700001	74800000	1.30559688008693
S3	B3	chr6	83200001	83300000	1.26187455250223
S3	B3	chr6	85200001	85300000	1.45278706589158
S3	B3	chr6	85300001	85400000	1.24205553909689
S3	B3	chr6	87600001	87700000	1.25436726646429
S3	B3	chr6	91500001	91600000	1.26508384796219
S3	B3	chr6	91600001	91700000	1.32636939646881
S3	B3	chr6	97200001	97300000	1.22703529004327
S3	B3	chr6	100200001	100300000	1.28643157143368
S3	B3	chr6	100400001	100500000	1.27663131059904
S3	B3	chr6	100500001	100600000	1.29809385312454
S3	B3	chr6	117300001	117400000	1.24211700601669
S3	B3	chr6	117400001	117500000	1.28433388982105
S3	B3	chr6	118600001	118700000	1.2092281370931
S3	B3	chr6	124800001	124900000	1.15246496234604
S3	B3	chr6	126900001	127000000	1.19932491871207
S3	B3	chr6	133900001	134000000	1.30367591295155
S3	B3	chr6	146300001	146400000	1.24091681589711
S3	B3	chr6	146500001	146600000	1.22402198080385
S3	B3	chr6	146600001	146700000	1.18385509914732
S3	B3	chr6	159700001	159800000	1.30981591459766
S3	B3	chr6	160600001	160700000	1.19417497473488
S3	B3	chr6	160700001	160800000	1.33700946944608
S3	B3	chr6	160800001	160900000	1.36645043823866
S3	B3	chr6	166400001	166500000	1.27098056307345
S3	B3	chr6	166500001	166600000	1.26096168123812
S3	B3	chr6	168500001	168600000	1.41733828712009
S3	B3	chr7	8600001	8700000	1.18415366374486
S3	B3	chr7	31500001	31600000	1.356250766226
S3	B3	chr7	31700001	31800000	1.30917058360458
S3	B3	chr7	31800001	31900000	1.41217656439748
S3	B3	chr7	31900001	32000000	1.40590764035482
S3	B3	chr7	33600001	33700000	1.27976877636768
S3	B3	chr7	35400001	35500000	1.39789025440625
S3	B3	chr7	36600001	36700000	1.36096358895803
S3	B3	chr7	38600001	38700000	1.4215712092663
S3	B3	chr7	38700001	38800000	1.43444083946369
S3	B3	chr7	41100001	41200000	1.46180277586649
S3	B3	chr7	42600001	42700000	1.39376875812273
S3	B3	chr7	49900001	50000000	1.42998764867888
S3	B3	chr7	91100001	91200000	1.27808546002118
S3	B3	chr7	111100001	111200000	1.32745983696236
S3	B3	chr7	111400001	111500000	1.25783658714136
S3	B3	chr7	112000001	112100000	1.16055854354459
S3	B3	chr7	112200001	112300000	1.17455687444927
S3	B3	chr7	121300001	121400000	1.24211254555109
S3	B3	chr7	126800001	126900000	1.25261643079336
S3	B3	chr7	126900001	127000000	1.30881267895844
S3	B3	chr7	131400001	131500000	1.46262799272427
S3	B3	chr7	131500001	131600000	1.49082279689966
S3	B3	chr7	131900001	132000000	1.54507127144022
S3	B3	chr7	132000001	132100000	1.53919143434826
S3	B3	chr7	132100001	132200000	1.51012734738441
S3	B3	chr7	134700001	134800000	1.1946505140325
S3	B3	chr7	140900001	141000000	1.36242897748184
S3	B3	chr7	141000001	141100000	1.31698947717576
S3	B3	chr7	141100001	141200000	1.40002384271214
S3	B3	chr7	141500001	141600000	1.28800926376241
S3	B3	chr7	147900001	148000000	1.20206670883652
S3	B3	chr7	152700001	152800000	1.33375457277634
S3	B3	chr7	152800001	152900000	1.26170898170433
S3	B3	chr7	154700001	154800000	1.28373015165721
S3	B3	chr7	155700001	155800000	1.50786256460218
S3	B3	chr7	155800001	155900000	1.43250026151385
S3	B3	chr7	155900001	156000000	1.44561132175155
S3	B3	chr7	156000001	156100000	1.37260465627558
S3	B3	chr7	156100001	156200000	1.35717906317368
S3	B3	chr7	157500001	157600000	1.58897773804629
S3	B3	chr7	157800001	157900000	1.49951584652411
S3	B3	chr8	54300001	54400000	1.18328692654257
S3	B3	chr8	55600001	55700000	1.1973874360695
S3	B3	chr8	56000001	56100000	1.28691436405102
S3	B3	chr8	56100001	56200000	1.34990195622722
S3	B3	chr8	57400001	57500000	1.41896390518639
S3	B3	chr8	67100001	67200000	1.45078578402847
S3	B3	chr8	71600001	71700000	1.34600525641615
S3	B3	chr8	73700001	73800000	1.36783806744544
S3	B3	chr8	73800001	73900000	1.27771797524104
S3	B3	chr8	90500001	90600000	1.26140255872474
S3	B3	chr8	96700001	96800000	1.35868223007817
S3	B3	chr8	96800001	96900000	1.35756971103682
S3	B3	chr8	96900001	97000000	1.32661215882173
S3	B3	chr8	97000001	97100000	1.33918462012027
S3	B3	chr8	104200001	104300000	1.28256295816442
S3	B3	chr8	116700001	116800000	1.20669655714271
S3	B3	chr8	123500001	123600000	1.2008145342254
S3	B3	chr8	126900001	127000000	1.24778315966952
S3	B3	chr8	127900001	128000000	1.33524253641301
S3	B3	chr8	128000001	128100000	1.33767929145172
S3	B3	chr8	128100001	128200000	1.2116543404609
S3	B3	chr8	128200001	128300000	1.34946537226058
S3	B3	chr8	131700001	131800000	1.27379562166454
S3	B3	chr8	131800001	131900000	1.13809256077407
S3	B3	chr8	140000001	140100000	1.29754980906479
S3	B3	chr8	140100001	140200000	1.37356478377413
S3	B3	chr8	140200001	140300000	1.36110489489423
S3	B3	chr8	140300001	140400000	1.34402342681026
S3	B3	chr8	140400001	140500000	1.28012266296318
S3	B3	chr8	140500001	140600000	1.36782278848857
S4	B1	chr1	34300001	34400000	1.67425397746256
S4	B1	chr1	34500001	34600000	1.68856749661799
S4	B1	chr1	34600001	34700000	1.56467747573658
S4	B1	chr1	34700001	34800000	1.59938816732915
S4	B1	chr1	48900001	49000000	1.4908747973973
S4	B1	chr1	119600001	119700000	1.5515117458488
S4	B1	chr1	119800001	119900000	1.51962633482004
S4	B1	chr1	158000001	158100000	1.34429337315313
S4	B1	chr15	31700001	31800000	1.59982275778281
S4	B1	chr15	31800001	31900000	1.61930780443672
S4	B1	chr15	31900001	32000000	1.78404784670138
S4	B1	chr15	32000001	32100000	1.58143574845669
S4	B1	chr15	32100001	32200000	1.63705381877415
S4	B1	chr15	32200001	32300000	1.5639985494611
S4	B1	chr15	32300001	32400000	1.62971265811757
S4	B1	chr15	32400001	32500000	1.59593821752806
S4	B1	chr15	33400001	33500000	1.53009794200006
S4	B1	chr15	33500001	33600000	1.61318686864973
S4	B1	chr15	33600001	33700000	1.50788387102539
S4	B1	chr15	37800001	37900000	1.52146365649147
S4	B1	chr15	37900001	38000000	1.50760607158161
S4	B1	chr15	38100001	38200000	1.53344652125176
S4	B1	chr15	71300001	71400000	1.52754670870679
S4	B1	chr15	86800001	86900000	1.30788937927202
S4	B1	chr16	51200001	51300000	1.5690959272493
S4	B1	chr16	51300001	51400000	1.58357744289167
S4	B1	chr16	51600001	51700000	1.52908412744202
S4	B1	chr16	51800001	51900000	1.49485152266823
S4	B1	chr16	52300001	52400000	1.65637590318796
S4	B1	chr16	52400001	52500000	1.49008901442516
S4	B1	chr16	54400001	54500000	1.54352832554382
S4	B1	chr16	55600001	55700000	1.66941066375542
S4	B1	chr16	73400001	73500000	1.5404415581148
S4	B1	chr16	73600001	73700000	1.46176320480774
S4	B1	chr16	76300001	76400000	1.3580607779612
S4	B1	chr16	76400001	76500000	1.3621322087258
S4	B1	chr17	52300001	52400000	1.55777176631505
S4	B1	chr18	4400001	4500000	1.43363631941948
S4	B1	chr19	20300001	20400000	1.66352895326763
S4	B1	chr19	20700001	20800000	1.7693100421787
S4	B1	chr19	20800001	20900000	1.70720511569846
S4	B1	chr19	22200001	22300000	1.67111615901303
S4	B1	chr19	23500001	23600000	1.68288317369132
S4	B1	chr19	37400001	37500000	2.11974864815134
S4	B1	chr19	37500001	37600000	2.10983553082471
S4	B1	chr19	57200001	57300000	1.88943532555917
S4	B1	chr19	57600001	57700000	1.88003700280278
S4	B1	chr19	57700001	57800000	1.6761812707529
S4	B1	chr19	58000001	58100000	1.98052101528455
S4	B1	chr20	6700001	6800000	1.44997016431873
S4	B1	chr20	6800001	6900000	1.40319605332008
S4	B1	chr20	7900001	8000000	1.31754321319162
S4	B1	chr20	9900001	10000000	1.43272225641088
S4	B1	chr20	10200001	10300000	1.33391588425826
S4	B1	chr20	10700001	10800000	1.33686508023688
S4	B1	chr20	14000001	14100000	1.45714729150164
S4	B1	chr20	14100001	14200000	1.40010892623242
S4	B1	chr20	16500001	16600000	1.41436678808626
S4	B1	chr20	19700001	19800000	1.49207691512516
S4	B1	chr20	20300001	20400000	1.46228714991164
S4	B1	chr20	20400001	20500000	1.64022024164102
S4	B1	chr20	20500001	20600000	1.42925716800158
S4	B1	chr21	17400001	17500000	1.57572716882385
S4	B1	chr21	17500001	17600000	1.32962122842371
S4	B1	chr21	18800001	18900000	1.45192866024442
S4	B1	chr3	54200001	54300000	1.58500518943865
S4	B1	chr7	35000001	35100000	1.3720510069134
S4	B1	chr7	68700001	68800000	1.58851417517138
S4	A1	chr1	800001	900000	1.70054375671695
S4	A1	chr1	900001	1000000	1.93527062880032
S4	A1	chr1	10900001	11000000	1.87207185345902
S4	A1	chr1	16600001	16700000	1.60080101185429
S4	A1	chr1	169900001	170000000	1.22867194369353
S4	A1	chr10	100001	200000	1.63920971366988
S4	A1	chr10	12500001	12600000	1.54747430299821
S4	A1	chr10	27400001	27500000	1.34241759087307
S4	A1	chr10	94000001	94100000	1.41771050240293
S4	A1	chr10	94100001	94200000	1.64443805442022
S4	A1	chr10	95500001	95600000	1.42478740806535
S4	A1	chr10	98500001	98600000	1.40057637008602
S4	A1	chr10	101800001	101900000	1.60604330251611
S4	A1	chr10	102000001	102100000	1.77757607975798
S4	A1	chr10	103600001	103700000	1.63577733891148
S4	A1	chr10	104100001	104200000	1.78490451500529
S4	A1	chr11	1900001	2000000	1.88070875664898
S4	A1	chr11	67600001	67700000	1.85889295613347
S4	A1	chr11	70200001	70300000	1.72683214442236
