chrom	start	end	HindIII
chr9:22	83800000	84800000	287
chr9:22	83900000	84900000	297
chr9:22	84000000	85000000	307
chr9:22	84100000	85100000	326
chr9:22	84200000	85200000	332
chr9:22	84300000	85300000	344
chr9:22	84400000	85400000	351
chr9:22	84500000	85500000	364
chr9:22	84600000	85600000	361
chr9:22	84700000	85700000	364
chr9:22	84800000	85800000	365
chr9:22	84900000	85900000	351
chr9:22	85000000	86000000	349
chr9:22	85100000	86100000	330
chr9:22	85200000	86200000	334
chr9:22	85300000	86300000	331
chr9:22	85400000	86400000	325
chr9:22	85500000	86500000	310
chr9:22	85600000	86600000	308
chr9:22	85700000	86700000	302
chr9:22	85800000	86800000	305
chr9:22	85900000	86900000	308
chr9:22	86000000	87000000	307
chr9:22	86100000	87100000	295
chr9:22	86200000	87200000	282
chr9:22	86300000	87300000	281
chr9:22	86400000	87400000	298
chr9:22	86500000	87500000	312
chr9:22	86600000	87600000	314
chr9:22	86700000	87700000	308
chr9:22	86800000	87800000	299
chr9:22	86900000	87900000	297
chr9:22	87000000	88000000	292
chr9:22	87100000	88100000	315
chr9:22	87200000	88200000	313
chr9:22	87300000	88300000	308
chr9:22	87400000	88400000	295
chr9:22	87500000	88500000	287
chr9:22	87600000	88600000	277
chr9:22	87700000	88700000	296
chr9:22	87800000	88800000	289
chr9:22	87900000	88900000	296
chr9:22	88000000	89000000	317
chr9:22	88100000	89100000	300
chr9:22	88200000	89200000	309
chr9:22	88300000	89300000	316
chr9:22	88400000	89400000	323
chr9:22	88500000	89500000	328
chr9:22	88600000	89600000	349
chr9:22	88700000	89700000	340
chr9:22	88800000	89800000	342
chr9:22	88900000	89900000	329
chr9:22	89000000	90000000	310
chr9:22	89100000	90100000	314
chr9:22	89200000	90200000	313
chr9:22	89300000	90300000	304
chr9:22	89400000	90400000	293
chr9:22	89500000	90500000	280
chr9:22	89600000	90600000	264
chr9:22	89700000	90700000	255
chr9:22	89800000	90800000	253
chr9:22	89900000	90900000	250
chr9:22	90000000	91000000	251
chr9:22	90100000	91100000	257
chr9:22	90200000	91200000	242
chr9:22	90300000	91300000	250
chr9:22	90400000	91400000	248
chr9:22	90500000	91500000	261
chr9:22	90600000	91600000	254
chr9:22	90700000	91700000	252
chr9:22	90800000	91800000	257
chr9:22	90900000	91900000	256
chr9:22	91000000	92000000	247
chr9:22	91100000	92100000	238
chr9:22	91200000	92200000	245
chr9:22	91300000	92300000	234
chr9:22	91400000	92400000	224
chr9:22	91500000	92500000	200
chr9:22	91600000	92600000	188
chr9:22	91700000	92700000	177
chr9:22	91800000	92800000	166
chr9:22	91900000	92900000	179
chr9:22	92000000	93000000	189
chr9:22	92100000	93100000	187
chr9:22	92200000	93200000	197
chr9:22	92300000	93300000	202
chr9:22	92400000	93400000	217
chr9:22	92500000	93500000	251
chr9:22	92600000	93600000	265
chr9:22	92700000	93700000	276
chr9:22	92800000	93800000	279
chr9:22	92900000	93900000	275
chr9:22	93000000	94000000	279
chr9:22	93100000	94100000	293
chr9:22	93200000	94200000	292
chr9:22	93300000	94300000	298
chr9:22	93400000	94400000	285
chr9:22	93500000	94500000	273
chr9:22	93600000	94600000	273
chr9:22	93700000	94700000	273
chr9:22	93800000	94800000	269
chr9:22	93900000	94900000	264
chr9:22	94000000	95000000	250
chr9:22	94100000	95100000	234
chr9:22	94200000	95200000	231
chr9:22	94300000	95300000	228
chr9:22	94400000	95400000	241
chr9:22	94500000	95500000	235
chr9:22	94600000	95600000	237
chr9:22	94700000	95700000	241
chr9:22	94800000	95800000	246
chr9:22	94900000	95900000	240
chr9:22	95000000	96000000	244
chr9:22	95100000	96100000	251
chr9:22	95200000	96200000	252
chr9:22	95300000	96300000	249
chr9:22	95400000	96400000	238
chr9:22	95500000	96500000	227
chr9:22	95600000	96600000	232
chr9:22	95700000	96700000	234
chr9:22	95800000	96800000	228
chr9:22	95900000	96900000	246
chr9:22	96000000	97000000	255
chr9:22	96100000	97100000	251
chr9:22	96200000	97200000	249
chr9:22	96300000	97300000	243
chr9:22	96400000	97400000	249
chr9:22	96500000	97500000	260
chr9:22	96600000	97600000	251
chr9:22	96700000	97700000	257
chr9:22	96800000	97800000	271
chr9:22	96900000	97900000	255
chr9:22	97000000	98000000	262
chr9:22	97100000	98100000	260
chr9:22	97200000	98200000	254
chr9:22	97300000	98300000	269
chr9:22	97400000	98400000	272
chr9:22	97500000	98500000	286
chr9:22	97600000	98600000	289
chr9:22	97700000	98700000	285
chr9:22	97800000	98800000	292
chr9:22	97900000	98900000	300
chr9:22	98000000	99000000	291
chr9:22	98100000	99100000	294
chr9:22	98200000	99200000	291
chr9:22	98300000	99300000	287
chr9:22	98400000	99400000	290
chr9:22	98500000	99500000	267
chr9:22	98600000	99600000	278
chr9:22	98700000	99700000	291
chr9:22	98800000	99800000	282
chr9:22	98900000	99900000	278
chr9:22	99000000	100000000	294
chr9:22	99100000	100100000	291
chr9:22	99200000	100200000	300
chr9:22	99300000	100300000	302
chr9:22	99400000	100400000	297
chr9:22	99500000	100500000	308
chr9:22	99600000	100600000	297
chr9:22	99700000	100700000	288
chr9:22	99800000	100800000	287
chr9:22	99900000	100900000	281
chr9:22	100000000	101000000	264
chr9:22	100100000	101100000	271
chr9:22	100200000	101200000	260
chr9:22	100300000	101300000	247
chr9:22	100400000	101400000	253
chr9:22	100500000	101500000	253
chr9:22	100600000	101600000	254
chr9:22	100700000	101700000	252
chr9:22	100800000	101800000	254
chr9:22	100900000	101900000	270
chr9:22	101000000	102000000	276
chr9:22	101100000	102100000	272
chr9:22	101200000	102200000	284
chr9:22	101300000	102300000	296
chr9:22	101400000	102400000	288
chr9:22	101500000	102500000	285
chr9:22	101600000	102600000	296
chr9:22	101700000	102700000	295
chr9:22	101800000	102800000	300
chr9:22	101900000	102900000	298
chr9:22	102000000	103000000	295
chr9:22	102100000	103100000	302
chr9:22	102200000	103200000	295
chr9:22	102300000	103300000	292
chr9:22	102400000	103400000	312
chr9:22	102500000	103500000	329
chr9:22	102600000	103600000	326
chr9:22	102700000	103700000	327
chr9:22	102800000	103800000	333
chr9:22	102900000	103900000	335
chr9:22	103000000	104000000	342
chr9:22	103100000	104100000	347
chr9:22	103200000	104200000	374
chr9:22	103300000	104300000	383
chr9:22	103400000	104400000	372
chr9:22	103500000	104500000	356
chr9:22	103600000	104600000	351
chr9:22	103700000	104700000	361
chr9:22	103800000	104800000	345
chr9:22	103900000	104900000	343
chr9:22	104000000	105000000	331
chr9:22	104100000	105100000	330
chr9:22	104200000	105200000	302
chr9:22	104300000	105300000	295
chr9:22	104400000	105400000	304
chr9:22	104500000	105500000	303
chr9:22	104600000	105600000	302
chr9:22	104700000	105700000	291
chr9:22	104800000	105800000	307
chr9:22	104900000	105900000	302
chr9:22	105000000	106000000	312
chr9:22	105100000	106100000	318
chr9:22	105200000	106200000	316
chr9:22	105300000	106300000	325
chr9:22	105400000	106400000	317
chr9:22	105500000	106500000	313
chr9:22	105600000	106600000	321
chr9:22	105700000	106700000	317
chr9:22	105800000	106800000	311
chr9:22	105900000	106900000	314
chr9:22	106000000	107000000	311
chr9:22	106100000	107100000	302
chr9:22	106200000	107200000	311
chr9:22	106300000	107300000	303
chr9:22	106400000	107400000	305
chr9:22	106500000	107500000	320
chr9:22	106600000	107600000	311
chr9:22	106700000	107700000	317
chr9:22	106800000	107800000	299
chr9:22	106900000	107900000	297
chr9:22	107000000	108000000	285
chr9:22	107100000	108100000	277
chr9:22	107200000	108200000	299
chr9:22	107300000	108300000	302
chr9:22	107400000	108400000	304
chr9:22	107500000	108500000	295
chr9:22	107600000	108600000	285
chr9:22	107700000	108700000	294
chr9:22	107800000	108800000	305
chr9:22	107900000	108900000	305
chr9:22	108000000	109000000	313
chr9:22	108100000	109100000	321
chr9:22	108200000	109200000	311
chr9:22	108300000	109300000	303
chr9:22	108400000	109400000	293
chr9:22	108500000	109500000	293
chr9:22	108600000	109600000	311
chr9:22	108700000	109700000	301
chr9:22	108800000	109800000	309
chr9:22	108900000	109900000	323
chr9:22	109000000	110000000	328
chr9:22	109100000	110100000	325
chr9:22	109200000	110200000	302
chr9:22	109300000	110300000	293
chr9:22	109400000	110400000	297
chr9:22	109500000	110500000	286
chr9:22	109600000	110600000	280
chr9:22	109700000	110700000	289
chr9:22	109800000	110800000	294
chr9:22	109900000	110900000	279
chr9:22	110000000	111000000	268
chr9:22	110100000	111100000	275
chr9:22	110200000	111200000	286
chr9:22	110300000	111300000	298
chr9:22	110400000	111400000	308
chr9:22	110500000	111500000	325
chr9:22	110600000	111600000	327
chr9:22	110700000	111700000	308
chr9:22	110800000	111800000	315
chr9:22	110900000	111900000	321
chr9:22	111000000	112000000	323
chr9:22	111100000	112100000	313
chr9:22	111200000	112200000	306
chr9:22	111300000	112300000	304
chr9:22	111400000	112400000	290
chr9:22	111500000	112500000	296
chr9:22	111600000	112600000	290
chr9:22	111700000	112700000	295
chr9:22	111800000	112800000	278
chr9:22	111900000	112900000	266
chr9:22	112000000	113000000	273
chr9:22	112100000	113100000	275
chr9:22	112200000	113200000	277
chr9:22	112300000	113300000	285
chr9:22	112400000	113400000	285
chr9:22	112500000	113500000	283
chr9:22	112600000	113600000	282
chr9:22	112700000	113700000	289
chr9:22	112800000	113800000	284
chr9:22	112900000	113900000	300
chr9:22	113000000	114000000	296
chr9:22	113100000	114100000	295
chr9:22	113200000	114200000	304
chr9:22	113300000	114300000	296
chr9:22	113400000	114400000	300
chr9:22	113500000	114500000	287
chr9:22	113600000	114600000	293
chr9:22	113700000	114700000	291
chr9:22	113800000	114800000	306
chr9:22	113900000	114900000	300
chr9:22	114000000	115000000	296
chr9:22	114100000	115100000	296
chr9:22	114200000	115200000	286
chr9:22	114300000	115300000	286
chr9:22	114400000	115400000	284
chr9:22	114500000	115500000	279
chr9:22	114600000	115600000	275
chr9:22	114700000	115700000	273
chr9:22	114800000	115800000	255
chr9:22	114900000	115900000	242
chr9:22	115000000	116000000	251
chr9:22	115100000	116100000	257
chr9:22	115200000	116200000	262
chr9:22	115300000	116300000	262
chr9:22	115400000	116400000	258
chr9:22	115500000	116500000	264
chr9:22	115600000	116600000	264
chr9:22	115700000	116700000	257
chr9:22	115800000	116800000	258
chr9:22	115900000	116900000	260
chr9:22	116000000	117000000	249
chr9:22	116100000	117100000	239
chr9:22	116200000	117200000	231
chr9:22	116300000	117300000	224
chr9:22	116400000	117400000	220
chr9:22	116500000	117500000	208
chr9:22	116600000	117600000	212
chr9:22	116700000	117700000	231
chr9:22	116800000	117800000	238
chr9:22	116900000	117900000	245
chr9:22	117000000	118000000	248
chr9:22	117100000	118100000	263
chr9:22	117200000	118200000	268
chr9:22	117300000	118300000	277
chr9:22	117400000	118400000	286
chr9:22	117500000	118500000	296
chr9:22	117600000	118600000	306
chr9:22	117700000	118700000	290
chr9:22	117800000	118800000	293
chr9:22	117900000	118900000	293
chr9:22	118000000	119000000	302
chr9:22	118100000	119100000	305
chr9:22	118200000	119200000	316
chr9:22	118300000	119300000	310
chr9:22	118400000	119400000	305
chr9:22	118500000	119500000	308
chr9:22	118600000	119600000	298
chr9:22	118700000	119700000	308
chr9:22	118800000	119800000	313
chr9:22	118900000	119900000	329
chr9:22	119000000	120000000	323
chr9:22	119100000	120100000	317
chr9:22	119200000	120200000	320
chr9:22	119300000	120300000	331
chr9:22	119400000	120400000	328
chr9:22	119500000	120500000	331
chr9:22	119600000	120600000	335
chr9:22	119700000	120700000	333
chr9:22	119800000	120800000	328
chr9:22	119900000	120900000	312
chr9:22	120000000	121000000	328
chr9:22	120100000	121100000	325
chr9:22	120200000	121200000	323
chr9:22	120300000	121300000	328
chr9:22	120400000	121400000	339
chr9:22	120500000	121500000	340
chr9:22	120600000	121600000	339
chr9:22	120700000	121700000	331
chr9:22	120800000	121800000	327
chr9:22	120900000	121900000	338
chr9:22	121000000	122000000	332
chr9:22	121100000	122100000	331
chr9:22	121200000	122200000	325
chr9:22	121300000	122300000	316
chr9:22	121400000	122400000	314
chr9:22	121500000	122500000	313
chr9:22	121600000	122600000	311
chr9:22	121700000	122700000	317
chr9:22	121800000	122800000	315
chr9:22	121900000	122900000	311
chr9:22	122000000	123000000	301
chr9:22	122100000	123100000	303
chr9:22	122200000	123200000	296
chr9:22	122300000	123300000	298
chr9:22	122400000	123400000	293
chr9:22	122500000	123500000	284
chr9:22	122600000	123600000	278
chr9:22	122700000	123700000	277
chr9:22	122800000	123800000	277
chr9:22	122900000	123900000	272
chr9:22	123000000	124000000	272
chr9:22	123100000	124100000	261
chr9:22	123200000	124200000	263
chr9:22	123300000	124300000	245
chr9:22	123400000	124400000	245
chr9:22	123500000	124500000	247
chr9:22	123600000	124600000	244
chr9:22	123700000	124700000	246
chr9:22	123800000	124800000	239
chr9:22	123900000	124900000	237
chr9:22	124000000	125000000	242
chr9:22	124100000	125100000	249
chr9:22	124200000	125200000	253
chr9:22	124300000	125300000	270
chr9:22	124400000	125400000	283
chr9:22	124500000	125500000	287
chr9:22	124600000	125600000	292
chr9:22	124700000	125700000	291
chr9:22	124800000	125800000	292
chr9:22	124900000	125900000	301
chr9:22	125000000	126000000	301
chr9:22	125100000	126100000	298
chr9:22	125200000	126200000	288
chr9:22	125300000	126300000	275
chr9:22	125400000	126400000	269
chr9:22	125500000	126500000	285
chr9:22	125600000	126600000	291
chr9:22	125700000	126700000	292
chr9:22	125800000	126800000	291
chr9:22	125900000	126900000	277
chr9:22	126000000	127000000	277
chr9:22	126100000	127100000	269
chr9:22	126200000	127200000	279
chr9:22	126300000	127300000	277
chr9:22	126400000	127400000	272
chr9:22	126500000	127500000	259
chr9:22	126600000	127600000	238
chr9:22	126700000	127700000	232
chr9:22	126800000	127800000	227
chr9:22	126900000	127900000	227
chr9:22	127000000	128000000	213
chr9:22	127100000	128100000	209
chr9:22	127200000	128200000	189
chr9:22	127300000	128300000	196
chr9:22	127400000	128400000	203
chr9:22	127500000	128500000	198
chr9:22	127600000	128600000	215
chr9:22	127700000	128700000	229
chr9:22	127800000	128800000	236
chr9:22	127900000	128900000	231
chr9:22	128000000	129000000	234
chr9:22	128100000	129100000	251
chr9:22	128200000	129200000	269
chr9:22	128300000	129300000	264
chr9:22	128400000	129400000	255
chr9:22	128500000	129500000	245
chr9:22	128600000	129600000	243
chr9:22	128700000	129700000	227
chr9:22	128800000	129800000	233
chr9:22	128900000	129900000	235
chr9:22	129000000	130000000	237
chr9:22	129100000	130100000	236
chr9:22	129200000	130200000	234
chr9:22	129300000	130300000	227
chr9:22	129400000	130400000	224
chr9:22	129500000	130500000	231
chr9:22	129600000	130600000	222
chr9:22	129700000	130700000	208
chr9:22	129800000	130800000	190
chr9:22	129900000	130900000	188
chr9:22	130000000	131000000	177
chr9:22	130100000	131100000	157
chr9:22	130200000	131200000	141
chr9:22	130300000	131300000	143
chr9:22	130400000	131400000	154
chr9:22	130500000	131500000	149
chr9:22	130600000	131600000	151
chr9:22	130700000	131700000	159
chr9:22	130800000	131800000	161
chr9:22	130900000	131900000	161
chr9:22	131000000	132000000	166
chr9:22	131100000	132100000	174
chr9:22	131200000	132200000	175
chr9:22	131300000	132300000	184
chr9:22	131400000	132400000	169
chr9:22	131500000	132500000	168
chr9:22	131600000	132600000	163
chr9:22	131700000	132700000	162
chr9:22	131800000	132800000	168
chr9:22	131900000	132900000	178
chr9:22	132000000	133000000	175
chr9:22	132100000	133100000	178
chr9:22	132200000	133200000	168
chr9:22	132300000	133300000	154
chr9:22	132400000	133400000	152
chr9:22	132500000	133500000	164
chr9:22	132600000	133600000	167
chr9:22	132700000	133700000	172
chr9:22	132800000	133800000	173
chr9:22	132900000	133900000	170
chr9:22	133000000	134000000	173
chr9:22	133100000	134100000	169
chr9:22	133200000	134200000	185
chr9:22	133300000	134300000	187
chr9:22	133400000	134400000	186
chr9:22	133500000	134500000	173
chr9:22	133600000	134600000	176
chr9:22	133700000	134700000	168
chr9:22	133800000	134800000	174
chr9:22	133900000	134900000	175
chr9:22	134000000	135000000	178
chr9:22	134100000	135100000	179
chr9:22	134200000	135200000	182
chr9:22	134300000	135300000	186
chr9:22	134400000	135400000	187
chr9:22	134500000	135500000	194
chr9:22	134600000	135600000	189
chr9:22	134700000	135700000	198
chr9:22	134800000	135800000	199
chr9:22	134900000	135900000	198
chr9:22	135000000	136000000	221
chr9:22	135100000	136100000	238
chr9:22	135200000	136200000	241
chr9:22	135300000	136300000	243
chr9:22	135400000	136400000	258
chr9:22	135500000	136500000	250
chr9:22	135600000	136600000	264
chr9:22	135700000	136700000	266
chr9:22	135800000	136800000	278
chr9:22	135900000	136900000	280
chr9:22	136000000	137000000	257
chr9:22	136100000	137100000	248
chr9:22	136200000	137200000	247
chr9:22	136300000	137300000	254
chr9:22	136400000	137400000	248
chr9:22	136500000	137500000	266
chr9:22	136600000	137600000	257
chr9:22	136700000	137700000	265
chr9:22	136800000	137800000	256
chr9:22	136900000	137900000	246
chr9:22	137000000	138000000	248
chr9:22	137100000	138100000	241
chr9:22	137200000	138200000	242
chr9:22	137300000	138300000	238
chr9:22	137400000	138400000	242
chr9:22	137500000	138500000	238
chr9:22	137600000	138600000	251
chr9:22	137700000	138700000	262
chr9:22	137800000	138800000	276
chr9:22	137900000	138900000	294
chr9:22	138000000	139000000	307
chr9:22	138100000	139100000	319
chr9:22	138200000	139200000	311
chr9:22	138300000	139300000	306
chr9:22	138400000	139400000	302
chr9:22	138500000	139500000	296
chr9:22	138600000	139600000	291
chr9:22	138700000	139700000	270
chr9:22	138800000	139800000	241
chr9:22	138900000	139900000	232
chr9:22	139000000	140000000	233
chr9:22	139100000	140100000	226
chr9:22	139200000	140200000	229
chr9:22	139300000	140300000	238
chr9:22	139400000	140400000	240
chr9:22	139500000	140500000	257
chr9:22	139600000	140600000	243
chr9:22	139700000	140700000	244
chr9:22	139800000	140800000	247
chr9:22	139900000	140900000	248
chr9:22	140000000	141000000	225
chr9:22	140100000	141100000	215
chr9:22	140200000	141200000	216
chr9:22	140300000	141300000	212
chr9:22	140400000	141400000	207
chr9:22	140500000	141500000	183
chr9:22	140600000	141600000	184
chr9:22	140700000	141700000	186
chr9:22	140800000	141800000	194
chr9:22	140900000	141900000	184
chr9:22	141000000	142000000	188
chr9:22	141100000	142100000	189
chr9:22	141200000	142200000	191
chr9:22	141300000	142300000	183
chr9:22	141400000	142400000	186
chr9:22	141500000	142500000	188
chr9:22	141600000	142600000	192
chr9:22	141700000	142700000	184
chr9:22	141800000	142800000	180
chr9:22	141900000	142900000	191
chr9:22	142000000	143000000	202
chr9:22	142100000	143100000	214
chr9:22	142200000	143200000	215
chr9:22	142300000	143300000	225
chr9:22	142400000	143400000	227
chr9:22	142500000	143500000	232
chr9:22	142600000	143600000	239
chr9:22	142700000	143700000	258
chr9:22	142800000	143800000	262
chr9:22	142900000	143900000	264
chr9:22	143000000	144000000	259
chr9:22	143100000	144100000	270
chr9:22	143200000	144200000	283
chr9:22	143300000	144300000	297
chr9:22	143400000	144400000	300
chr9:22	143500000	144500000	299
chr9:22	143600000	144600000	297
chr9:22	143700000	144700000	300
chr9:22	143800000	144800000	303
chr9:22	143900000	144900000	304
chr9:22	144000000	145000000	308
chr9:22	144100000	145100000	293
chr9:22	144200000	145200000	299
chr9:22	144300000	145300000	283
chr9:22	144400000	145400000	282
chr9:22	144500000	145500000	287
chr9:22	144600000	145600000	296
chr9:22	144700000	145700000	291
chr9:22	144800000	145800000	290
chr9:22	144900000	145900000	278
chr9:22	145000000	146000000	276
chr9:22	145100000	146100000	269
chr9:22	145200000	146200000	253
chr9:22	145300000	146300000	272
chr9:22	145400000	146400000	276
chr9:22	145500000	146500000	285
chr9:22	145600000	146600000	277
chr9:22	145700000	146700000	274
chr9:22	145800000	146800000	275
chr9:22	145900000	146900000	270
chr9:22	146000000	147000000	264
chr9:22	146100000	147100000	273
chr9:22	146200000	147200000	274
chr9:22	146300000	147300000	261
chr9:22	146400000	147400000	250
chr9:22	146500000	147500000	241
chr9:22	146600000	147600000	225
chr9:22	146700000	147700000	218
chr9:22	146800000	147800000	205
chr9:22	146900000	147900000	207
chr9:22	147000000	148000000	202
chr9:22	147100000	148100000	190
chr9:22	147200000	148200000	178
chr9:22	147300000	148300000	164
chr9:22	147400000	148400000	155
chr9:22	147500000	148500000	139
chr9:22	147600000	148600000	149
chr9:22	147700000	148700000	141
chr9:22	147800000	148800000	148
chr9:22	147900000	148900000	155
chr9:22	148000000	149000000	161
chr9:22	148100000	149100000	166
chr9:22	148200000	149200000	176
chr9:22	148300000	149300000	180
chr9:22	148400000	149400000	189
chr9:22	148500000	149500000	196
chr9:22	148600000	149600000	194
chr9:22	148700000	149700000	186
chr9:22	148800000	149800000	177
chr9:22	148900000	149900000	181
chr9:22	149000000	150000000	185
chr9:22	149100000	150100000	194
chr9:22	149200000	150200000	189
chr9:22	149300000	150300000	204
chr9:22	149400000	150400000	202
chr9:22	149500000	150500000	208
chr9:22	149600000	150600000	226
chr9:22	149700000	150700000	244
chr9:22	149800000	150800000	261
chr9:22	149900000	150900000	255
chr9:22	150000000	151000000	263
chr9:22	150100000	151100000	261
chr9:22	150200000	151200000	264
chr9:22	150300000	151300000	264
chr9:22	150400000	151400000	267
chr9:22	150500000	151500000	263
chr9:22	150600000	151600000	242
chr9:22	150700000	151700000	225
chr9:22	150800000	151800000	205
chr9:22	150900000	151900000	198
chr9:22	151000000	152000000	189
chr9:22	151100000	152100000	184
chr9:22	151200000	152200000	190
chr9:22	151300000	152300000	178
chr9:22	151400000	152400000	169
chr9:22	151500000	152500000	169
chr9:22	151600000	152600000	182
chr9:22	151700000	152700000	203
chr9:22	151800000	152800000	211
chr9:22	151900000	152900000	215
chr9:22	152000000	153000000	207
chr9:22	152100000	153100000	216
chr9:22	152200000	153200000	202
chr9:22	152300000	153300000	207
chr9:22	152400000	153400000	214
chr9:22	152500000	153500000	210
chr9:22	152600000	153600000	200
chr9:22	152700000	153700000	193
chr9:22	152800000	153800000	204
chr9:22	152900000	153900000	208
chr9:22	153000000	154000000	211
chr9:22	153100000	154100000	206
chr9:22	153200000	154200000	218
chr9:22	153300000	154300000	216
chr9:22	153400000	154400000	211
chr9:22	153500000	154500000	222
chr9:22	153600000	154600000	214
chr9:22	153700000	154700000	209
chr9:22	153800000	154800000	195
chr9:22	153900000	154900000	205
chr9:22	154000000	155000000	206
chr9:22	154100000	155100000	201
chr9:22	154200000	155200000	190
chr9:22	154300000	155300000	187
chr9:22	154400000	155400000	184
chr9:22	154500000	155500000	179
chr9:22	154600000	155600000	196
chr9:22	154700000	155700000	199
chr9:22	154800000	155800000	200
chr9:22	154900000	155900000	192
chr9:22	155000000	156000000	208
chr9:22	155100000	156100000	207
chr9:22	155200000	156200000	227
chr9:22	155300000	156300000	235
chrX	100000	1100000	127
chrX	200000	1200000	130
chrX	300000	1300000	137
chrX	400000	1400000	144
chrX	500000	1500000	151
chrX	600000	1600000	139
chrX	700000	1700000	132
chrX	800000	1800000	130
chrX	900000	1900000	131
chrX	1000000	2000000	126
chrX	1100000	2100000	126
chrX	1200000	2200000	127
chrX	1300000	2300000	136
chrX	1400000	2400000	147
chrX	1500000	2500000	158
chrX	1600000	2600000	168
chrX	1700000	2700000	176
chrX	1800000	2800000	190
chrX	1900000	2900000	185
chrX	2000000	3000000	190
chrX	2100000	3100000	205
chrX	2200000	3200000	217
chrX	2300000	3300000	232
chrX	2400000	3400000	236
chrX	2500000	3500000	234
chrX	2600000	3600000	238
chrX	2700000	3700000	250
chrX	2800000	3800000	240
chrX	2900000	3900000	240
chrX	3000000	4000000	241
chrX	3100000	4100000	248
chrX	3200000	4200000	250
chrX	3300000	4300000	233
chrX	3400000	4400000	230
chrX	3500000	4500000	235
chrX	3600000	4600000	240
chrX	3700000	4700000	235
chrX	3800000	4800000	237
chrX	3900000	4900000	245
chrX	4000000	5000000	249
chrX	4100000	5100000	249
chrX	4200000	5200000	244
chrX	4300000	5300000	255
chrX	4400000	5400000	255
chrX	4500000	5500000	257
chrX	4600000	5600000	256
chrX	4700000	5700000	257
chrX	4800000	5800000	264
chrX	4900000	5900000	272
chrX	5000000	6000000	277
chrX	5100000	6100000	282
chrX	5200000	6200000	284
chrX	5300000	6300000	283
chrX	5400000	6400000	281
chrX	5500000	6500000	283
chrX	5600000	6600000	282
chrX	5700000	6700000	287
chrX	5800000	6800000	282
chrX	5900000	6900000	273
chrX	6000000	7000000	272
chrX	6100000	7100000	273
chrX	6200000	7200000	276
chrX	6300000	7300000	276
chrX	6400000	7400000	279
chrX	6500000	7500000	276
chrX	6600000	7600000	284
chrX	6700000	7700000	264
chrX	6800000	7800000	290
chrX	6900000	7900000	305
chrX	7000000	8000000	304
chrX	7100000	8100000	293
chrX	7200000	8200000	287
chrX	7300000	8300000	295
chrX	7400000	8400000	301
chrX	7500000	8500000	296
chrX	7600000	8600000	289
chrX	7700000	8700000	315
chrX	7800000	8800000	296
chrX	7900000	8900000	287
chrX	8000000	9000000	297
chrX	8100000	9100000	299
chrX	8200000	9200000	309
chrX	8300000	9300000	298
chrX	8400000	9400000	305
chrX	8500000	9500000	307
chrX	8600000	9600000	307
chrX	8700000	9700000	301
chrX	8800000	9800000	287
chrX	8900000	9900000	286
chrX	9000000	10000000	268
chrX	9100000	10100000	267
chrX	9200000	10200000	273
chrX	9300000	10300000	285
chrX	9400000	10400000	273
chrX	9500000	10500000	286
chrX	9600000	10600000	282
chrX	9700000	10700000	276
chrX	9800000	10800000	274
chrX	9900000	10900000	278
chrX	10000000	11000000	299
chrX	10100000	11100000	304
chrX	10200000	11200000	297
chrX	10300000	11300000	300
chrX	10400000	11400000	314
chrX	10500000	11500000	293
chrX	10600000	11600000	301
chrX	10700000	11700000	313
chrX	10800000	11800000	328
chrX	10900000	11900000	330
chrX	11000000	12000000	329
chrX	11100000	12100000	338
chrX	11200000	12200000	345
chrX	11300000	12300000	337
chrX	11400000	12400000	328
chrX	11500000	12500000	347
chrX	11600000	12600000	354
chrX	11700000	12700000	354
chrX	11800000	12800000	355
chrX	11900000	12900000	353
chrX	12000000	13000000	335
chrX	12100000	13100000	325
chrX	12200000	13200000	325
chrX	12300000	13300000	320
chrX	12400000	13400000	311
chrX	12500000	13500000	304
chrX	12600000	13600000	298
chrX	12700000	13700000	283
chrX	12800000	13800000	303
chrX	12900000	13900000	303
chrX	13000000	14000000	311
chrX	13100000	14100000	312
chrX	13200000	14200000	297
chrX	13300000	14300000	309
chrX	13400000	14400000	322
chrX	13500000	14500000	327
chrX	13600000	14600000	324
chrX	13700000	14700000	340
chrX	13800000	14800000	337
chrX	13900000	14900000	338
chrX	14000000	15000000	342
chrX	14100000	15100000	345
chrX	14200000	15200000	358
chrX	14300000	15300000	355
chrX	14400000	15400000	347
chrX	14500000	15500000	345
chrX	14600000	15600000	347
chrX	14700000	15700000	345
chrX	14800000	15800000	327
chrX	14900000	15900000	332
chrX	15000000	16000000	325
chrX	15100000	16100000	330
chrX	15200000	16200000	330
chrX	15300000	16300000	322
chrX	15400000	16400000	324
chrX	15500000	16500000	320
chrX	15600000	16600000	308
chrX	15700000	16700000	304
chrX	15800000	16800000	290
chrX	15900000	16900000	280
chrX	16000000	17000000	282
chrX	16100000	17100000	270
chrX	16200000	17200000	257
chrX	16300000	17300000	261
chrX	16400000	17400000	255
chrX	16500000	17500000	259
chrX	16600000	17600000	273
chrX	16700000	17700000	270
chrX	16800000	17800000	288
chrX	16900000	17900000	310
chrX	17000000	18000000	323
chrX	17100000	18100000	324
chrX	17200000	18200000	342
chrX	17300000	18300000	340
chrX	17400000	18400000	334
chrX	17500000	18500000	322
chrX	17600000	18600000	324
chrX	17700000	18700000	336
chrX	17800000	18800000	334
chrX	17900000	18900000	305
chrX	18000000	19000000	288
chrX	18100000	19100000	283
